x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
1.99758895e-06,9.39417076e-11,1.06448967e+02,1.28775051e-04,8.63602184e+01,4.13683023e+02,1.31063706e+03,1.21824940e-02,5.12161335e-03,-7.02719235e-07
2.17199129e-06,9.39418948e-11,1.06448756e+02,1.28775477e-04,8.63603329e+01,4.13682750e+02,1.31063708e+03,1.21824940e-02,5.09140965e-03,-7.00145450e-07
2.35049750e-06,9.39420865e-11,1.06448539e+02,1.28775914e-04,8.63604497e+01,4.13682467e+02,1.31063710e+03,1.21824940e-02,5.06066780e-03,-6.97460541e-07
2.53320413e-06,9.39422825e-11,1.06448318e+02,1.28776360e-04,8.63605696e+01,4.13682181e+02,1.31063712e+03,1.21824940e-02,5.02938275e-03,-6.94771757e-07
2.72021005e-06,9.39424831e-11,1.06448091e+02,1.28776818e-04,8.63606923e+01,4.13681887e+02,1.31063715e+03,1.21824940e-02,4.99754962e-03,-6.92001816e-07
2.91161640e-06,9.39426884e-11,1.06447859e+02,1.28777286e-04,8.63608181e+01,4.13681589e+02,1.31063717e+03,1.21824940e-02,4.96516372e-03,-6.89205247e-07
3.10752674e-06,9.39428986e-11,1.06447621e+02,1.28777765e-04,8.63609465e+01,4.13681280e+02,1.31063719e+03,1.21824940e-02,4.93222057e-03,-6.86290279e-07
3.30804705e-06,9.39431136e-11,1.06447378e+02,1.28778255e-04,8.63610782e+01,4.13680966e+02,1.31063722e+03,1.21824940e-02,4.89871591e-03,-6.83337792e-07
3.51328580e-06,9.39433337e-11,1.06447129e+02,1.28778757e-04,8.63612127e+01,4.13680643e+02,1.31063724e+03,1.21824940e-02,4.86464573e-03,-6.80284648e-07
3.72335404e-06,9.39435590e-11,1.06446875e+02,1.28779270e-04,8.63613504e+01,4.13680313e+02,1.31063727e+03,1.21824940e-02,4.83000626e-03,-6.77166775e-07
3.93836540e-06,9.39437897e-11,1.06446614e+02,1.28779796e-04,8.63614913e+01,4.13679974e+02,1.31063729e+03,1.21824940e-02,4.79479399e-03,-6.73949536e-07
4.15843619e-06,9.39440255e-11,1.06446347e+02,1.28780334e-04,8.63616358e+01,4.13679630e+02,1.31063732e+03,1.21824940e-02,4.75900571e-03,-6.70721271e-07
4.38368547e-06,9.39442670e-11,1.06446074e+02,1.28780885e-04,8.63617836e+01,4.13679277e+02,1.31063735e+03,1.21824940e-02,4.72263851e-03,-6.67397231e-07
4.61423510e-06,9.39445141e-11,1.06445794e+02,1.28781449e-04,8.63619348e+01,4.13678914e+02,1.31063738e+03,1.21824940e-02,4.68568979e-03,-6.63974111e-07
4.85020980e-06,9.39447672e-11,1.06445508e+02,1.28782026e-04,8.63620894e+01,4.13678542e+02,1.31063741e+03,1.21824940e-02,4.64815729e-03,-6.60450797e-07
5.09173722e-06,9.39450261e-11,1.06445215e+02,1.28782616e-04,8.63622479e+01,4.13678163e+02,1.31063744e+03,1.21824940e-02,4.61003912e-03,-6.56875277e-07
5.33894803e-06,9.39452910e-11,1.06444916e+02,1.28783221e-04,8.63624100e+01,4.13677775e+02,1.31063747e+03,1.21824940e-02,4.57133373e-03,-6.53210254e-07
5.59197596e-06,9.39455621e-11,1.06444609e+02,1.28783839e-04,8.63625762e+01,4.13677379e+02,1.31063750e+03,1.21824940e-02,4.53204001e-03,-6.49493610e-07
5.85095790e-06,9.39458396e-11,1.06444295e+02,1.28784473e-04,8.63627461e+01,4.13676972e+02,1.31063753e+03,1.21824940e-02,4.49215721e-03,-6.45659857e-07
6.11603395e-06,9.39461236e-11,1.06443973e+02,1.28785121e-04,8.63629200e+01,4.13676556e+02,1.31063756e+03,1.21824940e-02,4.45168506e-03,-6.41740986e-07
6.38734751e-06,9.39464144e-11,1.06443644e+02,1.28785784e-04,8.63630979e+01,4.13676130e+02,1.31063759e+03,1.21824940e-02,4.41062370e-03,-6.37716834e-07
6.66504536e-06,9.39467119e-11,1.06443308e+02,1.28786463e-04,8.63632800e+01,4.13675693e+02,1.31063763e+03,1.21824940e-02,4.36897378e-03,-6.33596066e-07
6.94927771e-06,9.39470165e-11,1.06442963e+02,1.28787158e-04,8.63634664e+01,4.13675246e+02,1.31063766e+03,1.21824940e-02,4.32673642e-03,-6.29372198e-07
7.24019835e-06,9.39473281e-11,1.06442610e+02,1.28787870e-04,8.63636573e+01,4.13674790e+02,1.31063770e+03,1.21824940e-02,4.28391326e-03,-6.25077850e-07
7.53796465e-06,9.39476472e-11,1.06442249e+02,1.28788598e-04,8.63638524e+01,4.13674321e+02,1.31063773e+03,1.21824940e-02,4.24050647e-03,-6.20644577e-07
7.84273769e-06,9.39479737e-11,1.06441880e+02,1.28789343e-04,8.63640524e+01,4.13673843e+02,1.31063777e+03,1.21824940e-02,4.19651878e-03,-6.16142700e-07
8.15468235e-06,9.39483079e-11,1.06441501e+02,1.28790106e-04,8.63642569e+01,4.13673352e+02,1.31063781e+03,1.21824940e-02,4.15195351e-03,-6.11491682e-07
8.47396739e-06,9.39486498e-11,1.06441114e+02,1.28790887e-04,8.63644666e+01,4.13672852e+02,1.31063785e+03,1.21824940e-02,4.10681457e-03,-6.06803370e-07
8.80076553e-06,9.39490000e-11,1.06440718e+02,1.28791686e-04,8.63646807e+01,4.13672338e+02,1.31063789e+03,1.21824940e-02,4.06110647e-03,-6.01927754e-07
9.13525357e-06,9.39493582e-11,1.06440312e+02,1.28792504e-04,8.63649001e+01,4.13671813e+02,1.31063793e+03,1.21824940e-02,4.01483439e-03,-5.96979959e-07
9.47761245e-06,9.39497250e-11,1.06439897e+02,1.28793341e-04,8.63651246e+01,4.13671274e+02,1.31063797e+03,1.21824940e-02,3.96800417e-03,-5.91893908e-07
9.82802739e-06,9.39501002e-11,1.06439472e+02,1.28794198e-04,8.63653546e+01,4.13670725e+02,1.31063801e+03,1.21824940e-02,3.92062232e-03,-5.86723829e-07
1.01866879e-05,9.39504846e-11,1.06439037e+02,1.28795074e-04,8.63655894e+01,4.13670158e+02,1.31063806e+03,1.21824940e-02,3.87269606e-03,-5.81339148e-07
1.05537882e-05,9.39508777e-11,1.06438592e+02,1.28795972e-04,8.63658302e+01,4.13669582e+02,1.31063810e+03,1.21824940e-02,3.82423334e-03,-5.75906660e-07
1.09295266e-05,9.39512802e-11,1.06438136e+02,1.28796891e-04,8.63660766e+01,4.13668991e+02,1.31063815e+03,1.21824940e-02,3.77524285e-03,-5.70323888e-07
1.13141066e-05,9.39516920e-11,1.06437670e+02,1.28797831e-04,8.63663289e+01,4.13668388e+02,1.31063820e+03,1.21824940e-02,3.72573406e-03,-5.64641221e-07
1.17077361e-05,9.39521136e-11,1.06437193e+02,1.28798794e-04,8.63665869e+01,4.13667767e+02,1.31063824e+03,1.21824940e-02,3.67571719e-03,-5.58768892e-07
1.21106281e-05,9.39525449e-11,1.06436704e+02,1.28799779e-04,8.63668515e+01,4.13667137e+02,1.31063829e+03,1.21824940e-02,3.62520331e-03,-5.52847600e-07
1.25230006e-05,9.39529865e-11,1.06436204e+02,1.28800788e-04,8.63671219e+01,4.13666489e+02,1.31063834e+03,1.21824940e-02,3.57420426e-03,-5.46730381e-07
1.29450766e-05,9.39534386e-11,1.06435693e+02,1.28801820e-04,8.63673986e+01,4.13665825e+02,1.31063839e+03,1.21824940e-02,3.52273275e-03,-5.40449514e-07
1.33770845e-05,9.39539013e-11,1.06435169e+02,1.28802876e-04,8.63676817e+01,4.13665144e+02,1.31063845e+03,1.21824940e-02,3.47080233e-03,-5.34012664e-07
1.38192580e-05,9.39543748e-11,1.06434633e+02,1.28803957e-04,8.63679718e+01,4.13664450e+02,1.31063850e+03,1.21824940e-02,3.41842743e-03,-5.27467706e-07
1.42718363e-05,9.39548593e-11,1.06434084e+02,1.28805064e-04,8.63682688e+01,4.13663740e+02,1.31063856e+03,1.21824940e-02,3.36562334e-03,-5.20783157e-07
1.47350643e-05,9.39553556e-11,1.06433522e+02,1.28806197e-04,8.63685722e+01,4.13663010e+02,1.31063861e+03,1.21824940e-02,3.31240625e-03,-5.13855873e-07
1.52091924e-05,9.39558632e-11,1.06432947e+02,1.28807356e-04,8.63688832e+01,4.13662265e+02,1.31063867e+03,1.21824940e-02,3.25879326e-03,-5.06832806e-07
1.56944773e-05,9.39563826e-11,1.06432359e+02,1.28808543e-04,8.63692020e+01,4.13661506e+02,1.31063873e+03,1.21824940e-02,3.20480237e-03,-4.99700195e-07
1.61911814e-05,9.39569146e-11,1.06431757e+02,1.28809758e-04,8.63695276e+01,4.13660724e+02,1.31063879e+03,1.21824940e-02,3.15045252e-03,-4.92309324e-07
1.66995735e-05,9.39574591e-11,1.06431140e+02,1.28811001e-04,8.63698607e+01,4.13659923e+02,1.31063885e+03,1.21824940e-02,3.09576355e-03,-4.84721076e-07
1.72199285e-05,9.39580160e-11,1.06430509e+02,1.28812274e-04,8.63702025e+01,4.13659109e+02,1.31063892e+03,1.21824940e-02,3.04075625e-03,-4.77078707e-07
1.77525281e-05,9.39585865e-11,1.06429863e+02,1.28813576e-04,8.63705515e+01,4.13658270e+02,1.31063898e+03,1.21824940e-02,2.98545232e-03,-4.69135102e-07
1.82976602e-05,9.39591702e-11,1.06429202e+02,1.28814910e-04,8.63709089e+01,4.13657412e+02,1.31063905e+03,1.21824940e-02,2.92987440e-03,-4.61035698e-07
1.88556199e-05,9.39597677e-11,1.06428526e+02,1.28816274e-04,8.63712747e+01,4.13656534e+02,1.31063912e+03,1.21824940e-02,2.87404607e-03,-4.52734379e-07
1.94267089e-05,9.39603790e-11,1.06427834e+02,1.28817671e-04,8.63716496e+01,4.13655640e+02,1.31063919e+03,1.21824940e-02,2.81799179e-03,-4.44320038e-07
2.00112363e-05,9.39610050e-11,1.06427125e+02,1.28819100e-04,8.63720327e+01,4.13654719e+02,1.31063926e+03,1.21824940e-02,2.76173698e-03,-4.35600773e-07
2.06095181e-05,9.39616456e-11,1.06426399e+02,1.28820564e-04,8.63724252e+01,4.13653780e+02,1.31063933e+03,1.21824940e-02,2.70530792e-03,-4.26744393e-07
2.12218782e-05,9.39623015e-11,1.06425657e+02,1.28822061e-04,8.63728264e+01,4.13652814e+02,1.31063941e+03,1.21824940e-02,2.64873181e-03,-4.17594691e-07
2.18486477e-05,9.39629725e-11,1.06424897e+02,1.28823594e-04,8.63732375e+01,4.13651830e+02,1.31063948e+03,1.21824940e-02,2.59203669e-03,-4.08309185e-07
2.24901657e-05,9.39636593e-11,1.06424119e+02,1.28825163e-04,8.63736585e+01,4.13650823e+02,1.31063956e+03,1.21824940e-02,2.53525146e-03,-3.98821094e-07
2.31467794e-05,9.39643624e-11,1.06423323e+02,1.28826769e-04,8.63740890e+01,4.13649790e+02,1.31063964e+03,1.21824940e-02,2.47840586e-03,-3.89062553e-07
2.38188438e-05,9.39650820e-11,1.06422508e+02,1.28828413e-04,8.63745297e+01,4.13648734e+02,1.31063972e+03,1.21824940e-02,2.42153040e-03,-3.79083033e-07
2.45067225e-05,9.39658184e-11,1.06421674e+02,1.28830096e-04,8.63749812e+01,4.13647655e+02,1.31063981e+03,1.20315093e-02,2.36465637e-03,-3.68920628e-07
2.52107878e-05,9.39665722e-11,1.06420821e+02,1.28831818e-04,8.63754429e+01,4.13646548e+02,1.31063989e+03,1.12161752e-02,2.30781580e-03,-3.58465741e-07
2.59314204e-05,9.39673439e-11,1.06419947e+02,1.28833580e-04,8.63759154e+01,4.13645414e+02,1.31063998e+03,1.04385284e-02,2.25104141e-03,-3.47752658e-07
2.66690103e-05,9.39681339e-11,1.06419052e+02,1.28835384e-04,8.63763987e+01,4.13644252e+02,1.31064007e+03,9.69809641e-03,2.19436656e-03,-3.36746736e-07
2.74239564e-05,9.39689419e-11,1.06418137e+02,1.28837231e-04,8.63768944e+01,4.13643069e+02,1.31064016e+03,8.99433325e-03,2.13782523e-03,-3.25623015e-07
2.81966671e-05,9.39697693e-11,1.06417201e+02,1.28839121e-04,8.63774011e+01,4.13641855e+02,1.31064026e+03,8.32662195e-03,2.08145196e-03,-3.14151293e-07
2.89875605e-05,9.39706161e-11,1.06416242e+02,1.28841056e-04,8.63779198e+01,4.13640611e+02,1.31064035e+03,7.69427769e-03,2.02528178e-03,-3.02409517e-07
2.97970645e-05,9.39714830e-11,1.06415260e+02,1.28843036e-04,8.63784506e+01,4.13639338e+02,1.31064045e+03,7.09655121e-03,1.96935017e-03,-2.90377025e-07
3.06256169e-05,9.39723701e-11,1.06414256e+02,1.28845063e-04,8.63789940e+01,4.13638036e+02,1.31064055e+03,6.53263251e-03,1.91369301e-03,-2.78078303e-07
3.14736660e-05,9.39732780e-11,1.06413228e+02,1.28847137e-04,8.63795505e+01,4.13636705e+02,1.31064066e+03,6.00165497e-03,1.85834647e-03,-2.65528673e-07
3.23416705e-05,9.39742075e-11,1.06412175e+02,1.28849261e-04,8.63801196e+01,4.13635339e+02,1.31064076e+03,5.50269966e-03,1.80334701e-03,-2.52622537e-07
3.32301001e-05,9.39751588e-11,1.06411098e+02,1.28851434e-04,8.63807024e+01,4.13633943e+02,1.31064087e+03,5.03480004e-03,1.74873122e-03,-2.39445981e-07
3.41394354e-05,9.39761324e-11,1.06409996e+02,1.28853659e-04,8.63812988e+01,4.13632514e+02,1.31064098e+03,4.59694677e-03,1.69453583e-03,-2.25955977e-07
3.50701682e-05,9.39771290e-11,1.06408868e+02,1.28855935e-04,8.63819093e+01,4.13631052e+02,1.31064110e+03,4.18809284e-03,1.64079757e-03,-2.12142199e-07
3.60228021e-05,9.39781491e-11,1.06407713e+02,1.28858266e-04,8.63825340e+01,4.13629554e+02,1.31064121e+03,3.80715878e-03,1.58755311e-03,-1.97989118e-07
3.69978525e-05,9.39791932e-11,1.06406531e+02,1.28860651e-04,8.63831735e+01,4.13628021e+02,1.31064133e+03,3.45303801e-03,1.53483897e-03,-1.83513102e-07
3.79958468e-05,9.39802618e-11,1.06405321e+02,1.28863093e-04,8.63838281e+01,4.13626452e+02,1.31064145e+03,3.12460229e-03,1.48269145e-03,-1.68706117e-07
3.90173249e-05,9.39813556e-11,1.06404083e+02,1.28865592e-04,8.63844980e+01,4.13624847e+02,1.31064158e+03,2.82070719e-03,1.43114648e-03,-1.53536018e-07
4.00628395e-05,9.39824751e-11,1.06402815e+02,1.28868150e-04,8.63851839e+01,4.13623204e+02,1.31064171e+03,2.54019754e-03,1.38023960e-03,-1.38028611e-07
4.11329561e-05,9.39836210e-11,1.06401518e+02,1.28870768e-04,8.63858858e+01,4.13621522e+02,1.31064184e+03,2.28191287e-03,1.33000581e-03,-1.22148916e-07
4.22282536e-05,9.39847938e-11,1.06400190e+02,1.28873448e-04,8.63866042e+01,4.13619801e+02,1.31064197e+03,2.04469269e-03,1.28047948e-03,-1.05897697e-07
4.33493246e-05,9.39859944e-11,1.06398831e+02,1.28876191e-04,8.63873394e+01,4.13618038e+02,1.31064211e+03,1.82738170e-03,1.23169429e-03,-8.92392751e-08
4.44967755e-05,9.39872231e-11,1.06397440e+02,1.28878999e-04,8.63880922e+01,4.13616235e+02,1.31064225e+03,1.62883474e-03,1.18368305e-03,-7.22255688e-08
4.56712272e-05,9.39884808e-11,1.06396017e+02,1.28881872e-04,8.63888625e+01,4.13614389e+02,1.31064239e+03,1.44792162e-03,1.13647769e-03,-5.47858458e-08
4.68733148e-05,9.39897680e-11,1.06394560e+02,1.28884814e-04,8.63896511e+01,4.13612500e+02,1.31064254e+03,1.28353158e-03,1.09010910e-03,-3.69557866e-08
4.81036889e-05,9.39910855e-11,1.06393068e+02,1.28887825e-04,8.63904581e+01,4.13610566e+02,1.31064269e+03,1.13457754e-03,1.04460702e-03,-1.86937007e-08
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
