x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
1.82719613e-06,9.02280000e-11,1.10830341e+02,1.20403825e-04,8.40697012e+01,4.19286313e+02,1.31032961e+03,2.53686299e-01,9.07741580e-02,-5.43661226e-05
1.99758895e-06,9.02410029e-11,1.10814371e+02,1.20432728e-04,8.40777655e+01,4.19266112e+02,1.31033073e+03,2.52779134e-01,9.04432091e-02,-5.41695392e-05
2.17199129e-06,9.02543113e-11,1.10798031e+02,1.20462327e-04,8.40860288e+01,4.19245489e+02,1.31033188e+03,2.51850699e-01,9.01042574e-02,-5.39694685e-05
2.35049750e-06,9.02679349e-11,1.10781309e+02,1.20492636e-04,8.40944915e+01,4.19224403e+02,1.31033306e+03,2.50900495e-01,8.97571072e-02,-5.37651632e-05
2.53320413e-06,9.02818824e-11,1.10764195e+02,1.20523671e-04,8.41031566e+01,4.19202828e+02,1.31033426e+03,2.49928009e-01,8.94015581e-02,-5.35562421e-05
2.72021005e-06,9.02961645e-11,1.10746675e+02,1.20555446e-04,8.41120234e+01,4.19180711e+02,1.31033549e+03,2.48932718e-01,8.90374047e-02,-5.33417605e-05
2.91161640e-06,9.03107893e-11,1.10728741e+02,1.20587978e-04,8.41210964e+01,4.19158039e+02,1.31033675e+03,2.47914083e-01,8.86644373e-02,-5.31215456e-05
3.10752674e-06,9.03257587e-11,1.10710390e+02,1.20621295e-04,8.41303930e+01,4.19134889e+02,1.31033804e+03,2.46871557e-01,8.82824409e-02,-5.28973300e-05
3.30804705e-06,9.03410868e-11,1.10691606e+02,1.20655408e-04,8.41399074e+01,4.19111166e+02,1.31033936e+03,2.45804576e-01,8.78911957e-02,-5.26673247e-05
3.51328580e-06,9.03567797e-11,1.10672382e+02,1.20690339e-04,8.41496497e+01,4.19086896e+02,1.31034072e+03,2.44712564e-01,8.74904768e-02,-5.24321594e-05
3.72335404e-06,9.03728472e-11,1.10652705e+02,1.20726108e-04,8.41596238e+01,4.19062050e+02,1.31034210e+03,2.43594933e-01,8.70800544e-02,-5.21914372e-05
3.93836540e-06,9.03893025e-11,1.10632561e+02,1.20762730e-04,8.41698272e+01,4.19036558e+02,1.31034352e+03,2.42451078e-01,8.66596934e-02,-5.19438222e-05
4.15843619e-06,9.04061462e-11,1.10611949e+02,1.20800236e-04,8.41802819e+01,4.19010525e+02,1.31034497e+03,2.41280382e-01,8.62291534e-02,-5.16916535e-05
4.38368547e-06,9.04233905e-11,1.10590854e+02,1.20838646e-04,8.41909890e+01,4.18983902e+02,1.31034645e+03,2.40082211e-01,8.57881890e-02,-5.14340687e-05
4.61423510e-06,9.04410475e-11,1.10569263e+02,1.20877977e-04,8.42019499e+01,4.18956640e+02,1.31034797e+03,2.38855919e-01,8.53365493e-02,-5.11702303e-05
4.85020980e-06,9.04591325e-11,1.10547158e+02,1.20918246e-04,8.42131610e+01,4.18928651e+02,1.31034953e+03,2.37602854e-01,8.48739784e-02,-5.08984964e-05
5.09173722e-06,9.04776428e-11,1.10524542e+02,1.20959493e-04,8.42246526e+01,4.18900100e+02,1.31035112e+03,2.36320478e-01,8.44002146e-02,-5.06223943e-05
5.33894803e-06,9.04966064e-11,1.10501381e+02,1.21001718e-04,8.42363988e+01,4.18870728e+02,1.31035275e+03,2.35008096e-01,8.39149913e-02,-5.03368401e-05
5.59197596e-06,9.05160148e-11,1.10477688e+02,1.21044972e-04,8.42484419e+01,4.18840786e+02,1.31035441e+03,2.33665027e-01,8.34180365e-02,-5.00470965e-05
5.85095790e-06,9.05358884e-11,1.10453437e+02,1.21089266e-04,8.42607713e+01,4.18810128e+02,1.31035612e+03,2.32290576e-01,8.29090728e-02,-4.97503979e-05
6.11603395e-06,9.05562381e-11,1.10428616e+02,1.21134628e-04,8.42733947e+01,4.18778743e+02,1.31035787e+03,2.30884039e-01,8.23878175e-02,-4.94466696e-05
6.38734751e-06,9.05770764e-11,1.10403210e+02,1.21181083e-04,8.42863175e+01,4.18746600e+02,1.31035966e+03,2.29444697e-01,8.18539829e-02,-4.91354781e-05
6.66504536e-06,9.05984181e-11,1.10377203e+02,1.21228653e-04,8.42995418e+01,4.18713644e+02,1.31036149e+03,2.27971821e-01,8.13072760e-02,-4.88158962e-05
6.94927771e-06,9.06202636e-11,1.10350595e+02,1.21277382e-04,8.43130968e+01,4.18680017e+02,1.31036336e+03,2.26464671e-01,8.07473990e-02,-4.84910233e-05
7.24019835e-06,9.06426320e-11,1.10323363e+02,1.21327290e-04,8.43269781e+01,4.18645611e+02,1.31036528e+03,2.24922496e-01,8.01740488e-02,-4.81588656e-05
7.53796465e-06,9.06655445e-11,1.10295483e+02,1.21378394e-04,8.43411778e+01,4.18610291e+02,1.31036724e+03,2.23344535e-01,7.95869180e-02,-4.78168430e-05
7.84273769e-06,9.06890058e-11,1.10266949e+02,1.21430736e-04,8.43557199e+01,4.18574154e+02,1.31036925e+03,2.21730016e-01,7.89856943e-02,-4.74671803e-05
8.15468235e-06,9.07130291e-11,1.10237748e+02,1.21484347e-04,8.43706130e+01,4.18537184e+02,1.31037130e+03,2.20078163e-01,7.83700612e-02,-4.71097598e-05
8.47396739e-06,9.07376300e-11,1.10207860e+02,1.21539256e-04,8.43858621e+01,4.18499336e+02,1.31037341e+03,2.18388188e-01,7.77396978e-02,-4.67438594e-05
8.80076553e-06,9.07628230e-11,1.10177269e+02,1.21595495e-04,8.44014755e+01,4.18460584e+02,1.31037556e+03,2.16659299e-01,7.70942796e-02,-4.63692072e-05
9.13525357e-06,9.07886258e-11,1.10145956e+02,1.21653093e-04,8.44174563e+01,4.18420864e+02,1.31037776e+03,2.14890698e-01,7.64334783e-02,-4.59847340e-05
9.47761245e-06,9.08150470e-11,1.10113911e+02,1.21712092e-04,8.44338251e+01,4.18380241e+02,1.31038002e+03,2.13081583e-01,7.57569624e-02,-4.55919781e-05
9.82802739e-06,9.08421016e-11,1.10081117e+02,1.21772528e-04,8.44505920e+01,4.18338696e+02,1.31038233e+03,2.11231151e-01,7.50643976e-02,-4.51908300e-05
1.01866879e-05,9.08698039e-11,1.10047558e+02,1.21834438e-04,8.44677692e+01,4.18296226e+02,1.31038469e+03,2.09338595e-01,7.43554470e-02,-4.47814622e-05
1.05537882e-05,9.08981887e-11,1.10013193e+02,1.21897835e-04,8.44853314e+01,4.18252548e+02,1.31038711e+03,2.07403111e-01,7.36297717e-02,-4.43583359e-05
1.09295266e-05,9.09272486e-11,1.09978034e+02,1.21962787e-04,8.45033334e+01,4.18207969e+02,1.31038959e+03,2.05423896e-01,7.28870312e-02,-4.39280166e-05
1.13141066e-05,9.09570088e-11,1.09942050e+02,1.22029324e-04,8.45217702e+01,4.18162350e+02,1.31039212e+03,2.03400149e-01,7.21268842e-02,-4.34879249e-05
1.17077361e-05,9.09874846e-11,1.09905225e+02,1.22097487e-04,8.45406561e+01,4.18115693e+02,1.31039471e+03,2.01331077e-01,7.13489887e-02,-4.30383980e-05
1.21106281e-05,9.10187081e-11,1.09867523e+02,1.22167297e-04,8.45599755e+01,4.18067777e+02,1.31039737e+03,1.99215889e-01,7.05530031e-02,-4.25751592e-05
1.25230006e-05,9.10506790e-11,1.09828945e+02,1.22238823e-04,8.45797742e+01,4.18018830e+02,1.31040009e+03,1.97053803e-01,6.97385862e-02,-4.21032226e-05
1.29450766e-05,9.10834215e-11,1.09789464e+02,1.22312100e-04,8.46000532e+01,4.17968751e+02,1.31040287e+03,1.94844042e-01,6.89053987e-02,-4.16207680e-05
1.33770845e-05,9.11169681e-11,1.09749043e+02,1.22387154e-04,8.46207999e+01,4.17917329e+02,1.31040571e+03,1.92585835e-01,6.80531030e-02,-4.11238092e-05
1.38192580e-05,9.11513187e-11,1.09707683e+02,1.22464058e-04,8.46420629e+01,4.17864807e+02,1.31040863e+03,1.90278417e-01,6.71813645e-02,-4.06176534e-05
1.42718363e-05,9.11865001e-11,1.09665356e+02,1.22542849e-04,8.46638429e+01,4.17811071e+02,1.31041161e+03,1.87921021e-01,6.62898518e-02,-4.01002543e-05
1.47350643e-05,9.12225416e-11,1.09622028e+02,1.22623565e-04,8.46861363e+01,4.17755969e+02,1.31041466e+03,1.85512882e-01,6.53782378e-02,-3.95688666e-05
1.52091924e-05,9.12594604e-11,1.09577681e+02,1.22706259e-04,8.47089640e+01,4.17699531e+02,1.31041779e+03,1.83053220e-01,6.44461998e-02,-3.90244129e-05
1.56944773e-05,9.12972676e-11,1.09532303e+02,1.22790998e-04,8.47323593e+01,4.17641871e+02,1.31042098e+03,1.80541242e-01,6.34934205e-02,-3.84696066e-05
1.61911814e-05,9.13359948e-11,1.09485861e+02,1.22877821e-04,8.47563192e+01,4.17582834e+02,1.31042426e+03,1.77976119e-01,6.25195879e-02,-3.79016262e-05
1.66995735e-05,9.13756743e-11,1.09438317e+02,1.22966769e-04,8.47808404e+01,4.17522261e+02,1.31042761e+03,1.75356980e-01,6.15243960e-02,-3.73175587e-05
1.72199285e-05,9.14163100e-11,1.09389670e+02,1.23057924e-04,8.48059744e+01,4.17460390e+02,1.31043104e+03,1.72682887e-01,6.05075446e-02,-3.67226921e-05
1.77525281e-05,9.14579431e-11,1.09339874e+02,1.23151320e-04,8.48317041e+01,4.17396953e+02,1.31043455e+03,1.69952811e-01,5.94687392e-02,-3.61118938e-05
1.82976602e-05,9.15005885e-11,1.09288915e+02,1.23247028e-04,8.48580638e+01,4.17332055e+02,1.31043814e+03,1.67165603e-01,5.84076905e-02,-3.54877270e-05
1.88556199e-05,9.15442759e-11,1.09236759e+02,1.23345103e-04,8.48850615e+01,4.17265605e+02,1.31044182e+03,1.64319955e-01,5.73241139e-02,-3.48487153e-05
1.94267089e-05,9.15890278e-11,1.09183384e+02,1.23445611e-04,8.49127203e+01,4.17197616e+02,1.31044558e+03,1.61414363e-01,5.62177274e-02,-3.41955781e-05
2.00112363e-05,9.16348702e-11,1.09128763e+02,1.23548617e-04,8.49410585e+01,4.17128067e+02,1.31044943e+03,1.58447069e-01,5.50882508e-02,-3.35282770e-05
2.06095181e-05,9.16818456e-11,1.09072848e+02,1.23654166e-04,8.49700658e+01,4.17056717e+02,1.31045337e+03,1.55416010e-01,5.39354024e-02,-3.28423292e-05
2.12218782e-05,9.17299671e-11,1.09015628e+02,1.23762345e-04,8.49997879e+01,4.16983737e+02,1.31045741e+03,1.52318752e-01,5.27588964e-02,-3.21416802e-05
2.18486477e-05,9.17792707e-11,1.08957065e+02,1.23873215e-04,8.50302303e+01,4.16908996e+02,1.31046154e+03,1.49152420e-01,5.15584383e-02,-3.14241147e-05
2.24901657e-05,9.18297948e-11,1.08897118e+02,1.23986834e-04,8.50613961e+01,4.16832339e+02,1.31046576e+03,1.45913627e-01,5.03337206e-02,-3.06869369e-05
2.31467794e-05,9.18815448e-11,1.08835784e+02,1.24103310e-04,8.50933509e+01,4.16754071e+02,1.31047009e+03,1.42598392e-01,4.90844168e-02,-2.99368767e-05
2.38188438e-05,9.19345679e-11,1.08773014e+02,1.24222697e-04,8.51260857e+01,4.16673938e+02,1.31047452e+03,1.39202074e-01,4.78101737e-02,-2.91692307e-05
2.45067225e-05,9.19888978e-11,1.08708771e+02,1.24345070e-04,8.51596181e+01,4.16591882e+02,1.31047905e+03,1.35719305e-01,4.65106043e-02,-2.83833019e-05
2.52107878e-05,9.20445746e-11,1.08643014e+02,1.24470500e-04,8.51939564e+01,4.16507768e+02,1.31048369e+03,1.32143939e-01,4.51852782e-02,-2.75768570e-05
2.59314204e-05,9.21016241e-11,1.08575718e+02,1.24599079e-04,8.52291376e+01,4.16421667e+02,1.31048844e+03,1.28469031e-01,4.38337113e-02,-2.67519194e-05
2.66690103e-05,9.21600790e-11,1.08506851e+02,1.24730896e-04,8.52651881e+01,4.16333568e+02,1.31049330e+03,1.24686851e-01,4.24553556e-02,-2.59087980e-05
2.74239564e-05,9.22199834e-11,1.08436367e+02,1.24866027e-04,8.53021160e+01,4.16243321e+02,1.31049828e+03,1.20788957e-01,4.10495879e-02,-2.50449634e-05
2.81966671e-05,9.22813660e-11,1.08364239e+02,1.25004572e-04,8.53399597e+01,4.16150990e+02,1.31050337e+03,1.16766335e-01,3.96156988e-02,-2.41623361e-05
2.89875605e-05,9.23442749e-11,1.08290417e+02,1.25146610e-04,8.53787250e+01,4.16056396e+02,1.31050858e+03,1.12609635e-01,3.81528831e-02,-2.32578357e-05
2.97970645e-05,9.24087411e-11,1.08214871e+02,1.25292247e-04,8.54184517e+01,4.15959602e+02,1.31051391e+03,1.08309524e-01,3.66602322e-02,-2.23333908e-05
3.06256169e-05,9.24748181e-11,1.08137547e+02,1.25441563e-04,8.54591405e+01,4.15860382e+02,1.31051937e+03,1.03857167e-01,3.51367292e-02,-2.13849469e-05
3.14736660e-05,9.25425343e-11,1.08058420e+02,1.25594676e-04,8.55008418e+01,4.15758862e+02,1.31052496e+03,9.92448591e-02,3.35812501e-02,-2.04157949e-05
3.23416705e-05,9.26119437e-11,1.07977434e+02,1.25751674e-04,8.55435612e+01,4.15654838e+02,1.31053068e+03,9.44668032e-02,3.19925699e-02,-1.94223719e-05
3.32301001e-05,9.26830868e-11,1.07894551e+02,1.25912669e-04,8.55873324e+01,4.15548304e+02,1.31053654e+03,8.95200073e-02,3.03693773e-02,-1.84052403e-05
3.41394354e-05,9.27559860e-11,1.07809754e+02,1.26077802e-04,8.56322257e+01,4.15439512e+02,1.31054253e+03,8.44052434e-02,2.87102972e-02,-1.73703175e-05
3.50701682e-05,9.28307225e-11,1.07722958e+02,1.26247139e-04,8.56782060e+01,4.15327939e+02,1.31054866e+03,7.91279493e-02,2.70139218e-02,-1.63075500e-05
3.60228021e-05,9.29073318e-11,1.07634132e+02,1.26420814e-04,8.57253257e+01,4.15213694e+02,1.31055494e+03,7.36988803e-02,2.52788466e-02,-1.52199380e-05
3.69978525e-05,9.29858631e-11,1.07543229e+02,1.26598947e-04,8.57736156e+01,4.15096722e+02,1.31056136e+03,6.81342265e-02,2.35037077e-02,-1.41070826e-05
3.79958468e-05,9.30663780e-11,1.07450190e+02,1.26781649e-04,8.58230873e+01,4.14976816e+02,1.31056794e+03,6.24548115e-02,2.16872128e-02,-1.29655304e-05
3.90173249e-05,9.31489076e-11,1.07354990e+02,1.26969075e-04,8.58738117e+01,4.14854196e+02,1.31057467e+03,5.66839307e-02,1.98281559e-02,-1.18006283e-05
4.00628395e-05,9.32335215e-11,1.07257560e+02,1.27161337e-04,8.59257928e+01,4.14728588e+02,1.31058156e+03,5.08434573e-02,1.79254110e-02,-1.06075206e-05
4.11329561e-05,9.33202790e-11,1.07157845e+02,1.27358566e-04,8.59790581e+01,4.14599876e+02,1.31058861e+03,4.49482367e-02,1.59779028e-02,-9.38471732e-06
4.22282536e-05,9.34092224e-11,1.07055810e+02,1.27560923e-04,8.60336693e+01,4.14468188e+02,1.31059583e+03,3.89998205e-02,1.39845684e-02,-8.13571652e-06
4.33493246e-05,9.35004257e-11,1.06951385e+02,1.27768532e-04,8.60896348e+01,4.14333254e+02,1.31060322e+03,3.29825150e-02,1.19443287e-02,-6.85584730e-06
4.44967755e-05,9.35939383e-11,1.06844526e+02,1.27981558e-04,8.61470122e+01,4.14195151e+02,1.31061078e+03,2.68667146e-02,9.85608329e-03,-5.54764708e-06
4.56712272e-05,9.36898310e-11,1.06735170e+02,1.28200145e-04,8.62058243e+01,4.14053696e+02,1.31061852e+03,2.06223735e-02,7.71885812e-03,-4.20826963e-06
4.68733148e-05,9.37881666e-11,1.06623259e+02,1.28424454e-04,8.62661134e+01,4.13908837e+02,1.31062644e+03,1.42330906e-02,5.53108222e-03,-2.83761492e-06
4.81036889e-05,9.38890109e-11,1.06508737e+02,1.28654652e-04,8.63279206e+01,4.13760501e+02,1.31063454e+03,7.69366241e-03,3.29185021e-03,-1.43521404e-06
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
