x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
6.36985151e-08,4.16690713e-14,2.39986150e+05,3.34004911e-10,5.04986279e-01,5.45353631e+03,1.19950618e+01,3.39074021e+01,1.26822396e+03,-2.05417360e-02
1.92594436e-07,4.18464804e-14,2.38968723e+05,3.34911439e-10,5.04210161e-01,5.42207063e+03,1.53904517e+01,3.38187518e+01,1.26490811e+03,-2.04921815e-02
3.24523411e-07,4.18820513e-14,2.38765764e+05,3.37025137e-10,5.06961406e-01,5.44702624e+03,1.88657387e+01,3.37280155e+01,1.26151425e+03,-2.05315107e-02
4.59556808e-07,4.20225214e-14,2.37967634e+05,3.38367856e-10,5.07279768e-01,5.43222748e+03,2.24228026e+01,3.36351441e+01,1.25804052e+03,-2.05082136e-02
5.97767680e-07,4.21815237e-14,2.37070621e+05,3.39638084e-10,5.07264732e-01,5.41159041e+03,2.60635680e+01,3.35400874e+01,1.25448505e+03,-2.04756185e-02
7.39230794e-07,4.22761561e-14,2.36539954e+05,3.41505384e-10,5.08911906e-01,5.41700994e+03,2.97900042e+01,3.34427938e+01,1.25084591e+03,-2.04841933e-02
8.84022681e-07,4.24401663e-14,2.35625844e+05,3.42893943e-10,5.09006449e-01,5.39707833e+03,3.36041273e+01,3.33432109e+01,1.24712115e+03,-2.04526261e-02
1.03222167e-06,4.25363851e-14,2.35092850e+05,3.44914955e-10,5.10848351e-01,5.40435576e+03,3.75080007e+01,3.32412846e+01,1.24330874e+03,-2.04641688e-02
1.18390793e-06,4.26406912e-14,2.34517775e+05,3.46957131e-10,5.12615969e-01,5.40979003e+03,4.15037361e+01,3.31369599e+01,1.23940661e+03,-2.04727786e-02
1.33916352e-06,4.28067954e-14,2.33607770e+05,3.48587594e-10,5.13026454e-01,5.39311346e+03,4.55934953e+01,3.30301804e+01,1.23541267e+03,-2.04463399e-02
1.49807244e-06,4.29422429e-14,2.32870929e+05,3.50562622e-10,5.14305814e-01,5.38950927e+03,4.97794907e+01,3.29208882e+01,1.23132474e+03,-2.04406173e-02
1.66072064e-06,4.31047345e-14,2.31993077e+05,3.52415233e-10,5.15074734e-01,5.37721976e+03,5.40639869e+01,3.28090243e+01,1.22714062e+03,-2.04210692e-02
1.82719613e-06,4.32422467e-14,2.31255329e+05,3.54574251e-10,5.16582267e-01,5.37580810e+03,5.84493016e+01,3.26945281e+01,1.22285805e+03,-2.04188234e-02
1.99758895e-06,4.33972169e-14,2.30429523e+05,3.56696067e-10,5.17817819e-01,5.36942308e+03,6.29378072e+01,3.25773376e+01,1.21847470e+03,-2.04086484e-02
2.17199129e-06,4.35783234e-14,2.29471885e+05,3.58714077e-10,5.18583210e-01,5.35501199e+03,6.75319320e+01,3.24573896e+01,1.21398821e+03,-2.03856350e-02
2.35049750e-06,4.37133990e-14,2.28762810e+05,3.61226132e-10,5.20601163e-01,5.35923832e+03,7.22341613e+01,3.23346191e+01,1.20939614e+03,-2.03923946e-02
2.53320413e-06,4.38903386e-14,2.27840575e+05,3.63511831e-10,5.21783292e-01,5.34975324e+03,7.70470388e+01,3.22089596e+01,1.20469602e+03,-2.03772270e-02
2.72021005e-06,4.40856618e-14,2.26831119e+05,3.65770896e-10,5.22699798e-01,5.33540610e+03,8.19731682e+01,3.20803433e+01,1.19988530e+03,-2.03542318e-02
2.91161640e-06,4.42700993e-14,2.25886098e+05,3.68251176e-10,5.24051775e-01,5.32692048e+03,8.70152145e+01,3.19487005e+01,1.19496138e+03,-2.03406036e-02
3.10752674e-06,4.44346111e-14,2.25049792e+05,3.71032802e-10,5.26055386e-01,5.32748948e+03,9.21759053e+01,3.18139600e+01,1.18992160e+03,-2.03415219e-02
3.30804705e-06,4.46069482e-14,2.24180322e+05,3.73890129e-10,5.28058499e-01,5.32711459e+03,9.74580324e+01,3.16760489e+01,1.18476322e+03,-2.03409229e-02
3.51328580e-06,4.48179233e-14,2.23125019e+05,3.76571669e-10,5.29342133e-01,5.31492631e+03,1.02864453e+02,3.15348926e+01,1.17948346e+03,-2.03213096e-02
3.72335404e-06,4.50328547e-14,2.22060095e+05,3.79375363e-10,5.30738013e-01,5.30350801e+03,1.08398093e+02,3.13904148e+01,1.17407946e+03,-2.03028949e-02
3.93836540e-06,4.52409516e-14,2.21038675e+05,3.82398635e-10,5.32506791e-01,5.29670679e+03,1.14061945e+02,3.12425373e+01,1.16854830e+03,-2.02919092e-02
4.15843619e-06,4.54624628e-14,2.19961687e+05,3.85477773e-10,5.34179149e-01,5.28745260e+03,1.19859073e+02,3.10911800e+01,1.16288699e+03,-2.02769373e-02
4.38368547e-06,4.56748086e-14,2.18939068e+05,3.88811507e-10,5.36293982e-01,5.28370669e+03,1.25792613e+02,3.09362612e+01,1.15709246e+03,-2.02708722e-02
4.61423510e-06,4.59109278e-14,2.17813067e+05,3.92128102e-10,5.38086935e-01,5.27410645e+03,1.31865776e+02,3.07776969e+01,1.15116158e+03,-2.02553018e-02
4.85020980e-06,4.61747421e-14,2.16568616e+05,3.95403365e-10,5.39481346e-01,5.25756278e+03,1.38081846e+02,3.06154015e+01,1.14509114e+03,-2.02284003e-02
5.09173722e-06,4.64193183e-14,2.15427550e+05,3.99047798e-10,5.41585104e-01,5.25025583e+03,1.44444187e+02,3.04492871e+01,1.13887786e+03,-2.02164943e-02
5.33894803e-06,4.66821984e-14,2.14214419e+05,4.02748727e-10,5.43529882e-01,5.23943719e+03,1.50956240e+02,3.02792639e+01,1.13251837e+03,-2.01988338e-02
5.59197596e-06,4.69493163e-14,2.12995647e+05,4.06637762e-10,5.45656061e-01,5.23000645e+03,1.57621528e+02,3.01052399e+01,1.12600924e+03,-2.01834099e-02
5.85095790e-06,4.72269587e-14,2.11743468e+05,4.10671556e-10,5.47829221e-01,5.21996665e+03,1.64443658e+02,2.99271208e+01,1.11934694e+03,-2.01669591e-02
6.11603395e-06,4.75222450e-14,2.10427769e+05,4.14800280e-10,5.49898635e-01,5.20712743e+03,1.71426319e+02,2.97448105e+01,1.11252787e+03,-2.01458739e-02
6.38734751e-06,4.78137934e-14,2.09144669e+05,4.19222712e-10,5.52372631e-01,5.19866060e+03,1.78573289e+02,2.95582102e+01,1.10554834e+03,-2.01319428e-02
6.66504536e-06,4.81328596e-14,2.07758277e+05,4.23678898e-10,5.54543628e-01,5.18449629e+03,1.85888435e+02,2.93672190e+01,1.09840457e+03,-2.01085829e-02
6.94927771e-06,4.84409674e-14,2.06436835e+05,4.28521146e-10,5.57314060e-01,5.17725677e+03,1.93375714e+02,2.91717336e+01,1.09109270e+03,-2.00966218e-02
7.24019835e-06,4.87820140e-14,2.04993586e+05,4.33377400e-10,5.59689401e-01,5.16297319e+03,2.01039176e+02,2.89716483e+01,1.08360878e+03,-2.00729677e-02
7.53796465e-06,4.91205980e-14,2.03580583e+05,4.38578092e-10,5.62501699e-01,5.15314908e+03,2.08882967e+02,2.87668547e+01,1.07594876e+03,-2.00566628e-02
7.84273769e-06,4.94779480e-14,2.02110241e+05,4.43951600e-10,5.65281139e-01,5.14120982e+03,2.16911331e+02,2.85572421e+01,1.06810848e+03,-2.00368044e-02
8.15468235e-06,4.98600464e-14,2.00561386e+05,4.49463705e-10,5.67913899e-01,5.12557193e+03,2.25128610e+02,2.83426971e+01,1.06008372e+03,-2.00107224e-02
8.47396739e-06,5.02348894e-14,1.99064835e+05,4.55422441e-10,5.71149138e-01,5.11630691e+03,2.33539250e+02,2.81231036e+01,1.05187012e+03,-1.99952351e-02
8.80076553e-06,5.06503702e-14,1.97431923e+05,4.61416855e-10,5.73920028e-01,5.09895607e+03,2.42147801e+02,2.78983429e+01,1.04346325e+03,-1.99661498e-02
9.13525357e-06,5.10648342e-14,1.95829481e+05,4.67849422e-10,5.77197871e-01,5.08645618e+03,2.50958920e+02,2.76682934e+01,1.03485856e+03,-1.99451373e-02
9.47761245e-06,5.15095647e-14,1.94138701e+05,4.74459803e-10,5.80299363e-01,5.06963541e+03,2.59977374e+02,2.74328305e+01,1.02605139e+03,-1.99167772e-02
9.82802739e-06,5.19562907e-14,1.92469475e+05,4.81535313e-10,5.83889348e-01,5.05713943e+03,2.69208041e+02,2.71918270e+01,1.01703698e+03,-1.98956502e-02
1.01866879e-05,5.24305545e-14,1.90728481e+05,4.88869620e-10,5.87420568e-01,5.04170245e+03,2.78655915e+02,2.69451524e+01,1.00781045e+03,-1.98694770e-02
1.05537882e-05,5.29254469e-14,1.88945027e+05,4.96559617e-10,5.91081563e-01,5.02568648e+03,2.88326107e+02,2.66926733e+01,9.98366816e+02,-1.98422373e-02
1.09295266e-05,5.34397384e-14,1.87126664e+05,5.04651994e-10,5.94933219e-01,5.00975409e+03,2.98223849e+02,2.64342531e+01,9.88700959e+02,-1.98150539e-02
1.13141066e-05,5.39730626e-14,1.85277609e+05,5.13188323e-10,5.99018525e-01,4.99431241e+03,3.08354495e+02,2.61697520e+01,9.78807655e+02,-1.97886258e-02
1.17077361e-05,5.45447104e-14,1.83335834e+05,5.22027864e-10,6.02950408e-01,4.97440872e+03,3.18723525e+02,2.58990269e+01,9.68681551e+02,-1.97544377e-02
1.21106281e-05,5.51263918e-14,1.81401316e+05,5.31486080e-10,6.07397327e-01,4.95822033e+03,3.29336549e+02,2.56219314e+01,9.58317170e+02,-1.97265327e-02
1.25230006e-05,5.57529514e-14,1.79362702e+05,5.41278144e-10,6.11636195e-01,4.93671241e+03,3.40199309e+02,2.53383156e+01,9.47708904e+02,-1.96893137e-02
1.29450766e-05,5.63879729e-14,1.77342782e+05,5.51810945e-10,6.16516036e-01,4.92006011e+03,3.51317680e+02,2.50480260e+01,9.36851015e+02,-1.96603888e-02
1.33770845e-05,5.70757707e-14,1.75205694e+05,5.62712463e-10,6.21119693e-01,4.89706679e+03,3.62697678e+02,2.47509055e+01,9.25737629e+02,-1.96202841e-02
1.38192580e-05,5.77577518e-14,1.73136933e+05,5.74623558e-10,6.26777931e-01,4.88332838e+03,3.74345459e+02,2.44467936e+01,9.14362733e+02,-1.95962376e-02
1.42718363e-05,5.85077439e-14,1.70917546e+05,5.86885088e-10,6.31946442e-01,4.86048307e+03,3.86267324e+02,2.41355255e+01,9.02720174e+02,-1.95560925e-02
1.47350643e-05,5.92923855e-14,1.68655721e+05,5.99911768e-10,6.37424875e-01,4.83774082e+03,3.98469723e+02,2.38169330e+01,8.90803654e+02,-1.95159414e-02
1.52091924e-05,6.01046803e-14,1.66376394e+05,6.13862238e-10,6.43432771e-01,4.81734109e+03,4.10959256e+02,2.34908437e+01,8.78606726e+02,-1.94797674e-02
1.56944773e-05,6.09692481e-14,1.64017112e+05,6.28584481e-10,6.49521252e-01,4.79396699e+03,4.23742681e+02,2.31570812e+01,8.66122792e+02,-1.94381286e-02
1.61911814e-05,6.18753362e-14,1.61615283e+05,6.44298645e-10,6.56009600e-01,4.77095298e+03,4.36826914e+02,2.28154649e+01,8.53345099e+02,-1.93969336e-02
1.66995735e-05,6.28398337e-14,1.59134730e+05,6.60952219e-10,6.62636855e-01,4.74518417e+03,4.50219031e+02,2.24658101e+01,8.40266733e+02,-1.93505697e-02
1.72199285e-05,6.38476480e-14,1.56622841e+05,6.78839991e-10,6.69827640e-01,4.72096384e+03,4.63926279e+02,2.21079274e+01,8.26880620e+02,-1.93067639e-02
1.77525281e-05,6.49113544e-14,1.54056252e+05,6.97981702e-10,6.77429206e-01,4.69629920e+03,4.77956072e+02,2.17416235e+01,8.13179517e+02,-1.92619235e-02
1.82976602e-05,6.60530190e-14,1.51393534e+05,7.18314863e-10,6.85113823e-01,4.66748112e+03,4.92316001e+02,2.13667000e+01,7.99156014e+02,-1.92092305e-02
1.88556199e-05,6.72577644e-14,1.48681719e+05,7.40196434e-10,6.93338171e-01,4.63890197e+03,5.07013833e+02,2.09829543e+01,7.84802524e+02,-1.91566534e-02
1.94267089e-05,6.85302280e-14,1.45921009e+05,7.63796310e-10,7.02159747e-01,4.61069363e+03,5.22057521e+02,2.05901785e+01,7.70111281e+02,-1.91044415e-02
2.00112363e-05,6.98914331e-14,1.43079052e+05,7.89133377e-10,7.11323270e-01,4.57989565e+03,5.37455202e+02,2.01881604e+01,7.55074338e+02,-1.90470695e-02
2.06095181e-05,7.13434822e-14,1.40166974e+05,8.16472436e-10,7.20987564e-01,4.54763901e+03,5.53215206e+02,1.97766824e+01,7.39683561e+02,-1.89865653e-02
2.12218782e-05,7.28821746e-14,1.37207761e+05,8.46190499e-10,7.31454594e-01,4.51625611e+03,5.69346059e+02,1.93555218e+01,7.23930623e+02,-1.89272891e-02
2.18486477e-05,7.45283077e-14,1.34177205e+05,8.78426508e-10,7.42548324e-01,4.48348762e+03,5.85856487e+02,1.89244510e+01,7.07807002e+02,-1.88649552e-02
2.24901657e-05,7.63064690e-14,1.31050488e+05,9.13333329e-10,7.54064504e-01,4.44692344e+03,6.02755423e+02,1.84832366e+01,6.91303976e+02,-1.87948591e-02
2.31467794e-05,7.82060318e-14,1.27867375e+05,9.51549139e-10,7.66534171e-01,4.41066204e+03,6.20052008e+02,1.80316400e+01,6.74412617e+02,-1.87247745e-02
2.38188438e-05,8.02490668e-14,1.24612041e+05,9.93404129e-10,7.79877731e-01,4.37319699e+03,6.37755599e+02,1.75694168e+01,6.57123787e+02,-1.86517569e-02
2.45067225e-05,8.24537650e-14,1.21280090e+05,1.03937731e-09,7.94151372e-01,4.33416371e+03,6.55875774e+02,1.70963170e+01,6.39428133e+02,-1.85750156e-02
2.52107878e-05,8.48445773e-14,1.17862571e+05,1.08999493e-09,8.09358508e-01,4.29268833e+03,6.74422335e+02,1.66120848e+01,6.21316082e+02,-1.84927124e-02
2.59314204e-05,8.74332502e-14,1.14372964e+05,1.14609756e-09,8.25820225e-01,4.25031780e+03,6.93405315e+02,1.61164580e+01,6.02777837e+02,-1.84078101e-02
2.66690103e-05,9.02578398e-14,1.10793700e+05,1.20837872e-09,8.43448718e-01,4.20519615e+03,7.12834985e+02,1.56091687e+01,5.83803367e+02,-1.83164600e-02
