x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
9.82802739e-06,2.33466722e-11,4.28326599e+02,1.26564051e-05,3.41527712e+01,6.58284078e+02,1.24760008e+03,4.79710412e+01,1.82117091e+01,-2.74805680e-03
1.01866879e-05,2.35122604e-11,4.25310052e+02,1.28062944e-05,3.43138670e+01,6.56731224e+02,1.24817200e+03,4.75358579e+01,1.80465018e+01,-2.73087847e-03
1.05537882e-05,2.36840542e-11,4.22225036e+02,1.29626896e-05,3.44809829e+01,6.55142795e+02,1.24875738e+03,4.70904344e+01,1.78774070e+01,-2.71330241e-03
1.09295266e-05,2.38625581e-11,4.19066580e+02,1.31258605e-05,3.46538387e+01,6.53501705e+02,1.24935654e+03,4.66345295e+01,1.77043332e+01,-2.69510679e-03
1.13141066e-05,2.40480943e-11,4.15833389e+02,1.32962164e-05,3.48327663e+01,6.51807971e+02,1.24996979e+03,4.61678968e+01,1.75271868e+01,-2.67629257e-03
1.17077361e-05,2.42408447e-11,4.12526901e+02,1.34742869e-05,3.50185855e+01,6.50074624e+02,1.25059748e+03,4.56902837e+01,1.73458719e+01,-2.65703222e-03
1.21106281e-05,2.44412948e-11,4.09143646e+02,1.36604812e-05,3.52113230e+01,6.48291743e+02,1.25123993e+03,4.52014318e+01,1.71602905e+01,-2.63719716e-03
1.25230006e-05,2.46498393e-11,4.05682177e+02,1.38553108e-05,3.54113703e+01,6.46459009e+02,1.25189750e+03,4.47010768e+01,1.69703423e+01,-2.61678486e-03
1.29450766e-05,2.48670169e-11,4.02139126e+02,1.40592636e-05,3.56188126e+01,6.44567040e+02,1.25257055e+03,4.41889480e+01,1.67759243e+01,-2.59567267e-03
1.33770845e-05,2.50932511e-11,3.98513543e+02,1.42729552e-05,3.58341842e+01,6.42618064e+02,1.25325943e+03,4.36647682e+01,1.65769315e+01,-2.57389147e-03
1.38192580e-05,2.53289946e-11,3.94804474e+02,1.44970536e-05,3.60580589e+01,6.40614443e+02,1.25396452e+03,4.31282539e+01,1.63732562e+01,-2.55147465e-03
1.42718363e-05,2.55747496e-11,3.91010684e+02,1.47322748e-05,3.62910027e+01,6.38557342e+02,1.25468621e+03,4.25791149e+01,1.61647882e+01,-2.52844030e-03
1.47350643e-05,2.58313003e-11,3.87127252e+02,1.49792576e-05,3.65329353e+01,6.36429964e+02,1.25542488e+03,4.20170541e+01,1.59514147e+01,-2.50456550e-03
1.52091924e-05,2.60989544e-11,3.83157123e+02,1.52390087e-05,3.67852873e+01,6.34254205e+02,1.25618092e+03,4.14417674e+01,1.57330203e+01,-2.48014720e-03
1.56944773e-05,2.63787880e-11,3.79092484e+02,1.55121925e-05,3.70474987e+01,6.31998952e+02,1.25695476e+03,4.08529437e+01,1.55094869e+01,-2.45476873e-03
1.61911814e-05,2.66714553e-11,3.74932681e+02,1.57998350e-05,3.73204078e+01,6.29668494e+02,1.25774681e+03,4.02502643e+01,1.52806935e+01,-2.42848944e-03
1.66995735e-05,2.69775408e-11,3.70678717e+02,1.61031316e-05,3.76052537e+01,6.27275684e+02,1.25855749e+03,3.96334033e+01,1.50465164e+01,-2.40148704e-03
1.72199285e-05,2.72980703e-11,3.66326268e+02,1.64231595e-05,3.79022771e+01,6.24806637e+02,1.25938726e+03,3.90020268e+01,1.48068288e+01,-2.37357608e-03
1.77525281e-05,2.76339178e-11,3.61874139e+02,1.67612470e-05,3.82124075e+01,6.22263331e+02,1.26023654e+03,3.83557935e+01,1.45615012e+01,-2.34478728e-03
1.82976602e-05,2.79861242e-11,3.57319938e+02,1.71188015e-05,3.85363994e+01,6.19641699e+02,1.26110582e+03,3.76943536e+01,1.43104008e+01,-2.31506913e-03
1.88556199e-05,2.83558839e-11,3.52660498e+02,1.74973403e-05,3.88749086e+01,6.16933623e+02,1.26199554e+03,3.70173494e+01,1.40533917e+01,-2.28431393e-03
1.94267089e-05,2.87444139e-11,3.47893686e+02,1.78985946e-05,3.92288887e+01,6.14136323e+02,1.26290620e+03,3.63244146e+01,1.37903349e+01,-2.25248755e-03
2.00112363e-05,2.91530421e-11,3.43017380e+02,1.83244858e-05,3.95993855e+01,6.11247073e+02,1.26383830e+03,3.56151743e+01,1.35210881e+01,-2.21955709e-03
2.06095181e-05,2.95831336e-11,3.38030454e+02,1.87772045e-05,3.99877796e+01,6.08268500e+02,1.26479232e+03,3.48892448e+01,1.32455056e+01,-2.18556563e-03
2.12218782e-05,3.00363585e-11,3.32929841e+02,1.92590826e-05,4.03951144e+01,6.05192812e+02,1.26576879e+03,3.41462335e+01,1.29634385e+01,-2.15041108e-03
2.18486477e-05,3.05145387e-11,3.27712641e+02,1.97727349e-05,4.08225811e+01,6.02012953e+02,1.26676824e+03,3.33857384e+01,1.26747340e+01,-2.11400145e-03
2.24901657e-05,3.10195566e-11,3.22377273e+02,2.03211721e-05,4.12718267e+01,5.98728972e+02,1.26779121e+03,3.26073481e+01,1.23792360e+01,-2.07634621e-03
2.31467794e-05,3.15538872e-11,3.16918166e+02,2.09075197e-05,4.17436255e+01,5.95318595e+02,1.26883825e+03,3.18106414e+01,1.20767846e+01,-2.03713610e-03
2.38188438e-05,3.21195621e-11,3.11336749e+02,2.15357686e-05,4.22407168e+01,5.91798412e+02,1.26990993e+03,3.09951874e+01,1.17672162e+01,-1.99661937e-03
2.45067225e-05,3.27194355e-11,3.05628746e+02,2.22100295e-05,4.27645445e+01,5.88152788e+02,1.27100683e+03,3.01605450e+01,1.14503634e+01,-1.95458361e-03
2.52107878e-05,3.33563414e-11,2.99793071e+02,2.29351984e-05,4.33176217e+01,5.84383953e+02,1.27212954e+03,2.93062625e+01,1.11260547e+01,-1.91107607e-03
2.59314204e-05,3.40336218e-11,2.93827089e+02,2.37167255e-05,4.39022795e+01,5.80484952e+02,1.27327866e+03,2.84318779e+01,1.07941147e+01,-1.86601328e-03
2.66690103e-05,3.47553878e-11,2.87725174e+02,2.45605852e-05,4.45201974e+01,5.76430534e+02,1.27445483e+03,2.75369182e+01,1.04543638e+01,-1.81904203e-03
2.74239564e-05,3.55256040e-11,2.81487122e+02,2.54740934e-05,4.51749597e+01,5.72226952e+02,1.27565867e+03,2.66208991e+01,1.01066182e+01,-1.77027522e-03
2.81966671e-05,3.63488889e-11,2.75111573e+02,2.64655676e-05,4.58701938e+01,5.67873246e+02,1.27689084e+03,2.56833252e+01,9.75068978e+00,-1.71972564e-03
2.89875605e-05,3.72312139e-11,2.68591834e+02,2.75440932e-05,4.66081412e+01,5.63334725e+02,1.27815200e+03,2.47236892e+01,9.38638602e+00,-1.66690043e-03
2.97970645e-05,3.81778694e-11,2.61931851e+02,2.87213289e-05,4.73950885e+01,5.58641951e+02,1.27944284e+03,2.37414720e+01,9.01350982e+00,-1.61229827e-03
3.06256169e-05,3.91966019e-11,2.55124157e+02,3.00096075e-05,4.82339012e+01,5.53752653e+02,1.28076406e+03,2.27361422e+01,8.63185947e+00,-1.55531743e-03
3.14736660e-05,4.02950977e-11,2.48169146e+02,3.14243200e-05,4.91308370e+01,5.48673198e+02,1.28211636e+03,2.17071560e+01,8.24122849e+00,-1.49610465e-03
3.23416705e-05,4.14830814e-11,2.41062131e+02,3.29829592e-05,5.00909295e+01,5.43375207e+02,1.28350049e+03,2.06539567e+01,7.84140557e+00,-1.43427709e-03
3.32301001e-05,4.27709229e-11,2.33803699e+02,3.47070003e-05,5.11221292e+01,5.37863387e+02,1.28491719e+03,1.95759745e+01,7.43217440e+00,-1.36997845e-03
3.41394354e-05,4.41715838e-11,2.26389890e+02,3.66213888e-05,5.22314771e+01,5.32109400e+02,1.28636722e+03,1.84726263e+01,7.01331361e+00,-1.30284470e-03
3.50701682e-05,4.56997247e-11,2.18819699e+02,3.87565696e-05,5.34284047e+01,5.26102213e+02,1.28785137e+03,1.73433152e+01,6.58459659e+00,-1.23279948e-03
3.60228021e-05,4.73724482e-11,2.11093164e+02,4.11495842e-05,5.47242821e+01,5.19835157e+02,1.28937045e+03,1.61874302e+01,6.14579142e+00,-1.15986098e-03
3.69978525e-05,4.92111493e-11,2.03205984e+02,4.38447397e-05,5.61299207e+01,5.13265657e+02,1.29092527e+03,1.50043461e+01,5.69666072e+00,-1.08348239e-03
3.79958468e-05,5.12399856e-11,1.95160086e+02,4.68978813e-05,5.76613296e+01,5.06391960e+02,1.29251668e+03,1.37934228e+01,5.23696151e+00,-1.00381889e-03
3.90173249e-05,5.34888728e-11,1.86954772e+02,5.03777137e-05,5.93356112e+01,4.99186647e+02,1.29414553e+03,1.25540053e+01,4.76644511e+00,-9.20643800e-04
4.00628395e-05,5.59940450e-11,1.78590420e+02,5.43706513e-05,6.11734660e+01,4.91622824e+02,1.29581272e+03,1.12854230e+01,4.28485699e+00,-8.33789490e-04
4.11329561e-05,5.88002836e-11,1.70067207e+02,5.89861230e-05,6.31990868e+01,4.83661971e+02,1.29751913e+03,9.98698961e+00,3.79193660e+00,-7.42952266e-04
4.22282536e-05,6.19617632e-11,1.61389856e+02,6.43660725e-05,6.54445653e+01,4.75291555e+02,1.29926570e+03,8.65800280e+00,3.28741729e+00,-6.48377693e-04
4.33493246e-05,6.55482788e-11,1.52559307e+02,7.06933886e-05,6.79450493e+01,4.66451465e+02,1.30105337e+03,7.29774357e+00,2.77102613e+00,-5.49588088e-04
4.44967755e-05,6.96469019e-11,1.43581405e+02,7.82112882e-05,7.07469799e+01,4.57104624e+02,1.30288310e+03,5.90547606e+00,2.24248377e+00,-4.46673366e-04
4.56712272e-05,7.43691116e-11,1.34464428e+02,8.72467898e-05,7.39089577e+01,4.47212019e+02,1.30475589e+03,4.48044707e+00,1.70150429e+00,-3.39920503e-04
4.68733148e-05,7.98612734e-11,1.25217137e+02,9.82457079e-05,7.75028194e+01,4.36706429e+02,1.30667275e+03,3.02188570e+00,1.14779504e+00,-2.29394764e-04
4.81036889e-05,8.63159286e-11,1.15853472e+02,1.11831274e-04,8.16229676e+01,4.25528742e+02,1.30863471e+03,1.52900292e+00,5.81056546e-01,-1.15744459e-04
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
