x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
1.61911814e-05,1.58384914e-11,6.31374998e+02,3.10067338e-06,1.23334311e+01,3.50415706e+02,1.23719917e+03,2.54322441e+01,9.49754726e+00,2.99104390e+02,2.98323927e-03
1.66995735e-05,1.60357444e-11,6.23608525e+02,3.19221580e-06,1.25413648e+01,3.51940385e+02,1.23832477e+03,2.50424844e+01,9.35200302e+00,2.94520327e+02,2.94143882e-03
1.72199285e-05,1.62431226e-11,6.15646796e+02,3.28985628e-06,1.27599527e+01,3.53502865e+02,1.23947685e+03,2.46435533e+01,9.20303397e+00,2.89828396e+02,2.89865654e-03
1.77525281e-05,1.64613638e-11,6.07484652e+02,3.39415837e-06,1.29899633e+01,3.55103927e+02,1.24065605e+03,2.42352350e+01,9.05055953e+00,2.85026058e+02,2.85486838e-03
1.82976602e-05,1.66912787e-11,5.99116791e+02,3.50575343e-06,1.32322401e+01,3.56744341e+02,1.24186299e+03,2.38173084e+01,8.89449721e+00,2.80110717e+02,2.81004950e-03
1.88556199e-05,1.69337601e-11,5.90537765e+02,3.62535080e-06,1.34877102e+01,3.58424856e+02,1.24309833e+03,2.33895477e+01,8.73476259e+00,2.75079713e+02,2.76417427e-03
1.94267089e-05,1.71897934e-11,5.81741976e+02,3.75374970e-06,1.37573955e+01,3.60146195e+02,1.24436274e+03,2.29517213e+01,8.57126925e+00,2.69930324e+02,2.71721613e-03
2.00112363e-05,1.74604690e-11,5.72723669e+02,3.89185341e-06,1.40424251e+01,3.61909047e+02,1.24565691e+03,2.25035924e+01,8.40392874e+00,2.64659765e+02,2.66914762e-03
2.06095181e-05,1.77469968e-11,5.63476934e+02,4.04068611e-06,1.43440493e+01,3.63714058e+02,1.24698152e+03,2.20449186e+01,8.23265054e+00,2.59265184e+02,2.61994020e-03
2.12218782e-05,1.80507230e-11,5.53995701e+02,4.20141294e-06,1.46636563e+01,3.65561816e+02,1.24833731e+03,2.15754517e+01,8.05734199e+00,2.53743664e+02,2.56956423e-03
2.18486477e-05,1.83731491e-11,5.44273732e+02,4.37536423e-06,1.50027923e+01,3.67452843e+02,1.24972500e+03,2.10949377e+01,7.87790824e+00,2.48092216e+02,2.51798882e-03
2.24901657e-05,1.87159562e-11,5.34304627e+02,4.56406456e-06,1.53631837e+01,3.69387570e+02,1.25114534e+03,2.06031168e+01,7.69425224e+00,2.42307784e+02,2.46518173e-03
2.31467794e-05,1.90810314e-11,5.24081813e+02,4.76926812e-06,1.57467646e+01,3.71366326e+02,1.25259911e+03,2.00997228e+01,7.50627463e+00,2.36387238e+02,2.41110920e-03
2.38188438e-05,1.94705011e-11,5.13598549e+02,4.99300178e-06,1.61557087e+01,3.73389307e+02,1.25408708e+03,1.95844835e+01,7.31387371e+00,2.30327376e+02,2.35573576e-03
2.45067225e-05,1.98867694e-11,5.02847921e+02,5.23761797e-06,1.65924677e+01,3.75456552e+02,1.25561007e+03,1.90571201e+01,7.11694540e+00,2.24124919e+02,2.29902408e-03
2.52107878e-05,2.03325657e-11,4.91822842e+02,5.50585994e-06,1.70598166e+01,3.77567903e+02,1.25716890e+03,1.85173472e+01,6.91538316e+00,2.17776512e+02,2.24093465e-03
2.59314204e-05,2.08110004e-11,4.80516054e+02,5.80094278e-06,1.75609086e+01,3.79722969e+02,1.25876441e+03,1.79648729e+01,6.70907796e+00,2.11278720e+02,2.18142551e-03
2.66690103e-05,2.13256347e-11,4.68920128e+02,6.12665495e-06,1.80993424e+01,3.81921066e+02,1.26039746e+03,1.73993984e+01,6.49791819e+00,2.04628029e+02,2.12045190e-03
2.74239564e-05,2.18805642e-11,4.57027473e+02,6.48748618e-06,1.86792420e+01,3.84161161e+02,1.26206894e+03,1.68206177e+01,6.28178961e+00,1.97820840e+02,2.05796577e-03
2.81966671e-05,2.24805228e-11,4.44830335e+02,6.88879003e-06,1.93053569e+01,3.86441788e+02,1.26377975e+03,1.62282176e+01,6.06057531e+00,1.90853471e+02,1.99391527e-03
2.89875605e-05,2.31310123e-11,4.32320814e+02,7.33699230e-06,1.99831844e+01,3.88760953e+02,1.26553081e+03,1.56218778e+01,5.83415561e+00,1.83722152e+02,1.92824407e-03
2.97970645e-05,2.38384629e-11,4.19490873e+02,7.83986063e-06,2.07191217e+01,3.91116008e+02,1.26732309e+03,1.50012702e+01,5.60240802e+00,1.76423027e+02,1.86089053e-03
3.06256169e-05,2.46104374e-11,4.06332361e+02,8.40685667e-06,2.15206573e+01,3.93503504e+02,1.26915753e+03,1.43660591e+01,5.36520717e+00,1.68952145e+02,1.79178661e-03
3.14736660e-05,2.54558910e-11,3.92837033e+02,9.04960118e-06,2.23966124e+01,3.95918988e+02,1.27103514e+03,1.37159008e+01,5.12242475e+00,1.61305467e+02,1.72085659e-03
3.23416705e-05,2.63855042e-11,3.78996592e+02,9.78249515e-06,2.33574491e+01,3.98356758e+02,1.27295694e+03,1.30504436e+01,4.87392940e+00,1.53478854e+02,1.64801533e-03
3.32301001e-05,2.74121182e-11,3.64802734e+02,1.06235599e-05,2.44156679e+01,4.00809541e+02,1.27492396e+03,1.23693275e+01,4.61958671e+00,1.45468072e+02,1.57316612e-03
3.41394354e-05,2.85513053e-11,3.50247212e+02,1.15955884e-05,2.55863257e+01,4.03268065e+02,1.27693726e+03,1.16721840e+01,4.35925907e+00,1.37268789e+02,1.49619780e-03
3.50701682e-05,2.98221309e-11,3.35321930e+02,1.27277479e-05,2.68877186e+01,4.05720510e+02,1.27899794e+03,1.09586361e+01,4.09280566e+00,1.28876569e+02,1.41698103e-03
3.60228021e-05,3.12481826e-11,3.20019054e+02,1.40578444e-05,2.83422933e+01,4.08151760e+02,1.28110710e+03,1.02282976e+01,3.82008233e+00,1.20286870e+02,1.33536323e-03
3.69978525e-05,3.28589824e-11,3.04331188e+02,1.56355835e-05,2.99778825e+01,4.10542398e+02,1.28326590e+03,9.48077358e+00,3.54094154e+00,1.11495048e+02,1.25116182e-03
3.79958468e-05,3.46919583e-11,2.88251596e+02,1.75273556e-05,3.18294028e+01,4.12867316e+02,1.28547550e+03,8.71565951e+00,3.25523228e+00,1.02496345e+02,1.16415486e-03
3.90173249e-05,3.67952491e-11,2.71774529e+02,1.98234152e-05,3.39412295e+01,4.15093780e+02,1.28773709e+03,7.93254153e+00,2.96279999e+00,9.32858931e+01,1.07406800e-03
4.00628395e-05,3.92317773e-11,2.54895679e+02,2.26489171e-05,3.63705791e+01,4.17178669e+02,1.29005190e+03,7.13099598e+00,2.66348647e+00,8.38587101e+01,9.80555885e-04
4.11329561e-05,4.20853075e-11,2.37612840e+02,2.61813495e-05,3.91924289e+01,4.19064468e+02,1.29242118e+03,6.31058924e+00,2.35712979e+00,7.42096957e+01,8.83175121e-04
4.22282536e-05,4.54696970e-11,2.19926871e+02,3.06789360e-05,4.25068344e+01,4.20673303e+02,1.29484621e+03,5.47087750e+00,2.04356423e+00,6.43336302e+01,7.81344086e-04
4.33493246e-05,4.95434545e-11,2.01843148e+02,3.65285566e-05,4.64500937e+01,4.21897856e+02,1.29732830e+03,4.61140648e+00,1.72262016e+00,5.42251707e+01,6.74281603e-04
4.44967755e-05,5.45334541e-11,1.83373774e+02,4.43299077e-05,5.12122642e+01,4.22587128e+02,1.29986880e+03,3.73171123e+00,1.39412394e+00,4.38788489e+01,5.60910676e-04
4.56712272e-05,6.07751156e-11,1.64541088e+02,5.50502944e-05,5.70655124e+01,4.22523403e+02,1.30246908e+03,2.83131585e+00,1.05789787e+00,3.32890676e+01,4.39702536e-04
4.68733148e-05,6.87836611e-11,1.45383393e+02,7.03249865e-05,6.44115625e+01,4.21383721e+02,1.30513055e+03,1.90973325e+00,7.13760054e-01,2.24500979e+01,3.08415122e-04
4.81036889e-05,7.93873133e-11,1.25964720e+02,9.30775173e-05,7.38639531e+01,4.18673120e+02,1.30785465e+03,9.66464868e-01,3.61524332e-01,1.13560761e+01,1.63638446e-04
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
