x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
6.66504536e-06,8.88624895e-11,1.12533424e+02,1.15736572e-04,8.20526663e+01,4.15515035e+02,1.30984037e+03,2.65877797e-01,9.25526545e-02,3.07940152e+00,5.37624885e-05
6.94927771e-06,8.88948965e-11,1.12492399e+02,1.15817749e-04,8.20802839e+01,4.15503361e+02,1.30984571e+03,2.64115222e-01,9.19432699e-02,3.05888941e+00,5.34114802e-05
7.24019835e-06,8.89280891e-11,1.12450411e+02,1.15900920e-04,8.21085682e+01,4.15491400e+02,1.30985118e+03,2.62311145e-01,9.13195472e-02,3.03789440e+00,5.30521206e-05
7.53796465e-06,8.89620869e-11,1.12407437e+02,1.15986134e-04,8.21375357e+01,4.15479142e+02,1.30985678e+03,2.60464589e-01,9.06811491e-02,3.01640525e+00,5.26842090e-05
7.84273769e-06,8.89969100e-11,1.12363454e+02,1.16073446e-04,8.21672034e+01,4.15466582e+02,1.30986250e+03,2.58574549e-01,9.00277303e-02,2.99441048e+00,5.23075392e-05
8.15468235e-06,8.90325791e-11,1.12318438e+02,1.16162908e-04,8.21975886e+01,4.15453710e+02,1.30986837e+03,2.56640002e-01,8.93589374e-02,2.97189834e+00,5.19219005e-05
8.47396739e-06,8.90691153e-11,1.12272364e+02,1.16254576e-04,8.22287091e+01,4.15440519e+02,1.30987437e+03,2.54659896e-01,8.86744088e-02,2.94885685e+00,5.15270766e-05
8.80076553e-06,8.91065406e-11,1.12225209e+02,1.16348506e-04,8.22605833e+01,4.15427000e+02,1.30988051e+03,2.52633157e-01,8.79737743e-02,2.92527372e+00,5.11228459e-05
9.13525357e-06,8.91448771e-11,1.12176947e+02,1.16444758e-04,8.22932298e+01,4.15413146e+02,1.30988679e+03,2.50558684e-01,8.72566550e-02,2.90113639e+00,5.07089816e-05
9.47761245e-06,8.91841478e-11,1.12127552e+02,1.16543391e-04,8.23266681e+01,4.15398946e+02,1.30989323e+03,2.48435351e-01,8.65226631e-02,2.87643203e+00,5.02852509e-05
9.82802739e-06,8.92243763e-11,1.12076997e+02,1.16644467e-04,8.23609178e+01,4.15384392e+02,1.30989981e+03,2.46262004e-01,8.57714016e-02,2.85114749e+00,4.98514156e-05
1.01866879e-05,8.92655868e-11,1.12025255e+02,1.16748050e-04,8.23959993e+01,4.15369475e+02,1.30990656e+03,2.44037462e-01,8.50024643e-02,2.82526932e+00,4.94072312e-05
1.05537882e-05,8.93078041e-11,1.11972299e+02,1.16854204e-04,8.24319333e+01,4.15354186e+02,1.30991345e+03,2.41760517e-01,8.42154355e-02,2.79878373e+00,4.89524475e-05
1.09295266e-05,8.93510537e-11,1.11918100e+02,1.16962997e-04,8.24687412e+01,4.15338513e+02,1.30992052e+03,2.39429933e-01,8.34098894e-02,2.77167662e+00,4.84868079e-05
1.13141066e-05,8.93953618e-11,1.11862628e+02,1.17074499e-04,8.25064451e+01,4.15322448e+02,1.30992774e+03,2.37044287e-01,8.25853905e-02,2.74393353e+00,4.80100494e-05
1.17077361e-05,8.94407552e-11,1.11805855e+02,1.17188779e-04,8.25450674e+01,4.15305980e+02,1.30993514e+03,2.34601813e-01,8.17414930e-02,2.71553964e+00,4.75219024e-05
1.21106281e-05,8.94872618e-11,1.11747749e+02,1.17305912e-04,8.25846312e+01,4.15289098e+02,1.30994271e+03,2.32101763e-01,8.08777404e-02,2.68647974e+00,4.70220907e-05
1.25230006e-05,8.95349097e-11,1.11688280e+02,1.17425971e-04,8.26251604e+01,4.15271791e+02,1.30995046e+03,2.29542791e-01,7.99936658e-02,2.65673824e+00,4.65103311e-05
1.29450766e-05,8.95837283e-11,1.11627416e+02,1.17549036e-04,8.26666792e+01,4.15254048e+02,1.30995840e+03,2.26923517e-01,7.90887909e-02,2.62629915e+00,4.59863333e-05
1.33770845e-05,8.96337475e-11,1.11565123e+02,1.17675185e-04,8.27092129e+01,4.15235857e+02,1.30996652e+03,2.24242532e-01,7.81626265e-02,2.59514602e+00,4.54497998e-05
1.38192580e-05,8.96849980e-11,1.11501369e+02,1.17804500e-04,8.27527870e+01,4.15217206e+02,1.30997483e+03,2.21498397e-01,7.72146717e-02,2.56326201e+00,4.49004255e-05
1.42718363e-05,8.97375115e-11,1.11436120e+02,1.17937065e-04,8.27974280e+01,4.15198083e+02,1.30998333e+03,2.18689638e-01,7.62444139e-02,2.53062978e+00,4.43378977e-05
1.47350643e-05,8.97913207e-11,1.11369340e+02,1.18072968e-04,8.28431631e+01,4.15178474e+02,1.30999204e+03,2.15814747e-01,7.52513282e-02,2.49723158e+00,4.37618958e-05
1.52091924e-05,8.98464588e-11,1.11300993e+02,1.18212297e-04,8.28900201e+01,4.15158367e+02,1.31000095e+03,2.12872184e-01,7.42348777e-02,2.46304915e+00,4.31720911e-05
1.56944773e-05,8.99029602e-11,1.11231043e+02,1.18355145e-04,8.29380277e+01,4.15137749e+02,1.31001007e+03,2.09860372e-01,7.31945123e-02,2.42806379e+00,4.25681466e-05
1.61911814e-05,8.99608604e-11,1.11159453e+02,1.18501607e-04,8.29872153e+01,4.15116605e+02,1.31001941e+03,2.06777698e-01,7.21296695e-02,2.39225629e+00,4.19497168e-05
1.66995735e-05,9.00201956e-11,1.11086185e+02,1.18651780e-04,8.30376131e+01,4.15094921e+02,1.31002896e+03,2.03622510e-01,7.10397731e-02,2.35560702e+00,4.13164474e-05
1.72199285e-05,9.00810032e-11,1.11011198e+02,1.18805764e-04,8.30892522e+01,4.15072681e+02,1.31003874e+03,2.00393120e-01,6.99242333e-02,2.31809587e+00,4.06679750e-05
1.77525281e-05,9.01433216e-11,1.10934453e+02,1.18963664e-04,8.31421646e+01,4.15049872e+02,1.31004875e+03,1.97087797e-01,6.87824465e-02,2.27970231e+00,4.00039271e-05
1.82976602e-05,9.02071903e-11,1.10855909e+02,1.19125586e-04,8.31963831e+01,4.15026477e+02,1.31005899e+03,1.93704770e-01,6.76137947e-02,2.24040540e+00,3.93239215e-05
1.88556199e-05,9.02726499e-11,1.10775524e+02,1.19291640e-04,8.32519414e+01,4.15002480e+02,1.31006948e+03,1.90242226e-01,6.64176451e-02,2.20018380e+00,3.86275665e-05
1.94267089e-05,9.03397423e-11,1.10693254e+02,1.19461939e-04,8.33088741e+01,4.14977864e+02,1.31008021e+03,1.86698306e-01,6.51933501e-02,2.15901586e+00,3.79144602e-05
2.00112363e-05,9.04085105e-11,1.10609057e+02,1.19636601e-04,8.33672170e+01,4.14952613e+02,1.31009120e+03,1.83071108e-01,6.39402463e-02,2.11687957e+00,3.71841902e-05
2.06095181e-05,9.04789987e-11,1.10522886e+02,1.19815746e-04,8.34270067e+01,4.14926707e+02,1.31010244e+03,1.79358681e-01,6.26576546e-02,2.07375266e+00,3.64363338e-05
2.12218782e-05,9.05512524e-11,1.10434696e+02,1.19999498e-04,8.34882810e+01,4.14900130e+02,1.31011395e+03,1.75559028e-01,6.13448796e-02,2.02961257e+00,3.56704573e-05
2.18486477e-05,9.06253186e-11,1.10344440e+02,1.20187985e-04,8.35510785e+01,4.14872861e+02,1.31012573e+03,1.71670102e-01,6.00012091e-02,1.98443644e+00,3.48861157e-05
2.24901657e-05,9.07012455e-11,1.10252070e+02,1.20381340e-04,8.36154391e+01,4.14844882e+02,1.31013779e+03,1.67689806e-01,5.86259138e-02,1.93820113e+00,3.40828526e-05
2.31467794e-05,9.07790828e-11,1.10157536e+02,1.20579700e-04,8.36814039e+01,4.14816173e+02,1.31015013e+03,1.63615991e-01,5.72182463e-02,1.89088307e+00,3.32601997e-05
2.38188438e-05,9.08588815e-11,1.10060787e+02,1.20783203e-04,8.37490151e+01,4.14786712e+02,1.31016276e+03,1.59446455e-01,5.57774414e-02,1.84245822e+00,3.24176764e-05
2.45067225e-05,9.09406944e-11,1.09961773e+02,1.20991998e-04,8.38183161e+01,4.14756478e+02,1.31017569e+03,1.55178943e-01,5.43027149e-02,1.79290186e+00,3.15547899e-05
2.52107878e-05,9.10245756e-11,1.09860441e+02,1.21206232e-04,8.38893515e+01,4.14725450e+02,1.31018892e+03,1.50811145e-01,5.27932631e-02,1.74218838e+00,3.06710340e-05
2.59314204e-05,9.11105812e-11,1.09756736e+02,1.21426061e-04,8.39621673e+01,4.14693603e+02,1.31020247e+03,1.46340695e-01,5.12482627e-02,1.69029098e+00,2.97658897e-05
2.66690103e-05,9.11987684e-11,1.09650604e+02,1.21651645e-04,8.40368109e+01,4.14660915e+02,1.31021633e+03,1.41765171e-01,4.96668697e-02,1.63718141e+00,2.88388241e-05
2.74239564e-05,9.12891968e-11,1.09541987e+02,1.21883149e-04,8.41133310e+01,4.14627362e+02,1.31023052e+03,1.37082093e-01,4.80482191e-02,1.58282955e+00,2.78892903e-05
2.81966671e-05,9.13819273e-11,1.09430829e+02,1.22120744e-04,8.41917776e+01,4.14592917e+02,1.31024504e+03,1.32288925e-01,4.63914242e-02,1.52720322e+00,2.69167271e-05
2.89875605e-05,9.14770229e-11,1.09317069e+02,1.22364606e-04,8.42722025e+01,4.14557555e+02,1.31025990e+03,1.27383068e-01,4.46955767e-02,1.47026789e+00,2.59205582e-05
2.97970645e-05,9.15745485e-11,1.09200648e+02,1.22614917e-04,8.43546587e+01,4.14521249e+02,1.31027512e+03,1.22361866e-01,4.29597456e-02,1.41198671e+00,2.49001921e-05
3.06256169e-05,9.16745711e-11,1.09081503e+02,1.22871866e-04,8.44392011e+01,4.14483972e+02,1.31029069e+03,1.17222600e-01,4.11829779e-02,1.35232072e+00,2.38550216e-05
3.14736660e-05,9.17771596e-11,1.08959572e+02,1.23135646e-04,8.45258860e+01,4.14445694e+02,1.31030663e+03,1.11962492e-01,3.93642986e-02,1.29122948e+00,2.27844230e-05
3.23416705e-05,9.18823851e-11,1.08834789e+02,1.23406461e-04,8.46147716e+01,4.14406385e+02,1.31032294e+03,1.06578698e-01,3.75027118e-02,1.22867211e+00,2.16877562e-05
3.32301001e-05,9.19903210e-11,1.08707089e+02,1.23684517e-04,8.47059178e+01,4.14366016e+02,1.31033964e+03,1.01068313e-01,3.55972021e-02,1.16460868e+00,2.05643637e-05
3.41394354e-05,9.21010430e-11,1.08576403e+02,1.23970030e-04,8.47993861e+01,4.14324554e+02,1.31035673e+03,9.54283651e-02,3.36467376e-02,1.09900206e+00,1.94135703e-05
3.50701682e-05,9.22146293e-11,1.08442663e+02,1.24263224e-04,8.48952402e+01,4.14281966e+02,1.31037422e+03,8.96558166e-02,3.16502732e-02,1.03181957e+00,1.82346825e-05
3.60228021e-05,9.23311604e-11,1.08305798e+02,1.24564329e-04,8.49935457e+01,4.14238218e+02,1.31039212e+03,8.37475593e-02,2.96067556e-02,9.63034155e-01,1.70269879e-05
3.69978525e-05,9.24507196e-11,1.08165735e+02,1.24873583e-04,8.50943701e+01,4.14193275e+02,1.31041045e+03,7.77004087e-02,2.75151279e-02,8.92624143e-01,1.57897548e-05
3.79958468e-05,9.25733927e-11,1.08022399e+02,1.25191235e-04,8.51977831e+01,4.14147101e+02,1.31042921e+03,7.15110922e-02,2.53743330e-02,8.20570657e-01,1.45222314e-05
3.90173249e-05,9.26992683e-11,1.07875717e+02,1.25517541e-04,8.53038565e+01,4.14099657e+02,1.31044840e+03,6.51762278e-02,2.31833099e-02,7.46852284e-01,1.32236453e-05
4.00628395e-05,9.28284382e-11,1.07725609e+02,1.25852766e-04,8.54126645e+01,4.14050905e+02,1.31046805e+03,5.86922857e-02,2.09409763e-02,6.71437840e-01,1.18932027e-05
4.11329561e-05,9.29609969e-11,1.07571996e+02,1.26197185e-04,8.55242836e+01,4.14000803e+02,1.31048817e+03,5.20555324e-02,1.86461854e-02,5.94280874e-01,1.05300879e-05
4.22282536e-05,9.30970422e-11,1.07414798e+02,1.26551084e-04,8.56387925e+01,4.13949310e+02,1.31050875e+03,4.52619697e-02,1.62976579e-02,5.15322730e-01,9.13346259e-06
4.33493246e-05,9.32366750e-11,1.07253932e+02,1.26914758e-04,8.57562729e+01,4.13896383e+02,1.31052982e+03,3.83073557e-02,1.38939652e-02,4.34509144e-01,7.70246500e-06
4.44967755e-05,9.33799999e-11,1.07089313e+02,1.27288514e-04,8.58768087e+01,4.13841976e+02,1.31055139e+03,3.11875627e-02,1.14339788e-02,3.51806841e-01,6.23620926e-06
4.56712272e-05,9.35271247e-11,1.06920854e+02,1.27672670e-04,8.60004866e+01,4.13786042e+02,1.31057346e+03,2.38996575e-02,8.91952178e-03,2.67173237e-01,4.73378458e-06
4.68733148e-05,9.36781610e-11,1.06748466e+02,1.28067557e-04,8.61273964e+01,4.13728533e+02,1.31059605e+03,1.64423697e-02,6.35827989e-03,1.80498758e-01,3.19425442e-06
4.81036889e-05,9.38332243e-11,1.06572060e+02,1.28473517e-04,8.62576305e+01,4.13669399e+02,1.31061917e+03,8.81532342e-03,3.70012269e-03,9.17975579e-02,1.61665569e-06
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
