x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
1.49807244e-06,9.38833307e-11,1.06515181e+02,1.28604814e-04,8.62997003e+01,4.13650271e+02,3.03799416e+02,4.81788464e-03,3.74586465e-02,3.58785975e-03,1.10752490e-06
1.66072064e-06,9.38837010e-11,1.06514761e+02,1.28605785e-04,8.63000113e+01,4.13650130e+02,3.03799442e+02,4.79167806e-03,3.69570369e-02,3.57344443e-03,1.10376302e-06
1.82719613e-06,9.38840801e-11,1.06514331e+02,1.28606778e-04,8.63003295e+01,4.13649985e+02,3.03799468e+02,4.76493752e-03,3.64496724e-02,3.55863246e-03,1.09991261e-06
1.99758895e-06,9.38844680e-11,1.06513891e+02,1.28607795e-04,8.63006552e+01,4.13649837e+02,3.03799495e+02,4.73765747e-03,3.59366800e-02,3.54341667e-03,1.09597158e-06
2.17199129e-06,9.38848652e-11,1.06513441e+02,1.28608836e-04,8.63009886e+01,4.13649685e+02,3.03799523e+02,4.70983258e-03,3.54181973e-02,3.52778996e-03,1.09193780e-06
2.35049750e-06,9.38852716e-11,1.06512979e+02,1.28609901e-04,8.63013299e+01,4.13649530e+02,3.03799551e+02,4.68145777e-03,3.48943728e-02,3.51174529e-03,1.08780909e-06
2.53320413e-06,9.38856876e-11,1.06512507e+02,1.28610992e-04,8.63016792e+01,4.13649371e+02,3.03799580e+02,4.65252823e-03,3.43653656e-02,3.49527575e-03,1.08358321e-06
2.72021005e-06,9.38861135e-11,1.06512024e+02,1.28612108e-04,8.63020367e+01,4.13649208e+02,3.03799610e+02,4.62303944e-03,3.38313460e-02,3.47837451e-03,1.07925788e-06
2.91161640e-06,9.38865493e-11,1.06511530e+02,1.28613250e-04,8.63024026e+01,4.13649042e+02,3.03799640e+02,4.59298718e-03,3.32924957e-02,3.46103488e-03,1.07483076e-06
3.10752674e-06,9.38869954e-11,1.06511024e+02,1.28614420e-04,8.63027771e+01,4.13648872e+02,3.03799671e+02,4.56236757e-03,3.27490077e-02,3.44325032e-03,1.07029944e-06
3.30804705e-06,9.38874520e-11,1.06510506e+02,1.28615616e-04,8.63031604e+01,4.13648697e+02,3.03799703e+02,4.53117707e-03,3.22010867e-02,3.42501446e-03,1.06566149e-06
3.51328580e-06,9.38879194e-11,1.06509976e+02,1.28616841e-04,8.63035528e+01,4.13648519e+02,3.03799736e+02,4.49941252e-03,3.16489488e-02,3.40632111e-03,1.06091438e-06
3.72335404e-06,9.38883977e-11,1.06509433e+02,1.28618095e-04,8.63039544e+01,4.13648336e+02,3.03799769e+02,4.46707114e-03,3.10928222e-02,3.38716427e-03,1.05605555e-06
3.93836540e-06,9.38888873e-11,1.06508878e+02,1.28619378e-04,8.63043655e+01,4.13648149e+02,3.03799803e+02,4.43415060e-03,3.05329466e-02,3.36753820e-03,1.05108237e-06
4.15843619e-06,9.38893885e-11,1.06508309e+02,1.28620692e-04,8.63047862e+01,4.13647958e+02,3.03799838e+02,4.40064898e-03,2.99695737e-02,3.34743739e-03,1.04599214e-06
4.38368547e-06,9.38899014e-11,1.06507727e+02,1.28622036e-04,8.63052168e+01,4.13647762e+02,3.03799874e+02,4.36656483e-03,2.94029670e-02,3.32685660e-03,1.04078212e-06
4.61423510e-06,9.38904264e-11,1.06507132e+02,1.28623413e-04,8.63056576e+01,4.13647561e+02,3.03799910e+02,4.33189722e-03,2.88334016e-02,3.30579089e-03,1.03544948e-06
4.85020980e-06,9.38909638e-11,1.06506522e+02,1.28624821e-04,8.63061087e+01,4.13647356e+02,3.03799948e+02,4.29664570e-03,2.82611645e-02,3.28423567e-03,1.02999133e-06
5.09173722e-06,9.38915138e-11,1.06505898e+02,1.28626263e-04,8.63065705e+01,4.13647146e+02,3.03799986e+02,4.26081038e-03,2.76865541e-02,3.26218665e-03,1.02440472e-06
5.33894803e-06,9.38920768e-11,1.06505259e+02,1.28627738e-04,8.63070432e+01,4.13646931e+02,3.03800025e+02,4.22439194e-03,2.71098801e-02,3.23963996e-03,1.01868664e-06
5.59197596e-06,9.38926530e-11,1.06504606e+02,1.28629249e-04,8.63075269e+01,4.13646711e+02,3.03800065e+02,4.18739163e-03,2.65314636e-02,3.21659210e-03,1.01283397e-06
5.85095790e-06,9.38932428e-11,1.06503937e+02,1.28630795e-04,8.63080221e+01,4.13646486e+02,3.03800107e+02,4.14981134e-03,2.59516364e-02,3.19304002e-03,1.00684356e-06
6.11603395e-06,9.38938465e-11,1.06503252e+02,1.28632377e-04,8.63085289e+01,4.13646255e+02,3.03800149e+02,4.11165358e-03,2.53707410e-02,3.16898112e-03,1.00071216e-06
6.38734751e-06,9.38944644e-11,1.06502551e+02,1.28633997e-04,8.63090476e+01,4.13646019e+02,3.03800192e+02,4.07292155e-03,2.47891301e-02,3.14441330e-03,9.94436450e-07
6.66504536e-06,9.38950969e-11,1.06501834e+02,1.28635655e-04,8.63095786e+01,4.13645778e+02,3.03800236e+02,4.03361912e-03,2.42071662e-02,3.11933497e-03,9.88013038e-07
6.94927771e-06,9.38957442e-11,1.06501100e+02,1.28637351e-04,8.63101220e+01,4.13645531e+02,3.03800281e+02,3.99375090e-03,2.36252213e-02,3.09374509e-03,9.81438444e-07
7.24019835e-06,9.38964068e-11,1.06500348e+02,1.28639088e-04,8.63106783e+01,4.13645278e+02,3.03800327e+02,3.95332222e-03,2.30436761e-02,3.06764322e-03,9.74709110e-07
7.53796465e-06,9.38970849e-11,1.06499579e+02,1.28640866e-04,8.63112476e+01,4.13645019e+02,3.03800374e+02,3.91233920e-03,2.24629198e-02,3.04102952e-03,9.67821392e-07
7.84273769e-06,9.38977791e-11,1.06498792e+02,1.28642685e-04,8.63118304e+01,4.13644753e+02,3.03800423e+02,3.87080872e-03,2.18833490e-02,3.01390479e-03,9.60771563e-07
8.15468235e-06,9.38984896e-11,1.06497986e+02,1.28644548e-04,8.63124268e+01,4.13644482e+02,3.03800472e+02,3.82873849e-03,2.13053676e-02,2.98627052e-03,9.53555805e-07
8.47396739e-06,9.38992168e-11,1.06497161e+02,1.28646454e-04,8.63130374e+01,4.13644204e+02,3.03800523e+02,3.78613704e-03,2.07293854e-02,2.95812891e-03,9.46170213e-07
8.80076553e-06,9.38999611e-11,1.06496317e+02,1.28648405e-04,8.63136622e+01,4.13643920e+02,3.03800575e+02,3.74301376e-03,2.01558180e-02,2.92948291e-03,9.38610787e-07
9.13525357e-06,9.39007230e-11,1.06495453e+02,1.28650402e-04,8.63143018e+01,4.13643629e+02,3.03800628e+02,3.69937892e-03,1.95850854e-02,2.90033622e-03,9.30873437e-07
9.47761245e-06,9.39015028e-11,1.06494568e+02,1.28652446e-04,8.63149565e+01,4.13643331e+02,3.03800682e+02,3.65524365e-03,1.90176114e-02,2.87069339e-03,9.22953971e-07
9.82802739e-06,9.39023009e-11,1.06493663e+02,1.28654539e-04,8.63156266e+01,4.13643026e+02,3.03800738e+02,3.61062000e-03,1.84538224e-02,2.84055977e-03,9.14848104e-07
1.01866879e-05,9.39031179e-11,1.06492737e+02,1.28656680e-04,8.63163124e+01,4.13642714e+02,3.03800795e+02,3.56552094e-03,1.78941466e-02,2.80994161e-03,9.06551447e-07
1.05537882e-05,9.39039541e-11,1.06491788e+02,1.28658872e-04,8.63170144e+01,4.13642395e+02,3.03800853e+02,3.51996037e-03,1.73390129e-02,2.77884605e-03,8.98059507e-07
1.09295266e-05,9.39048100e-11,1.06490818e+02,1.28661116e-04,8.63177329e+01,4.13642068e+02,3.03800912e+02,3.47395311e-03,1.67888498e-02,2.74728117e-03,8.89367687e-07
1.13141066e-05,9.39056860e-11,1.06489824e+02,1.28663413e-04,8.63184684e+01,4.13641734e+02,3.03800973e+02,3.42751495e-03,1.62440840e-02,2.71525601e-03,8.80471281e-07
1.17077361e-05,9.39065827e-11,1.06488807e+02,1.28665763e-04,8.63192211e+01,4.13641391e+02,3.03801036e+02,3.38066261e-03,1.57051397e-02,2.68278059e-03,8.71365472e-07
1.21106281e-05,9.39075005e-11,1.06487767e+02,1.28668169e-04,8.63199916e+01,4.13641041e+02,3.03801100e+02,3.33341375e-03,1.51724366e-02,2.64986597e-03,8.62045330e-07
1.25230006e-05,9.39084399e-11,1.06486701e+02,1.28670632e-04,8.63207802e+01,4.13640682e+02,3.03801165e+02,3.28578701e-03,1.46463895e-02,2.61652421e-03,8.52505807e-07
1.29450766e-05,9.39094014e-11,1.06485611e+02,1.28673152e-04,8.63215874e+01,4.13640315e+02,3.03801232e+02,3.23780194e-03,1.41274064e-02,2.58276848e-03,8.42741739e-07
1.33770845e-05,9.39103856e-11,1.06484495e+02,1.28675733e-04,8.63224136e+01,4.13639939e+02,3.03801301e+02,3.18947904e-03,1.36158874e-02,2.54861300e-03,8.32747838e-07
1.38192580e-05,9.39113930e-11,1.06483353e+02,1.28678373e-04,8.63232593e+01,4.13639554e+02,3.03801371e+02,3.14083971e-03,1.31122233e-02,2.51407310e-03,8.22518693e-07
1.42718363e-05,9.39124240e-11,1.06482184e+02,1.28681076e-04,8.63241249e+01,4.13639160e+02,3.03801443e+02,3.09190626e-03,1.26167942e-02,2.47916523e-03,8.12048764e-07
1.47350643e-05,9.39134794e-11,1.06480987e+02,1.28683843e-04,8.63250108e+01,4.13638757e+02,3.03801516e+02,3.04270186e-03,1.21299683e-02,2.44390698e-03,8.01332382e-07
1.52091924e-05,9.39145596e-11,1.06479762e+02,1.28686675e-04,8.63259176e+01,4.13638344e+02,3.03801591e+02,2.99325054e-03,1.16521005e-02,2.40831707e-03,7.90363743e-07
1.56944773e-05,9.39156653e-11,1.06478509e+02,1.28689574e-04,8.63268458e+01,4.13637922e+02,3.03801668e+02,2.94357714e-03,1.11835309e-02,2.37241537e-03,7.79136908e-07
1.61911814e-05,9.39167970e-11,1.06477226e+02,1.28692541e-04,8.63277959e+01,4.13637490e+02,3.03801747e+02,2.89370727e-03,1.07245836e-02,2.33622291e-03,7.67645795e-07
1.66995735e-05,9.39179553e-11,1.06475913e+02,1.28695578e-04,8.63287683e+01,4.13637047e+02,3.03801828e+02,2.84366724e-03,1.02755656e-02,2.29976187e-03,7.55884182e-07
1.72199285e-05,9.39191410e-11,1.06474568e+02,1.28698686e-04,8.63297636e+01,4.13636594e+02,3.03801911e+02,2.79348407e-03,9.83676499e-03,2.26305557e-03,7.43845699e-07
1.77525281e-05,9.39203545e-11,1.06473193e+02,1.28701868e-04,8.63307823e+01,4.13636131e+02,3.03801995e+02,2.74318536e-03,9.40845038e-03,2.22612847e-03,7.31523825e-07
1.82976602e-05,9.39215967e-11,1.06471784e+02,1.28705125e-04,8.63318251e+01,4.13635656e+02,3.03802082e+02,2.69279927e-03,8.99086932e-03,2.18900618e-03,7.18911887e-07
1.88556199e-05,9.39228681e-11,1.06470343e+02,1.28708458e-04,8.63328924e+01,4.13635171e+02,3.03802170e+02,2.64235442e-03,8.58424732e-03,2.15171539e-03,7.06003053e-07
1.94267089e-05,9.39241695e-11,1.06468868e+02,1.28711870e-04,8.63339848e+01,4.13634673e+02,3.03802261e+02,2.59187980e-03,8.18878681e-03,2.11428390e-03,6.92790332e-07
2.00112363e-05,9.39255015e-11,1.06467358e+02,1.28715363e-04,8.63351030e+01,4.13634165e+02,3.03802353e+02,2.54140471e-03,7.80466616e-03,2.07674056e-03,6.79266566e-07
2.06095181e-05,9.39268649e-11,1.06465813e+02,1.28718937e-04,8.63362475e+01,4.13633644e+02,3.03802448e+02,2.49095860e-03,7.43203885e-03,2.03911527e-03,6.65424429e-07
2.12218782e-05,9.39282605e-11,1.06464231e+02,1.28722596e-04,8.63374190e+01,4.13633111e+02,3.03802546e+02,2.44057101e-03,7.07103261e-03,2.00143890e-03,6.51256425e-07
2.18486477e-05,9.39296889e-11,1.06462612e+02,1.28726342e-04,8.63386181e+01,4.13632565e+02,3.03802645e+02,2.39027141e-03,6.72174880e-03,1.96374330e-03,6.36754876e-07
2.24901657e-05,9.39311509e-11,1.06460955e+02,1.28730175e-04,8.63398454e+01,4.13632006e+02,3.03802747e+02,2.34008908e-03,6.38426173e-03,1.92606121e-03,6.21911927e-07
2.31467794e-05,9.39326474e-11,1.06459259e+02,1.28734099e-04,8.63411016e+01,4.13631435e+02,3.03802851e+02,2.29005292e-03,6.05861821e-03,1.88842623e-03,6.06719538e-07
2.38188438e-05,9.39341792e-11,1.06457523e+02,1.28738116e-04,8.63423874e+01,4.13630849e+02,3.03802958e+02,2.24019133e-03,5.74483715e-03,1.85087275e-03,5.91169476e-07
2.45067225e-05,9.39357471e-11,1.06455746e+02,1.28742227e-04,8.63437035e+01,4.13630250e+02,3.03803067e+02,2.19053201e-03,5.44290921e-03,1.81343589e-03,5.75253318e-07
2.52107878e-05,9.39373519e-11,1.06453927e+02,1.28746435e-04,8.63450506e+01,4.13629637e+02,3.03803178e+02,2.14110175e-03,5.15279662e-03,1.77615146e-03,5.58962439e-07
2.59314204e-05,9.39389945e-11,1.06452066e+02,1.28750742e-04,8.63464295e+01,4.13629010e+02,3.03803293e+02,2.09192620e-03,4.87443303e-03,1.73905583e-03,5.42288012e-07
2.66690103e-05,9.39406758e-11,1.06450160e+02,1.28755151e-04,8.63478408e+01,4.13628367e+02,3.03803410e+02,2.04302967e-03,4.60772343e-03,1.70218590e-03,5.25221003e-07
2.74239564e-05,9.39423968e-11,1.06448210e+02,1.28759664e-04,8.63492854e+01,4.13627710e+02,3.03803530e+02,1.99443483e-03,4.35254415e-03,1.66557898e-03,5.07752163e-07
2.81966671e-05,9.39441583e-11,1.06446214e+02,1.28764283e-04,8.63507640e+01,4.13627037e+02,3.03803652e+02,1.94616245e-03,4.10874285e-03,1.62927275e-03,4.89872027e-07
2.89875605e-05,9.39459613e-11,1.06444171e+02,1.28769011e-04,8.63522775e+01,4.13626348e+02,3.03803778e+02,1.89823104e-03,3.87613852e-03,1.59330508e-03,4.71570903e-07
2.97970645e-05,9.39478068e-11,1.06442080e+02,1.28773851e-04,8.63538266e+01,4.13625643e+02,3.03803906e+02,1.85065658e-03,3.65452143e-03,1.55771402e-03,4.52838875e-07
3.06256169e-05,9.39496958e-11,1.06439940e+02,1.28778805e-04,8.63554123e+01,4.13624921e+02,3.03804038e+02,1.80345206e-03,3.44365301e-03,1.52253763e-03,4.33665790e-07
3.14736660e-05,9.39516294e-11,1.06437750e+02,1.28783876e-04,8.63570353e+01,4.13624182e+02,3.03804172e+02,1.75662713e-03,3.24326552e-03,1.48781389e-03,4.14041257e-07
3.23416705e-05,9.39536085e-11,1.06435507e+02,1.28789066e-04,8.63586965e+01,4.13623426e+02,3.03804310e+02,1.71018760e-03,3.05306154e-03,1.45358059e-03,3.93954639e-07
3.32301001e-05,9.39556343e-11,1.06433213e+02,1.28794379e-04,8.63603969e+01,4.13622652e+02,3.03804451e+02,1.66413498e-03,2.87271311e-03,1.41987516e-03,3.73395049e-07
3.41394354e-05,9.39577078e-11,1.06430864e+02,1.28799817e-04,8.63621373e+01,4.13621859e+02,3.03804595e+02,1.61846589e-03,2.70186047e-03,1.38673459e-03,3.52351341e-07
3.50701682e-05,9.39598302e-11,1.06428460e+02,1.28805383e-04,8.63639188e+01,4.13621048e+02,3.03804743e+02,1.57317151e-03,2.54011019e-03,1.35419523e-03,3.30812109e-07
3.60228021e-05,9.39620026e-11,1.06425999e+02,1.28811081e-04,8.63657423e+01,4.13620218e+02,3.03804894e+02,1.52823691e-03,2.38703274e-03,1.32229267e-03,3.08765676e-07
3.69978525e-05,9.39642263e-11,1.06423480e+02,1.28816913e-04,8.63676087e+01,4.13619368e+02,3.03805049e+02,1.48364036e-03,2.24215905e-03,1.29106151e-03,2.86200090e-07
3.79958468e-05,9.39665023e-11,1.06420903e+02,1.28822883e-04,8.63695191e+01,4.13618499e+02,3.03805207e+02,1.43935255e-03,2.10497628e-03,1.26053523e-03,2.63103116e-07
3.90173249e-05,9.39688321e-11,1.06418264e+02,1.28828994e-04,8.63714746e+01,4.13617608e+02,3.03805369e+02,1.39533585e-03,1.97492243e-03,1.23074591e-03,2.39462231e-07
4.00628395e-05,9.39712167e-11,1.06415564e+02,1.28835248e-04,8.63734762e+01,4.13616697e+02,3.03805535e+02,1.35154342e-03,1.85137986e-03,1.20172403e-03,2.15264618e-07
4.11329561e-05,9.39736577e-11,1.06412800e+02,1.28841651e-04,8.63755249e+01,4.13615764e+02,3.03805705e+02,1.30791838e-03,1.73366790e-03,1.17349811e-03,1.90497155e-07
4.22282536e-05,9.39761561e-11,1.06409970e+02,1.28848204e-04,8.63776219e+01,4.13614809e+02,3.03805879e+02,1.26439295e-03,1.62103498e-03,1.14609443e-03,1.65146410e-07
4.33493246e-05,9.39787135e-11,1.06407075e+02,1.28854913e-04,8.63797684e+01,4.13613832e+02,3.03806057e+02,1.22088769e-03,1.51265123e-03,1.11953658e-03,1.39198637e-07
4.44967755e-05,9.39813312e-11,1.06404111e+02,1.28861779e-04,8.63819655e+01,4.13612831e+02,3.03806239e+02,1.17731076e-03,1.40760352e-03,1.09384495e-03,1.12639762e-07
4.56712272e-05,9.39840106e-11,1.06401078e+02,1.28868808e-04,8.63842143e+01,4.13611807e+02,3.03806425e+02,1.13355747e-03,1.30489601e-03,1.06903619e-03,8.54553803e-08
4.68733148e-05,9.39867533e-11,1.06397973e+02,1.28876003e-04,8.63865162e+01,4.13610759e+02,3.03806616e+02,1.08951013e-03,1.20346159e-03,1.04512241e-03,5.76307476e-08
4.81036889e-05,9.39895606e-11,1.06394795e+02,1.28883368e-04,8.63888724e+01,4.13609685e+02,3.03806811e+02,1.04503832e-03,1.10219226e-03,1.02211030e-03,2.91507704e-08
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,3.03807011e+02,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
