x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
1.82719613e-06,9.38581896e-11,1.06543670e+02,1.28539035e-04,8.62786292e+01,4.13659880e+02,1.31062174e+03,1.11262297e-02,4.69932867e-03,1.48413159e-01,1.36249376e-06
1.99758895e-06,9.38586712e-11,1.06543124e+02,1.28540294e-04,8.62790326e+01,4.13659696e+02,1.31062182e+03,1.11115298e-02,4.67806915e-03,1.48413159e-01,1.35761151e-06
2.17199129e-06,9.38591640e-11,1.06542566e+02,1.28541583e-04,8.62794455e+01,4.13659508e+02,1.31062189e+03,1.10965044e-02,4.65640615e-03,1.48413159e-01,1.35261436e-06
2.35049750e-06,9.38596684e-11,1.06541995e+02,1.28542902e-04,8.62798682e+01,4.13659316e+02,1.31062197e+03,1.10811467e-02,4.63433438e-03,1.48413159e-01,1.34749961e-06
2.53320413e-06,9.38601846e-11,1.06541410e+02,1.28544252e-04,8.62803007e+01,4.13659119e+02,1.31062205e+03,1.10654499e-02,4.61184860e-03,1.48413159e-01,1.34226449e-06
2.72021005e-06,9.38607129e-11,1.06540811e+02,1.28545634e-04,8.62807435e+01,4.13658917e+02,1.31062214e+03,1.10494071e-02,4.58894359e-03,1.48413159e-01,1.33690617e-06
2.91161640e-06,9.38612536e-11,1.06540198e+02,1.28547049e-04,8.62811967e+01,4.13658711e+02,1.31062222e+03,1.10330111e-02,4.56561418e-03,1.48413159e-01,1.33142175e-06
3.10752674e-06,9.38618070e-11,1.06539571e+02,1.28548496e-04,8.62816606e+01,4.13658500e+02,1.31062231e+03,1.10162549e-02,4.54185528e-03,1.48413159e-01,1.32580827e-06
3.30804705e-06,9.38623733e-11,1.06538929e+02,1.28549978e-04,8.62821353e+01,4.13658284e+02,1.31062240e+03,1.09991310e-02,4.51766183e-03,1.48413159e-01,1.32006267e-06
3.51328580e-06,9.38629530e-11,1.06538272e+02,1.28551495e-04,8.62826213e+01,4.13658063e+02,1.31062249e+03,1.09816320e-02,4.49302884e-03,1.48413159e-01,1.31418186e-06
3.72335404e-06,9.38635463e-11,1.06537600e+02,1.28553047e-04,8.62831187e+01,4.13657836e+02,1.31062258e+03,1.09637504e-02,4.46795141e-03,1.48413159e-01,1.30816265e-06
3.93836540e-06,9.38641535e-11,1.06536911e+02,1.28554636e-04,8.62836278e+01,4.13657605e+02,1.31062268e+03,1.09454786e-02,4.44242469e-03,1.48413159e-01,1.30200179e-06
4.15843619e-06,9.38647749e-11,1.06536207e+02,1.28556263e-04,8.62841489e+01,4.13657367e+02,1.31062278e+03,1.09268087e-02,4.41644394e-03,1.48413159e-01,1.29569593e-06
4.38368547e-06,9.38654110e-11,1.06535486e+02,1.28557928e-04,8.62846822e+01,4.13657125e+02,1.31062288e+03,1.09077329e-02,4.39000449e-03,1.48413159e-01,1.28924167e-06
4.61423510e-06,9.38660620e-11,1.06534748e+02,1.28559632e-04,8.62852281e+01,4.13656876e+02,1.31062298e+03,1.08882431e-02,4.36310178e-03,1.48413159e-01,1.28263552e-06
4.85020980e-06,9.38667283e-11,1.06533993e+02,1.28561376e-04,8.62857869e+01,4.13656622e+02,1.31062308e+03,1.08683311e-02,4.33573135e-03,1.48413159e-01,1.27587390e-06
5.09173722e-06,9.38674102e-11,1.06533219e+02,1.28563161e-04,8.62863588e+01,4.13656362e+02,1.31062319e+03,1.08479887e-02,4.30788885e-03,1.48413159e-01,1.26895314e-06
5.33894803e-06,9.38681082e-11,1.06532428e+02,1.28564988e-04,8.62869441e+01,4.13656095e+02,1.31062330e+03,1.08272075e-02,4.27957004e-03,1.48413159e-01,1.26186951e-06
5.59197596e-06,9.38688225e-11,1.06531618e+02,1.28566858e-04,8.62875433e+01,4.13655822e+02,1.31062341e+03,1.08059790e-02,4.25077083e-03,1.48413159e-01,1.25461917e-06
5.85095790e-06,9.38695537e-11,1.06530789e+02,1.28568772e-04,8.62881566e+01,4.13655543e+02,1.31062353e+03,1.07842945e-02,4.22148722e-03,1.48413159e-01,1.24719819e-06
6.11603395e-06,9.38703020e-11,1.06529941e+02,1.28570732e-04,8.62887843e+01,4.13655258e+02,1.31062365e+03,1.07621453e-02,4.19171538e-03,1.48413159e-01,1.23960256e-06
6.38734751e-06,9.38710679e-11,1.06529072e+02,1.28572737e-04,8.62894267e+01,4.13654965e+02,1.31062377e+03,1.07395226e-02,4.16145161e-03,1.48413159e-01,1.23182818e-06
6.66504536e-06,9.38718519e-11,1.06528183e+02,1.28574790e-04,8.62900843e+01,4.13654666e+02,1.31062389e+03,1.07164173e-02,4.13069235e-03,1.48413159e-01,1.22387082e-06
6.94927771e-06,9.38726542e-11,1.06527273e+02,1.28576891e-04,8.62907574e+01,4.13654359e+02,1.31062401e+03,1.06928203e-02,4.09943423e-03,1.47944466e-01,1.21572618e-06
7.24019835e-06,9.38734754e-11,1.06526342e+02,1.28579042e-04,8.62914463e+01,4.13654046e+02,1.31062414e+03,1.06687224e-02,4.06767399e-03,1.45002647e-01,1.20738987e-06
7.53796465e-06,9.38743159e-11,1.06525389e+02,1.28581243e-04,8.62921515e+01,4.13653725e+02,1.31062428e+03,1.06441144e-02,4.03540858e-03,1.42051179e-01,1.19885735e-06
7.84273769e-06,9.38751762e-11,1.06524413e+02,1.28583496e-04,8.62928732e+01,4.13653396e+02,1.31062441e+03,1.06189866e-02,4.00263509e-03,1.39091474e-01,1.19012402e-06
8.15468235e-06,9.38760567e-11,1.06523415e+02,1.28585802e-04,8.62936120e+01,4.13653060e+02,1.31062455e+03,1.05933297e-02,3.96935082e-03,1.36124994e-01,1.18118515e-06
8.47396739e-06,9.38769580e-11,1.06522393e+02,1.28588162e-04,8.62943681e+01,4.13652716e+02,1.31062469e+03,1.05671339e-02,3.93555322e-03,1.33153242e-01,1.17203589e-06
8.80076553e-06,9.38778804e-11,1.06521347e+02,1.28590578e-04,8.62951421e+01,4.13652364e+02,1.31062484e+03,1.05403895e-02,3.90123993e-03,1.30177770e-01,1.16267130e-06
9.13525357e-06,9.38788245e-11,1.06520276e+02,1.28593051e-04,8.62959342e+01,4.13652003e+02,1.31062499e+03,1.05130865e-02,3.86640880e-03,1.27200169e-01,1.15308631e-06
9.47761245e-06,9.38797908e-11,1.06519180e+02,1.28595583e-04,8.62967450e+01,4.13651634e+02,1.31062514e+03,1.04852151e-02,3.83105783e-03,1.24222073e-01,1.14327573e-06
9.82802739e-06,9.38807799e-11,1.06518058e+02,1.28598173e-04,8.62975749e+01,4.13651256e+02,1.31062529e+03,1.04567651e-02,3.79518525e-03,1.21245155e-01,1.13323425e-06
1.01866879e-05,9.38817922e-11,1.06516910e+02,1.28600825e-04,8.62984244e+01,4.13650869e+02,1.31062545e+03,1.04277264e-02,3.75878947e-03,1.18271127e-01,1.12295643e-06
1.05537882e-05,9.38828283e-11,1.06515735e+02,1.28603540e-04,8.62992938e+01,4.13650474e+02,1.31062561e+03,1.03980888e-02,3.72186907e-03,1.15301735e-01,1.11243671e-06
1.09295266e-05,9.38838889e-11,1.06514533e+02,1.28606318e-04,8.63001837e+01,4.13650069e+02,1.31062578e+03,1.03678419e-02,3.68442285e-03,1.12338757e-01,1.10166939e-06
1.13141066e-05,9.38849743e-11,1.06513302e+02,1.28609162e-04,8.63010946e+01,4.13649654e+02,1.31062595e+03,1.03369752e-02,3.64644978e-03,1.09384005e-01,1.09064865e-06
1.17077361e-05,9.38860854e-11,1.06512042e+02,1.28612072e-04,8.63020269e+01,4.13649229e+02,1.31062613e+03,1.03054783e-02,3.60794903e-03,1.06439316e-01,1.07936852e-06
1.21106281e-05,9.38872225e-11,1.06510752e+02,1.28615052e-04,8.63029812e+01,4.13648795e+02,1.31062631e+03,1.02733406e-02,3.56891995e-03,1.03506553e-01,1.06782289e-06
1.25230006e-05,9.38883864e-11,1.06509432e+02,1.28618101e-04,8.63039580e+01,4.13648350e+02,1.31062649e+03,1.02405516e-02,3.52936205e-03,1.00587601e-01,1.05600551e-06
1.29450766e-05,9.38895777e-11,1.06508081e+02,1.28621223e-04,8.63049577e+01,4.13647895e+02,1.31062668e+03,1.02071003e-02,3.48927502e-03,9.76843631e-02,1.04390999e-06
1.33770845e-05,9.38907971e-11,1.06506699e+02,1.28624418e-04,8.63059810e+01,4.13647429e+02,1.31062687e+03,1.01729762e-02,3.44865870e-03,9.47987563e-02,1.03152977e-06
1.38192580e-05,9.38920452e-11,1.06505283e+02,1.28627688e-04,8.63070284e+01,4.13646953e+02,1.31062706e+03,1.01381684e-02,3.40751308e-03,9.19327097e-02,1.01885816e-06
1.42718363e-05,9.38933226e-11,1.06503835e+02,1.28631035e-04,8.63081004e+01,4.13646465e+02,1.31062727e+03,1.01026661e-02,3.36583830e-03,8.90881588e-02,1.00588828e-06
1.47350643e-05,9.38946301e-11,1.06502352e+02,1.28634461e-04,8.63091977e+01,4.13645965e+02,1.31062747e+03,1.00664583e-02,3.32363460e-03,8.62670420e-02,9.92613131e-07
1.52091924e-05,9.38959684e-11,1.06500834e+02,1.28637968e-04,8.63103209e+01,4.13645454e+02,1.31062768e+03,1.00295342e-02,3.28090233e-03,8.34712962e-02,9.79025510e-07
1.56944773e-05,9.38973381e-11,1.06499281e+02,1.28641558e-04,8.63114705e+01,4.13644930e+02,1.31062790e+03,9.99188283e-03,3.23764192e-03,8.07028521e-02,9.65118065e-07
1.61911814e-05,9.38987402e-11,1.06497691e+02,1.28645232e-04,8.63126472e+01,4.13644395e+02,1.31062812e+03,9.95349323e-03,3.19385387e-03,7.79636297e-02,9.50883265e-07
1.66995735e-05,9.39001752e-11,1.06496064e+02,1.28648992e-04,8.63138515e+01,4.13643846e+02,1.31062834e+03,9.91435447e-03,3.14953873e-03,7.52555331e-02,9.36313402e-07
1.72199285e-05,9.39016440e-11,1.06494399e+02,1.28652842e-04,8.63150843e+01,4.13643285e+02,1.31062857e+03,9.87445560e-03,3.10469704e-03,7.25804459e-02,9.21400587e-07
1.77525281e-05,9.39031475e-11,1.06492694e+02,1.28656782e-04,8.63163461e+01,4.13642711e+02,1.31062881e+03,9.83378571e-03,3.05932935e-03,6.99402258e-02,9.06136745e-07
1.82976602e-05,9.39046863e-11,1.06490949e+02,1.28660815e-04,8.63176376e+01,4.13642123e+02,1.31062905e+03,9.79233389e-03,3.01343617e-03,6.73366997e-02,8.90513609e-07
1.88556199e-05,9.39062613e-11,1.06489164e+02,1.28664943e-04,8.63189595e+01,4.13641521e+02,1.31062930e+03,9.75008929e-03,2.96701790e-03,6.47716579e-02,8.74522720e-07
1.94267089e-05,9.39078735e-11,1.06487336e+02,1.28669168e-04,8.63203126e+01,4.13640905e+02,1.31062955e+03,9.70704111e-03,2.92007489e-03,6.22468494e-02,8.58155419e-07
2.00112363e-05,9.39095236e-11,1.06485465e+02,1.28673493e-04,8.63216975e+01,4.13640275e+02,1.31062981e+03,9.66317859e-03,2.87260728e-03,5.97639757e-02,8.41402841e-07
2.06095181e-05,9.39112126e-11,1.06483550e+02,1.28677920e-04,8.63231151e+01,4.13639629e+02,1.31063008e+03,9.61849108e-03,2.82461507e-03,5.73246863e-02,8.24255914e-07
2.12218782e-05,9.39129413e-11,1.06481590e+02,1.28682451e-04,8.63245660e+01,4.13638969e+02,1.31063035e+03,9.57296799e-03,2.77609803e-03,5.49305724e-02,8.06705351e-07
2.18486477e-05,9.39147108e-11,1.06479584e+02,1.28687089e-04,8.63260512e+01,4.13638292e+02,1.31063063e+03,9.52659884e-03,2.72705564e-03,5.25831622e-02,7.88741647e-07
2.24901657e-05,9.39165219e-11,1.06477531e+02,1.28691837e-04,8.63275713e+01,4.13637600e+02,1.31063091e+03,9.47937329e-03,2.67748712e-03,5.02839152e-02,7.70355074e-07
2.31467794e-05,9.39183758e-11,1.06475430e+02,1.28696696e-04,8.63291272e+01,4.13636892e+02,1.31063121e+03,9.43128109e-03,2.62739131e-03,4.80342173e-02,7.51535672e-07
2.38188438e-05,9.39202732e-11,1.06473279e+02,1.28701670e-04,8.63307198e+01,4.13636167e+02,1.31063150e+03,9.38231219e-03,2.57676668e-03,4.58353755e-02,7.32273249e-07
2.45067225e-05,9.39222154e-11,1.06471078e+02,1.28706762e-04,8.63323499e+01,4.13635425e+02,1.31063181e+03,9.24452492e-03,2.52561126e-03,4.36886130e-02,7.12557370e-07
2.52107878e-05,9.39242034e-11,1.06468824e+02,1.28711973e-04,8.63340184e+01,4.13634665e+02,1.31063212e+03,8.71564825e-03,2.47392266e-03,4.15950648e-02,6.92377357e-07
2.59314204e-05,9.39262382e-11,1.06466518e+02,1.28717307e-04,8.63357262e+01,4.13633887e+02,1.31063244e+03,8.20876502e-03,2.42169799e-03,3.95557727e-02,6.71722278e-07
2.66690103e-05,9.39283209e-11,1.06464158e+02,1.28722767e-04,8.63374743e+01,4.13633091e+02,1.31063277e+03,7.72353468e-03,2.36893384e-03,3.75716815e-02,6.50580944e-07
2.74239564e-05,9.39304527e-11,1.06461742e+02,1.28728356e-04,8.63392635e+01,4.13632277e+02,1.31063310e+03,7.25956362e-03,2.31562633e-03,3.56436349e-02,6.28941902e-07
2.81966671e-05,9.39326347e-11,1.06459269e+02,1.28734077e-04,8.63410950e+01,4.13631443e+02,1.31063345e+03,6.81640536e-03,2.26177104e-03,3.37723720e-02,6.06793431e-07
2.89875605e-05,9.39348681e-11,1.06456738e+02,1.28739933e-04,8.63429695e+01,4.13630589e+02,1.31063380e+03,6.39356058e-03,2.20736309e-03,3.19585240e-02,5.84123531e-07
2.97970645e-05,9.39371542e-11,1.06454147e+02,1.28745926e-04,8.63448883e+01,4.13629716e+02,1.31063416e+03,5.99047717e-03,2.15239715e-03,3.02026111e-02,5.60919920e-07
3.06256169e-05,9.39394942e-11,1.06451496e+02,1.28752062e-04,8.63468522e+01,4.13628821e+02,1.31063452e+03,5.60655021e-03,2.09686751e-03,2.85050407e-02,5.37170027e-07
3.14736660e-05,9.39418893e-11,1.06448782e+02,1.28758342e-04,8.63488625e+01,4.13627906e+02,1.31063490e+03,5.24112180e-03,2.04076820e-03,2.68661046e-02,5.12860983e-07
3.23416705e-05,9.39443408e-11,1.06446004e+02,1.28764770e-04,8.63509201e+01,4.13626969e+02,1.31063529e+03,4.89348078e-03,1.98409315e-03,2.52859784e-02,4.87979618e-07
3.32301001e-05,9.39468501e-11,1.06443162e+02,1.28771349e-04,8.63530262e+01,4.13626010e+02,1.31063568e+03,4.56286236e-03,1.92683633e-03,2.37647198e-02,4.62512449e-07
3.41394354e-05,9.39494186e-11,1.06440252e+02,1.28778085e-04,8.63551819e+01,4.13625028e+02,1.31063608e+03,4.24844769e-03,1.86899206e-03,2.23022684e-02,4.36445677e-07
3.50701682e-05,9.39520476e-11,1.06437273e+02,1.28784979e-04,8.63573885e+01,4.13624024e+02,1.31063650e+03,3.94936358e-03,1.81055530e-03,2.08984456e-02,4.09765175e-07
3.60228021e-05,9.39547386e-11,1.06434225e+02,1.28792035e-04,8.63596470e+01,4.13622995e+02,1.31063692e+03,3.66468258e-03,1.75152209e-03,1.95529556e-02,3.82456487e-07
3.69978525e-05,9.39574931e-11,1.06431105e+02,1.28799259e-04,8.63619588e+01,4.13621942e+02,1.31063735e+03,3.39342395e-03,1.69189003e-03,1.82653862e-02,3.54504811e-07
3.79958468e-05,9.39603124e-11,1.06427912e+02,1.28806652e-04,8.63643251e+01,4.13620865e+02,1.31063780e+03,3.13455627e-03,1.63165892e-03,1.70352106e-02,3.25895000e-07
3.90173249e-05,9.39631983e-11,1.06424643e+02,1.28814221e-04,8.63667472e+01,4.13619762e+02,1.31063825e+03,2.88700274e-03,1.57083153e-03,1.58617898e-02,2.96611548e-07
4.00628395e-05,9.39661522e-11,1.06421298e+02,1.28821968e-04,8.63692264e+01,4.13618633e+02,1.31063871e+03,2.64965109e-03,1.50941450e-03,1.47443757e-02,2.66638582e-07
4.11329561e-05,9.39691757e-11,1.06417874e+02,1.28829898e-04,8.63717640e+01,4.13617477e+02,1.31063919e+03,2.42137045e-03,1.44741947e-03,1.36821139e-02,2.35959856e-07
4.22282536e-05,9.39722706e-11,1.06414369e+02,1.28838015e-04,8.63743615e+01,4.13616294e+02,1.31063968e+03,2.20103870e-03,1.38486434e-03,1.26740485e-02,2.04558742e-07
4.33493246e-05,9.39754384e-11,1.06410782e+02,1.28846324e-04,8.63770202e+01,4.13615083e+02,1.31064017e+03,1.98758492e-03,1.32177480e-03,1.17191260e-02,1.72418216e-07
4.44967755e-05,9.39786809e-11,1.06407111e+02,1.28854829e-04,8.63797416e+01,4.13613844e+02,1.31064068e+03,1.78005265e-03,1.25818611e-03,1.08162007e-02,1.39520856e-07
4.56712272e-05,9.39819999e-11,1.06403353e+02,1.28863535e-04,8.63825271e+01,4.13612575e+02,1.31064120e+03,1.57769025e-03,1.19414511e-03,9.96404009e-03,1.05848826e-07
4.68733148e-05,9.39853972e-11,1.06399507e+02,1.28872446e-04,8.63853784e+01,4.13611277e+02,1.31064174e+03,1.38007411e-03,1.12971248e-03,9.16133074e-03,7.13838710e-08
4.81036889e-05,9.39888747e-11,1.06395571e+02,1.28881569e-04,8.63882969e+01,4.13609948e+02,1.31064228e+03,1.18726635e-03,1.06496534e-03,4.27582062e-03,3.61073047e-08
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
