x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
1.13141066e-05,9.38619707e-11,1.06539403e+02,1.28548885e-04,8.62817850e+01,4.13658443e+02,1.31063353e+03,6.91917727e-03,2.24108052e-03,7.07648327e-02,1.32429650e-06
1.17077361e-05,9.38633192e-11,1.06537873e+02,1.28552417e-04,8.62829168e+01,4.13657928e+02,1.31063363e+03,6.79764721e-03,2.22630235e-03,6.91668470e-02,1.31060063e-06
1.21106281e-05,9.38646996e-11,1.06536307e+02,1.28556033e-04,8.62840752e+01,4.13657401e+02,1.31063373e+03,6.67566517e-03,2.21122798e-03,6.75682445e-02,1.29658238e-06
1.25230006e-05,9.38661124e-11,1.06534704e+02,1.28559734e-04,8.62852608e+01,4.13656861e+02,1.31063383e+03,6.55328073e-03,2.19585240e-03,6.59699085e-02,1.28223417e-06
1.29450766e-05,9.38675585e-11,1.06533063e+02,1.28563522e-04,8.62864745e+01,4.13656309e+02,1.31063393e+03,6.43054459e-03,2.18017056e-03,6.43727428e-02,1.26754823e-06
1.33770845e-05,9.38690386e-11,1.06531384e+02,1.28567399e-04,8.62877166e+01,4.13655743e+02,1.31063404e+03,6.30750846e-03,2.16417736e-03,6.27776706e-02,1.25251661e-06
1.38192580e-05,9.38705535e-11,1.06529665e+02,1.28571368e-04,8.62889881e+01,4.13655165e+02,1.31063415e+03,6.18422490e-03,2.14786764e-03,6.11856329e-02,1.23713116e-06
1.42718363e-05,9.38721042e-11,1.06527906e+02,1.28575430e-04,8.62902895e+01,4.13654572e+02,1.31063426e+03,6.06074727e-03,2.13123618e-03,5.95975878e-02,1.22138356e-06
1.47350643e-05,9.38736913e-11,1.06526105e+02,1.28579589e-04,8.62916215e+01,4.13653966e+02,1.31063437e+03,5.93712954e-03,2.11427772e-03,5.80145089e-02,1.20526527e-06
1.52091924e-05,9.38753158e-11,1.06524262e+02,1.28583845e-04,8.62929850e+01,4.13653345e+02,1.31063449e+03,5.81342617e-03,2.09698695e-03,5.64373835e-02,1.18876757e-06
1.56944773e-05,9.38769786e-11,1.06522376e+02,1.28588201e-04,8.62943805e+01,4.13652710e+02,1.31063460e+03,5.68969194e-03,2.07935848e-03,5.48672112e-02,1.17188152e-06
1.61911814e-05,9.38786805e-11,1.06520445e+02,1.28592660e-04,8.62958089e+01,4.13652060e+02,1.31063473e+03,5.56598176e-03,2.06138691e-03,5.33050022e-02,1.15459798e-06
1.66995735e-05,9.38804225e-11,1.06518469e+02,1.28597225e-04,8.62972710e+01,4.13651394e+02,1.31063485e+03,5.44235051e-03,2.04306676e-03,5.17517753e-02,1.13690759e-06
1.72199285e-05,9.38822055e-11,1.06516447e+02,1.28601897e-04,8.62987675e+01,4.13650713e+02,1.31063498e+03,5.31885282e-03,2.02439251e-03,5.02085562e-02,1.11880077e-06
1.77525281e-05,9.38840305e-11,1.06514377e+02,1.28606679e-04,8.63002993e+01,4.13650016e+02,1.31063511e+03,5.19554283e-03,2.00535860e-03,4.86763749e-02,1.10026770e-06
1.82976602e-05,9.38858985e-11,1.06512258e+02,1.28611573e-04,8.63018671e+01,4.13649302e+02,1.31063524e+03,5.07247400e-03,1.98595942e-03,4.71562643e-02,1.08129836e-06
1.88556199e-05,9.38878105e-11,1.06510089e+02,1.28616584e-04,8.63034719e+01,4.13648572e+02,1.31063538e+03,4.94969880e-03,1.96618932e-03,4.56492572e-02,1.06188247e-06
1.94267089e-05,9.38897675e-11,1.06507869e+02,1.28621712e-04,8.63051145e+01,4.13647824e+02,1.31063552e+03,4.82726849e-03,1.94604260e-03,4.41563843e-02,1.04200951e-06
2.00112363e-05,9.38917707e-11,1.06505598e+02,1.28626961e-04,8.63067958e+01,4.13647058e+02,1.31063566e+03,4.70523277e-03,1.92551355e-03,4.26786719e-02,1.02166871e-06
2.06095181e-05,9.38938210e-11,1.06503272e+02,1.28632335e-04,8.63085167e+01,4.13646275e+02,1.31063581e+03,4.58363955e-03,1.90459639e-03,4.12171389e-02,1.00084907e-06
2.12218782e-05,9.38959196e-11,1.06500892e+02,1.28637835e-04,8.63102781e+01,4.13645473e+02,1.31063596e+03,4.46253456e-03,1.88328534e-03,3.97727946e-02,9.79539293e-07
2.18486477e-05,9.38980677e-11,1.06498456e+02,1.28643464e-04,8.63120811e+01,4.13644652e+02,1.31063611e+03,4.34196104e-03,1.86157460e-03,3.83466360e-02,9.57727843e-07
2.24901657e-05,9.39002663e-11,1.06495963e+02,1.28649227e-04,8.63139265e+01,4.13643812e+02,1.31063627e+03,4.22195936e-03,1.83945833e-03,3.69396446e-02,9.35402904e-07
2.31467794e-05,9.39025168e-11,1.06493411e+02,1.28655125e-04,8.63158155e+01,4.13642952e+02,1.31063643e+03,4.10256666e-03,1.81693071e-03,3.55527844e-02,9.12552379e-07
2.38188438e-05,9.39048203e-11,1.06490799e+02,1.28661162e-04,8.63177489e+01,4.13642072e+02,1.31063659e+03,3.98381642e-03,1.79398590e-03,3.41869982e-02,8.89163891e-07
2.45067225e-05,9.39071781e-11,1.06488126e+02,1.28667342e-04,8.63197279e+01,4.13641171e+02,1.31063676e+03,3.86573810e-03,1.77061809e-03,3.28432055e-02,8.65224766e-07
2.52107878e-05,9.39095915e-11,1.06485389e+02,1.28673668e-04,8.63217536e+01,4.13640249e+02,1.31063693e+03,3.74835667e-03,1.74682149e-03,3.15222992e-02,8.40722035e-07
2.59314204e-05,9.39120617e-11,1.06482589e+02,1.28680143e-04,8.63238269e+01,4.13639305e+02,1.31063711e+03,3.63169219e-03,1.72259035e-03,3.02251428e-02,8.15642420e-07
2.66690103e-05,9.39145902e-11,1.06479722e+02,1.28686771e-04,8.63259492e+01,4.13638339e+02,1.31063729e+03,3.51575940e-03,1.69791898e-03,2.89525678e-02,7.89972333e-07
2.74239564e-05,9.39171783e-11,1.06476788e+02,1.28693555e-04,8.63281214e+01,4.13637350e+02,1.31063747e+03,3.40056724e-03,1.67280176e-03,2.77053704e-02,7.63697863e-07
2.81966671e-05,9.39198273e-11,1.06473785e+02,1.28700499e-04,8.63303449e+01,4.13636337e+02,1.31063766e+03,3.28611847e-03,1.64723318e-03,2.64843093e-02,7.36804772e-07
2.89875605e-05,9.39225388e-11,1.06470712e+02,1.28707608e-04,8.63326208e+01,4.13635301e+02,1.31063786e+03,3.17240925e-03,1.62120786e-03,2.52901024e-02,7.09278487e-07
2.97970645e-05,9.39253142e-11,1.06467566e+02,1.28714884e-04,8.63349503e+01,4.13634241e+02,1.31063806e+03,3.05942878e-03,1.59472059e-03,2.41234247e-02,6.81104089e-07
3.06256169e-05,9.39281551e-11,1.06464346e+02,1.28722331e-04,8.63373348e+01,4.13633155e+02,1.31063826e+03,2.94715900e-03,1.56776635e-03,2.29849053e-02,6.52266310e-07
3.14736660e-05,9.39310629e-11,1.06461051e+02,1.28729955e-04,8.63397754e+01,4.13632044e+02,1.31063847e+03,2.83557439e-03,1.54034035e-03,2.18751252e-02,6.22749519e-07
3.23416705e-05,9.39340393e-11,1.06457677e+02,1.28737759e-04,8.63422736e+01,4.13630906e+02,1.31063868e+03,2.72464186e-03,1.51243812e-03,2.07946151e-02,5.92537719e-07
3.32301001e-05,9.39370859e-11,1.06454225e+02,1.28745746e-04,8.63448307e+01,4.13629742e+02,1.31063890e+03,2.61432085e-03,1.48405551e-03,1.97438529e-02,5.61614532e-07
3.41394354e-05,9.39402043e-11,1.06450692e+02,1.28753923e-04,8.63474480e+01,4.13628550e+02,1.31063912e+03,2.50456362e-03,1.45518879e-03,1.87232619e-02,5.29963198e-07
3.50701682e-05,9.39433962e-11,1.06447075e+02,1.28762292e-04,8.63501271e+01,4.13627330e+02,1.31063935e+03,2.39531580e-03,1.42583474e-03,1.77332090e-02,4.97566558e-07
3.60228021e-05,9.39466635e-11,1.06443373e+02,1.28770860e-04,8.63528694e+01,4.13626081e+02,1.31063958e+03,2.28651744e-03,1.39599067e-03,1.67740032e-02,4.64407049e-07
3.69978525e-05,9.39500078e-11,1.06439584e+02,1.28779629e-04,8.63556763e+01,4.13624803e+02,1.31063982e+03,2.17810442e-03,1.36565460e-03,1.58458938e-02,4.30466695e-07
3.79958468e-05,9.39534309e-11,1.06435707e+02,1.28788606e-04,8.63585494e+01,4.13623495e+02,1.31064006e+03,2.07001055e-03,1.33482529e-03,1.49490697e-02,3.95727093e-07
3.90173249e-05,9.39569348e-11,1.06431738e+02,1.28797794e-04,8.63614902e+01,4.13622156e+02,1.31064031e+03,1.96217045e-03,1.30350244e-03,1.40836582e-02,3.60169409e-07
4.00628395e-05,9.39605214e-11,1.06427675e+02,1.28807200e-04,8.63645005e+01,4.13620785e+02,1.31064057e+03,1.85452339e-03,1.27168676e-03,1.32497241e-02,3.23774363e-07
4.11329561e-05,9.39641926e-11,1.06423517e+02,1.28816828e-04,8.63675817e+01,4.13619382e+02,1.31064083e+03,1.74701831e-03,1.23938021e-03,1.24472700e-02,2.86522217e-07
4.22282536e-05,9.39679503e-11,1.06419262e+02,1.28826684e-04,8.63707356e+01,4.13617946e+02,1.31064110e+03,1.63962027e-03,1.20658610e-03,1.16762353e-02,2.48392773e-07
4.33493246e-05,9.39717968e-11,1.06414906e+02,1.28836772e-04,8.63739638e+01,4.13616475e+02,1.31064137e+03,1.53231850e-03,1.17330933e-03,1.09364973e-02,2.09365350e-07
4.44967755e-05,9.39757340e-11,1.06410448e+02,1.28847099e-04,8.63772683e+01,4.13614970e+02,1.31064165e+03,1.42513645e-03,1.13955666e-03,1.02278707e-02,1.69418783e-07
4.56712272e-05,9.39797641e-11,1.06405885e+02,1.28857670e-04,8.63806506e+01,4.13613430e+02,1.31064194e+03,1.31814372e-03,1.10533686e-03,9.55010898e-03,1.28531405e-07
4.68733148e-05,9.39838893e-11,1.06401214e+02,1.28868491e-04,8.63841128e+01,4.13611853e+02,1.31064223e+03,1.21147024e-03,1.07066110e-03,8.90290543e-03,8.66810392e-08
4.81036889e-05,9.39881119e-11,1.06396434e+02,1.28879568e-04,8.63876567e+01,4.13610239e+02,1.31064253e+03,1.10532228e-03,1.03554321e-03,3.20224541e-03,4.38449831e-08
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
