x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
4.61423510e-06,9.38492312e-11,1.06553850e+02,1.28515540e-04,8.62711008e+01,4.13663306e+02,1.31062997e+03,9.70742267e-03,2.83205108e-03,1.21222601e-01,1.45360326e-06
4.85020980e-06,9.38499862e-11,1.06552994e+02,1.28517516e-04,8.62717339e+01,4.13663018e+02,1.31063004e+03,9.69554330e-03,2.82000836e-03,1.19490986e-01,1.44594067e-06
5.09173722e-06,9.38507588e-11,1.06552117e+02,1.28519538e-04,8.62723819e+01,4.13662723e+02,1.31063010e+03,9.68339996e-03,2.80771867e-03,1.17743691e-01,1.43809775e-06
5.33894803e-06,9.38515496e-11,1.06551220e+02,1.28521608e-04,8.62730452e+01,4.13662421e+02,1.31063018e+03,9.67098714e-03,2.79517773e-03,1.15981188e-01,1.43007024e-06
5.59197596e-06,9.38523590e-11,1.06550302e+02,1.28523726e-04,8.62737241e+01,4.13662112e+02,1.31063025e+03,9.65829925e-03,2.78238120e-03,1.14203982e-01,1.42185380e-06
5.85095790e-06,9.38531874e-11,1.06549363e+02,1.28525895e-04,8.62744189e+01,4.13661796e+02,1.31063032e+03,9.64533059e-03,2.76932472e-03,1.12412606e-01,1.41344399e-06
6.11603395e-06,9.38540353e-11,1.06548401e+02,1.28528115e-04,8.62751302e+01,4.13661472e+02,1.31063040e+03,9.63207537e-03,2.75600388e-03,1.10607624e-01,1.40483625e-06
6.38734751e-06,9.38549031e-11,1.06547417e+02,1.28530387e-04,8.62758582e+01,4.13661141e+02,1.31063048e+03,9.61852768e-03,2.74241421e-03,1.08789629e-01,1.39602593e-06
6.66504536e-06,9.38557913e-11,1.06546409e+02,1.28532712e-04,8.62766033e+01,4.13660802e+02,1.31063056e+03,9.60468153e-03,2.72855122e-03,1.06959249e-01,1.38700825e-06
6.94927771e-06,9.38567004e-11,1.06545378e+02,1.28535092e-04,8.62773659e+01,4.13660455e+02,1.31063064e+03,9.59053082e-03,2.71441037e-03,1.05117138e-01,1.37777834e-06
7.24019835e-06,9.38576309e-11,1.06544322e+02,1.28537529e-04,8.62781465e+01,4.13660099e+02,1.31063072e+03,9.57606935e-03,2.69998706e-03,1.03263986e-01,1.36833119e-06
7.53796465e-06,9.38585832e-11,1.06543242e+02,1.28540022e-04,8.62789455e+01,4.13659736e+02,1.31063081e+03,9.56129082e-03,2.68527667e-03,1.01400511e-01,1.35866170e-06
7.84273769e-06,9.38595580e-11,1.06542136e+02,1.28542575e-04,8.62797633e+01,4.13659364e+02,1.31063090e+03,9.54618883e-03,2.67027453e-03,9.95274642e-02,1.34876463e-06
8.15468235e-06,9.38605557e-11,1.06541004e+02,1.28545187e-04,8.62806004e+01,4.13658983e+02,1.31063099e+03,9.53075686e-03,2.65497594e-03,9.76456285e-02,1.33863462e-06
8.47396739e-06,9.38615768e-11,1.06539846e+02,1.28547862e-04,8.62814572e+01,4.13658593e+02,1.31063108e+03,9.51498830e-03,2.63937614e-03,9.57558170e-02,1.32826619e-06
8.80076553e-06,9.38626219e-11,1.06538660e+02,1.28550599e-04,8.62823341e+01,4.13658193e+02,1.31063117e+03,9.49887643e-03,2.62347035e-03,9.38588741e-02,1.31765372e-06
9.13525357e-06,9.38636917e-11,1.06537447e+02,1.28553400e-04,8.62832317e+01,4.13657785e+02,1.31063127e+03,9.48241444e-03,2.60725374e-03,9.19556751e-02,1.30679148e-06
9.47761245e-06,9.38647866e-11,1.06536205e+02,1.28556268e-04,8.62841504e+01,4.13657367e+02,1.31063137e+03,9.46559539e-03,2.59072144e-03,9.00471254e-02,1.29567358e-06
9.82802739e-06,9.38659072e-11,1.06534934e+02,1.28559203e-04,8.62850908e+01,4.13656939e+02,1.31063147e+03,9.44841226e-03,2.57386854e-03,8.81341599e-02,1.28429400e-06
1.01866879e-05,9.38670543e-11,1.06533632e+02,1.28562207e-04,8.62860533e+01,4.13656501e+02,1.31063157e+03,9.43085791e-03,2.55669010e-03,8.62177431e-02,1.27264658e-06
1.05537882e-05,9.38682283e-11,1.06532301e+02,1.28565282e-04,8.62870385e+01,4.13656052e+02,1.31063168e+03,9.41292510e-03,2.53918113e-03,8.42988673e-02,1.26072502e-06
1.09295266e-05,9.38694299e-11,1.06530937e+02,1.28568430e-04,8.62880468e+01,4.13655593e+02,1.31063178e+03,9.39460650e-03,2.52133662e-03,8.23785525e-02,1.24852285e-06
1.13141066e-05,9.38706598e-11,1.06529542e+02,1.28571652e-04,8.62890790e+01,4.13655123e+02,1.31063190e+03,9.33865162e-03,2.50315149e-03,8.04578454e-02,1.23603349e-06
1.17077361e-05,9.38719187e-11,1.06528114e+02,1.28574949e-04,8.62901354e+01,4.13654642e+02,1.31063201e+03,9.14030829e-03,2.48462067e-03,7.85378177e-02,1.22325016e-06
1.21106281e-05,9.38732072e-11,1.06526652e+02,1.28578325e-04,8.62912167e+01,4.13654150e+02,1.31063212e+03,8.94205998e-03,2.46573899e-03,7.66195657e-02,1.21016594e-06
1.25230006e-05,9.38745260e-11,1.06525156e+02,1.28581780e-04,8.62923234e+01,4.13653646e+02,1.31063224e+03,8.74401232e-03,2.44650129e-03,7.47042081e-02,1.19677375e-06
1.29450766e-05,9.38758758e-11,1.06523625e+02,1.28585316e-04,8.62934563e+01,4.13653131e+02,1.31063236e+03,8.54627229e-03,2.42690236e-03,7.27928852e-02,1.18306633e-06
1.33770845e-05,9.38772575e-11,1.06522058e+02,1.28588936e-04,8.62946158e+01,4.13652603e+02,1.31063249e+03,8.34894793e-03,2.40693694e-03,7.08867570e-02,1.16903627e-06
1.38192580e-05,9.38786716e-11,1.06520454e+02,1.28592641e-04,8.62958026e+01,4.13652063e+02,1.31063262e+03,8.15214813e-03,2.38659973e-03,6.89870015e-02,1.15467597e-06
1.42718363e-05,9.38801191e-11,1.06518812e+02,1.28596433e-04,8.62970174e+01,4.13651510e+02,1.31063275e+03,7.95598232e-03,2.36588540e-03,6.70948127e-02,1.13997765e-06
1.47350643e-05,9.38816006e-11,1.06517132e+02,1.28600315e-04,8.62982608e+01,4.13650944e+02,1.31063288e+03,7.76056026e-03,2.34478858e-03,6.52113988e-02,1.12493335e-06
1.52091924e-05,9.38831170e-11,1.06515412e+02,1.28604288e-04,8.62995334e+01,4.13650364e+02,1.31063302e+03,7.56599165e-03,2.32330386e-03,6.33379798e-02,1.10953494e-06
1.56944773e-05,9.38846691e-11,1.06513651e+02,1.28608355e-04,8.63008361e+01,4.13649771e+02,1.31063316e+03,7.37238586e-03,2.30142577e-03,6.14757857e-02,1.09377406e-06
1.61911814e-05,9.38862577e-11,1.06511849e+02,1.28612517e-04,8.63021694e+01,4.13649165e+02,1.31063330e+03,7.17985153e-03,2.27914882e-03,5.96260532e-02,1.07764218e-06
1.66995735e-05,9.38878838e-11,1.06510005e+02,1.28616778e-04,8.63035342e+01,4.13648543e+02,1.31063344e+03,6.98849627e-03,2.25646747e-03,5.77900243e-02,1.06113057e-06
1.72199285e-05,9.38895482e-11,1.06508117e+02,1.28621139e-04,8.63049310e+01,4.13647907e+02,1.31063359e+03,6.79842621e-03,2.23337615e-03,5.59689426e-02,1.04423029e-06
1.77525281e-05,9.38912517e-11,1.06506185e+02,1.28625603e-04,8.63063608e+01,4.13647257e+02,1.31063375e+03,6.60974562e-03,2.20986921e-03,5.41640513e-02,1.02693218e-06
1.82976602e-05,9.38929954e-11,1.06504208e+02,1.28630173e-04,8.63078243e+01,4.13646590e+02,1.31063390e+03,6.42255648e-03,2.18594101e-03,5.23765899e-02,1.00922688e-06
1.88556199e-05,9.38947801e-11,1.06502184e+02,1.28634850e-04,8.63093222e+01,4.13645908e+02,1.31063407e+03,6.23695797e-03,2.16158582e-03,5.06077912e-02,9.91104786e-07
1.94267089e-05,9.38966069e-11,1.06500112e+02,1.28639637e-04,8.63108555e+01,4.13645210e+02,1.31063423e+03,6.05304608e-03,2.13679791e-03,4.88588785e-02,9.72556098e-07
2.00112363e-05,9.38984767e-11,1.06497992e+02,1.28644537e-04,8.63124248e+01,4.13644496e+02,1.31063440e+03,5.87091303e-03,2.11157148e-03,4.71310621e-02,9.53570763e-07
2.06095181e-05,9.39003905e-11,1.06495822e+02,1.28649553e-04,8.63140312e+01,4.13643765e+02,1.31063457e+03,5.69064677e-03,2.08590071e-03,4.54255361e-02,9.34138500e-07
2.12218782e-05,9.39023494e-11,1.06493600e+02,1.28654687e-04,8.63156753e+01,4.13643016e+02,1.31063475e+03,5.51233043e-03,2.05977974e-03,4.37434755e-02,9.14248782e-07
2.18486477e-05,9.39043545e-11,1.06491327e+02,1.28659942e-04,8.63173582e+01,4.13642250e+02,1.31063493e+03,5.33604173e-03,2.03320268e-03,4.20860321e-02,8.93890836e-07
2.24901657e-05,9.39064068e-11,1.06489000e+02,1.28665322e-04,8.63190808e+01,4.13641466e+02,1.31063511e+03,5.16185239e-03,2.00616360e-03,4.04543317e-02,8.73053634e-07
2.31467794e-05,9.39085074e-11,1.06486618e+02,1.28670828e-04,8.63208439e+01,4.13640663e+02,1.31063530e+03,4.98982750e-03,1.97865659e-03,3.88494703e-02,8.51725888e-07
2.38188438e-05,9.39106576e-11,1.06484180e+02,1.28676463e-04,8.63226486e+01,4.13639841e+02,1.31063549e+03,4.82002483e-03,1.95067569e-03,3.72725107e-02,8.29896045e-07
2.45067225e-05,9.39128584e-11,1.06481685e+02,1.28682232e-04,8.63244959e+01,4.13639000e+02,1.31063569e+03,4.65249421e-03,1.92221496e-03,3.57244794e-02,8.07552279e-07
2.52107878e-05,9.39151111e-11,1.06479131e+02,1.28688137e-04,8.63263866e+01,4.13638140e+02,1.31063589e+03,4.48727677e-03,1.89326846e-03,3.42063624e-02,7.84682484e-07
2.59314204e-05,9.39174168e-11,1.06476518e+02,1.28694181e-04,8.63283219e+01,4.13637259e+02,1.31063610e+03,4.32440427e-03,1.86383032e-03,3.27191026e-02,7.61274270e-07
2.66690103e-05,9.39197769e-11,1.06473842e+02,1.28700368e-04,8.63303028e+01,4.13636357e+02,1.31063631e+03,4.16389831e-03,1.83389467e-03,3.12635962e-02,7.37314955e-07
2.74239564e-05,9.39221927e-11,1.06471104e+02,1.28706701e-04,8.63323304e+01,4.13635433e+02,1.31063653e+03,4.00576961e-03,1.80345574e-03,2.98406893e-02,7.12791558e-07
2.81966671e-05,9.39246653e-11,1.06468301e+02,1.28713183e-04,8.63344058e+01,4.13634489e+02,1.31063675e+03,3.85001724e-03,1.77250788e-03,2.84511747e-02,6.87690790e-07
2.89875605e-05,9.39271962e-11,1.06465433e+02,1.28719818e-04,8.63365301e+01,4.13633521e+02,1.31063698e+03,3.69662788e-03,1.74104556e-03,2.70957892e-02,6.61999050e-07
2.97970645e-05,9.39297868e-11,1.06462497e+02,1.28726610e-04,8.63387044e+01,4.13632531e+02,1.31063721e+03,3.54557513e-03,1.70906343e-03,2.57752106e-02,6.35702418e-07
3.06256169e-05,9.39324385e-11,1.06459492e+02,1.28733562e-04,8.63409300e+01,4.13631518e+02,1.31063745e+03,3.39681881e-03,1.67655641e-03,2.44900547e-02,6.08786642e-07
3.14736660e-05,9.39351526e-11,1.06456416e+02,1.28740678e-04,8.63432081e+01,4.13630481e+02,1.31063770e+03,3.25030439e-03,1.64351967e-03,2.32408732e-02,5.81237137e-07
3.23416705e-05,9.39379308e-11,1.06453268e+02,1.28747962e-04,8.63455399e+01,4.13629419e+02,1.31063795e+03,3.10596260e-03,1.60994878e-03,2.20281511e-02,5.53038972e-07
3.32301001e-05,9.39407744e-11,1.06450046e+02,1.28755418e-04,8.63479266e+01,4.13628332e+02,1.31063820e+03,2.96370913e-03,1.57583976e-03,2.08523044e-02,5.24176865e-07
3.41394354e-05,9.39436851e-11,1.06446748e+02,1.28763050e-04,8.63503696e+01,4.13627220e+02,1.31063846e+03,2.82344472e-03,1.54118914e-03,1.97136788e-02,4.94635173e-07
3.50701682e-05,9.39466644e-11,1.06443372e+02,1.28770862e-04,8.63528702e+01,4.13626081e+02,1.31063873e+03,2.68505561e-03,1.50599417e-03,1.86125476e-02,4.64397884e-07
3.60228021e-05,9.39497139e-11,1.06439917e+02,1.28778859e-04,8.63554297e+01,4.13624916e+02,1.31063900e+03,2.54841448e-03,1.47025284e-03,1.75491106e-02,4.33448607e-07
3.69978525e-05,9.39528354e-11,1.06436381e+02,1.28787044e-04,8.63580496e+01,4.13623723e+02,1.31063928e+03,2.41338223e-03,1.43396412e-03,1.65234933e-02,4.01770568e-07
3.79958468e-05,9.39560305e-11,1.06432762e+02,1.28795423e-04,8.63607313e+01,4.13622501e+02,1.31063957e+03,2.27981071e-03,1.39712810e-03,1.55357455e-02,3.69346593e-07
3.90173249e-05,9.39593009e-11,1.06429057e+02,1.28804000e-04,8.63634761e+01,4.13621251e+02,1.31063987e+03,2.14754663e-03,1.35974619e-03,1.45858419e-02,3.36159105e-07
4.00628395e-05,9.39626485e-11,1.06425266e+02,1.28812779e-04,8.63662858e+01,4.13619972e+02,1.31064017e+03,2.01643733e-03,1.32182137e-03,1.36736813e-02,3.02190111e-07
4.11329561e-05,9.39660750e-11,1.06421385e+02,1.28821765e-04,8.63691616e+01,4.13618662e+02,1.31064047e+03,1.88633847e-03,1.28335845e-03,1.27990872e-02,2.67421195e-07
4.22282536e-05,9.39695824e-11,1.06417413e+02,1.28830964e-04,8.63721053e+01,4.13617322e+02,1.31064079e+03,1.75712446e-03,1.24436438e-03,1.19618088e-02,2.31833504e-07
4.33493246e-05,9.39731725e-11,1.06413348e+02,1.28840380e-04,8.63751184e+01,4.13615950e+02,1.31064111e+03,1.62870205e-03,1.20484858e-03,1.11615214e-02,1.95407743e-07
4.44967755e-05,9.39768473e-11,1.06409187e+02,1.28850019e-04,8.63782026e+01,4.13614545e+02,1.31064144e+03,1.50102763e-03,1.16482333e-03,1.03978283e-02,1.58124159e-07
4.56712272e-05,9.39806087e-11,1.06404928e+02,1.28859886e-04,8.63813595e+01,4.13613107e+02,1.31064178e+03,1.37412875e-03,1.12430424e-03,9.67026262e-03,1.19962534e-07
4.68733148e-05,9.39844590e-11,1.06400570e+02,1.28869985e-04,8.63845909e+01,4.13611635e+02,1.31064213e+03,1.24813003e-03,1.08331069e-03,8.97828896e-03,8.09021722e-08
4.81036889e-05,9.39884001e-11,1.06396108e+02,1.28880323e-04,8.63878985e+01,4.13610129e+02,1.31064248e+03,1.12328320e-03,1.04186640e-03,3.46702542e-03,4.09218886e-08
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
