x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
4.85020980e-06,4.23148904e-15,2.36323430e+06,4.43394311e-15,2.10762790e-12,7.12152407e-08,1.27318543e+02,1.81345267e-01,1.18314930e+03,1.09055985e-03,1.88816728e-01
5.09173722e-06,4.25491946e-15,2.35022076e+06,2.21987200e-17,1.92771625e-11,2.21035199e-06,1.33739286e+02,1.80366709e-01,1.17672951e+03,1.09013527e-03,1.88674856e-01
5.33894803e-06,4.27917145e-15,2.33690100e+06,2.39749798e-17,6.66702519e-13,9.32994479e-07,1.40311115e+02,1.79365126e-01,1.17015866e+03,1.08969875e-03,1.88528831e-01
5.59197596e-06,4.30428209e-15,2.32326781e+06,1.39017163e-14,4.61406568e-14,6.98447724e-09,1.47037587e+02,1.78339974e-01,1.16343319e+03,1.08924996e-03,1.88378505e-01
5.85095790e-06,4.33029064e-15,2.30931382e+06,1.28455504e-17,4.00410180e-15,4.21199650e-10,1.53922339e+02,1.77290699e-01,1.15654946e+03,1.08878856e-03,1.88223725e-01
6.11603395e-06,4.35723871e-15,2.29503149e+06,1.16161204e-17,8.14206911e-11,2.01068984e-06,1.60969096e+02,1.76216733e-01,1.14950375e+03,1.08831423e-03,1.88064331e-01
6.38734751e-06,4.38517045e-15,2.28041308e+06,1.94982830e-16,1.64527014e-10,2.97248594e-05,1.68181670e+02,1.75117497e-01,1.14229225e+03,1.08782660e-03,1.87900157e-01
6.66504536e-06,4.41413274e-15,2.26545068e+06,1.57201465e-16,5.09967657e-10,5.30603905e-05,1.75563964e+02,1.73992394e-01,1.13491105e+03,1.08732533e-03,1.87731025e-01
6.94927771e-06,4.44417541e-15,2.25013621e+06,6.29021666e-17,6.66105833e-10,6.76601154e-05,1.83119971e+02,1.72840816e-01,1.12735617e+03,1.08681004e-03,1.87556754e-01
7.24019835e-06,4.47535147e-15,2.23446138e+06,1.74910555e-17,7.13191568e-10,6.84661110e-05,1.90853778e+02,1.71662140e-01,1.11962351e+03,1.08628037e-03,1.87377148e-01
7.53796465e-06,4.50771737e-15,2.21841771e+06,3.86181268e-17,5.53792898e-11,5.53571805e-06,1.98769570e+02,1.70455729e-01,1.11170890e+03,1.08573593e-03,1.87192007e-01
7.84273769e-06,4.54133327e-15,2.20199652e+06,9.53207602e-17,3.32615798e-11,3.33512539e-06,2.06871628e+02,1.69220930e-01,1.10360805e+03,1.08517632e-03,1.87001118e-01
8.15468235e-06,4.57626338e-15,2.18518892e+06,1.76923040e-16,5.96865753e-11,6.85566575e-06,2.15164337e+02,1.67957074e-01,1.09531657e+03,1.08460115e-03,1.86804257e-01
8.47396739e-06,4.61257628e-15,2.16798583e+06,1.46138017e-17,1.48440046e-10,2.61906879e-05,2.23652181e+02,1.66663479e-01,1.08682999e+03,1.08401000e-03,1.86601190e-01
8.80076553e-06,4.65034533e-15,2.15037794e+06,5.04000854e-17,2.15626081e-10,2.46954957e-05,2.32339752e+02,1.65339445e-01,1.07814371e+03,1.08340244e-03,1.86391669e-01
9.13525357e-06,4.68964906e-15,2.13235573e+06,5.52659749e-17,2.25383552e-10,2.13106064e-05,2.41231751e+02,1.63984254e-01,1.06925303e+03,1.08277805e-03,1.86175433e-01
9.47761245e-06,4.73057163e-15,2.11390944e+06,1.27594931e-14,1.07724445e-10,2.03219328e-05,2.50332988e+02,1.62597174e-01,1.06015315e+03,1.08213639e-03,1.85952208e-01
9.82802739e-06,4.77320341e-15,2.09502910e+06,3.39924469e-17,3.55235728e-11,4.30958478e-06,2.59648386e+02,1.61177455e-01,1.05083914e+03,1.08147699e-03,1.85721704e-01
1.01866879e-05,4.81764146e-15,2.07570449e+06,5.90375884e-17,2.17066090e-12,6.15745096e-07,2.69182986e+02,1.59724329e-01,1.04130596e+03,1.08079940e-03,1.85483616e-01
1.05537882e-05,4.86399028e-15,2.05592517e+06,4.48393298e-16,2.36770789e-16,2.93640926e-08,2.78941944e+02,1.58237009e-01,1.03154845e+03,1.08010314e-03,1.85237618e-01
1.09295266e-05,4.91236242e-15,2.03568043e+06,1.25070403e-16,2.06028819e-13,2.62114503e-08,2.88930540e+02,1.56714691e-01,1.02156134e+03,1.07938772e-03,1.84983369e-01
1.13141066e-05,4.96287937e-15,2.01495932e+06,2.30847893e-17,1.05979982e-11,8.10328146e-07,2.99154178e+02,1.55156551e-01,1.01133922e+03,1.07865265e-03,1.84720505e-01
1.17077361e-05,5.01567240e-15,1.99375063e+06,3.49548996e-17,1.60900277e-13,2.37440028e-08,3.09618389e+02,1.53561747e-01,1.00087657e+03,1.07789743e-03,1.84448641e-01
1.21106281e-05,5.07088361e-15,1.97204290e+06,5.06582195e-16,8.56099479e-12,1.85481968e-07,3.20328833e+02,1.51929415e-01,9.90167717e+02,1.07712152e-03,1.84167369e-01
1.25230006e-05,5.12866704e-15,1.94982438e+06,2.29830199e-17,5.46472825e-13,6.27250669e-08,3.31291305e+02,1.50258672e-01,9.79206875e+02,1.07632441e-03,1.83876254e-01
1.29450766e-05,5.18918997e-15,1.92708305e+06,1.58159670e-17,9.44412254e-14,1.27423360e-08,3.42511736e+02,1.48548616e-01,9.67988114e+02,1.07550554e-03,1.83574834e-01
1.33770845e-05,5.25263436e-15,1.90380661e+06,3.30616652e-17,1.43924003e-15,5.36451023e-10,3.53996194e+02,1.46798320e-01,9.56505364e+02,1.07466437e-03,1.83262614e-01
1.38192580e-05,5.31919852e-15,1.87998248e+06,7.61652927e-16,7.95160429e-15,4.98922500e-10,3.65750893e+02,1.45006838e-01,9.44752413e+02,1.07380033e-03,1.82939070e-01
1.42718363e-05,5.38909899e-15,1.85559776e+06,1.64837405e-16,2.24834354e-12,1.13651351e-06,3.77782193e+02,1.43173200e-01,9.32722902e+02,1.07291285e-03,1.82603639e-01
1.47350643e-05,5.46257264e-15,1.83063928e+06,2.54026243e-17,4.96948486e-12,5.90741781e-06,3.90096601e+02,1.41296415e-01,9.20410326e+02,1.07200132e-03,1.82255719e-01
1.52091924e-05,5.53987918e-15,1.80509352e+06,1.16650776e-16,7.71211289e-14,4.99659655e-09,4.02700780e+02,1.39375468e-01,9.07808021e+02,1.07106516e-03,1.81894665e-01
1.56944773e-05,5.62130395e-15,1.77894668e+06,2.59913438e-17,6.24188124e-12,1.70927257e-07,4.15601548e+02,1.37409318e-01,8.94909172e+02,1.07010374e-03,1.81519786e-01
1.61911814e-05,5.70716116e-15,1.75218462e+06,6.20946287e-16,1.14755503e-15,4.98872109e-11,4.28805885e+02,1.35396903e-01,8.81706799e+02,1.06911645e-03,1.81130336e-01
1.66995735e-05,5.79779766e-15,1.72479286e+06,1.59082002e-13,5.66579782e-11,2.81724433e-06,4.42320933e+02,1.33337134e-01,8.68193762e+02,1.06810265e-03,1.80725513e-01
1.72199285e-05,5.89359726e-15,1.69675659e+06,1.50444372e-16,4.87959971e-15,2.97825693e-12,4.56154004e+02,1.31228896e-01,8.54362748e+02,1.06706168e-03,1.80304452e-01
1.77525281e-05,5.99498583e-15,1.66806066e+06,1.42133971e-17,1.29674808e-10,8.72077946e-06,4.70312581e+02,1.29071050e-01,8.40206277e+02,1.06599289e-03,1.79866217e-01
1.82976602e-05,6.10243721e-15,1.63868954e+06,4.02690264e-17,1.56504325e-11,3.55512753e-07,4.84804324e+02,1.26862427e-01,8.25716689e+02,1.06489560e-03,1.79409793e-01
1.88556199e-05,6.21648015e-15,1.60862735e+06,5.62212903e-14,3.26482830e-17,9.36479715e-12,4.99637072e+02,1.24601832e-01,8.10886147e+02,1.06376913e-03,1.78934079e-01
1.94267089e-05,6.33770653e-15,1.57785785e+06,8.98650341e-17,1.42710546e-12,2.47929497e-07,5.14818850e+02,1.22288044e-01,7.95706627e+02,1.06261278e-03,1.78437876e-01
2.00112363e-05,6.46678106e-15,1.54636440e+06,9.55915484e-17,8.34642593e-13,2.32300132e-08,5.30357871e+02,1.19919810e-01,7.80169917e+02,1.06142584e-03,1.77919875e-01
2.06095181e-05,6.60445284e-15,1.51412998e+06,7.94413388e-18,9.36874086e-12,3.48262914e-06,5.46262541e+02,1.17495849e-01,7.64267613e+02,1.06020760e-03,1.77378644e-01
2.12218782e-05,6.75156920e-15,1.48113716e+06,4.48936933e-16,3.91377223e-12,4.93137078e-06,5.62541464e+02,1.15014850e-01,7.47991111e+02,1.05895732e-03,1.76812615e-01
2.18486477e-05,6.90909238e-15,1.44736811e+06,7.59051815e-17,1.83326818e-12,8.58176589e-10,5.79203447e+02,1.12475470e-01,7.31331606e+02,1.05767427e-03,1.76220058e-01
2.24901657e-05,7.07811965e-15,1.41280460e+06,2.95018831e-17,2.34562772e-12,3.52987229e-06,5.96257504e+02,1.09876336e-01,7.14280086e+02,1.05635769e-03,1.75599068e-01
2.31467794e-05,7.25990788e-15,1.37742795e+06,1.09785838e-16,5.73473963e-11,2.44734588e-06,6.13712859e+02,1.07216042e-01,6.96827327e+02,1.05500682e-03,1.74947534e-01
2.38188438e-05,7.45590367e-15,1.34121905e+06,2.21016944e-16,1.86846858e-10,3.75186998e-06,6.31578957e+02,1.04493148e-01,6.78963886e+02,1.05362089e-03,1.74263109e-01
2.45067225e-05,7.66778055e-15,1.30415835e+06,1.30792585e-16,2.53084355e-13,5.67416718e-06,6.49865463e+02,1.01706182e-01,6.60680100e+02,1.05219912e-03,1.73543176e-01
2.52107878e-05,7.89748533e-15,1.26622584e+06,1.07454545e-16,5.07889127e-12,2.98810556e-09,6.68582268e+02,9.88536360e-02,6.41966079e+02,1.05074073e-03,1.72784803e-01
2.59314204e-05,8.14729618e-15,1.22740107e+06,2.17414546e-16,2.37853591e-14,2.69427588e-08,6.87739500e+02,9.59339664e-02,6.22811697e+02,1.04924491e-03,1.71984692e-01
2.66690103e-05,8.41989634e-15,1.18766308e+06,4.87986293e-17,1.22642373e-11,9.54390857e-07,7.07347520e+02,9.29455940e-02,6.03206592e+02,1.04771087e-03,1.71139113e-01
2.74239564e-05,8.71846834e-15,1.14699046e+06,1.45363754e-15,9.44549655e-12,8.39712397e-06,7.27416938e+02,8.98869021e-02,5.83140160e+02,1.04613780e-03,1.70243828e-01
2.81966671e-05,9.04681573e-15,1.10536130e+06,6.07525361e-17,1.82857185e-13,3.13269229e-09,7.47958609e+02,8.67562361e-02,5.62601544e+02,1.04452487e-03,1.69293992e-01
2.89875605e-05,9.40952237e-15,1.06275320e+06,1.41018140e-16,1.09253993e-10,5.36207814e-06,7.68983646e+02,8.35519024e-02,5.41579634e+02,1.04287127e-03,1.68284033e-01
2.97970645e-05,9.81216331e-15,1.01914325e+06,2.98079989e-17,1.17403288e-14,8.45680058e-08,7.90503425e+02,8.02721673e-02,5.20063056e+02,1.04117618e-03,1.67207500e-01
3.06256169e-05,1.02615879e-14,9.74508045e+05,1.22552946e-15,4.02487810e-13,9.78921859e-08,8.12529585e+02,7.69152568e-02,4.98040171e+02,1.03943876e-03,1.66056862e-01
3.14736660e-05,1.07663062e-14,9.28823668e+05,2.69723134e-17,5.36688119e-14,2.51172984e-16,8.35074044e+02,7.34793547e-02,4.75499066e+02,1.03765819e-03,1.64823262e-01
3.23416705e-05,1.13370240e-14,8.82065704e+05,2.69027842e-17,5.06304886e-11,2.01783256e-06,8.58148997e+02,6.99626023e-02,4.52427545e+02,1.03583363e-03,1.63496179e-01
3.32301001e-05,1.19874001e-14,8.34209245e+05,4.35195310e-17,1.18180692e-10,4.43629548e-06,8.81766927e+02,6.63630972e-02,4.28813127e+02,1.03396426e-03,1.62062988e-01
3.41394354e-05,1.27351398e-14,7.85228918e+05,4.82731791e-17,2.10294068e-10,7.43061953e-06,9.05940611e+02,6.26788920e-02,4.04643039e+02,1.03204925e-03,1.60508357e-01
3.50701682e-05,1.36036114e-14,7.35098918e+05,1.60607983e-16,3.39049842e-10,1.12151862e-05,9.30683127e+02,5.89079937e-02,3.79904203e+02,1.03008778e-03,1.58813412e-01
3.60228021e-05,1.46243071e-14,6.83793079e+05,6.20559702e-15,5.23576233e-10,1.61132635e-05,9.56007859e+02,5.50483624e-02,3.54583237e+02,1.02807902e-03,1.56954561e-01
3.69978525e-05,1.58407062e-14,6.31284986e+05,3.13167074e-16,8.07524561e-10,2.29395256e-05,9.81928508e+02,5.10979099e-02,3.28666444e+02,1.02602216e-03,1.54901776e-01
3.79958468e-05,1.73145729e-14,5.77548176e+05,3.01342744e-16,1.24899907e-09,3.24662125e-05,1.00845910e+03,4.70544993e-02,3.02139801e+02,1.02391639e-03,1.52616022e-01
3.90173249e-05,1.91366873e-14,5.22556484e+05,7.20439296e-15,1.99631138e-09,4.69393612e-05,1.03561398e+03,4.29159431e-02,2.74988959e+02,1.02176091e-03,1.50045254e-01
4.00628395e-05,2.14461256e-14,4.66284690e+05,4.20336934e-17,3.28384779e-09,6.89042919e-05,1.06340784e+03,3.86800024e-02,2.47199231e+02,1.01955495e-03,1.47117925e-01
4.11329561e-05,2.44672393e-14,4.08709780e+05,7.14783290e-17,5.72527733e-09,1.05298870e-04,1.09185572e+03,3.43443857e-02,2.18755581e+02,1.01729772e-03,1.43731873e-01
4.22282536e-05,2.85866536e-14,3.49813592e+05,4.31965345e-17,1.08693208e-08,1.71100552e-04,1.12097301e+03,2.99067475e-02,1.89642624e+02,1.01498846e-03,1.39733982e-01
4.33493246e-05,3.45317006e-14,2.89588982e+05,4.57394750e-17,2.34042537e-08,3.04992477e-04,1.15077546e+03,2.53646872e-02,1.59844609e+02,1.01262643e-03,1.34879682e-01
4.44967755e-05,4.38488280e-14,2.28056267e+05,4.50616840e-18,6.12157518e-08,6.28228044e-04,1.18127919e+03,2.07157475e-02,1.29345416e+02,1.01021090e-03,1.28742490e-01
4.56712272e-05,6.04899609e-14,1.65316688e+05,2.64180817e-14,2.22281721e-07,1.65360666e-03,1.21250070e+03,1.59574136e-02,9.81285461e+01,1.00774117e-03,1.20476431e-01
4.68733148e-05,9.82433158e-14,1.01788096e+05,7.60950295e-15,1.54779034e-06,7.08941229e-03,1.24445689e+03,1.10871111e-02,6.61771113e+01,1.00521655e-03,1.08016310e-01
4.81036889e-05,2.50370686e-13,3.99408273e+04,2.32511438e-12,6.93283289e-05,1.17227595e-01,1.27716504e+03,6.10220553e-03,3.34738265e+01,1.00263637e-03,8.39812735e-02
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
