x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
8.15468235e-06,4.03780512e-11,2.47659303e+02,2.40383925e-05,3.75059871e+01,4.17991587e+02,2.64271823e+02,9.09286593e+00,2.31289269e+01,4.99813249e+00,9.40078933e-04
8.47396739e-06,4.05594261e-11,2.46551812e+02,2.42619136e-05,3.76854567e+01,4.18113579e+02,2.64578144e+02,9.02242131e+00,2.29497320e+01,4.95941435e+00,9.33843862e-04
8.80076553e-06,4.07467661e-11,2.45418250e+02,2.44938019e-05,3.78707222e+01,4.18237269e+02,2.64891674e+02,8.95031906e+00,2.27663202e+01,4.91978514e+00,9.27454187e-04
9.13525357e-06,4.09403167e-11,2.44258004e+02,2.47344611e-05,3.80620160e+01,4.18362621e+02,2.65212581e+02,8.87652017e+00,2.25785921e+01,4.87922341e+00,9.20905779e-04
9.47761245e-06,4.11403363e-11,2.43070449e+02,2.49843197e-05,3.82595822e+01,4.18489599e+02,2.65541039e+02,8.80098471e+00,2.23864464e+01,4.83770722e+00,9.14194379e-04
9.82802739e-06,4.13470974e-11,2.41854946e+02,2.52438332e-05,3.84636777e+01,4.18618156e+02,2.65877226e+02,8.72367184e+00,2.21897790e+01,4.79521411e+00,9.07315591e-04
1.01866879e-05,4.15608870e-11,2.40610842e+02,2.55134860e-05,3.86745728e+01,4.18748240e+02,2.66221325e+02,8.64453971e+00,2.19884835e+01,4.75172109e+00,9.00264876e-04
1.05537882e-05,4.17820083e-11,2.39337467e+02,2.57937939e-05,3.88925524e+01,4.18879791e+02,2.66573520e+02,8.56354553e+00,2.17824512e+01,4.70720464e+00,8.93037547e-04
1.09295266e-05,4.20107811e-11,2.38034137e+02,2.60853064e-05,3.91179166e+01,4.19012742e+02,2.66934003e+02,8.48064548e+00,2.15715705e+01,4.66164067e+00,8.85628758e-04
1.13141066e-05,4.22475436e-11,2.36700152e+02,2.63886096e-05,3.93509820e+01,4.19147015e+02,2.67302968e+02,8.39579471e+00,2.13557273e+01,4.61500454e+00,8.78033504e-04
1.17077361e-05,4.24926534e-11,2.35334798e+02,2.67043291e-05,3.95920829e+01,4.19282524e+02,2.67680615e+02,8.30894732e+00,2.11348050e+01,4.56727101e+00,8.70246606e-04
1.21106281e-05,4.27464888e-11,2.33937343e+02,2.70331333e-05,3.98415722e+01,4.19419172e+02,2.68067149e+02,8.22005633e+00,2.09086841e+01,4.51841426e+00,8.62262705e-04
1.25230006e-05,4.30094506e-11,2.32507039e+02,2.73757371e-05,4.00998231e+01,4.19556849e+02,2.68462778e+02,8.12907365e+00,2.06772421e+01,4.46840787e+00,8.54076256e-04
1.29450766e-05,4.32819635e-11,2.31043123e+02,2.77329059e-05,4.03672302e+01,4.19695435e+02,2.68867717e+02,8.03595006e+00,2.04403541e+01,4.41722477e+00,8.45681513e-04
1.33770845e-05,4.35644784e-11,2.29544812e+02,2.81054597e-05,4.06442115e+01,4.19834794e+02,2.69282185e+02,7.94063519e+00,2.01978917e+01,4.36483728e+00,8.37072524e-04
1.38192580e-05,4.38574738e-11,2.28011309e+02,2.84942785e-05,4.09312096e+01,4.19974775e+02,2.69706405e+02,7.84307747e+00,1.99497239e+01,4.31121706e+00,8.28243115e-04
1.42718363e-05,4.41614583e-11,2.26441798e+02,2.89003071e-05,4.12286941e+01,4.20115211e+02,2.70140608e+02,7.74322413e+00,1.96957165e+01,4.25633510e+00,8.19186880e-04
1.47350643e-05,4.44769730e-11,2.24835445e+02,2.93245616e-05,4.15371632e+01,4.20255919e+02,2.70585027e+02,7.64102115e+00,1.94357319e+01,4.20016171e+00,8.09897170e-04
1.52091924e-05,4.48045941e-11,2.23191399e+02,2.97681356e-05,4.18571461e+01,4.20396693e+02,2.71039905e+02,7.53641324e+00,1.91696297e+01,4.14266651e+00,8.00367075e-04
1.56944773e-05,4.51449355e-11,2.21508790e+02,3.02322075e-05,4.21892057e+01,4.20537307e+02,2.71505486e+02,7.42934381e+00,1.88972658e+01,4.08381839e+00,7.90589412e-04
1.61911814e-05,4.54986524e-11,2.19786730e+02,3.07180489e-05,4.25339405e+01,4.20677512e+02,2.71982023e+02,7.31975495e+00,1.86184930e+01,4.02358551e+00,7.80556704e-04
1.66995735e-05,4.58664445e-11,2.18024312e+02,3.12270337e-05,4.28919886e+01,4.20817033e+02,2.72469773e+02,7.20758737e+00,1.83331602e+01,3.96193529e+00,7.70261169e-04
1.72199285e-05,4.62490599e-11,2.16220611e+02,3.17606481e-05,4.32640299e+01,4.20955567e+02,2.72969001e+02,7.09278038e+00,1.80411133e+01,3.89883437e+00,7.59694694e-04
1.77525281e-05,4.66472994e-11,2.14374682e+02,3.23205017e-05,4.36507903e+01,4.21092780e+02,2.73479976e+02,6.97527189e+00,1.77421942e+01,3.83424863e+00,7.48848814e-04
1.82976602e-05,4.70620210e-11,2.12485562e+02,3.29083407e-05,4.40530452e+01,4.21228302e+02,2.74002975e+02,6.85499832e+00,1.74362411e+01,3.76814312e+00,7.37714693e-04
1.88556199e-05,4.74941452e-11,2.10552268e+02,3.35260621e-05,4.44716242e+01,4.21361731e+02,2.74538280e+02,6.73189462e+00,1.71230885e+01,3.70048208e+00,7.26283095e-04
1.94267089e-05,4.79446609e-11,2.08573798e+02,3.41757292e-05,4.49074153e+01,4.21492618e+02,2.75086182e+02,6.60589418e+00,1.68025669e+01,3.63122890e+00,7.14544354e-04
2.00112363e-05,4.84146316e-11,2.06549129e+02,3.48595903e-05,4.53613705e+01,4.21620475e+02,2.75646976e+02,6.47692884e+00,1.64745029e+01,3.56034613e+00,7.02488348e-04
2.06095181e-05,4.89052026e-11,2.04477223e+02,3.55800989e-05,4.58345117e+01,4.21744759e+02,2.76220966e+02,6.34492885e+00,1.61387189e+01,3.48779542e+00,6.90104459e-04
2.12218782e-05,4.94176089e-11,2.02357019e+02,3.63399369e-05,4.63279368e+01,4.21864876e+02,2.76808463e+02,6.20982278e+00,1.57950332e+01,3.41353751e+00,6.77381540e-04
2.18486477e-05,4.99531844e-11,2.00187438e+02,3.71420404e-05,4.68428270e+01,4.21980172e+02,2.77409785e+02,6.07153755e+00,1.54432598e+01,3.33753224e+00,6.64307872e-04
2.24901657e-05,5.05133715e-11,1.97967384e+02,3.79896302e-05,4.73804549e+01,4.22089924e+02,2.78025256e+02,5.92999836e+00,1.50832084e+01,3.25973849e+00,6.50871115e-04
2.31467794e-05,5.10997326e-11,1.95695740e+02,3.88862453e-05,4.79421935e+01,4.22193337e+02,2.78655209e+02,5.78512863e+00,1.47146841e+01,3.18011417e+00,6.37058259e-04
2.38188438e-05,5.17139624e-11,1.93371375e+02,3.98357819e-05,4.85295256e+01,4.22289537e+02,2.79299987e+02,5.63684999e+00,1.43374876e+01,3.09861621e+00,6.22855568e-04
2.45067225e-05,5.23579024e-11,1.90993137e+02,4.08425379e-05,4.91440557e+01,4.22377555e+02,2.79959936e+02,5.48508222e+00,1.39514146e+01,3.01520052e+00,6.08248512e-04
2.52107878e-05,5.30335569e-11,1.88559859e+02,4.19112636e-05,4.97875220e+01,4.22456325e+02,2.80635415e+02,5.32974322e+00,1.35562565e+01,2.92982197e+00,5.93221701e-04
2.59314204e-05,5.37431111e-11,1.86070359e+02,4.30472213e-05,5.04618106e+01,4.22524669e+02,2.81326788e+02,5.17074895e+00,1.31517995e+01,2.84243438e+00,5.77758798e-04
2.66690103e-05,5.44889521e-11,1.83523441e+02,4.42562524e-05,5.11689716e+01,4.22581286e+02,2.82034430e+02,5.00801340e+00,1.27378248e+01,2.75299047e+00,5.61842436e-04
2.74239564e-05,5.52736920e-11,1.80917895e+02,4.55448568e-05,5.19112366e+01,4.22624734e+02,2.82758724e+02,4.84144852e+00,1.23141086e+01,2.66144186e+00,5.45454111e-04
2.81966671e-05,5.61001950e-11,1.78252500e+02,4.69202840e-05,5.26910396e+01,4.22653419e+02,2.83500061e+02,4.67096420e+00,1.18804220e+01,2.56773901e+00,5.28574073e-04
2.89875605e-05,5.69716084e-11,1.75526026e+02,4.83906396e-05,5.35110393e+01,4.22665572e+02,2.84258843e+02,4.49646821e+00,1.14365305e+01,2.47183124e+00,5.11181191e-04
2.97970645e-05,5.78913979e-11,1.72737235e+02,4.99650106e-05,5.43741460e+01,4.22659231e+02,2.85035479e+02,4.31786614e+00,1.09821944e+01,2.37366666e+00,4.93252808e-04
3.06256169e-05,5.88633881e-11,1.69884886e+02,5.16536111e-05,5.52835511e+01,4.22632215e+02,2.85830390e+02,4.13506137e+00,1.05171682e+01,2.27319217e+00,4.74764575e-04
3.14736660e-05,5.98918098e-11,1.66967738e+02,5.34679552e-05,5.62427616e+01,4.22582099e+02,2.86644007e+02,3.94795498e+00,1.00412007e+01,2.17035341e+00,4.55690257e-04
3.23416705e-05,6.09813546e-11,1.63984550e+02,5.54210611e-05,5.72556387e+01,4.22506177e+02,2.87476769e+02,3.75644575e+00,9.55403490e+00,2.06509474e+00,4.36001518e-04
3.32301001e-05,6.21372385e-11,1.60934091e+02,5.75276924e-05,5.83264437e+01,4.22401434e+02,2.88329126e+02,3.56043008e+00,9.05540754e+00,1.95735924e+00,4.15667665e-04
3.41394354e-05,6.33652759e-11,1.57815142e+02,5.98046478e-05,5.94598893e+01,4.22264496e+02,2.89201541e+02,3.35980191e+00,8.54504918e+00,1.84708861e+00,3.94655363e-04
3.50701682e-05,6.46719663e-11,1.54626503e+02,6.22711057e-05,6.06612000e+01,4.22091587e+02,2.90094484e+02,3.15445270e+00,8.02268385e+00,1.73422319e+00,3.72928296e-04
3.60228021e-05,6.60645970e-11,1.51367002e+02,6.49490401e-05,6.19361818e+01,4.21878470e+02,2.91008439e+02,2.94427136e+00,7.48802891e+00,1.61870194e+00,3.50446786e-04
3.69978525e-05,6.75513635e-11,1.48035502e+02,6.78637227e-05,6.32913032e+01,4.21620382e+02,2.91943900e+02,2.72914417e+00,6.94079480e+00,1.50046236e+00,3.27167338e-04
3.79958468e-05,6.91415127e-11,1.44630912e+02,7.10443323e-05,6.47337898e+01,4.21311958e+02,2.92901374e+02,2.50895477e+00,6.38068490e+00,1.37944048e+00,3.03042113e-04
3.90173249e-05,7.08455137e-11,1.41152198e+02,7.45246986e-05,6.62717353e+01,4.20947142e+02,2.93881378e+02,2.28358404e+00,5.80739538e+00,1.25557083e+00,2.78018321e-04
4.00628395e-05,7.26752619e-11,1.37598403e+02,7.83442154e-05,6.79142318e+01,4.20519077e+02,2.94884442e+02,2.05291008e+00,5.22061511e+00,1.12878640e+00,2.52037491e-04
4.11329561e-05,7.46443247e-11,1.33968658e+02,8.25489667e-05,6.96715230e+01,4.20019991e+02,2.95911110e+02,1.81680809e+00,4.62002564e+00,9.99018599e-01,2.25034621e-04
4.22282536e-05,7.67682384e-11,1.30262205e+02,8.71931251e-05,7.15551864e+01,4.19441038e+02,2.96961936e+02,1.57515037e+00,4.00530124e+00,8.66197231e-01,1.96937176e-04
4.33493246e-05,7.90648696e-11,1.26478423e+02,9.23406983e-05,7.35783487e+01,4.18772131e+02,2.98037489e+02,1.32780619e+00,3.37610893e+00,7.30250437e-01,1.67663885e-04
4.44967755e-05,8.15548559e-11,1.22616856e+02,9.80677248e-05,7.57559427e+01,4.18001736e+02,2.99138351e+02,1.07464167e+00,2.73210858e+00,5.91104669e-01,1.37123320e-04
4.56712272e-05,8.42621492e-11,1.18677248e+02,1.04465054e-04,7.81050151e+01,4.17116614e+02,3.00265118e+02,8.15519724e-01,2.07295279e+00,4.48684647e-01,1.05212189e-04
4.68733148e-05,8.72146866e-11,1.14659588e+02,1.11641888e-04,8.06450950e+01,4.16101534e+02,3.01418398e+02,5.50300454e-01,1.39828560e+00,3.02913415e-01,7.18132857e-05
4.81036889e-05,9.04452266e-11,1.10564154e+02,1.19730339e-04,8.33986376e+01,4.14938908e+02,3.02598816e+02,2.78840781e-01,7.07738904e-01,1.53712016e-01,3.67930308e-05
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,3.03807011e+02,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
