x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
3.72335404e-06,9.39918516e-11,1.06392201e+02,1.28889575e-04,8.63909274e+01,4.13609442e+02,3.03806978e+02,1.01011422e-03,1.02019106e-03,1.00898684e-03,-8.06968207e-09
3.93836540e-06,9.39918543e-11,1.06392198e+02,1.28889582e-04,8.63909291e+01,4.13609438e+02,3.03806978e+02,1.01007184e-03,1.02010217e-03,1.00895498e-03,-8.03156432e-09
4.15843619e-06,9.39918571e-11,1.06392195e+02,1.28889588e-04,8.63909308e+01,4.13609433e+02,3.03806978e+02,1.01002833e-03,1.02001099e-03,1.00892208e-03,-7.99262890e-09
4.38368547e-06,9.39918600e-11,1.06392192e+02,1.28889595e-04,8.63909326e+01,4.13609429e+02,3.03806978e+02,1.00998363e-03,1.01991749e-03,1.00888812e-03,-7.95299436e-09
4.61423510e-06,9.39918630e-11,1.06392188e+02,1.28889601e-04,8.63909344e+01,4.13609425e+02,3.03806979e+02,1.00993774e-03,1.01982159e-03,1.00885307e-03,-7.91224058e-09
4.85020980e-06,9.39918660e-11,1.06392185e+02,1.28889608e-04,8.63909362e+01,4.13609421e+02,3.03806979e+02,1.00989061e-03,1.01972324e-03,1.00011719e-03,-7.87067888e-09
5.09173722e-06,9.39918691e-11,1.06392181e+02,1.28889615e-04,8.63909381e+01,4.13609416e+02,3.03806979e+02,1.00984221e-03,1.00011719e-03,1.00877956e-03,-7.82810701e-09
5.33894803e-06,9.39918722e-11,1.06392178e+02,1.28889622e-04,8.63909400e+01,4.13609411e+02,3.03806979e+02,1.00011719e-03,1.01951893e-03,1.00874105e-03,-7.78421080e-09
5.59197596e-06,9.39918755e-11,1.06392174e+02,1.28889630e-04,8.63909420e+01,4.13609407e+02,3.03806979e+02,1.00974148e-03,1.01941285e-03,1.00870131e-03,-7.73967613e-09
5.85095790e-06,9.39918788e-11,1.06392170e+02,1.28889637e-04,8.63909440e+01,4.13609402e+02,3.03806979e+02,1.00968908e-03,1.01930406e-03,1.00866031e-03,-7.69423555e-09
6.11603395e-06,9.39918821e-11,1.06392167e+02,1.28889645e-04,8.63909461e+01,4.13609397e+02,3.03806980e+02,1.00963528e-03,1.01919250e-03,1.00861802e-03,-7.64759412e-09
6.38734751e-06,9.39918856e-11,1.06392163e+02,1.28889653e-04,8.63909482e+01,4.13609392e+02,3.03806980e+02,1.00958004e-03,1.01907810e-03,1.00857440e-03,-7.59866332e-09
6.66504536e-06,9.39918892e-11,1.06392159e+02,1.28889661e-04,8.63909504e+01,4.13609387e+02,3.03806980e+02,1.00952333e-03,1.01896079e-03,1.00852942e-03,-7.55017282e-09
6.94927771e-06,9.39918928e-11,1.06392155e+02,1.28889669e-04,8.63909526e+01,4.13609381e+02,3.03806980e+02,1.00946511e-03,1.01884050e-03,1.00848303e-03,-7.49997388e-09
7.24019835e-06,9.39918965e-11,1.06392150e+02,1.28889678e-04,8.63909549e+01,4.13609376e+02,3.03806980e+02,1.00940533e-03,1.01871715e-03,1.00011719e-03,-7.44867317e-09
7.53796465e-06,9.39919003e-11,1.06392146e+02,1.28889686e-04,8.63909572e+01,4.13609370e+02,3.03806981e+02,1.00934396e-03,1.00011719e-03,1.00838588e-03,-7.39557614e-09
7.84273769e-06,9.39919042e-11,1.06392142e+02,1.28889695e-04,8.63909596e+01,4.13609365e+02,3.03806981e+02,1.00011719e-03,1.01846097e-03,1.00833504e-03,-7.34206880e-09
8.15468235e-06,9.39919082e-11,1.06392137e+02,1.28889704e-04,8.63909620e+01,4.13609359e+02,3.03806981e+02,1.00921629e-03,1.01832799e-03,1.00828263e-03,-7.28731902e-09
8.47396739e-06,9.39919123e-11,1.06392133e+02,1.28889714e-04,8.63909645e+01,4.13609353e+02,3.03806981e+02,1.00914991e-03,1.01819165e-03,1.00822862e-03,-7.23052012e-09
8.80076553e-06,9.39919164e-11,1.06392128e+02,1.28889723e-04,8.63909671e+01,4.13609347e+02,3.03806982e+02,1.00908177e-03,1.01805185e-03,1.00817295e-03,-7.17326194e-09
9.13525357e-06,9.39919207e-11,1.06392123e+02,1.28889733e-04,8.63909697e+01,4.13609340e+02,3.03806982e+02,1.00901182e-03,1.01790852e-03,1.00811558e-03,-7.11359119e-09
9.47761245e-06,9.39919251e-11,1.06392118e+02,1.28889743e-04,8.63909724e+01,4.13609334e+02,3.03806982e+02,1.00894003e-03,1.01776157e-03,1.00805647e-03,-7.05317699e-09
9.82802739e-06,9.39919296e-11,1.06392113e+02,1.28889753e-04,8.63909751e+01,4.13609327e+02,3.03806982e+02,1.00886635e-03,1.01761091e-03,1.00799556e-03,-6.99182165e-09
1.01866879e-05,9.39919341e-11,1.06392108e+02,1.28889764e-04,8.63909779e+01,4.13609321e+02,3.03806983e+02,1.00879072e-03,1.01745645e-03,1.00011719e-03,-6.92778041e-09
1.05537882e-05,9.39919388e-11,1.06392103e+02,1.28889774e-04,8.63909808e+01,4.13609314e+02,3.03806983e+02,1.00871310e-03,1.00011719e-03,1.00786818e-03,-6.86299900e-09
1.09295266e-05,9.39919436e-11,1.06392097e+02,1.28889785e-04,8.63909837e+01,4.13609307e+02,3.03806983e+02,1.00011719e-03,1.01713576e-03,1.00780160e-03,-6.79659686e-09
1.13141066e-05,9.39919485e-11,1.06392092e+02,1.28889797e-04,8.63909867e+01,4.13609300e+02,3.03806983e+02,1.00855170e-03,1.01696934e-03,1.00773303e-03,-6.72887607e-09
1.17077361e-05,9.39919536e-11,1.06392086e+02,1.28889808e-04,8.63909898e+01,4.13609292e+02,3.03806984e+02,1.00846781e-03,1.01679874e-03,1.00766241e-03,-6.65893121e-09
1.21106281e-05,9.39919587e-11,1.06392080e+02,1.28889820e-04,8.63909930e+01,4.13609285e+02,3.03806984e+02,1.00838173e-03,1.01662386e-03,1.00758970e-03,-6.58808692e-09
1.25230006e-05,9.39919640e-11,1.06392074e+02,1.28889832e-04,8.63909962e+01,4.13609277e+02,3.03806984e+02,1.00829340e-03,1.01644460e-03,1.00751483e-03,-6.51522525e-09
1.29450766e-05,9.39919694e-11,1.06392068e+02,1.28889844e-04,8.63909995e+01,4.13609269e+02,3.03806985e+02,1.00820276e-03,1.01626084e-03,1.00743775e-03,-6.43988936e-09
1.33770845e-05,9.39919749e-11,1.06392062e+02,1.28889857e-04,8.63910029e+01,4.13609261e+02,3.03806985e+02,1.00810976e-03,1.01607249e-03,1.00735840e-03,-6.36389739e-09
1.38192580e-05,9.39919805e-11,1.06392055e+02,1.28889870e-04,8.63910063e+01,4.13609253e+02,3.03806985e+02,1.00801434e-03,1.01587943e-03,1.00011719e-03,-6.28564819e-09
1.42718363e-05,9.39919863e-11,1.06392049e+02,1.28889883e-04,8.63910099e+01,4.13609244e+02,3.03806986e+02,1.00791644e-03,1.00011719e-03,1.00719267e-03,-6.20606057e-09
1.47350643e-05,9.39919922e-11,1.06392042e+02,1.28889896e-04,8.63910135e+01,4.13609235e+02,3.03806986e+02,1.00011719e-03,1.01547874e-03,1.00710616e-03,-6.12400639e-09
1.52091924e-05,9.39919983e-11,1.06392035e+02,1.28889910e-04,8.63910172e+01,4.13609227e+02,3.03806986e+02,1.00771297e-03,1.01527087e-03,1.00701713e-03,-6.03995696e-09
1.56944773e-05,9.39920045e-11,1.06392028e+02,1.28889924e-04,8.63910210e+01,4.13609218e+02,3.03806987e+02,1.00760727e-03,1.01505783e-03,1.00692554e-03,-5.95439261e-09
1.61911814e-05,9.39920108e-11,1.06392021e+02,1.28889939e-04,8.63910249e+01,4.13609208e+02,3.03806987e+02,1.00749884e-03,1.01483950e-03,1.00683130e-03,-5.86616380e-09
1.66995735e-05,9.39920173e-11,1.06392014e+02,1.28889954e-04,8.63910288e+01,4.13609199e+02,3.03806987e+02,1.00738761e-03,1.01461575e-03,1.00673436e-03,-5.77724603e-09
1.72199285e-05,9.39920239e-11,1.06392006e+02,1.28889969e-04,8.63910329e+01,4.13609189e+02,3.03806988e+02,1.00727352e-03,1.01438645e-03,1.00663464e-03,-5.68449488e-09
1.77525281e-05,9.39920307e-11,1.06391999e+02,1.28889984e-04,8.63910371e+01,4.13609179e+02,3.03806988e+02,1.00715651e-03,1.01415148e-03,1.00653209e-03,-5.59025069e-09
1.82976602e-05,9.39920377e-11,1.06391991e+02,1.28890000e-04,8.63910413e+01,4.13609169e+02,3.03806988e+02,1.00703649e-03,1.01391069e-03,1.00011719e-03,-5.49412302e-09
1.88556199e-05,9.39920448e-11,1.06391983e+02,1.28890017e-04,8.63910457e+01,4.13609158e+02,3.03806989e+02,1.00691340e-03,1.00011719e-03,1.00631816e-03,-5.39557191e-09
1.94267089e-05,9.39920521e-11,1.06391974e+02,1.28890033e-04,8.63910501e+01,4.13609148e+02,3.03806989e+02,1.00011719e-03,1.01341114e-03,1.00620665e-03,-5.29405956e-09
2.00112363e-05,9.39920596e-11,1.06391966e+02,1.28890050e-04,8.63910547e+01,4.13609137e+02,3.03806990e+02,1.00665771e-03,1.01315209e-03,1.00609200e-03,-5.19096300e-09
2.06095181e-05,9.39920672e-11,1.06391957e+02,1.28890068e-04,8.63910594e+01,4.13609125e+02,3.03806990e+02,1.00652496e-03,1.01288668e-03,1.00597415e-03,-5.08539240e-09
2.12218782e-05,9.39920750e-11,1.06391948e+02,1.28890086e-04,8.63910642e+01,4.13609114e+02,3.03806991e+02,1.00638884e-03,1.01261474e-03,1.00585302e-03,-4.97709435e-09
2.18486477e-05,9.39920830e-11,1.06391939e+02,1.28890104e-04,8.63910691e+01,4.13609102e+02,3.03806991e+02,1.00624927e-03,1.01233614e-03,1.00572853e-03,-4.86619935e-09
2.24901657e-05,9.39920912e-11,1.06391930e+02,1.28890123e-04,8.63910741e+01,4.13609090e+02,3.03806991e+02,1.00610616e-03,1.01205071e-03,1.00560059e-03,-4.75224570e-09
2.31467794e-05,9.39920996e-11,1.06391921e+02,1.28890142e-04,8.63910792e+01,4.13609078e+02,3.03806992e+02,1.00595944e-03,1.01175831e-03,1.00546914e-03,-4.63709216e-09
2.38188438e-05,9.39921082e-11,1.06391911e+02,1.28890161e-04,8.63910845e+01,4.13609065e+02,3.03806992e+02,1.00580902e-03,1.01145876e-03,1.00011719e-03,-4.51759177e-09
2.45067225e-05,9.39921169e-11,1.06391901e+02,1.28890181e-04,8.63910899e+01,4.13609052e+02,3.03806993e+02,1.00565482e-03,1.00011719e-03,1.00519534e-03,-4.39629391e-09
2.52107878e-05,9.39921259e-11,1.06391891e+02,1.28890202e-04,8.63910954e+01,4.13609039e+02,3.03806993e+02,1.00011719e-03,1.01083760e-03,1.00505283e-03,-4.27185280e-09
2.59314204e-05,9.39921351e-11,1.06391880e+02,1.28890223e-04,8.63911010e+01,4.13609026e+02,3.03806994e+02,1.00533472e-03,1.01051566e-03,1.00490647e-03,-4.14434413e-09
2.66690103e-05,9.39921445e-11,1.06391870e+02,1.28890244e-04,8.63911068e+01,4.13609012e+02,3.03806994e+02,1.00516864e-03,1.01018590e-03,1.00475617e-03,-4.01357964e-09
2.74239564e-05,9.39921542e-11,1.06391859e+02,1.28890266e-04,8.63911127e+01,4.13608998e+02,3.03806995e+02,1.00499842e-03,1.00984816e-03,1.00460184e-03,-3.87977659e-09
2.81966671e-05,9.39921640e-11,1.06391848e+02,1.28890289e-04,8.63911187e+01,4.13608983e+02,3.03806996e+02,1.00482397e-03,1.00950225e-03,1.00444339e-03,-3.74332844e-09
2.89875605e-05,9.39921741e-11,1.06391836e+02,1.28890312e-04,8.63911249e+01,4.13608969e+02,3.03806996e+02,1.00464519e-03,1.00914800e-03,1.00428074e-03,-3.60407123e-09
2.97970645e-05,9.39921845e-11,1.06391825e+02,1.28890336e-04,8.63911312e+01,4.13608953e+02,3.03806997e+02,1.00446198e-03,1.00878522e-03,1.00411379e-03,-3.46076138e-09
3.06256169e-05,9.39921950e-11,1.06391813e+02,1.28890360e-04,8.63911377e+01,4.13608938e+02,3.03806997e+02,1.00427425e-03,1.00841373e-03,1.00011719e-03,-3.31400478e-09
3.14736660e-05,9.39922058e-11,1.06391800e+02,1.28890384e-04,8.63911443e+01,4.13608922e+02,3.03806998e+02,1.00408190e-03,1.00011719e-03,1.00376663e-03,-3.16401204e-09
3.23416705e-05,9.39922169e-11,1.06391788e+02,1.28890410e-04,8.63911511e+01,4.13608906e+02,3.03806999e+02,1.00011719e-03,1.00764380e-03,1.00358625e-03,-3.01060593e-09
3.32301001e-05,9.39922283e-11,1.06391775e+02,1.28890436e-04,8.63911581e+01,4.13608889e+02,3.03806999e+02,1.00368291e-03,1.00724497e-03,1.00340119e-03,-2.85379865e-09
3.41394354e-05,9.39922399e-11,1.06391762e+02,1.28890462e-04,8.63911652e+01,4.13608872e+02,3.03807000e+02,1.00347607e-03,1.00683664e-03,1.00321137e-03,-2.69269426e-09
3.50701682e-05,9.39922517e-11,1.06391748e+02,1.28890489e-04,8.63911724e+01,4.13608855e+02,3.03807001e+02,1.00326419e-03,1.00641860e-03,1.00301670e-03,-2.52801980e-09
3.60228021e-05,9.39922639e-11,1.06391735e+02,1.28890517e-04,8.63911799e+01,4.13608837e+02,3.03807001e+02,1.00304717e-03,1.00599063e-03,1.00281707e-03,-2.35969793e-09
3.69978525e-05,9.39922763e-11,1.06391721e+02,1.28890546e-04,8.63911875e+01,4.13608819e+02,3.03807002e+02,1.00282489e-03,1.00555252e-03,1.00261239e-03,-2.18687897e-09
3.79958468e-05,9.39922891e-11,1.06391706e+02,1.28890575e-04,8.63911953e+01,4.13608800e+02,3.03807003e+02,1.00259724e-03,1.00510406e-03,1.00240257e-03,-2.01051337e-09
3.90173249e-05,9.39923021e-11,1.06391691e+02,1.28890604e-04,8.63912033e+01,4.13608781e+02,3.03807003e+02,1.00236411e-03,1.00464502e-03,1.00011719e-03,-1.82989052e-09
4.00628395e-05,9.39923155e-11,1.06391676e+02,1.28890635e-04,8.63912115e+01,4.13608761e+02,3.03807004e+02,1.00212538e-03,1.00011719e-03,1.00196710e-03,-1.64492204e-09
4.11329561e-05,9.39923291e-11,1.06391661e+02,1.28890666e-04,8.63912198e+01,4.13608741e+02,3.03807005e+02,1.00011719e-03,1.00369434e-03,1.00174125e-03,-1.45549620e-09
4.22282536e-05,9.39923431e-11,1.06391645e+02,1.28890698e-04,8.63912284e+01,4.13608721e+02,3.03807006e+02,1.00163069e-03,1.00320224e-03,1.00150988e-03,-1.26190969e-09
4.33493246e-05,9.39923574e-11,1.06391629e+02,1.28890731e-04,8.63912372e+01,4.13608700e+02,3.03807007e+02,1.00137448e-03,1.00269865e-03,1.00127287e-03,-1.06366497e-09
4.44967755e-05,9.39923720e-11,1.06391612e+02,1.28890764e-04,8.63912461e+01,4.13608678e+02,3.03807007e+02,1.00111221e-03,1.00218334e-03,1.00103013e-03,-8.60753900e-10
4.56712272e-05,9.39923870e-11,1.06391595e+02,1.28890798e-04,8.63912553e+01,4.13608656e+02,3.03807008e+02,1.00084374e-03,1.00165606e-03,1.00078157e-03,-6.52955938e-10
4.68733148e-05,9.39924024e-11,1.06391578e+02,1.28890834e-04,8.63912647e+01,4.13608634e+02,3.03807009e+02,1.00056897e-03,1.00111658e-03,1.00052709e-03,-4.40385647e-10
4.81036889e-05,9.39924181e-11,1.06391560e+02,1.28890869e-04,8.63912743e+01,4.13608611e+02,3.03807010e+02,1.00028777e-03,1.00056464e-03,1.00026660e-03,-2.22733931e-10
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,3.03807011e+02,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
