x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
1.99758895e-06,8.79427119e-11,1.13709655e+02,1.13446719e-04,8.12699210e+01,4.15852858e+02,1.30988558e+03,2.58046464e-01,8.82321530e-02,3.29641357e+00,6.37602392e-05
2.17199129e-06,8.79636866e-11,1.13682560e+02,1.13498751e-04,8.12878214e+01,4.15845343e+02,1.30988837e+03,2.57114323e-01,8.79153558e-02,3.28385387e+00,6.35305340e-05
2.35049750e-06,8.79851637e-11,1.13654829e+02,1.13552042e-04,8.13061500e+01,4.15837645e+02,1.30989122e+03,2.56159722e-01,8.75911197e-02,3.27097348e+00,6.32953864e-05
2.53320413e-06,8.80071555e-11,1.13626447e+02,1.13606622e-04,8.13249172e+01,4.15829761e+02,1.30989414e+03,2.55182104e-01,8.72592701e-02,3.25776436e+00,6.30546666e-05
2.72021005e-06,8.80296746e-11,1.13597398e+02,1.13662525e-04,8.13441337e+01,4.15821685e+02,1.30989713e+03,2.54180899e-01,8.69196284e-02,3.24421833e+00,6.28082417e-05
2.91161640e-06,8.80527339e-11,1.13567667e+02,1.13719783e-04,8.13638104e+01,4.15813413e+02,1.30990019e+03,2.53155522e-01,8.65720114e-02,3.23032707e+00,6.25559753e-05
3.10752674e-06,8.80763467e-11,1.13537237e+02,1.13778430e-04,8.13839586e+01,4.15804939e+02,1.30990332e+03,2.52105370e-01,8.62162319e-02,3.21608216e+00,6.22977281e-05
3.30804705e-06,8.81005266e-11,1.13506093e+02,1.13838500e-04,8.14045898e+01,4.15796259e+02,1.30990653e+03,2.51029827e-01,8.58520980e-02,3.20147505e+00,6.20333571e-05
3.51328580e-06,8.81252874e-11,1.13474217e+02,1.13900029e-04,8.14257157e+01,4.15787368e+02,1.30990981e+03,2.49928260e-01,8.54794136e-02,3.18649710e+00,6.17627159e-05
3.72335404e-06,8.81506436e-11,1.13441593e+02,1.13963055e-04,8.14473485e+01,4.15778259e+02,1.30991317e+03,2.48800019e-01,8.50979775e-02,3.17113956e+00,6.14856546e-05
3.93836540e-06,8.81766097e-11,1.13408202e+02,1.14027613e-04,8.14695004e+01,4.15768929e+02,1.30991661e+03,2.47644437e-01,8.47075840e-02,3.15539361e+00,6.12020197e-05
4.15843619e-06,8.82032009e-11,1.13374028e+02,1.14093744e-04,8.14921844e+01,4.15759370e+02,1.30992013e+03,2.46460830e-01,8.43080224e-02,3.13925038e+00,6.09116539e-05
4.38368547e-06,8.82304324e-11,1.13339051e+02,1.14161485e-04,8.15154133e+01,4.15749578e+02,1.30992373e+03,2.45248495e-01,8.38990771e-02,3.12270093e+00,6.06143960e-05
4.61423510e-06,8.82583203e-11,1.13303252e+02,1.14230879e-04,8.15392006e+01,4.15739546e+02,1.30992741e+03,2.44006711e-01,8.34805272e-02,3.10573632e+00,6.03100811e-05
4.85020980e-06,8.82868806e-11,1.13266614e+02,1.14301967e-04,8.15635599e+01,4.15729268e+02,1.30993119e+03,2.42711969e-01,8.30521464e-02,3.08834758e+00,5.99985399e-05
5.09173722e-06,8.83161300e-11,1.13229115e+02,1.14374790e-04,8.15885053e+01,4.15718738e+02,1.30993505e+03,2.41384673e-01,8.26137032e-02,3.07052576e+00,5.96795994e-05
5.33894803e-06,8.83460856e-11,1.13190736e+02,1.14449395e-04,8.16140512e+01,4.15707950e+02,1.30993900e+03,2.40024659e-01,8.21649605e-02,3.05226195e+00,5.93530822e-05
5.59197596e-06,8.83767650e-11,1.13151456e+02,1.14525825e-04,8.16402125e+01,4.15696897e+02,1.30994304e+03,2.38631157e-01,8.17056752e-02,3.03354732e+00,5.90188064e-05
5.85095790e-06,8.84081861e-11,1.13111253e+02,1.14604127e-04,8.16670042e+01,4.15685572e+02,1.30994718e+03,2.37203385e-01,8.12355987e-02,3.01437313e+00,5.86765858e-05
6.11603395e-06,8.84403674e-11,1.13070108e+02,1.14684348e-04,8.16944420e+01,4.15673969e+02,1.30995142e+03,2.35740548e-01,8.07544760e-02,2.99473075e+00,5.83262298e-05
6.38734751e-06,8.84733277e-11,1.13027996e+02,1.14766539e-04,8.17225417e+01,4.15662080e+02,1.30995576e+03,2.34241839e-01,8.02620460e-02,2.97461172e+00,5.79675428e-05
6.66504536e-06,8.85070866e-11,1.12984897e+02,1.14850748e-04,8.17513198e+01,4.15649897e+02,1.30996020e+03,2.32706442e-01,7.97580414e-02,2.95400780e+00,5.76003246e-05
6.94927771e-06,8.85416639e-11,1.12940786e+02,1.14937027e-04,8.17807930e+01,4.15637414e+02,1.30996474e+03,2.31133527e-01,7.92421880e-02,2.93291094e+00,5.72243701e-05
7.24019835e-06,8.85770801e-11,1.12895640e+02,1.15025430e-04,8.18109786e+01,4.15624622e+02,1.30996940e+03,2.29522255e-01,7.87142051e-02,2.91131341e+00,5.68394692e-05
7.53796465e-06,8.86133562e-11,1.12849434e+02,1.15116012e-04,8.18418943e+01,4.15611513e+02,1.30997416e+03,2.27871776e-01,7.81738048e-02,2.88920775e+00,5.64454063e-05
7.84273769e-06,8.86505138e-11,1.12802145e+02,1.15208827e-04,8.18735581e+01,4.15598080e+02,1.30997903e+03,2.26181231e-01,7.76206921e-02,2.86658687e+00,5.60419609e-05
8.15468235e-06,8.86885751e-11,1.12753746e+02,1.15303935e-04,8.19059888e+01,4.15584314e+02,1.30998402e+03,2.24449752e-01,7.70545647e-02,2.84344410e+00,5.56289069e-05
8.47396739e-06,8.87275626e-11,1.12704211e+02,1.15401393e-04,8.19392053e+01,4.15570206e+02,1.30998912e+03,2.22676461e-01,7.64751126e-02,2.81977318e+00,5.52060125e-05
8.80076553e-06,8.87674997e-11,1.12653515e+02,1.15501263e-04,8.19732274e+01,4.15555747e+02,1.30999434e+03,2.20860474e-01,7.58820177e-02,2.79556835e+00,5.47730404e-05
9.13525357e-06,8.88084105e-11,1.12601630e+02,1.15603608e-04,8.20080750e+01,4.15540929e+02,1.30999969e+03,2.19000896e-01,7.52749540e-02,2.77082436e+00,5.43297473e-05
9.47761245e-06,8.88503194e-11,1.12548528e+02,1.15708492e-04,8.20437689e+01,4.15525741e+02,1.31000517e+03,2.17096828e-01,7.46535869e-02,2.74553653e+00,5.38758838e-05
9.82802739e-06,8.88932517e-11,1.12494180e+02,1.15815980e-04,8.20803303e+01,4.15510174e+02,1.31001077e+03,2.15147360e-01,7.40175733e-02,2.71970079e+00,5.34111945e-05
1.01866879e-05,8.89372334e-11,1.12438559e+02,1.15926142e-04,8.21177808e+01,4.15494219e+02,1.31001650e+03,2.13151580e-01,7.33665608e-02,2.69331368e+00,5.29354176e-05
1.05537882e-05,8.89822910e-11,1.12381633e+02,1.16039047e-04,8.21561429e+01,4.15477864e+02,1.31002237e+03,2.11108566e-01,7.27001877e-02,2.66637240e+00,5.24482846e-05
1.09295266e-05,8.90284520e-11,1.12323372e+02,1.16154767e-04,8.21954394e+01,4.15461099e+02,1.31002838e+03,2.09017390e-01,7.20180827e-02,2.63887480e+00,5.19495206e-05
1.13141066e-05,8.90757444e-11,1.12263746e+02,1.16273376e-04,8.22356940e+01,4.15443914e+02,1.31003453e+03,2.06877120e-01,7.13198642e-02,2.61081944e+00,5.14388436e-05
1.17077361e-05,8.91241970e-11,1.12202722e+02,1.16394950e-04,8.22769306e+01,4.15426297e+02,1.31004082e+03,2.04686814e-01,7.06051402e-02,2.58220552e+00,5.09159648e-05
1.21106281e-05,8.91738396e-11,1.12140267e+02,1.16519568e-04,8.23191743e+01,4.15408237e+02,1.31004726e+03,2.02445527e-01,6.98735076e-02,2.55303287e+00,5.03805881e-05
1.25230006e-05,8.92247026e-11,1.12076349e+02,1.16647311e-04,8.23624504e+01,4.15389722e+02,1.31005385e+03,2.00152304e-01,6.91245520e-02,2.52330195e+00,4.98324098e-05
1.29450766e-05,8.92768173e-11,1.12010933e+02,1.16778261e-04,8.24067851e+01,4.15370739e+02,1.31006060e+03,1.97806182e-01,6.83578470e-02,2.49301375e+00,4.92711187e-05
1.33770845e-05,8.93302159e-11,1.11943985e+02,1.16912504e-04,8.24522054e+01,4.15351277e+02,1.31006751e+03,1.95406192e-01,6.75729537e-02,2.46216967e+00,4.86963960e-05
1.38192580e-05,8.93849314e-11,1.11875468e+02,1.17050128e-04,8.24987387e+01,4.15331322e+02,1.31007458e+03,1.92951352e-01,6.67694200e-02,2.43077149e+00,4.81079146e-05
1.42718363e-05,8.94409978e-11,1.11805346e+02,1.17191224e-04,8.25464136e+01,4.15310861e+02,1.31008181e+03,1.90440669e-01,6.59467802e-02,2.39882111e+00,4.75053393e-05
1.47350643e-05,8.94984501e-11,1.11733581e+02,1.17335884e-04,8.25952590e+01,4.15289881e+02,1.31008922e+03,1.87873138e-01,6.51045540e-02,2.36632044e+00,4.68883264e-05
1.52091924e-05,8.95573241e-11,1.11660136e+02,1.17484206e-04,8.26453051e+01,4.15268366e+02,1.31009680e+03,1.85247737e-01,6.42422459e-02,2.33327110e+00,4.62565235e-05
1.56944773e-05,8.96176568e-11,1.11584970e+02,1.17636287e-04,8.26965824e+01,4.15246304e+02,1.31010456e+03,1.82563426e-01,6.33593444e-02,2.29967417e+00,4.56095693e-05
1.61911814e-05,8.96794861e-11,1.11508045e+02,1.17792231e-04,8.27491227e+01,4.15223678e+02,1.31011250e+03,1.79819146e-01,6.24553210e-02,2.26552980e+00,4.49470934e-05
1.66995735e-05,8.97428511e-11,1.11429319e+02,1.17952141e-04,8.28029583e+01,4.15200473e+02,1.31012063e+03,1.77013814e-01,6.15296290e-02,2.23083685e+00,4.42687159e-05
1.72199285e-05,8.98077920e-11,1.11348750e+02,1.18116126e-04,8.28581228e+01,4.15176674e+02,1.31012895e+03,1.74146318e-01,6.05817029e-02,2.19559236e+00,4.35740473e-05
1.77525281e-05,8.98743499e-11,1.11266295e+02,1.18284298e-04,8.29146504e+01,4.15152264e+02,1.31013746e+03,1.71215516e-01,5.96109570e-02,2.15979105e+00,4.28626881e-05
1.82976602e-05,8.99425675e-11,1.11181910e+02,1.18456772e-04,8.29725764e+01,4.15127227e+02,1.31014618e+03,1.68220234e-01,5.86167837e-02,2.12342463e+00,4.21342286e-05
1.88556199e-05,9.00124883e-11,1.11095551e+02,1.18633666e-04,8.30319370e+01,4.15101544e+02,1.31015510e+03,1.65159256e-01,5.75985529e-02,2.08648114e+00,4.13882488e-05
1.94267089e-05,9.00841574e-11,1.11007172e+02,1.18815103e-04,8.30927696e+01,4.15075198e+02,1.31016423e+03,1.62031326e-01,5.65556099e-02,2.04894415e+00,4.06243177e-05
2.00112363e-05,9.01576211e-11,1.10916725e+02,1.19001208e-04,8.31551125e+01,4.15048170e+02,1.31017357e+03,1.58835138e-01,5.54872740e-02,2.01079185e+00,3.98419933e-05
2.06095181e-05,9.02329269e-11,1.10824162e+02,1.19192111e-04,8.32190051e+01,4.15020442e+02,1.31018314e+03,1.55569338e-01,5.43928367e-02,1.97199613e+00,3.90408222e-05
2.12218782e-05,9.03101238e-11,1.10729435e+02,1.19387947e-04,8.32844880e+01,4.14991993e+02,1.31019293e+03,1.52232517e-01,5.32715600e-02,1.93252157e+00,3.82203394e-05
2.18486477e-05,9.03892624e-11,1.10632494e+02,1.19588854e-04,8.33516029e+01,4.14962804e+02,1.31020295e+03,1.48823207e-01,5.21226745e-02,1.89232434e+00,3.73800678e-05
2.24901657e-05,9.04703945e-11,1.10533286e+02,1.19794974e-04,8.34203927e+01,4.14932853e+02,1.31021320e+03,1.45339879e-01,5.09453773e-02,1.85135113e+00,3.65195179e-05
2.31467794e-05,9.05535737e-11,1.10431759e+02,1.20006456e-04,8.34909016e+01,4.14902119e+02,1.31022370e+03,1.41780942e-01,4.97388301e-02,1.80953811e+00,3.56381876e-05
2.38188438e-05,9.06388550e-11,1.10327860e+02,1.20223451e-04,8.35631750e+01,4.14870579e+02,1.31023445e+03,1.38144737e-01,4.85021575e-02,1.76680986e+00,3.47355616e-05
2.45067225e-05,9.07262952e-11,1.10221533e+02,1.20446115e-04,8.36372596e+01,4.14838211e+02,1.31024544e+03,1.34429541e-01,4.72344451e-02,1.72307858e+00,3.38111112e-05
2.52107878e-05,9.08159526e-11,1.10112722e+02,1.20674612e-04,8.37132036e+01,4.14804991e+02,1.31025670e+03,1.30633561e-01,4.59347386e-02,1.67824345e+00,3.28642938e-05
2.59314204e-05,9.09078876e-11,1.10001370e+02,1.20909109e-04,8.37910565e+01,4.14770893e+02,1.31026822e+03,1.26754938e-01,4.46020426e-02,1.63219042e+00,3.18945528e-05
2.66690103e-05,9.10021621e-11,1.09887418e+02,1.21149779e-04,8.38708693e+01,4.14735894e+02,1.31028001e+03,1.22791746e-01,4.32353215e-02,1.58479246e+00,3.09013167e-05
2.74239564e-05,9.10988400e-11,1.09770805e+02,1.21396800e-04,8.39526944e+01,4.14699966e+02,1.31029208e+03,1.18741986e-01,4.18335010e-02,1.53591068e+00,2.98839990e-05
2.81966671e-05,9.11979873e-11,1.09651470e+02,1.21650358e-04,8.40365860e+01,4.14663083e+02,1.31030444e+03,1.14603591e-01,4.03954721e-02,1.48539632e+00,2.88419978e-05
2.89875605e-05,9.12996718e-11,1.09529351e+02,1.21910643e-04,8.41225997e+01,4.14625216e+02,1.31031708e+03,1.10374413e-01,3.89200986e-02,1.43309410e+00,2.77746951e-05
2.97970645e-05,9.14039637e-11,1.09404382e+02,1.22177853e-04,8.42107929e+01,4.14586337e+02,1.31033003e+03,1.06052213e-01,3.74062282e-02,1.37884719e+00,2.66814566e-05
3.06256169e-05,9.15109351e-11,1.09276498e+02,1.22452192e-04,8.43012246e+01,4.14546415e+02,1.31034327e+03,1.01634646e-01,3.58527114e-02,1.32250410e+00,2.55616310e-05
3.14736660e-05,9.16206605e-11,1.09145632e+02,1.22733871e-04,8.43939556e+01,4.14505421e+02,1.31035683e+03,9.71192202e-02,3.42584286e-02,1.26392791e+00,2.44145496e-05
3.23416705e-05,9.17332167e-11,1.09011715e+02,1.23023110e-04,8.44890488e+01,4.14463321e+02,1.31037071e+03,9.25032503e-02,3.26223300e-02,1.20300802e+00,2.32395257e-05
3.32301001e-05,9.18486830e-11,1.08874676e+02,1.23320133e-04,8.45865687e+01,4.14420084e+02,1.31038491e+03,8.77837783e-02,3.09434941e-02,1.13967449e+00,2.20358544e-05
3.41394354e-05,9.19671412e-11,1.08734444e+02,1.23625175e-04,8.46865819e+01,4.14375674e+02,1.31039945e+03,8.29574576e-02,2.92212103e-02,1.07391469e+00,2.08028113e-05
3.50701682e-05,9.20886757e-11,1.08590944e+02,1.23938478e-04,8.47891572e+01,4.14330057e+02,1.31041433e+03,7.80203867e-02,2.74550968e-02,1.00579140e+00,1.95396528e-05
3.60228021e-05,9.22133737e-11,1.08444103e+02,1.24260294e-04,8.48943653e+01,4.14283196e+02,1.31042956e+03,7.29678741e-02,2.56452649e-02,9.35460551e-01,1.82456149e-05
3.69978525e-05,9.23413250e-11,1.08293842e+02,1.24590881e-04,8.50022793e+01,4.14235052e+02,1.31044515e+03,6.77941152e-02,2.37925485e-02,8.63185413e-01,1.69199128e-05
3.79958468e-05,9.24726227e-11,1.08140084e+02,1.24930511e-04,8.51129744e+01,4.14185588e+02,1.31046111e+03,6.24917662e-02,2.18988201e-02,7.89342070e-01,1.55617402e-05
3.90173249e-05,9.26073627e-11,1.07982748e+02,1.25279460e-04,8.52265285e+01,4.14134762e+02,1.31047744e+03,5.70514159e-02,1.99674226e-02,7.14407949e-01,1.41702688e-05
4.00628395e-05,9.27456441e-11,1.07821752e+02,1.25638020e-04,8.53430216e+01,4.14082532e+02,1.31049415e+03,5.14610248e-02,1.80037492e-02,6.38920848e-01,1.27446473e-05
4.11329561e-05,9.28875693e-11,1.07657011e+02,1.26006489e-04,8.54625365e+01,4.14028855e+02,1.31051126e+03,4.57055743e-02,1.60160109e-02,5.63389590e-01,1.12840010e-05
4.22282536e-05,9.30332443e-11,1.07488441e+02,1.26385178e-04,8.55851585e+01,4.13973685e+02,1.31052877e+03,3.97676325e-02,1.40162201e-02,4.88129044e-01,9.78743070e-06
4.33493246e-05,9.31827783e-11,1.07315953e+02,1.26774411e-04,8.57109759e+01,4.13916976e+02,1.31054670e+03,3.36307148e-02,1.20214020e-02,4.12986783e-01,8.25401239e-06
4.44967755e-05,9.33362846e-11,1.07139458e+02,1.27174523e-04,8.58400796e+01,4.13858680e+02,1.31056504e+03,2.72901608e-02,1.00549809e-02,3.36957909e-01,6.68279604e-06
4.56712272e-05,9.34938803e-11,1.06958864e+02,1.27585860e-04,8.59725636e+01,4.13798746e+02,1.31058382e+03,2.07827192e-02,8.14816603e-03,2.57898362e-01,5.07280498e-06
4.68733148e-05,9.36556862e-11,1.06774077e+02,1.28008784e-04,8.61085250e+01,4.13737122e+02,1.31060304e+03,1.42581783e-02,5.73417525e-03,1.73492740e-01,3.42303496e-06
4.81036889e-05,9.38218276e-11,1.06585003e+02,1.28443670e-04,8.62480641e+01,4.13673754e+02,1.31062271e+03,8.12484382e-03,3.29804041e-03,8.85987725e-02,1.73245328e-06
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
