x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,c_TCH,phi_l
1.82719613e-06,1.50148639e-11,6.66007285e+02,2.73225089e-06,1.14641033e+01,3.43582822e+02,1.14589300e+03,5.59774127e+01,2.29857122e+01,4.27039813e+02,3.17121786e-03
1.99758895e-06,1.50584251e-11,6.64080633e+02,2.75115392e-06,1.15100242e+01,3.43961174e+02,1.14648355e+03,5.57767644e+01,2.29033230e+01,4.25509086e+02,3.16076161e-03
2.17199129e-06,1.51032919e-11,6.62107857e+02,2.77069000e-06,1.15573220e+01,3.44348602e+02,1.14708799e+03,5.55713947e+01,2.28189951e+01,4.23942340e+02,3.15005968e-03
2.35049750e-06,1.51495111e-11,6.60087834e+02,2.79088553e-06,1.16060460e+01,3.44745324e+02,1.14770666e+03,5.53611924e+01,2.27326830e+01,4.22338726e+02,3.13910632e-03
2.53320413e-06,1.51971317e-11,6.58019415e+02,2.81176830e-06,1.16562478e+01,3.45151565e+02,1.14833989e+03,5.51460438e+01,2.26443398e+01,4.20697378e+02,3.12789559e-03
2.72021005e-06,1.52462050e-11,6.55901418e+02,2.83336757e-06,1.17079814e+01,3.45567554e+02,1.14898801e+03,5.49258326e+01,2.25539178e+01,4.19017407e+02,3.11642146e-03
2.91161640e-06,1.52967845e-11,6.53732636e+02,2.85571421e-06,1.17613031e+01,3.45993528e+02,1.14965139e+03,5.47004395e+01,2.24613680e+01,4.17297905e+02,3.10467773e-03
3.10752674e-06,1.53489263e-11,6.51511829e+02,2.87884077e-06,1.18162721e+01,3.46429727e+02,1.15033038e+03,5.44697428e+01,2.23666405e+01,4.15537941e+02,3.09265807e-03
3.30804705e-06,1.54026890e-11,6.49237725e+02,2.90278160e-06,1.18729501e+01,3.46876398e+02,1.15102534e+03,5.42336175e+01,2.22696840e+01,4.13736564e+02,3.08035597e-03
3.51328580e-06,1.54581344e-11,6.46909022e+02,2.92757298e-06,1.19314018e+01,3.47333794e+02,1.15173666e+03,5.39919359e+01,2.21704460e+01,4.11892798e+02,3.06776479e-03
3.72335404e-06,1.55153267e-11,6.44524383e+02,2.95325328e-06,1.19916952e+01,3.47802173e+02,1.15246471e+03,5.37445673e+01,2.20688727e+01,4.10005647e+02,3.05487773e-03
3.93836540e-06,1.55743337e-11,6.42082439e+02,2.97986303e-06,1.20539012e+01,3.48281798e+02,1.15320990e+03,5.34913779e+01,2.19649094e+01,4.08074089e+02,3.04168783e-03
4.15843619e-06,1.56352263e-11,6.39581786e+02,3.00744518e-06,1.21180947e+01,3.48772941e+02,1.15397262e+03,5.32322307e+01,2.18584997e+01,4.06097079e+02,3.02818795e-03
4.38368547e-06,1.56980790e-11,6.37020984e+02,3.03604518e-06,1.21843538e+01,3.49275879e+02,1.15475329e+03,5.29669855e+01,2.17495861e+01,4.04073548e+02,3.01437079e-03
4.61423510e-06,1.57629703e-11,6.34398555e+02,3.06571122e-06,1.22527610e+01,3.49790893e+02,1.15555233e+03,5.26954988e+01,2.16381096e+01,4.02002402e+02,3.00022888e-03
4.85020980e-06,1.58299823e-11,6.31712986e+02,3.09649441e-06,1.23234027e+01,3.50318274e+02,1.15637018e+03,5.24176237e+01,2.15240100e+01,3.99882519e+02,2.98575455e-03
5.09173722e-06,1.58992017e-11,6.28962724e+02,3.12844901e-06,1.23963698e+01,3.50858318e+02,1.15720726e+03,5.21332099e+01,2.14072255e+01,3.97712754e+02,2.97093997e-03
5.33894803e-06,1.59707196e-11,6.26146176e+02,3.16163267e-06,1.24717580e+01,3.51411325e+02,1.15806405e+03,5.18421036e+01,2.12876929e+01,3.95491931e+02,2.95577711e-03
5.59197596e-06,1.60446321e-11,6.23261709e+02,3.19610666e-06,1.25496682e+01,3.51977606e+02,1.15894099e+03,5.15441473e+01,2.11653477e+01,3.93218851e+02,2.94025774e-03
5.85095790e-06,1.61210404e-11,6.20307648e+02,3.23193622e-06,1.26302065e+01,3.52557476e+02,1.15983857e+03,5.12391797e+01,2.10401235e+01,3.90892282e+02,2.92437344e-03
6.11603395e-06,1.62000512e-11,6.17282277e+02,3.26919081e-06,1.27134849e+01,3.53151258e+02,1.16075727e+03,5.09270360e+01,2.09119526e+01,3.88510967e+02,2.90811559e-03
6.38734751e-06,1.62817773e-11,6.14183831e+02,3.30794449e-06,1.27996215e+01,3.53759279e+02,1.16169759e+03,5.06075472e+01,2.07807658e+01,3.86073617e+02,2.89147534e-03
6.66504536e-06,1.63663375e-11,6.11010506e+02,3.34827625e-06,1.28887409e+01,3.54381877e+02,1.16266004e+03,5.02805405e+01,2.06464920e+01,3.83578914e+02,2.87444365e-03
6.94927771e-06,1.64538579e-11,6.07760446e+02,3.39027049e-06,1.29809751e+01,3.55019393e+02,1.16364513e+03,4.99458390e+01,2.05090586e+01,3.81025508e+02,2.85701124e-03
7.24019835e-06,1.65444715e-11,6.04431750e+02,3.43401742e-06,1.30764632e+01,3.55672177e+02,1.16465341e+03,4.96032616e+01,2.03683912e+01,3.78412017e+02,2.83916861e-03
7.53796465e-06,1.66383193e-11,6.01022469e+02,3.47961357e-06,1.31753529e+01,3.56340586e+02,1.16568541e+03,4.92526230e+01,2.02244139e+01,3.75737029e+02,2.82090601e-03
7.84273769e-06,1.67355505e-11,5.97530601e+02,3.52716234e-06,1.32778003e+01,3.57024982e+02,1.16674169e+03,4.88937336e+01,2.00770485e+01,3.72999095e+02,2.80221347e-03
8.15468235e-06,1.68363238e-11,5.93954094e+02,3.57677460e-06,1.33839710e+01,3.57725734e+02,1.16782283e+03,4.85263991e+01,1.99262155e+01,3.70196735e+02,2.78308075e-03
8.47396739e-06,1.69408071e-11,5.90290841e+02,3.62856938e-06,1.34940405e+01,3.58443219e+02,1.16892941e+03,4.81504208e+01,1.97718333e+01,3.67328433e+02,2.76349737e-03
8.80076553e-06,1.70491793e-11,5.86538684e+02,3.68267458e-06,1.36081954e+01,3.59177818e+02,1.17006203e+03,4.77655954e+01,1.96138183e+01,3.64392636e+02,2.74345258e-03
9.13525357e-06,1.71616302e-11,5.82695404e+02,3.73922781e-06,1.37266339e+01,3.59929920e+02,1.17122130e+03,4.73717147e+01,1.94520850e+01,3.61387757e+02,2.72293535e-03
9.47761245e-06,1.72783621e-11,5.78758730e+02,3.79837729e-06,1.38495668e+01,3.60699919e+02,1.17240785e+03,4.69685655e+01,1.92865460e+01,3.58312171e+02,2.70193436e-03
9.82802739e-06,1.73995906e-11,5.74726326e+02,3.86028289e-06,1.39772185e+01,3.61488216e+02,1.17362232e+03,4.65559299e+01,1.91171117e+01,3.55164212e+02,2.68043802e-03
1.01866879e-05,1.75255455e-11,5.70595800e+02,3.92511721e-06,1.41098284e+01,3.62295214e+02,1.17486536e+03,4.61335845e+01,1.89436904e+01,3.51942179e+02,2.65843443e-03
1.05537882e-05,1.76564723e-11,5.66364695e+02,3.99306690e-06,1.42476517e+01,3.63121324e+02,1.17613766e+03,4.57013009e+01,1.87661884e+01,3.48644329e+02,2.63591137e-03
1.09295266e-05,1.77926333e-11,5.62030491e+02,4.06433401e-06,1.43909611e+01,3.63966960e+02,1.17743990e+03,4.52588452e+01,1.85845095e+01,3.45268876e+02,2.61285629e-03
1.13141066e-05,1.79343093e-11,5.57590602e+02,4.13913762e-06,1.45400481e+01,3.64832540e+02,1.17877278e+03,4.48059780e+01,1.83985556e+01,3.41813996e+02,2.58925632e-03
1.17077361e-05,1.80818011e-11,5.53042374e+02,4.21771558e-06,1.46952246e+01,3.65718483e+02,1.18013702e+03,4.43424545e+01,1.82082259e+01,3.38277818e+02,2.56509823e-03
1.21106281e-05,1.82354313e-11,5.48383085e+02,4.30032651e-06,1.48568251e+01,3.66625214e+02,1.18153336e+03,4.38680237e+01,1.80134177e+01,3.34658431e+02,2.54036843e-03
1.25230006e-05,1.83955466e-11,5.43609939e+02,4.38725206e-06,1.50252084e+01,3.67553155e+02,1.18296257e+03,4.33824292e+01,1.78140253e+01,3.30953876e+02,2.51505294e-03
1.29450766e-05,1.85625196e-11,5.38720071e+02,4.47879943e-06,1.52007599e+01,3.68502731e+02,1.18442540e+03,4.28854080e+01,1.76099411e+01,3.27162149e+02,2.48913740e-03
1.33770845e-05,1.87367516e-11,5.33710537e+02,4.57530424e-06,1.53838942e+01,3.69474363e+02,1.18592265e+03,4.23766915e+01,1.74010546e+01,3.23281199e+02,2.46260703e-03
1.38192580e-05,1.89186755e-11,5.28578319e+02,4.67713379e-06,1.55750578e+01,3.70468472e+02,1.18745514e+03,4.18560044e+01,1.71872527e+01,3.19308926e+02,2.43544661e-03
1.42718363e-05,1.91087585e-11,5.23320319e+02,4.78469079e-06,1.57747325e+01,3.71485471e+02,1.18902369e+03,4.13230649e+01,1.69684199e+01,3.15243181e+02,2.40764047e-03
1.47350643e-05,1.93075061e-11,5.17933359e+02,4.89841754e-06,1.59834385e+01,3.72525770e+02,1.19062915e+03,4.07775849e+01,1.67444377e+01,3.11081765e+02,2.37917246e-03
1.52091924e-05,1.95154660e-11,5.12414177e+02,5.01880078e-06,1.62017386e+01,3.73589767e+02,1.19227238e+03,4.02192691e+01,1.65151850e+01,3.06822427e+02,2.35002593e-03
1.56944773e-05,1.97332320e-11,5.06759426e+02,5.14637722e-06,1.64302427e+01,3.74677849e+02,1.19395428e+03,3.96478156e+01,1.62805377e+01,3.02462863e+02,2.32018369e-03
1.61911814e-05,1.99614500e-11,5.00965673e+02,5.28173990e-06,1.66696125e+01,3.75790388e+02,1.19567576e+03,3.90629152e+01,1.60403690e+01,2.98000713e+02,2.28962800e-03
1.66995735e-05,2.02008229e-11,4.95029397e+02,5.42554550e-06,1.69205675e+01,3.76927738e+02,1.19743775e+03,3.84642515e+01,1.57945488e+01,2.93433564e+02,2.25834050e-03
1.72199285e-05,2.04521174e-11,4.88946984e+02,5.57852283e-06,1.71838910e+01,3.78090229e+02,1.19924120e+03,3.78515006e+01,1.55429443e+01,2.88758946e+02,2.22630220e-03
1.77525281e-05,2.07161713e-11,4.82714728e+02,5.74148264e-06,1.74604378e+01,3.79278163e+02,1.20108708e+03,3.72243311e+01,1.52854192e+01,2.83974329e+02,2.19349344e-03
1.82976602e-05,2.09939024e-11,4.76328830e+02,5.91532906e-06,1.77511420e+01,3.80491809e+02,1.20297641e+03,3.65824037e+01,1.50218343e+01,2.79077126e+02,2.15989382e-03
1.88556199e-05,2.12863173e-11,4.69785390e+02,6.10107290e-06,1.80570268e+01,3.81731396e+02,1.20491018e+03,3.59253710e+01,1.47520469e+01,2.74064686e+02,2.12548213e-03
1.94267089e-05,2.15945233e-11,4.63080415e+02,6.29984736e-06,1.83792151e+01,3.82997103e+02,1.20688947e+03,3.52528777e+01,1.44759112e+01,2.68934298e+02,2.09023635e-03
2.00112363e-05,2.19197409e-11,4.56209807e+02,6.51292631e-06,1.87189420e+01,3.84289055e+02,1.20891533e+03,3.45645599e+01,1.41932778e+01,2.63683187e+02,2.05413350e-03
2.06095181e-05,2.22633184e-11,4.49169370e+02,6.74174609e-06,1.90775694e+01,3.85607306e+02,1.21098885e+03,3.38600453e+01,1.39039937e+01,2.58308512e+02,2.01714962e-03
2.12218782e-05,2.26267495e-11,4.41954803e+02,6.98793116e-06,1.94566018e+01,3.86951833e+02,1.21311117e+03,3.31389528e+01,1.36079024e+01,2.52807365e+02,1.97925962e-03
2.18486477e-05,2.30116932e-11,4.34561702e+02,7.25332479e-06,1.98577065e+01,3.88322518e+02,1.21528343e+03,3.24008922e+01,1.33048438e+01,2.47176771e+02,1.94043723e-03
2.24901657e-05,2.34199970e-11,4.26985559e+02,7.54002565e-06,2.02827353e+01,3.89719128e+02,1.21750681e+03,3.16454643e+01,1.29946540e+01,2.41413683e+02,1.90065483e-03
2.31467794e-05,2.38537247e-11,4.19221760e+02,7.85043187e-06,2.07337509e+01,3.91141304e+02,1.21978250e+03,3.08722604e+01,1.26771650e+01,2.35514984e+02,1.85988330e-03
2.38188438e-05,2.43151888e-11,4.11265588e+02,8.18729421e-06,2.12130579e+01,3.92588528e+02,1.22211175e+03,3.00808622e+01,1.23522052e+01,2.29477482e+02,1.81809189e-03
2.45067225e-05,2.48069890e-11,4.03112219e+02,8.55378061e-06,2.17232387e+01,3.94060099e+02,1.22449580e+03,2.92708417e+01,1.20195988e+01,2.23297912e+02,1.77524795e-03
2.52107878e-05,2.53320578e-11,3.94756731e+02,8.95355503e-06,2.22671971e+01,3.95555099e+02,1.22693595e+03,2.84417605e+01,1.16791658e+01,2.16972930e+02,1.73131677e-03
2.59314204e-05,2.58937158e-11,3.86194101e+02,9.39087429e-06,2.28482090e+01,3.97072351e+02,1.22943352e+03,2.75931702e+01,1.13307221e+01,2.10499115e+02,1.68626122e-03
2.66690103e-05,2.64957373e-11,3.77419211e+02,9.87070771e-06,2.34699838e+01,3.98610373e+02,1.23198987e+03,2.67246116e+01,1.09740791e+01,2.03872964e+02,1.64004146e-03
2.74239564e-05,2.71424306e-11,3.68426851e+02,1.03988861e-05,2.41367385e+01,4.00167317e+02,1.23460636e+03,2.58356151e+01,1.06090439e+01,1.97090893e+02,1.59261451e-03
2.81966671e-05,2.78387349e-11,3.59211733e+02,1.09822881e-05,2.48532868e+01,4.01740897e+02,1.23728443e+03,2.49256995e+01,1.02354191e+01,1.90149233e+02,1.54393375e-03
2.89875605e-05,2.85903401e-11,3.49768493e+02,1.16290760e-05,2.56251478e+01,4.03328306e+02,1.24002551e+03,2.39943726e+01,9.85300258e+00,1.83044229e+02,1.49394833e-03
2.97970645e-05,2.94038338e-11,3.40091711e+02,1.23489955e-05,2.64586790e+01,4.04926101e+02,1.24283109e+03,2.30411307e+01,9.46158735e+00,1.75772037e+02,1.44260243e-03
3.06256169e-05,3.02868846e-11,3.30175924e+02,1.31537603e-05,2.73612414e+01,4.06530079e+02,1.24570269e+03,2.20654581e+01,9.06096172e+00,1.68328723e+02,1.38983436e-03
3.14736660e-05,3.12484719e-11,3.20015651e+02,1.40575507e-05,2.83414027e+01,4.08135106e+02,1.24864186e+03,2.10668269e+01,8.65090896e+00,1.60710260e+02,1.33557542e-03
3.23416705e-05,3.22991762e-11,3.09605422e+02,1.50776659e-05,2.94091943e+01,4.09734911e+02,1.25165020e+03,2.00446968e+01,8.23120723e+00,1.52912527e+02,1.27974851e-03
3.32301001e-05,3.34515497e-11,2.98939815e+02,1.62353863e-05,3.05764338e+01,4.11321822e+02,1.25472932e+03,1.89985150e+01,7.80162949e+00,1.44931305e+02,1.22226630e-03
3.41394354e-05,3.47205940e-11,2.88013508e+02,1.75571273e-05,3.18571373e+01,4.12886437e+02,1.25788090e+03,1.79277155e+01,7.36194334e+00,1.36762277e+02,1.16302904e-03
3.50701682e-05,3.61243822e-11,2.76821344e+02,1.90760016e-05,3.32680496e+01,4.14417184e+02,1.26110663e+03,1.68317190e+01,6.91191093e+00,1.28401023e+02,1.10192157e-03
3.60228021e-05,3.76848796e-11,2.65358418e+02,2.08339634e-05,3.48293339e+01,4.15899765e+02,1.26440828e+03,1.57099325e+01,6.45128878e+00,1.19843020e+02,1.03880955e-03
3.69978525e-05,3.94290375e-11,2.53620191e+02,2.28847961e-05,3.65654779e+01,4.17316419e+02,1.26778761e+03,1.45617493e+01,5.97982773e+00,1.11083639e+02,9.73534492e-04
3.79958468e-05,4.13902755e-11,2.41602644e+02,2.52983398e-05,3.85065014e+01,4.18644934e+02,1.27124646e+03,1.33865481e+01,5.49727271e+00,1.02118141e+02,9.05907098e-04
3.90173249e-05,4.36105170e-11,2.29302487e+02,2.81665819e-05,4.06895829e+01,4.19857324e+02,1.27478671e+03,1.21836933e+01,5.00336267e+00,9.29416750e+01,8.35698314e-04
4.00628395e-05,4.61430328e-11,2.16717442e+02,3.16126005e-05,4.31612859e+01,4.20918020e+02,1.27841026e+03,1.09525340e+01,4.49783042e+00,8.35492777e+01,7.62627092e-04
4.11329561e-05,4.90564877e-11,2.03846636e+02,3.58039811e-05,4.59806501e+01,4.21781345e+02,1.28211907e+03,9.69240433e+00,3.98040249e+00,7.39358677e+01,6.86343388e-04
4.22282536e-05,5.24408155e-11,1.90691162e+02,4.09734235e-05,4.92235568e+01,4.22387971e+02,1.28591516e+03,8.40262251e+00,3.45079895e+00,6.40962443e+01,6.06404143e-04
4.33493246e-05,5.64159432e-11,1.77254859e+02,4.74512348e-05,5.29890042e+01,4.22659807e+02,1.28980057e+03,7.08249080e+00,2.90873330e+00,5.40250845e+01,5.22238750e-04
4.44967755e-05,6.11450754e-11,1.63545469e+02,5.57180907e-05,5.74083046e+01,4.22492533e+02,1.29377741e+03,5.73129505e+00,2.35391231e+00,4.37169401e+01,4.33098404e-04
4.56712272e-05,6.68554962e-11,1.49576334e+02,6.64935682e-05,6.26588395e+01,4.21744428e+02,1.29784783e+03,4.34830428e+00,1.78603584e+00,3.31662345e+01,3.37980284e-04
4.68733148e-05,7.38721829e-11,1.35368953e+02,8.08903055e-05,6.89850760e+01,4.20219326e+02,1.30201403e+03,2.93277034e+00,1.20479671e+00,2.23672600e+01,2.35511548e-04
4.81036889e-05,8.26740722e-11,1.20956907e+02,1.00693854e-04,7.67313635e+01,4.17640057e+02,1.30627827e+03,1.48392746e+00,6.09880653e-01,1.13141746e+01,1.23767950e-04
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,1.00000000e-03,0.00000000e+00
