x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
4.15843619e-06,9.39375730e-11,1.06453656e+02,1.28765599e-04,8.63576834e+01,4.13689102e+02,1.31063926e+03,1.21824940e-02,2.72621167e-03,-7.60137688e-07
4.38368547e-06,9.39378466e-11,1.06453347e+02,1.28766223e-04,8.63578510e+01,4.13688703e+02,1.31063928e+03,1.21824940e-02,2.71273734e-03,-7.56381455e-07
4.61423510e-06,9.39381267e-11,1.06453030e+02,1.28766862e-04,8.63580224e+01,4.13688292e+02,1.31063930e+03,1.21824940e-02,2.69901166e-03,-7.52514476e-07
4.85020980e-06,9.39384135e-11,1.06452706e+02,1.28767515e-04,8.63581976e+01,4.13687871e+02,1.31063932e+03,1.21824940e-02,2.68503163e-03,-7.48516269e-07
5.09173722e-06,9.39387067e-11,1.06452374e+02,1.28768185e-04,8.63583775e+01,4.13687443e+02,1.31063934e+03,1.21824940e-02,2.67079428e-03,-7.44512322e-07
5.33894803e-06,9.39390069e-11,1.06452034e+02,1.28768870e-04,8.63585612e+01,4.13687003e+02,1.31063936e+03,1.21824940e-02,2.65629671e-03,-7.40363126e-07
5.59197596e-06,9.39393143e-11,1.06451686e+02,1.28769571e-04,8.63587492e+01,4.13686552e+02,1.31063938e+03,1.21824940e-02,2.64153608e-03,-7.36098034e-07
5.85095790e-06,9.39396288e-11,1.06451330e+02,1.28770288e-04,8.63589418e+01,4.13686091e+02,1.31063940e+03,1.21824940e-02,2.62650959e-03,-7.31753746e-07
6.11603395e-06,9.39399508e-11,1.06450966e+02,1.28771023e-04,8.63591386e+01,4.13685618e+02,1.31063942e+03,1.21824940e-02,2.61121453e-03,-7.27274193e-07
6.38734751e-06,9.39402801e-11,1.06450593e+02,1.28771775e-04,8.63593405e+01,4.13685136e+02,1.31063944e+03,1.21824940e-02,2.59564825e-03,-7.22750033e-07
6.66504536e-06,9.39406173e-11,1.06450212e+02,1.28772544e-04,8.63595469e+01,4.13684642e+02,1.31063946e+03,1.21824940e-02,2.57980820e-03,-7.18085725e-07
6.94927771e-06,9.39409626e-11,1.06449821e+02,1.28773332e-04,8.63597579e+01,4.13684134e+02,1.31063949e+03,1.21824940e-02,2.56369191e-03,-7.13267268e-07
7.24019835e-06,9.39413158e-11,1.06449421e+02,1.28774138e-04,8.63599742e+01,4.13683616e+02,1.31063951e+03,1.21824940e-02,2.54729699e-03,-7.08391478e-07
7.53796465e-06,9.39416773e-11,1.06449012e+02,1.28774963e-04,8.63601956e+01,4.13683087e+02,1.31063953e+03,1.21824940e-02,2.53062116e-03,-7.03409763e-07
7.84273769e-06,9.39420473e-11,1.06448593e+02,1.28775807e-04,8.63604221e+01,4.13682544e+02,1.31063956e+03,1.21824940e-02,2.51366225e-03,-6.98272124e-07
8.15468235e-06,9.39424261e-11,1.06448164e+02,1.28776672e-04,8.63606539e+01,4.13681988e+02,1.31063958e+03,1.21824940e-02,2.49641822e-03,-6.93024551e-07
8.47396739e-06,9.39428136e-11,1.06447725e+02,1.28777557e-04,8.63608913e+01,4.13681420e+02,1.31063961e+03,1.21824940e-02,2.47888712e-03,-6.87675044e-07
8.80076553e-06,9.39432103e-11,1.06447276e+02,1.28778462e-04,8.63611343e+01,4.13680839e+02,1.31063963e+03,1.21824940e-02,2.46106717e-03,-6.82199236e-07
9.13525357e-06,9.39436163e-11,1.06446817e+02,1.28779389e-04,8.63613830e+01,4.13680244e+02,1.31063966e+03,1.21824940e-02,2.44295669e-03,-6.76588106e-07
9.47761245e-06,9.39440321e-11,1.06446346e+02,1.28780337e-04,8.63616370e+01,4.13679631e+02,1.31063969e+03,1.21824940e-02,2.42455418e-03,-6.70770176e-07
9.82802739e-06,9.39444574e-11,1.06445864e+02,1.28781308e-04,8.63618975e+01,4.13679008e+02,1.31063971e+03,1.21824940e-02,2.40585828e-03,-6.64892090e-07
1.01866879e-05,9.39448926e-11,1.06445372e+02,1.28782303e-04,8.63621643e+01,4.13678370e+02,1.31063974e+03,1.21824940e-02,2.38686780e-03,-6.58894916e-07
1.05537882e-05,9.39453383e-11,1.06444867e+02,1.28783320e-04,8.63624369e+01,4.13677715e+02,1.31063977e+03,1.21824940e-02,2.36758172e-03,-6.52686414e-07
1.09295266e-05,9.39457943e-11,1.06444351e+02,1.28784361e-04,8.63627163e+01,4.13677046e+02,1.31063980e+03,1.21824940e-02,2.34799920e-03,-6.46382876e-07
1.13141066e-05,9.39462611e-11,1.06443822e+02,1.28785427e-04,8.63630020e+01,4.13676361e+02,1.31063983e+03,1.21172451e-02,2.32811961e-03,-6.39908994e-07
1.17077361e-05,9.39467388e-11,1.06443281e+02,1.28786517e-04,8.63632947e+01,4.13675660e+02,1.31063986e+03,1.18114534e-02,2.30794250e-03,-6.33304897e-07
1.21106281e-05,9.39472278e-11,1.06442727e+02,1.28787634e-04,8.63635942e+01,4.13674943e+02,1.31063989e+03,1.15063237e-02,2.28746765e-03,-6.26539154e-07
1.25230006e-05,9.39477282e-11,1.06442161e+02,1.28788777e-04,8.63639008e+01,4.13674209e+02,1.31063993e+03,1.12020448e-02,2.26669505e-03,-6.19620541e-07
1.29450766e-05,9.39482403e-11,1.06441581e+02,1.28789946e-04,8.63642146e+01,4.13673459e+02,1.31063996e+03,1.08988084e-02,2.24562492e-03,-6.12553461e-07
1.33770845e-05,9.39487649e-11,1.06440987e+02,1.28791143e-04,8.63645352e+01,4.13672685e+02,1.31063999e+03,1.05968090e-02,2.22425773e-03,-6.05204946e-07
1.38192580e-05,9.39493014e-11,1.06440379e+02,1.28792369e-04,8.63648640e+01,4.13671899e+02,1.31064003e+03,1.02962430e-02,2.20259421e-03,-5.97797982e-07
1.42718363e-05,9.39498506e-11,1.06439757e+02,1.28793623e-04,8.63652005e+01,4.13671094e+02,1.31064006e+03,9.99730885e-03,2.18063532e-03,-5.90207102e-07
1.47350643e-05,9.39504128e-11,1.06439121e+02,1.28794907e-04,8.63655447e+01,4.13670269e+02,1.31064010e+03,9.70020669e-03,2.15838233e-03,-5.82411148e-07
1.52091924e-05,9.39509883e-11,1.06438469e+02,1.28796221e-04,8.63658969e+01,4.13669422e+02,1.31064014e+03,9.40513759e-03,2.13583678e-03,-5.74405132e-07
1.56944773e-05,9.39515770e-11,1.06437802e+02,1.28797566e-04,8.63662578e+01,4.13668560e+02,1.31064018e+03,9.11230338e-03,2.11300049e-03,-5.66281129e-07
1.61911814e-05,9.39521796e-11,1.06437120e+02,1.28798942e-04,8.63666272e+01,4.13667677e+02,1.31064022e+03,8.82190615e-03,2.08987561e-03,-5.57963666e-07
1.66995735e-05,9.39527968e-11,1.06436421e+02,1.28800351e-04,8.63670046e+01,4.13666768e+02,1.31064026e+03,8.53414778e-03,2.06646458e-03,-5.49347144e-07
1.72199285e-05,9.39534281e-11,1.06435706e+02,1.28801793e-04,8.63673916e+01,4.13665843e+02,1.31064030e+03,8.24922946e-03,2.04277019e-03,-5.40635725e-07
1.77525281e-05,9.39540743e-11,1.06434974e+02,1.28803269e-04,8.63677876e+01,4.13664895e+02,1.31064034e+03,7.96735120e-03,2.01879555e-03,-5.31702842e-07
1.82976602e-05,9.39547359e-11,1.06434225e+02,1.28804780e-04,8.63681928e+01,4.13663924e+02,1.31064038e+03,7.68871131e-03,1.99454413e-03,-5.22532244e-07
1.88556199e-05,9.39554130e-11,1.06433458e+02,1.28806327e-04,8.63686073e+01,4.13662929e+02,1.31064043e+03,7.41350588e-03,1.97001973e-03,-5.13121071e-07
1.94267089e-05,9.39561059e-11,1.06432673e+02,1.28807909e-04,8.63690319e+01,4.13661913e+02,1.31064047e+03,7.14192822e-03,1.94522655e-03,-5.03541083e-07
2.00112363e-05,9.39568153e-11,1.06431870e+02,1.28809529e-04,8.63694663e+01,4.13660871e+02,1.31064052e+03,6.87416833e-03,1.92016915e-03,-4.93699993e-07
2.06095181e-05,9.39575412e-11,1.06431048e+02,1.28811188e-04,8.63699110e+01,4.13659806e+02,1.31064057e+03,6.61041234e-03,1.89485248e-03,-4.83654662e-07
2.12218782e-05,9.39582842e-11,1.06430206e+02,1.28812885e-04,8.63703662e+01,4.13658715e+02,1.31064062e+03,6.35084192e-03,1.86928188e-03,-4.73354559e-07
2.18486477e-05,9.39590449e-11,1.06429345e+02,1.28814622e-04,8.63708318e+01,4.13657597e+02,1.31064066e+03,6.09563374e-03,1.84346310e-03,-4.62782021e-07
2.24901657e-05,9.39598233e-11,1.06428463e+02,1.28816400e-04,8.63713088e+01,4.13656455e+02,1.31064072e+03,5.84495888e-03,1.81740231e-03,-4.52011995e-07
2.31467794e-05,9.39606199e-11,1.06427561e+02,1.28818220e-04,8.63717970e+01,4.13655287e+02,1.31064077e+03,5.59898227e-03,1.79110608e-03,-4.40995807e-07
2.38188438e-05,9.39614357e-11,1.06426637e+02,1.28820083e-04,8.63722960e+01,4.13654086e+02,1.31064082e+03,5.35786212e-03,1.76458144e-03,-4.29617853e-07
2.45067225e-05,9.39622701e-11,1.06425693e+02,1.28821990e-04,8.63728077e+01,4.13652865e+02,1.31064088e+03,5.12174937e-03,1.73783582e-03,-4.18120609e-07
2.52107878e-05,9.39631244e-11,1.06424725e+02,1.28823942e-04,8.63733312e+01,4.13651612e+02,1.31064093e+03,4.89078714e-03,1.71087712e-03,-4.06304689e-07
2.59314204e-05,9.39639989e-11,1.06423735e+02,1.28825939e-04,8.63738667e+01,4.13650327e+02,1.31064099e+03,4.66511020e-03,1.68371367e-03,-3.94154476e-07
2.66690103e-05,9.39648939e-11,1.06422721e+02,1.28827984e-04,8.63744150e+01,4.13649013e+02,1.31064105e+03,4.44484445e-03,1.65635427e-03,-3.81759279e-07
2.74239564e-05,9.39658099e-11,1.06421684e+02,1.28830076e-04,8.63749762e+01,4.13647669e+02,1.31064111e+03,4.23010647e-03,1.62880815e-03,-3.69080420e-07
2.81966671e-05,9.39667478e-11,1.06420622e+02,1.28832218e-04,8.63755501e+01,4.13646290e+02,1.31064117e+03,4.02100297e-03,1.60108503e-03,-3.56015333e-07
2.89875605e-05,9.39677074e-11,1.06419535e+02,1.28834411e-04,8.63761382e+01,4.13644882e+02,1.31064123e+03,3.81763045e-03,1.57319508e-03,-3.42746173e-07
2.97970645e-05,9.39686898e-11,1.06418423e+02,1.28836655e-04,8.63767397e+01,4.13643439e+02,1.31064129e+03,3.62007470e-03,1.54514891e-03,-3.29102176e-07
3.06256169e-05,9.39696952e-11,1.06417285e+02,1.28838951e-04,8.63773555e+01,4.13641963e+02,1.31064136e+03,3.42841051e-03,1.51695764e-03,-3.15164168e-07
3.14736660e-05,9.39707242e-11,1.06416119e+02,1.28841303e-04,8.63779861e+01,4.13640454e+02,1.31064143e+03,3.24270130e-03,1.48863282e-03,-3.00928557e-07
3.23416705e-05,9.39717775e-11,1.06414927e+02,1.28843709e-04,8.63786313e+01,4.13638907e+02,1.31064150e+03,3.06299882e-03,1.46018647e-03,-2.86324990e-07
3.32301001e-05,9.39728556e-11,1.06413706e+02,1.28846172e-04,8.63792918e+01,4.13637326e+02,1.31064157e+03,2.88934293e-03,1.43163106e-03,-2.71400183e-07
3.41394354e-05,9.39739590e-11,1.06412457e+02,1.28848693e-04,8.63799677e+01,4.13635706e+02,1.31064164e+03,2.72176139e-03,1.40297952e-03,-2.56100476e-07
3.50701682e-05,9.39750886e-11,1.06411178e+02,1.28851273e-04,8.63806593e+01,4.13634046e+02,1.31064171e+03,2.56026974e-03,1.37424523e-03,-2.40418990e-07
3.60228021e-05,9.39762447e-11,1.06409869e+02,1.28853915e-04,8.63813673e+01,4.13632349e+02,1.31064179e+03,2.40487117e-03,1.34544200e-03,-2.24378163e-07
3.69978525e-05,9.39774278e-11,1.06408529e+02,1.28856618e-04,8.63820924e+01,4.13630614e+02,1.31064186e+03,2.25555652e-03,1.31658407e-03,-2.08013021e-07
3.79958468e-05,9.39786390e-11,1.06407158e+02,1.28859385e-04,8.63828340e+01,4.13628835e+02,1.31064194e+03,2.11230428e-03,1.28768612e-03,-1.91200399e-07
3.90173249e-05,9.39798786e-11,1.06405755e+02,1.28862217e-04,8.63835933e+01,4.13627015e+02,1.31064202e+03,1.97508067e-03,1.25876320e-03,-1.74012091e-07
4.00628395e-05,9.39811473e-11,1.06404318e+02,1.28865116e-04,8.63843706e+01,4.13625153e+02,1.31064211e+03,1.84383982e-03,1.22983078e-03,-1.56446436e-07
4.11329561e-05,9.39824460e-11,1.06402848e+02,1.28868083e-04,8.63851660e+01,4.13623246e+02,1.31064219e+03,1.71852391e-03,1.20090469e-03,-1.38431003e-07
4.22282536e-05,9.39837752e-11,1.06401343e+02,1.28871121e-04,8.63859803e+01,4.13621296e+02,1.31064228e+03,1.59906347e-03,1.17200114e-03,-1.20020081e-07
4.33493246e-05,9.39851358e-11,1.06399803e+02,1.28874229e-04,8.63868135e+01,4.13619298e+02,1.31064237e+03,1.48537771e-03,1.14313666e-03,-1.01140743e-07
4.44967755e-05,9.39865283e-11,1.06398227e+02,1.28877411e-04,8.63876666e+01,4.13617255e+02,1.31064246e+03,1.37737487e-03,1.11432811e-03,-8.18521892e-08
4.56712272e-05,9.39879536e-11,1.06396613e+02,1.28880668e-04,8.63885397e+01,4.13615163e+02,1.31064255e+03,1.27495266e-03,1.08559263e-03,-6.21011094e-08
4.68733148e-05,9.39894125e-11,1.06394962e+02,1.28884002e-04,8.63894333e+01,4.13613021e+02,1.31064265e+03,1.17799878e-03,1.05694764e-03,-4.18722311e-08
4.81036889e-05,9.39909057e-11,1.06393272e+02,1.28887414e-04,8.63903480e+01,4.13610830e+02,1.31064274e+03,1.08639145e-03,1.02841081e-03,-2.11889116e-08
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
