x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
6.36985151e-08,9.39325933e-11,1.06459282e+02,1.28754268e-04,8.63546470e+01,4.13696346e+02,1.31061972e+03,1.21824940e-02,1.21824940e-02,-8.28220302e-07
1.92594436e-07,9.39327498e-11,1.06459105e+02,1.28754613e-04,8.63547360e+01,4.13696151e+02,1.31061978e+03,1.21824940e-02,1.21824940e-02,-8.26546966e-07
3.24523411e-07,9.39329106e-11,1.06458924e+02,1.28754978e-04,8.63548334e+01,4.13695919e+02,1.31061984e+03,1.21824940e-02,1.21824940e-02,-8.24359750e-07
4.59556808e-07,9.39330751e-11,1.06458739e+02,1.28755352e-04,8.63549339e+01,4.13695681e+02,1.31061991e+03,1.21824940e-02,1.21824940e-02,-8.22130376e-07
5.97767680e-07,9.39332435e-11,1.06458549e+02,1.28755735e-04,8.63550365e+01,4.13695434e+02,1.31061997e+03,1.21824940e-02,1.21824940e-02,-8.19794362e-07
7.39230794e-07,9.39334157e-11,1.06458354e+02,1.28756127e-04,8.63551419e+01,4.13695184e+02,1.31062004e+03,1.21824940e-02,1.21824940e-02,-8.17458460e-07
8.84022681e-07,9.39335920e-11,1.06458156e+02,1.28756528e-04,8.63552498e+01,4.13694928e+02,1.31062010e+03,1.21824940e-02,1.21824940e-02,-8.15061661e-07
1.03222167e-06,9.39337725e-11,1.06457952e+02,1.28756939e-04,8.63553599e+01,4.13694663e+02,1.31062017e+03,1.21824940e-02,1.21824940e-02,-8.12559863e-07
1.18390793e-06,9.39339571e-11,1.06457743e+02,1.28757359e-04,8.63554726e+01,4.13694393e+02,1.31062025e+03,1.21824940e-02,1.21824940e-02,-8.10016731e-07
1.33916352e-06,9.39341461e-11,1.06457530e+02,1.28757789e-04,8.63555881e+01,4.13694118e+02,1.31062032e+03,1.21824940e-02,1.21824940e-02,-8.07426622e-07
1.49807244e-06,9.39343395e-11,1.06457312e+02,1.28758229e-04,8.63557062e+01,4.13693834e+02,1.31062039e+03,1.21824940e-02,1.21824940e-02,-8.04745516e-07
1.66072064e-06,9.39345374e-11,1.06457088e+02,1.28758680e-04,8.63558271e+01,4.13693545e+02,1.31062047e+03,1.21824940e-02,1.21824940e-02,-8.02023475e-07
1.82719613e-06,9.39347399e-11,1.06456859e+02,1.28759141e-04,8.63559510e+01,4.13693250e+02,1.31062055e+03,1.21824940e-02,1.21824940e-02,-7.99247883e-07
1.99758895e-06,9.39349471e-11,1.06456625e+02,1.28759614e-04,8.63560778e+01,4.13692947e+02,1.31062063e+03,1.21824940e-02,1.21824940e-02,-7.96405553e-07
2.17199129e-06,9.39351592e-11,1.06456386e+02,1.28760097e-04,8.63562075e+01,4.13692638e+02,1.31062071e+03,1.21824940e-02,1.21824940e-02,-7.93488446e-07
2.35049750e-06,9.39353763e-11,1.06456140e+02,1.28760591e-04,8.63563402e+01,4.13692320e+02,1.31062079e+03,1.21824940e-02,1.21824940e-02,-7.90493180e-07
