x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
6.36985151e-08,2.11557014e-11,4.72685954e+02,1.07399209e-05,3.19825264e+01,6.80248385e+02,1.19893688e+03,8.08017104e+01,3.28933450e+01,-2.98875055e-03
1.92594436e-07,2.11994873e-11,4.71709647e+02,1.07769986e-05,3.20267667e+01,6.79828253e+02,1.19922894e+03,8.05904522e+01,3.28073461e+01,-2.98424950e-03
3.24523411e-07,2.12450699e-11,4.70697561e+02,1.08155710e-05,3.20724356e+01,6.79338553e+02,1.19952787e+03,8.03742230e+01,3.27193234e+01,-2.97891882e-03
4.59556808e-07,2.12919052e-11,4.69662176e+02,1.08553124e-05,3.21194759e+01,6.78838465e+02,1.19983384e+03,8.01529056e+01,3.26292295e+01,-2.97347705e-03
5.97767680e-07,2.13400236e-11,4.68603158e+02,1.08962447e-05,3.21678919e+01,6.78328739e+02,1.20014701e+03,7.99263804e+01,3.25370156e+01,-2.96793318e-03
7.39230794e-07,2.13895428e-11,4.67518284e+02,1.09383702e-05,3.22174941e+01,6.77801872e+02,1.20046755e+03,7.96945248e+01,3.24426319e+01,-2.96219284e-03
8.84022681e-07,2.14404146e-11,4.66408997e+02,1.09817787e-05,3.22686017e+01,6.77266308e+02,1.20079563e+03,7.94572135e+01,3.23460271e+01,-2.95636313e-03
1.03222167e-06,2.14927669e-11,4.65272911e+02,1.10264731e-05,3.23210105e+01,6.76713907e+02,1.20113143e+03,7.92143179e+01,3.22471492e+01,-2.95034160e-03
1.18390793e-06,2.15465919e-11,4.64110621e+02,1.10725285e-05,3.23749312e+01,6.76149552e+02,1.20147513e+03,7.89657068e+01,3.21459446e+01,-2.94419043e-03
1.33916352e-06,2.16019621e-11,4.62921007e+02,1.11199820e-05,3.24303408e+01,6.75570699e+02,1.20182692e+03,7.87112456e+01,3.20423585e+01,-2.93787790e-03
1.49807244e-06,2.16589076e-11,4.61703894e+02,1.11688957e-05,3.24873518e+01,6.74978984e+02,1.20218699e+03,7.84507967e+01,3.19363349e+01,-2.93142521e-03
1.66072064e-06,2.17175709e-11,4.60456742e+02,1.12192772e-05,3.25457477e+01,6.74365729e+02,1.20255553e+03,7.81842191e+01,3.18278165e+01,-2.92472273e-03
1.82719613e-06,2.17778645e-11,4.59181930e+02,1.12712563e-05,3.26060097e+01,6.73743894e+02,1.20293274e+03,7.79113687e+01,3.17167446e+01,-2.91793545e-03
1.99758895e-06,2.18399683e-11,4.57876205e+02,1.13248287e-05,3.26678276e+01,6.73101764e+02,1.20331883e+03,7.76320978e+01,3.16030590e+01,-2.91091505e-03
2.17199129e-06,2.19039052e-11,4.56539675e+02,1.13800750e-05,3.27313706e+01,6.72442438e+02,1.20371400e+03,7.73462555e+01,3.14866982e+01,-2.90370140e-03
2.35049750e-06,2.19696836e-11,4.55172768e+02,1.14370880e-05,3.27968606e+01,6.71770521e+02,1.20411847e+03,7.70536869e+01,3.13675994e+01,-2.89635367e-03
2.53320413e-06,2.20373386e-11,4.53775376e+02,1.14959507e-05,3.28644491e+01,6.71088318e+02,1.20453246e+03,7.67542339e+01,3.12456981e+01,-2.88890198e-03
2.72021005e-06,2.21071771e-11,4.52341857e+02,1.15566097e-05,3.29334905e+01,6.70373649e+02,1.20495619e+03,7.64477345e+01,3.11209283e+01,-2.88106386e-03
2.91161640e-06,2.21789873e-11,4.50877282e+02,1.16192871e-05,3.30048965e+01,6.69651928e+02,1.20538990e+03,7.61340229e+01,3.09932225e+01,-2.87316427e-03
3.10752674e-06,2.22530161e-11,4.49377351e+02,1.16839705e-05,3.30782229e+01,6.68907003e+02,1.20583380e+03,7.58129292e+01,3.08625117e+01,-2.86499750e-03
3.30804705e-06,2.23292934e-11,4.47842268e+02,1.17507670e-05,3.31536870e+01,6.68142818e+02,1.20628816e+03,7.54842800e+01,3.07287251e+01,-2.85661452e-03
3.51328580e-06,2.24079615e-11,4.46270016e+02,1.18197305e-05,3.32311846e+01,6.67353470e+02,1.20675320e+03,7.51478972e+01,3.05917904e+01,-2.84794020e-03
3.72335404e-06,2.24888946e-11,4.44663976e+02,1.18910628e-05,3.33114210e+01,6.66557311e+02,1.20722919e+03,7.48035991e+01,3.04516335e+01,-2.83921074e-03
3.93836540e-06,2.25724433e-11,4.43018113e+02,1.19647207e-05,3.33937035e+01,6.65730505e+02,1.20771638e+03,7.44511992e+01,3.03081786e+01,-2.83012082e-03
4.15843619e-06,2.26585045e-11,4.41335445e+02,1.20409084e-05,3.34787012e+01,6.64889993e+02,1.20821503e+03,7.40905070e+01,3.01613480e+01,-2.82088884e-03
4.38368547e-06,2.27473766e-11,4.39611183e+02,1.21196251e-05,3.35659124e+01,6.64017575e+02,1.20872542e+03,7.37213274e+01,3.00110623e+01,-2.81128120e-03
4.61423510e-06,2.28390146e-11,4.37847310e+02,1.22010604e-05,3.36558686e+01,6.63125720e+02,1.20924781e+03,7.33434606e+01,2.98572403e+01,-2.80145915e-03
4.85020980e-06,2.29334906e-11,4.36043568e+02,1.22853505e-05,3.37487719e+01,6.62216871e+02,1.20978250e+03,7.29567022e+01,2.96997986e+01,-2.79145521e-03
5.09173722e-06,2.30310172e-11,4.34197105e+02,1.23725656e-05,3.38444319e+01,6.61281742e+02,1.21032977e+03,7.25608430e+01,2.95386523e+01,-2.78115026e-03
5.33894803e-06,2.31316901e-11,4.32307408e+02,1.24628489e-05,3.39430252e+01,6.60321751e+02,1.21088992e+03,7.21556688e+01,2.93737139e+01,-2.77056335e-03
5.59197596e-06,2.32357706e-11,4.30370961e+02,1.25562650e-05,3.40442656e+01,6.59324642e+02,1.21146325e+03,7.17409605e+01,2.92048944e+01,-2.75953615e-03
5.85095790e-06,2.33430684e-11,4.28392733e+02,1.26531331e-05,3.41492139e+01,6.58317169e+02,1.21205007e+03,7.13164936e+01,2.90321024e+01,-2.74841686e-03
6.11603395e-06,2.34539722e-11,4.26367046e+02,1.27534722e-05,3.42572587e+01,6.57277268e+02,1.21265070e+03,7.08820386e+01,2.88552445e+01,-2.73691986e-03
6.38734751e-06,2.35686417e-11,4.24292623e+02,1.28574379e-05,3.43684903e+01,6.56203145e+02,1.21326546e+03,7.04373604e+01,2.86742248e+01,-2.72502230e-03
6.66504536e-06,2.36870739e-11,4.22171216e+02,1.29652889e-05,3.44835013e+01,6.55107158e+02,1.21389469e+03,6.99822185e+01,2.84889456e+01,-2.71288630e-03
6.94927771e-06,2.38095372e-11,4.19999794e+02,1.30771505e-05,3.46021222e+01,6.53979568e+02,1.21453872e+03,6.95163667e+01,2.82993066e+01,-2.70038574e-03
7.24019835e-06,2.39361262e-11,4.17778575e+02,1.31932594e-05,3.47247239e+01,6.52825833e+02,1.21519791e+03,6.90395528e+01,2.81052052e+01,-2.68759313e-03
7.53796465e-06,2.40671428e-11,4.15504272e+02,1.33137558e-05,3.48511103e+01,6.51635109e+02,1.21587261e+03,6.85515191e+01,2.79065364e+01,-2.67436731e-03
7.84273769e-06,2.42026889e-11,4.13177258e+02,1.34389093e-05,3.49817045e+01,6.50413785e+02,1.21656319e+03,6.80520014e+01,2.77031928e+01,-2.66079313e-03
8.15468235e-06,2.43429391e-11,4.10796764e+02,1.35689688e-05,3.51167564e+01,6.49163012e+02,1.21727002e+03,6.75407296e+01,2.74950642e+01,-2.64688704e-03
8.47396739e-06,2.44882273e-11,4.08359513e+02,1.37041172e-05,3.52561006e+01,6.47872147e+02,1.21799347e+03,6.70174270e+01,2.72820381e+01,-2.63250986e-03
8.80076553e-06,2.46385576e-11,4.05867936e+02,1.38447443e-05,3.54005671e+01,6.46557739e+02,1.21873396e+03,6.64818106e+01,2.70639994e+01,-2.61788160e-03
9.13525357e-06,2.47945236e-11,4.03314888e+02,1.39909360e-05,3.55493415e+01,6.45190797e+02,1.21949187e+03,6.59335905e+01,2.68408299e+01,-2.60261973e-03
9.47761245e-06,2.49559828e-11,4.00705536e+02,1.41432189e-05,3.57037754e+01,6.43801273e+02,1.22026761e+03,6.53724703e+01,2.66124091e+01,-2.58712272e-03
9.82802739e-06,2.51235571e-11,3.98032827e+02,1.43017186e-05,3.58630857e+01,6.42360590e+02,1.22106160e+03,6.47981464e+01,2.63786133e+01,-2.57101237e-03
