x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
6.36985151e-08,4.43023726e-11,2.25721551e+02,3.68039853e-05,5.23366635e+01,5.31553679e+02,2.62594562e+02,1.08817055e+01,2.70346264e+01,-1.29627905e-03
1.92594436e-07,4.43651641e-11,2.25402074e+02,3.68891011e-05,5.23837330e+01,5.31329217e+02,2.62702314e+02,1.08532572e+01,2.69639454e+01,-1.29371066e-03
3.24523411e-07,4.44301161e-11,2.25072561e+02,3.69790786e-05,5.24347466e+01,5.31072646e+02,2.62812602e+02,1.08241396e+01,2.68916013e+01,-1.29072649e-03
4.59556808e-07,4.44968379e-11,2.24735071e+02,3.70716835e-05,5.24872356e+01,5.30807375e+02,2.62925485e+02,1.07943367e+01,2.68175547e+01,-1.28763560e-03
5.97767680e-07,4.45653670e-11,2.24389491e+02,3.71668241e-05,5.25410207e+01,5.30534251e+02,2.63041024e+02,1.07638326e+01,2.67417658e+01,-1.28444756e-03
7.39230794e-07,4.46356928e-11,2.24035954e+02,3.72646208e-05,5.25962726e+01,5.30255397e+02,2.63159282e+02,1.07326107e+01,2.66641935e+01,-1.28119706e-03
8.84022681e-07,4.47079190e-11,2.23674021e+02,3.73651142e-05,5.26529125e+01,5.29968860e+02,2.63280323e+02,1.07006541e+01,2.65847959e+01,-1.27785329e-03
1.03222167e-06,4.47820425e-11,2.23303794e+02,3.74684396e-05,5.27111207e+01,5.29676567e+02,2.63404212e+02,1.06679455e+01,2.65035299e+01,-1.27444820e-03
1.18390793e-06,4.48581685e-11,2.22924839e+02,3.75746467e-05,5.27708280e+01,5.29376647e+02,2.63531016e+02,1.06344673e+01,2.64203517e+01,-1.27095238e-03
1.33916352e-06,4.49363429e-11,2.22537024e+02,3.76838400e-05,5.28321113e+01,5.29069406e+02,2.63660804e+02,1.06002012e+01,2.63352162e+01,-1.26737163e-03
1.49807244e-06,4.50166157e-11,2.22140200e+02,3.77961260e-05,5.28950444e+01,5.28755078e+02,2.63793646e+02,1.05651289e+01,2.62480773e+01,-1.26371059e-03
1.66072064e-06,4.50990842e-11,2.21733993e+02,3.79115769e-05,5.29595964e+01,5.28432293e+02,2.63929614e+02,1.05292313e+01,2.61588880e+01,-1.25994801e-03
1.82719613e-06,4.51837860e-11,2.21318329e+02,3.80303212e-05,5.30258838e+01,5.28101868e+02,2.64068782e+02,1.04924890e+01,2.60676000e+01,-1.25609801e-03
1.99758895e-06,4.52708070e-11,2.20892904e+02,3.81524528e-05,5.30939171e+01,5.27762996e+02,2.64211224e+02,1.04548820e+01,2.59741639e+01,-1.25214851e-03
2.17199129e-06,4.53602469e-11,2.20457354e+02,3.82780605e-05,5.31636824e+01,5.27414481e+02,2.64357018e+02,1.04163902e+01,2.58785291e+01,-1.24808105e-03
2.35049750e-06,4.54520535e-11,2.20012062e+02,3.84073679e-05,5.32355294e+01,5.27060503e+02,2.64506243e+02,1.03769926e+01,2.57806440e+01,-1.24396454e-03
2.53320413e-06,4.55465232e-11,2.19555727e+02,3.85403114e-05,5.33089992e+01,5.26693190e+02,2.64658979e+02,1.03366680e+01,2.56804555e+01,-1.23967213e-03
2.72021005e-06,4.56435487e-11,2.19089013e+02,3.86771763e-05,5.33845883e+01,5.26318818e+02,2.64815309e+02,1.02953944e+01,2.55779095e+01,-1.23530689e-03
2.91161640e-06,4.57431929e-11,2.18611762e+02,3.88181113e-05,5.34624018e+01,5.25937809e+02,2.64975318e+02,1.02531497e+01,2.54729504e+01,-1.23087688e-03
3.10752674e-06,4.58457187e-11,2.18122876e+02,3.89631041e-05,5.35420880e+01,5.25543804e+02,2.65139092e+02,1.02099108e+01,2.53655216e+01,-1.22627973e-03
3.30804705e-06,4.59510538e-11,2.17622865e+02,3.91124354e-05,5.36240885e+01,5.25142113e+02,2.65306720e+02,1.01656546e+01,2.52555649e+01,-1.22160313e-03
3.51328580e-06,4.60593765e-11,2.17111059e+02,3.92661822e-05,5.37082698e+01,5.24729533e+02,2.65478292e+02,1.01203569e+01,2.51430207e+01,-1.21679610e-03
3.72335404e-06,4.61707632e-11,2.16587280e+02,3.94245173e-05,5.37947471e+01,5.24306469e+02,2.65653902e+02,1.00739934e+01,2.50278283e+01,-1.21186653e-03
3.93836540e-06,4.62852505e-11,2.16051548e+02,3.95876580e-05,5.38837400e+01,5.23874805e+02,2.65833643e+02,1.00265388e+01,2.49099253e+01,-1.20684653e-03
4.15843619e-06,4.64030288e-11,2.15503174e+02,3.97557005e-05,5.39751206e+01,5.23431301e+02,2.66017615e+02,9.97796762e+00,2.47892479e+01,-1.20168455e-03
4.38368547e-06,4.65242481e-11,2.14941679e+02,3.99287869e-05,5.40688699e+01,5.22974274e+02,2.66205915e+02,9.92825349e+00,2.46657308e+01,-1.19635442e-03
4.61423510e-06,4.66488395e-11,2.14367605e+02,4.01072585e-05,5.41654895e+01,5.22509540e+02,2.66398646e+02,9.87736954e+00,2.45393073e+01,-1.19095281e-03
4.85020980e-06,4.67771528e-11,2.13779578e+02,4.02911096e-05,5.42645221e+01,5.22028957e+02,2.66595912e+02,9.82528824e+00,2.44099088e+01,-1.18534787e-03
5.09173722e-06,4.69091293e-11,2.13178120e+02,4.04806989e-05,5.43664742e+01,5.21538281e+02,2.66797821e+02,9.77198141e+00,2.42774655e+01,-1.17963551e-03
5.33894803e-06,4.70449566e-11,2.12562636e+02,4.06761864e-05,5.44712945e+01,5.21035143e+02,2.67004480e+02,9.71742022e+00,2.41419057e+01,-1.17377849e-03
