x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
9.13525357e-06,2.62156859e-11,3.81451022e+02,1.53526270e-05,3.68945330e+01,6.33305354e+02,1.09728352e+03,1.10899090e+02,6.88748201e+01,-2.46945740e-03
9.47761245e-06,2.63830805e-11,3.79030803e+02,1.55162517e-05,3.70511641e+01,6.31958732e+02,1.09909932e+03,1.09955290e+02,6.82886685e+01,-2.45429437e-03
9.82802739e-06,2.65565136e-11,3.76555459e+02,1.56866426e-05,3.72134115e+01,6.30580863e+02,1.10095784e+03,1.08989282e+02,6.76887242e+01,-2.43877938e-03
1.01866879e-05,2.67363259e-11,3.74022975e+02,1.58641363e-05,3.73813730e+01,6.29166920e+02,1.10286010e+03,1.08000543e+02,6.70746625e+01,-2.42284900e-03
1.05537882e-05,2.69230347e-11,3.71429159e+02,1.60490021e-05,3.75547230e+01,6.27701122e+02,1.10480712e+03,1.06988537e+02,6.64461514e+01,-2.40629006e-03
1.09295266e-05,2.71167305e-11,3.68776027e+02,1.62418023e-05,3.77343990e+01,6.26199132e+02,1.10679996e+03,1.05952718e+02,6.58028508e+01,-2.38931752e-03
1.13141066e-05,2.73177430e-11,3.66062457e+02,1.64430004e-05,3.79207390e+01,6.24660900e+02,1.10883968e+03,1.04892526e+02,6.51444126e+01,-2.37193320e-03
1.17077361e-05,2.75266671e-11,3.63284087e+02,1.66529481e-05,3.81134304e+01,6.23069870e+02,1.11092741e+03,1.03807385e+02,6.44704807e+01,-2.35391235e-03
1.21106281e-05,2.77436065e-11,3.60443409e+02,1.68723448e-05,3.83136090e+01,6.21444693e+02,1.11306426e+03,1.02696711e+02,6.37806906e+01,-2.33551332e-03
1.25230006e-05,2.79692067e-11,3.57536065e+02,1.71016186e-05,3.85210047e+01,6.19768915e+02,1.11525140e+03,1.01559901e+02,6.30746689e+01,-2.31651240e-03
1.29450766e-05,2.82039373e-11,3.54560429e+02,1.73413664e-05,3.87359411e+01,6.18040164e+02,1.11749000e+03,1.00396340e+02,6.23520338e+01,-2.29687888e-03
1.33770845e-05,2.84481167e-11,3.51517121e+02,1.75923459e-05,3.89592666e+01,6.16267939e+02,1.11978127e+03,9.92054003e+01,6.16123944e+01,-2.27674697e-03
1.38192580e-05,2.87025068e-11,3.48401628e+02,1.78551165e-05,3.91907340e+01,6.14434916e+02,1.12212647e+03,9.79864362e+01,6.08553506e+01,-2.25587898e-03
1.42718363e-05,2.89673155e-11,3.45216666e+02,1.81306623e-05,3.94317413e+01,6.12561953e+02,1.12452684e+03,9.67387887e+01,6.00804927e+01,-2.23456847e-03
1.47350643e-05,2.92435619e-11,3.41955611e+02,1.84195533e-05,3.96816169e+01,6.10620525e+02,1.12698370e+03,9.54617827e+01,5.92874016e+01,-2.21242056e-03
1.52091924e-05,2.95316219e-11,3.38620076e+02,1.87228621e-05,3.99416013e+01,6.08625960e+02,1.12949838e+03,9.41547274e+01,5.84756482e+01,-2.18965281e-03
1.56944773e-05,2.98323450e-11,3.35206638e+02,1.90414736e-05,4.02118168e+01,6.06566746e+02,1.13207222e+03,9.28169158e+01,5.76447935e+01,-2.16610717e-03
1.61911814e-05,3.01462340e-11,3.31716395e+02,1.93766147e-05,4.04935051e+01,6.04455859e+02,1.13470663e+03,9.14476242e+01,5.67943880e+01,-2.14197092e-03
1.66995735e-05,3.04743755e-11,3.28144544e+02,1.97292761e-05,4.07865403e+01,6.02274303e+02,1.13740303e+03,9.00461117e+01,5.59239715e+01,-2.11698000e-03
1.72199285e-05,3.08175254e-11,3.24490689e+02,2.01008120e-05,4.10919140e+01,6.00027120e+02,1.14016288e+03,8.86116202e+01,5.50330732e+01,-2.09121028e-03
1.77525281e-05,3.11766286e-11,3.20753092e+02,2.04926231e-05,4.14103531e+01,5.97712100e+02,1.14298768e+03,8.71433736e+01,5.41212112e+01,-2.06463558e-03
1.82976602e-05,3.15526380e-11,3.16930712e+02,2.09062935e-05,4.17428308e+01,5.95330971e+02,1.14587894e+03,8.56405777e+01,5.31878921e+01,-2.03728675e-03
1.88556199e-05,3.19469380e-11,3.13019046e+02,2.13433347e-05,4.20894803e+01,5.92866036e+02,1.14883824e+03,8.41024195e+01,5.22326111e+01,-2.00891554e-03
1.94267089e-05,3.23605411e-11,3.09018319e+02,2.18057415e-05,4.24517512e+01,5.90326217e+02,1.15186717e+03,8.25280668e+01,5.12548513e+01,-1.97965674e-03
2.00112363e-05,3.27948943e-11,3.04925515e+02,2.22954858e-05,4.28303111e+01,5.87702068e+02,1.15496737e+03,8.09166680e+01,5.02540839e+01,-1.94938080e-03
2.06095181e-05,3.32512622e-11,3.00740464e+02,2.28149631e-05,4.32267077e+01,5.85000500e+02,1.15814053e+03,7.92673513e+01,4.92297673e+01,-1.91819664e-03
2.12218782e-05,3.37313211e-11,2.96460373e+02,2.33666298e-05,4.36418599e+01,5.82213272e+02,1.16138836e+03,7.75792246e+01,4.81813476e+01,-1.88599367e-03
2.18486477e-05,3.42370994e-11,2.92080819e+02,2.39530870e-05,4.40762919e+01,5.79322339e+02,1.16471261e+03,7.58513745e+01,4.71082575e+01,-1.85251593e-03
2.24901657e-05,3.47700110e-11,2.87604166e+02,2.45778015e-05,4.45326690e+01,5.76349699e+02,1.16811508e+03,7.40828663e+01,4.60099164e+01,-1.81809903e-03
2.31467794e-05,3.53326579e-11,2.83024278e+02,2.52439107e-05,4.50112264e+01,5.73266674e+02,1.17159762e+03,7.22727433e+01,4.48857303e+01,-1.78233048e-03
2.38188438e-05,3.59271544e-11,2.78340998e+02,2.59554719e-05,4.55141699e+01,5.70080186e+02,1.17516210e+03,7.04200263e+01,4.37350910e+01,-1.74532601e-03
2.45067225e-05,3.65558431e-11,2.73554080e+02,2.67170399e-05,4.60438946e+01,5.66796773e+02,1.17881046e+03,6.85237129e+01,4.25573759e+01,-1.70720049e-03
2.52107878e-05,3.72221490e-11,2.68657245e+02,2.75331483e-05,4.66009689e+01,5.63385423e+02,1.18254467e+03,6.65827773e+01,4.13519479e+01,-1.66750379e-03
2.59314204e-05,3.79286510e-11,2.63652931e+02,2.84098311e-05,4.71891079e+01,5.59869039e+02,1.18636675e+03,6.45961696e+01,4.01181551e+01,-1.62660279e-03
2.66690103e-05,3.86794439e-11,2.58535258e+02,2.93530243e-05,4.78093835e+01,5.56217923e+02,1.19027876e+03,6.25628149e+01,3.88553298e+01,-1.58406759e-03
2.74239564e-05,3.94785019e-11,2.53302419e+02,3.03699492e-05,4.84645193e+01,5.52427483e+02,1.19428283e+03,6.04816134e+01,3.75627889e+01,-1.53985056e-03
2.81966671e-05,4.03297282e-11,2.47956047e+02,3.14692807e-05,4.91588852e+01,5.48515283e+02,1.19838112e+03,5.83514390e+01,3.62398333e+01,-1.49425338e-03
2.89875605e-05,4.12387844e-11,2.42490174e+02,3.26599873e-05,4.98942684e+01,5.44448460e+02,1.20257585e+03,5.61711394e+01,3.48857471e+01,-1.44679915e-03
2.97970645e-05,4.22112611e-11,2.36903607e+02,3.39530409e-05,5.06746606e+01,5.40224724e+02,1.20686929e+03,5.39395352e+01,3.34997979e+01,-1.39748811e-03
3.06256169e-05,4.32531863e-11,2.31196840e+02,3.53613822e-05,5.15052644e+01,5.35852684e+02,1.21126375e+03,5.16554190e+01,3.20812359e+01,-1.34650221e-03
3.14736660e-05,4.43725261e-11,2.25364677e+02,3.68991581e-05,5.23893241e+01,5.31300829e+02,1.21576162e+03,4.93175553e+01,3.06292937e+01,-1.29339205e-03
3.23416705e-05,4.55771364e-11,2.19408256e+02,3.85839299e-05,5.33334787e+01,5.26580386e+02,1.22036532e+03,4.69246792e+01,2.91431858e+01,-1.23839849e-03
3.32301001e-05,4.68776336e-11,2.13321348e+02,4.04349814e-05,5.43415534e+01,5.21648682e+02,1.22507736e+03,4.44754964e+01,2.76221083e+01,-1.18089924e-03
3.41394354e-05,4.82838772e-11,2.07108471e+02,4.24771297e-05,5.54234431e+01,5.16538917e+02,1.22990028e+03,4.19686817e+01,2.60652383e+01,-1.12152076e-03
3.50701682e-05,4.98099106e-11,2.00763259e+02,4.47375705e-05,5.65844505e+01,5.11202480e+02,1.23483668e+03,3.94028791e+01,2.44717335e+01,-1.05956225e-03
3.60228021e-05,5.14703810e-11,1.94286497e+02,4.72503624e-05,5.78346647e+01,5.05641102e+02,1.23988925e+03,3.67767006e+01,2.28407319e+01,-9.95167833e-04
3.69978525e-05,5.32833611e-11,1.87675848e+02,5.00556831e-05,5.91837165e+01,4.99829699e+02,1.24506070e+03,3.40887254e+01,2.11713512e+01,-9.28054483e-04
3.79958468e-05,5.52691928e-11,1.80932623e+02,5.32031610e-05,6.06449660e+01,4.93768026e+02,1.25035385e+03,3.13374994e+01,1.94626883e+01,-8.58387925e-04
3.90173249e-05,5.74532864e-11,1.74054447e+02,5.67522535e-05,6.22312703e+01,4.87421850e+02,1.25577155e+03,2.85215343e+01,1.77138188e+01,-7.85783780e-04
4.00628395e-05,5.98650075e-11,1.67042492e+02,6.07772582e-05,6.39600036e+01,4.80780113e+02,1.26131673e+03,2.56393066e+01,1.59237966e+01,-7.10297732e-04
4.11329561e-05,6.25402152e-11,1.59897115e+02,6.53701295e-05,6.58506967e+01,4.73818362e+02,1.26699240e+03,2.26892571e+01,1.40916533e+01,-6.31805186e-04
4.22282536e-05,6.55222488e-11,1.52619914e+02,7.06466520e-05,6.79271152e+01,4.66514403e+02,1.27280162e+03,1.96697900e+01,1.22163978e+01,-5.50289162e-04
4.33493246e-05,6.88648204e-11,1.45212025e+02,7.67532947e-05,7.02166271e+01,4.58831242e+02,1.27874753e+03,1.65792717e+01,1.02970157e+01,-4.65548435e-04
4.44967755e-05,7.26333320e-11,1.37677837e+02,8.38795302e-05,7.27545817e+01,4.50748742e+02,1.28483336e+03,1.34160304e+01,8.33246854e+00,-3.77805833e-04
4.56712272e-05,7.69104621e-11,1.30021323e+02,9.22710917e-05,7.55823738e+01,4.42226632e+02,1.29106240e+03,1.01783547e+01,6.32169358e+00,-2.87061451e-04
4.68733148e-05,8.18004580e-11,1.22248705e+02,1.02252984e-04,7.87518023e+01,4.33225603e+02,1.29743801e+03,6.86449329e+00,4.26360304e+00,-1.93530521e-04
4.81036889e-05,8.74366945e-11,1.14368459e+02,1.14261447e-04,8.23277365e+01,4.23702724e+02,1.30396365e+03,3.47265330e+00,2.15708353e+00,-9.76289855e-05
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
