x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
6.36985151e-08,1.73802147e-11,5.75373976e+02,7.74011195e-06,2.80567172e+01,7.26402914e+02,1.25813422e+03,4.14993879e+01,1.49342956e+01,-3.48094511e-03
1.92594436e-07,1.74182130e-11,5.74118612e+02,7.76820459e-06,2.80971829e+01,7.25899183e+02,1.25827150e+03,4.13908879e+01,1.48952516e+01,-3.47569665e-03
3.24523411e-07,1.74575486e-11,5.72824843e+02,7.79738689e-06,2.81391801e+01,7.25346810e+02,1.25841202e+03,4.12798349e+01,1.48552889e+01,-3.46990673e-03
4.59556808e-07,1.74979097e-11,5.71503398e+02,7.82748245e-06,2.81826243e+01,7.24790816e+02,1.25855584e+03,4.11661686e+01,1.48143858e+01,-3.46408998e-03
5.97767680e-07,1.75394291e-11,5.70150383e+02,7.85847003e-06,2.82272087e+01,7.24218788e+02,1.25870305e+03,4.10498277e+01,1.47725203e+01,-3.45809975e-03
7.39230794e-07,1.75821447e-11,5.68765064e+02,7.89038123e-06,2.82729687e+01,7.23630322e+02,1.25885372e+03,4.09307492e+01,1.47296696e+01,-3.45193150e-03
8.84022681e-07,1.76260880e-11,5.67346944e+02,7.92325276e-06,2.83199671e+01,7.23025968e+02,1.25900794e+03,4.08088686e+01,1.46858105e+01,-3.44559197e-03
1.03222167e-06,1.76712720e-11,5.65896146e+02,7.95713184e-06,2.83683323e+01,7.22408708e+02,1.25916579e+03,4.06841200e+01,1.46409195e+01,-3.43911678e-03
1.18390793e-06,1.77177537e-11,5.64411408e+02,7.99204818e-06,2.84180578e+01,7.21776282e+02,1.25932735e+03,4.05564360e+01,1.45949720e+01,-3.43247949e-03
1.33916352e-06,1.77655641e-11,5.62892343e+02,8.02804574e-06,2.84692283e+01,7.21129838e+02,1.25949271e+03,4.04257474e+01,1.45479435e+01,-3.42569408e-03
1.49807244e-06,1.78148031e-11,5.61336417e+02,8.06513990e-06,2.85217153e+01,7.20462345e+02,1.25966196e+03,4.02919836e+01,1.44998082e+01,-3.41867731e-03
1.66072064e-06,1.78654639e-11,5.59744518e+02,8.10339694e-06,2.85757396e+01,7.19779969e+02,1.25983520e+03,4.01550722e+01,1.44505403e+01,-3.41150275e-03
1.82719613e-06,1.79176108e-11,5.58115333e+02,8.14285397e-06,2.86313034e+01,7.19080480e+02,1.26001251e+03,4.00149392e+01,1.44001131e+01,-3.40414424e-03
1.99758895e-06,1.79713127e-11,5.56447452e+02,8.18354891e-06,2.86884021e+01,7.18361327e+02,1.26019400e+03,3.98715086e+01,1.43484993e+01,-3.39657168e-03
2.17199129e-06,1.80266021e-11,5.54740657e+02,8.22553955e-06,2.87471576e+01,7.17624624e+02,1.26037975e+03,3.97247030e+01,1.42956709e+01,-3.38881060e-03
2.35049750e-06,1.80835354e-11,5.52994028e+02,8.26887615e-06,2.88076245e+01,7.16869849e+02,1.26056988e+03,3.95744429e+01,1.42415995e+01,-3.38085514e-03
2.53320413e-06,1.81421783e-11,5.51206418e+02,8.31360830e-06,2.88698378e+01,7.16095648e+02,1.26076448e+03,3.94206471e+01,1.41862557e+01,-3.37268947e-03
2.72021005e-06,1.82026049e-11,5.49376487e+02,8.35978562e-06,2.89338169e+01,7.15299993e+02,1.26096366e+03,3.92632322e+01,1.41296096e+01,-3.36428969e-03
2.91161640e-06,1.82648593e-11,5.47503876e+02,8.40747557e-06,2.89996885e+01,7.14484733e+02,1.26116753e+03,3.91021133e+01,1.40716305e+01,-3.35567825e-03
3.10752674e-06,1.83289755e-11,5.45588563e+02,8.45675450e-06,2.90676219e+01,7.13653141e+02,1.26137619e+03,3.89372030e+01,1.40122871e+01,-3.34689485e-03
3.30804705e-06,1.83951535e-11,5.43625669e+02,8.50762696e-06,2.91372738e+01,7.12789496e+02,1.26158976e+03,3.87684122e+01,1.39515474e+01,-3.33775117e-03
3.51328580e-06,1.84632920e-11,5.41619330e+02,8.56024132e-06,2.92092688e+01,7.11913553e+02,1.26180836e+03,3.85956497e+01,1.38893783e+01,-3.32848479e-03
3.72335404e-06,1.85335845e-11,5.39565033e+02,8.61461488e-06,2.92833114e+01,7.11011135e+02,1.26203211e+03,3.84188218e+01,1.38257464e+01,-3.31892579e-03
3.93836540e-06,1.86060726e-11,5.37462828e+02,8.67084076e-06,2.93596022e+01,7.10086110e+02,1.26226112e+03,3.82378330e+01,1.37606172e+01,-3.30912106e-03
4.15843619e-06,1.86808635e-11,5.35310949e+02,8.72898760e-06,2.94381509e+01,7.09135243e+02,1.26249551e+03,3.80525853e+01,1.36939553e+01,-3.29903198e-03
4.38368547e-06,1.87580293e-11,5.33108729e+02,8.78914654e-06,2.95190939e+01,7.08159739e+02,1.26273542e+03,3.78629786e+01,1.36257249e+01,-3.28867346e-03
4.61423510e-06,1.88376701e-11,5.30854799e+02,8.85140235e-06,2.96024976e+01,7.07158094e+02,1.26298098e+03,3.76689102e+01,1.35558889e+01,-3.27802773e-03
4.85020980e-06,1.89198421e-11,5.28549129e+02,8.91586755e-06,2.96885846e+01,7.06134235e+02,1.26323232e+03,3.74702752e+01,1.34844096e+01,-3.26714283e-03
5.09173722e-06,1.90047651e-11,5.26187222e+02,8.98258533e-06,2.97770845e+01,7.05074296e+02,1.26348957e+03,3.72669662e+01,1.34112484e+01,-3.25585097e-03
5.33894803e-06,1.90923694e-11,5.23772764e+02,9.05174355e-06,2.98686557e+01,7.03997308e+02,1.26375287e+03,3.70588730e+01,1.33363656e+01,-3.24438366e-03
