x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
6.36985151e-08,9.03484704e-11,1.10682560e+02,1.20672483e-04,8.41448889e+01,4.19097462e+02,1.30838481e+03,1.26448050e+00,6.25585003e-01,-5.25241074e-05
1.92594436e-07,9.03576171e-11,1.10671356e+02,1.20692248e-04,8.41501989e+01,4.19085374e+02,1.30839071e+03,1.26095450e+00,6.23952468e-01,-5.24161689e-05
3.24523411e-07,9.03670193e-11,1.10659841e+02,1.20713133e-04,8.41560051e+01,4.19071025e+02,1.30839675e+03,1.25735113e+00,6.22281490e-01,-5.22780732e-05
4.59556808e-07,9.03766489e-11,1.10648050e+02,1.20734567e-04,8.41619799e+01,4.19056151e+02,1.30840294e+03,1.25366873e+00,6.20571164e-01,-5.21340386e-05
5.97767680e-07,9.03865100e-11,1.10635979e+02,1.20756512e-04,8.41680939e+01,4.19040875e+02,1.30840927e+03,1.24990561e+00,6.18820564e-01,-5.19856405e-05
7.39230794e-07,9.03966005e-11,1.10623629e+02,1.20778987e-04,8.41743618e+01,4.19025301e+02,1.30841575e+03,1.24606005e+00,6.17028738e-01,-5.18350621e-05
8.84022681e-07,9.04069348e-11,1.10610984e+02,1.20801991e-04,8.41807704e+01,4.19009302e+02,1.30842238e+03,1.24213027e+00,6.15194717e-01,-5.16797440e-05
1.03222167e-06,9.04175123e-11,1.10598044e+02,1.20825546e-04,8.41873353e+01,4.18992957e+02,1.30842917e+03,1.23811449e+00,6.13317506e-01,-5.15214405e-05
1.18390793e-06,9.04283426e-11,1.10584798e+02,1.20849661e-04,8.41940527e+01,4.18976203e+02,1.30843612e+03,1.23401084e+00,6.11396086e-01,-5.13589243e-05
1.33916352e-06,9.04394283e-11,1.10571243e+02,1.20874353e-04,8.42009333e+01,4.18959083e+02,1.30844323e+03,1.22981745e+00,6.09429415e-01,-5.11931772e-05
1.49807244e-06,9.04507775e-11,1.10557369e+02,1.20899635e-04,8.42079769e+01,4.18941557e+02,1.30845051e+03,1.22553237e+00,6.07416428e-01,-5.10234945e-05
1.66072064e-06,9.04623973e-11,1.10543168e+02,1.20925518e-04,8.42151859e+01,4.18923605e+02,1.30845796e+03,1.22115362e+00,6.05356031e-01,-5.08495783e-05
1.82719613e-06,9.04742914e-11,1.10528636e+02,1.20952021e-04,8.42225697e+01,4.18905257e+02,1.30846558e+03,1.21667919e+00,6.03247109e-01,-5.06721317e-05
1.99758895e-06,9.04864742e-11,1.10513755e+02,1.20979149e-04,8.42301179e+01,4.18886395e+02,1.30847339e+03,1.21210699e+00,6.01088516e-01,-5.04888516e-05
2.17199129e-06,9.04989400e-11,1.10498532e+02,1.21006934e-04,8.42378579e+01,4.18867183e+02,1.30848137e+03,1.20743489e+00,5.98879082e-01,-5.03031921e-05
2.35049750e-06,9.05117014e-11,1.10482952e+02,1.21035384e-04,8.42457835e+01,4.18847529e+02,1.30848955e+03,1.20266073e+00,5.96617609e-01,-5.01134381e-05
2.53320413e-06,9.05247742e-11,1.10466997e+02,1.21064504e-04,8.42538831e+01,4.18827306e+02,1.30849792e+03,1.19778227e+00,5.94302870e-01,-4.99170524e-05
2.72021005e-06,9.05381511e-11,1.10450676e+02,1.21094329e-04,8.42621884e+01,4.18806705e+02,1.30850648e+03,1.19279722e+00,5.91933608e-01,-4.97180699e-05
2.91161640e-06,9.05518539e-11,1.10433962e+02,1.21124858e-04,8.42706773e+01,4.18785515e+02,1.30851525e+03,1.18770323e+00,5.89508540e-01,-4.95123243e-05
3.10752674e-06,9.05658813e-11,1.10416857e+02,1.21156120e-04,8.42793713e+01,4.18763849e+02,1.30852422e+03,1.18249790e+00,5.87026348e-01,-4.93022399e-05
3.30804705e-06,9.05802393e-11,1.10399355e+02,1.21188134e-04,8.42882787e+01,4.18741722e+02,1.30853341e+03,1.17717876e+00,5.84485688e-01,-4.90882491e-05
