x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
3.30804705e-06,9.03451561e-11,1.10686620e+02,1.20664454e-04,8.41424261e+01,4.19104834e+02,1.30864767e+03,1.11190567e+00,5.52834197e-01,-5.26055130e-05
3.51328580e-06,9.03608328e-11,1.10667417e+02,1.20699348e-04,8.41521566e+01,4.19080582e+02,1.30865657e+03,1.10684661e+00,5.50374032e-01,-5.23704257e-05
3.72335404e-06,9.03768800e-11,1.10647767e+02,1.20735084e-04,8.41621253e+01,4.19055806e+02,1.30866567e+03,1.10167386e+00,5.47855927e-01,-5.21308324e-05
3.93836540e-06,9.03933154e-11,1.10627649e+02,1.20771671e-04,8.41723219e+01,4.19030374e+02,1.30867498e+03,1.09638482e+00,5.45278517e-01,-5.18841559e-05
4.15843619e-06,9.04101395e-11,1.10607063e+02,1.20809140e-04,8.41827682e+01,4.19004393e+02,1.30868451e+03,1.09097681e+00,5.42640405e-01,-5.16327266e-05
4.38368547e-06,9.04273697e-11,1.10585988e+02,1.20847503e-04,8.41934554e+01,4.18977739e+02,1.30869427e+03,1.08544706e+00,5.39940162e-01,-5.13741873e-05
4.61423510e-06,9.04450120e-11,1.10564417e+02,1.20886788e-04,8.42043964e+01,4.18950448e+02,1.30870426e+03,1.07979277e+00,5.37176325e-01,-5.11094408e-05
4.85020980e-06,9.04630685e-11,1.10542348e+02,1.20927027e-04,8.42156121e+01,4.18922617e+02,1.30871448e+03,1.07401102e+00,5.34347396e-01,-5.08405838e-05
5.09173722e-06,9.04815654e-11,1.10519750e+02,1.20968222e-04,8.42270791e+01,4.18894008e+02,1.30872495e+03,1.06809885e+00,5.31451842e-01,-5.05629721e-05
5.33894803e-06,9.05005002e-11,1.10496627e+02,1.21010414e-04,8.42388281e+01,4.18864785e+02,1.30873566e+03,1.06205321e+00,5.28488095e-01,-5.02801110e-05
5.59197596e-06,9.05198914e-11,1.10472956e+02,1.21053617e-04,8.42508512e+01,4.18834826e+02,1.30874662e+03,1.05587096e+00,5.25454551e-01,-4.99896688e-05
5.85095790e-06,9.05397459e-11,1.10448731e+02,1.21097863e-04,8.42631628e+01,4.18804171e+02,1.30875784e+03,1.04954888e+00,5.22349565e-01,-4.96926505e-05
6.11603395e-06,9.05600708e-11,1.10423942e+02,1.21143181e-04,8.42757778e+01,4.18772861e+02,1.30876932e+03,1.04308366e+00,5.19171458e-01,-4.93900967e-05
6.38734751e-06,9.05808841e-11,1.10398569e+02,1.21189590e-04,8.42886913e+01,4.18740791e+02,1.30878107e+03,1.03647192e+00,5.15918508e-01,-4.90800087e-05
6.66504536e-06,9.06022000e-11,1.10372596e+02,1.21237114e-04,8.43019062e+01,4.18707909e+02,1.30879310e+03,1.02971017e+00,5.12588955e-01,-4.87615562e-05
6.94927771e-06,9.06240266e-11,1.10346013e+02,1.21285786e-04,8.43154380e+01,4.18674258e+02,1.30880542e+03,1.02279483e+00,5.09180997e-01,-4.84357825e-05
7.24019835e-06,9.06463741e-11,1.10318809e+02,1.21335637e-04,8.43292981e+01,4.18639846e+02,1.30881802e+03,1.01572222e+00,5.05692791e-01,-4.81030858e-05
7.53796465e-06,9.06692633e-11,1.10290959e+02,1.21386685e-04,8.43434796e+01,4.18604546e+02,1.30883092e+03,1.00848857e+00,5.02122449e-01,-4.77610542e-05
7.84273769e-06,9.06926980e-11,1.10262460e+02,1.21438974e-04,8.43580081e+01,4.18568467e+02,1.30884412e+03,1.00109001e+00,4.98468043e-01,-4.74121435e-05
8.15468235e-06,9.07166973e-11,1.10233290e+02,1.21492526e-04,8.43728812e+01,4.18531512e+02,1.30885764e+03,9.93522551e-01,4.94727595e-01,-4.70545826e-05
8.47396739e-06,9.07412669e-11,1.10203443e+02,1.21547383e-04,8.43881225e+01,4.18493772e+02,1.30887147e+03,9.85782107e-01,4.90899085e-01,-4.66904481e-05
8.80076553e-06,9.07664358e-11,1.10172884e+02,1.21603559e-04,8.44037128e+01,4.18455020e+02,1.30888563e+03,9.77864484e-01,4.86980444e-01,-4.63153258e-05
9.13525357e-06,9.07922090e-11,1.10141609e+02,1.21661098e-04,8.44196793e+01,4.18415369e+02,1.30890012e+03,9.69765372e-01,4.82969557e-01,-4.59317793e-05
9.47761245e-06,9.08186005e-11,1.10109603e+02,1.21720036e-04,8.44360322e+01,4.18374807e+02,1.30891495e+03,9.61480351e-01,4.78864259e-01,-4.55397912e-05
9.82802739e-06,9.08456294e-11,1.10076842e+02,1.21780403e-04,8.44527741e+01,4.18333260e+02,1.30893013e+03,9.53004881e-01,4.74662334e-01,-4.51380884e-05
1.01866879e-05,9.08733067e-11,1.10043316e+02,1.21842241e-04,8.44699229e+01,4.18290768e+02,1.30894567e+03,9.44334306e-01,4.70361517e-01,-4.47277679e-05
1.05537882e-05,9.09016548e-11,1.10008998e+02,1.21905579e-04,8.44874769e+01,4.18247222e+02,1.30896157e+03,9.35463849e-01,4.65959488e-01,-4.43068154e-05
1.09295266e-05,9.09306769e-11,1.09973887e+02,1.21970471e-04,8.45054709e+01,4.18202780e+02,1.30897785e+03,9.26388608e-01,4.61453876e-01,-4.38787632e-05
1.13141066e-05,9.09604071e-11,1.09937942e+02,1.22036934e-04,8.45238831e+01,4.18157180e+02,1.30899451e+03,9.17103561e-01,4.56842254e-01,-4.34385261e-05
1.17077361e-05,9.09908596e-11,1.09901149e+02,1.22105011e-04,8.45427300e+01,4.18110441e+02,1.30901156e+03,9.07603555e-01,4.52122140e-01,-4.29867449e-05
1.21106281e-05,9.10220439e-11,1.09863497e+02,1.22174754e-04,8.45620379e+01,4.18062652e+02,1.30902901e+03,8.97883312e-01,4.47290993e-01,-4.25255322e-05
1.25230006e-05,9.10539807e-11,1.09824962e+02,1.22246203e-04,8.45818134e+01,4.18013751e+02,1.30904688e+03,8.87942330e-01,4.42346217e-01,-4.20539325e-05
1.29450766e-05,9.10866934e-11,1.09785520e+02,1.22319394e-04,8.46020593e+01,4.17963648e+02,1.30906516e+03,8.77789496e-01,4.37285152e-01,-4.15703842e-05
1.33770845e-05,9.11201940e-11,1.09745157e+02,1.22394381e-04,8.46228005e+01,4.17912413e+02,1.30908388e+03,8.67398031e-01,4.32105081e-01,-4.10766492e-05
1.38192580e-05,9.11545131e-11,1.09703839e+02,1.22471195e-04,8.46440292e+01,4.17859871e+02,1.30910303e+03,8.56762300e-01,4.26803222e-01,-4.05694355e-05
1.42718363e-05,9.11896557e-11,1.09661561e+02,1.22549903e-04,8.46657859e+01,4.17806201e+02,1.30912264e+03,8.45876531e-01,4.21376728e-01,-4.00527415e-05
1.47350643e-05,9.12256513e-11,1.09618291e+02,1.22630540e-04,8.46880668e+01,4.17751251e+02,1.30914271e+03,8.34734804e-01,4.15822690e-01,-3.95238079e-05
1.52091924e-05,9.12625279e-11,1.09573997e+02,1.22713149e-04,8.47108727e+01,4.17694902e+02,1.30916325e+03,8.23331047e-01,4.10138128e-01,-3.89804983e-05
1.56944773e-05,9.13003014e-11,1.09528664e+02,1.22797787e-04,8.47342282e+01,4.17637204e+02,1.30918427e+03,8.11659034e-01,4.04319995e-01,-3.84242170e-05
1.61911814e-05,9.13389886e-11,1.09482272e+02,1.22884513e-04,8.47581571e+01,4.17578202e+02,1.30920579e+03,7.99712379e-01,3.98365172e-01,-3.78562272e-05
1.66995735e-05,9.13786178e-11,1.09434792e+02,1.22973375e-04,8.47826639e+01,4.17517792e+02,1.30922781e+03,7.87484526e-01,3.92270469e-01,-3.72747614e-05
1.72199285e-05,9.14192134e-11,1.09386196e+02,1.23064426e-04,8.48077616e+01,4.17455929e+02,1.30925036e+03,7.74968750e-01,3.86032621e-01,-3.66793030e-05
1.77525281e-05,9.14607943e-11,1.09336466e+02,1.23157730e-04,8.48334750e+01,4.17392654e+02,1.30927343e+03,7.62158145e-01,3.79648283e-01,-3.60710520e-05
1.82976602e-05,9.15033950e-11,1.09285563e+02,1.23253332e-04,8.48598016e+01,4.17327801e+02,1.30929705e+03,7.49045625e-01,3.73114036e-01,-3.54470139e-05
1.88556199e-05,9.15470310e-11,1.09233471e+02,1.23351306e-04,8.48867756e+01,4.17261472e+02,1.30932122e+03,7.35623914e-01,3.66426375e-01,-3.48096801e-05
1.94267089e-05,9.15917459e-11,1.09180144e+02,1.23451689e-04,8.49143811e+01,4.17193395e+02,1.30934596e+03,7.21885546e-01,3.59581714e-01,-3.41538940e-05
2.00112363e-05,9.16375389e-11,1.09125585e+02,1.23554582e-04,8.49426858e+01,4.17123911e+02,1.30937128e+03,7.07822856e-01,3.52576380e-01,-3.34870643e-05
2.06095181e-05,9.16844564e-11,1.09069742e+02,1.23660025e-04,8.49716721e+01,4.17052725e+02,1.30939720e+03,6.93427984e-01,3.45406609e-01,-3.28036195e-05
2.12218782e-05,9.17325238e-11,1.09012590e+02,1.23768088e-04,8.50013631e+01,4.16979843e+02,1.30942373e+03,6.78692871e-01,3.38068546e-01,-3.21040794e-05
2.18486477e-05,9.17817706e-11,1.08954098e+02,1.23878841e-04,8.50317759e+01,4.16905218e+02,1.30945088e+03,6.63609259e-01,3.30558241e-01,-3.13879859e-05
2.24901657e-05,9.18322276e-11,1.08894233e+02,1.23992351e-04,8.50629278e+01,4.16828802e+02,1.30947867e+03,6.48168697e-01,3.22871646e-01,-3.06548151e-05
2.31467794e-05,9.18839303e-11,1.08832959e+02,1.24108687e-04,8.50948284e+01,4.16750487e+02,1.30950712e+03,6.32362545e-01,3.15004611e-01,-2.99028058e-05
2.38188438e-05,9.19368928e-11,1.08770263e+02,1.24227946e-04,8.51275300e+01,4.16670471e+02,1.30953623e+03,6.16181984e-01,3.06952882e-01,-2.91365660e-05
2.45067225e-05,9.19911691e-11,1.08706087e+02,1.24350176e-04,8.51610127e+01,4.16588418e+02,1.30956603e+03,5.99618028e-01,2.98712099e-01,-2.83497015e-05
2.52107878e-05,9.20467817e-11,1.08640409e+02,1.24475472e-04,8.51953171e+01,4.16504433e+02,1.30959653e+03,5.82661540e-01,2.90277791e-01,-2.75448824e-05
2.59314204e-05,9.21037594e-11,1.08573201e+02,1.24603922e-04,8.52304745e+01,4.16418545e+02,1.30962775e+03,5.65303247e-01,2.81645375e-01,-2.67232363e-05
2.66690103e-05,9.21621540e-11,1.08504408e+02,1.24735588e-04,8.52664758e+01,4.16330482e+02,1.30965971e+03,5.47533760e-01,2.72810155e-01,-2.58797607e-05
2.74239564e-05,9.22219920e-11,1.08434006e+02,1.24870570e-04,8.53033615e+01,4.16240332e+02,1.30969241e+03,5.29343596e-01,2.63767318e-01,-2.50168054e-05
2.81966671e-05,9.22833148e-11,1.08361951e+02,1.25008951e-04,8.53411467e+01,4.16147990e+02,1.30972589e+03,5.10723192e-01,2.54511935e-01,-2.41327927e-05
2.89875605e-05,9.23461496e-11,1.08288218e+02,1.25150837e-04,8.53798755e+01,4.16053556e+02,1.30976015e+03,4.91662917e-01,2.45038957e-01,-2.32304122e-05
2.97970645e-05,9.24105461e-11,1.08212757e+02,1.25296310e-04,8.54195529e+01,4.15956840e+02,1.30979522e+03,4.72153072e-01,2.35343221e-01,-2.23063570e-05
3.06256169e-05,9.24765459e-11,1.08135527e+02,1.25445465e-04,8.54602020e+01,4.15857777e+02,1.30983111e+03,4.52183876e-01,2.25419442e-01,-2.13599172e-05
3.14736660e-05,9.25441835e-11,1.08056494e+02,1.25598411e-04,8.55018611e+01,4.15756409e+02,1.30986785e+03,4.31745433e-01,2.15262365e-01,-2.03926123e-05
3.23416705e-05,9.26135114e-11,1.07975606e+02,1.25755240e-04,8.55445388e+01,4.15652552e+02,1.30990545e+03,4.10827665e-01,2.04866532e-01,-1.94013179e-05
3.32301001e-05,9.26845656e-11,1.07892829e+02,1.25916068e-04,8.55882769e+01,4.15546259e+02,1.30994394e+03,3.89420229e-01,1.94226400e-01,-1.83878317e-05
3.41394354e-05,9.27573930e-11,1.07808118e+02,1.26081003e-04,8.56331005e+01,4.15437454e+02,1.30998333e+03,3.67512399e-01,1.83336367e-01,-1.73512622e-05
3.50701682e-05,9.28320465e-11,1.07721421e+02,1.26250148e-04,8.56790262e+01,4.15325991e+02,1.31002366e+03,3.45092938e-01,1.72190647e-01,-1.62893543e-05
3.60228021e-05,9.29085761e-11,1.07632690e+02,1.26423619e-04,8.57260800e+01,4.15211787e+02,1.31006493e+03,3.22149978e-01,1.60783204e-01,-1.52011348e-05
3.69978525e-05,9.29870200e-11,1.07541891e+02,1.26601551e-04,8.57743124e+01,4.15094930e+02,1.31010717e+03,2.98670942e-01,1.49107685e-01,-1.40891587e-05
3.79958468e-05,9.30674329e-11,1.07448972e+02,1.26784061e-04,8.58237475e+01,4.14975305e+02,1.31015040e+03,2.74642545e-01,1.37157413e-01,-1.29518792e-05
3.90173249e-05,9.31498770e-11,1.07353872e+02,1.26971265e-04,8.58743991e+01,4.14852717e+02,1.31019465e+03,2.50050921e-01,1.24925434e-01,-1.17860684e-05
4.00628395e-05,9.32343960e-11,1.07256554e+02,1.27163309e-04,8.59263189e+01,4.14727237e+02,1.31023995e+03,2.24881842e-01,1.12404616e-01,-1.05940253e-05
4.11329561e-05,9.33210473e-11,1.07156963e+02,1.27360324e-04,8.59795368e+01,4.14598771e+02,1.31028630e+03,1.99121070e-01,9.95877658e-02,-9.37465136e-06
4.22282536e-05,9.34098950e-11,1.07055040e+02,1.27562443e-04,8.60340750e+01,4.14467158e+02,1.31033375e+03,1.72755153e-01,8.64677176e-02,-8.12551890e-06
4.33493246e-05,9.35009875e-11,1.06950742e+02,1.27769824e-04,8.60899884e+01,4.14332466e+02,1.31038232e+03,1.45771189e-01,7.30374034e-02,-6.84892146e-06
4.44967755e-05,9.35943987e-11,1.06844001e+02,1.27982600e-04,8.61472897e+01,4.14194448e+02,1.31043203e+03,1.18153483e-01,5.92899945e-02,-5.54068653e-06
4.56712272e-05,9.36901800e-11,1.06734772e+02,1.28200938e-04,8.62060369e+01,4.14053176e+02,1.31048291e+03,8.98824015e-02,4.52192567e-02,-4.20326022e-06
4.68733148e-05,9.37884008e-11,1.06622993e+02,1.28424993e-04,8.62662599e+01,4.13908507e+02,1.31053499e+03,6.09397698e-02,3.08195344e-02,-2.83467322e-06
4.81036889e-05,9.38891300e-11,1.06508602e+02,1.28654925e-04,8.63279940e+01,4.13760328e+02,1.31058829e+03,3.13157450e-02,1.60830458e-02,-1.43360485e-06
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
