x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
2.17199129e-06,6.58441074e-14,1.51873879e+05,7.13539876e-10,6.82718834e-01,4.66592208e+03,1.32668476e+01,1.28669172e-01,2.90374647e+02,-1.91870228e-02
2.35049750e-06,6.60786704e-14,1.51334764e+05,7.18210581e-10,6.84748442e-01,4.66318097e+03,1.43658537e+01,1.28186250e-01,2.89276271e+02,-1.91819948e-02
2.53320413e-06,6.63033977e-14,1.50821833e+05,7.23225716e-10,6.87192839e-01,4.66396577e+03,1.54907205e+01,1.27691964e-01,2.88152049e+02,-1.91834410e-02
2.72021005e-06,6.65751137e-14,1.50206277e+05,7.27976466e-10,6.88883800e-01,4.65636020e+03,1.66420566e+01,1.27186048e-01,2.87001373e+02,-1.91694689e-02
2.91161640e-06,6.68825380e-14,1.49515857e+05,7.32597500e-10,6.90070142e-01,4.64293929e+03,1.78204848e+01,1.26668227e-01,2.85823620e+02,-1.91447542e-02
3.10752674e-06,6.71539210e-14,1.48911632e+05,7.37884778e-10,6.92241649e-01,4.63872752e+03,1.90266426e+01,1.26138221e-01,2.84618153e+02,-1.91369872e-02
3.30804705e-06,6.74285870e-14,1.48305050e+05,7.43417610e-10,6.94591293e-01,4.63551284e+03,2.02611826e+01,1.25595743e-01,2.83384321e+02,-1.91310556e-02
3.51328580e-06,6.77303607e-14,1.47644275e+05,7.48946054e-10,6.96638862e-01,4.62846328e+03,2.15247725e+01,1.25040501e-01,2.82121455e+02,-1.91180273e-02
3.72335404e-06,6.80434147e-14,1.46964994e+05,7.54658045e-10,6.98722382e-01,4.62094786e+03,2.28180960e+01,1.24472193e-01,2.80828873e+02,-1.91041159e-02
3.93836540e-06,6.83603639e-14,1.46283598e+05,7.60648952e-10,7.01003933e-01,4.61454198e+03,2.41418527e+01,1.23890513e-01,2.79505875e+02,-1.90922415e-02
4.15843619e-06,6.87062028e-14,1.45547266e+05,7.66655813e-10,7.02983345e-01,4.60427868e+03,2.54967588e+01,1.23295145e-01,2.78151745e+02,-1.90731789e-02
4.38368547e-06,6.90280704e-14,1.44868601e+05,7.73282720e-10,7.05753632e-01,4.60086936e+03,2.68835472e+01,1.22685768e-01,2.76765752e+02,-1.90668416e-02
4.61423510e-06,6.94038462e-14,1.44084234e+05,7.79675292e-10,7.07735177e-01,4.58880662e+03,2.83029681e+01,1.22062051e-01,2.75347144e+02,-1.90443649e-02
4.85020980e-06,6.97569198e-14,1.43354954e+05,7.86710375e-10,7.10506625e-01,4.58345899e+03,2.97557895e+01,1.21423658e-01,2.73895156e+02,-1.90343857e-02
5.09173722e-06,7.01332360e-14,1.42585749e+05,7.93888584e-10,7.13142350e-01,4.57577712e+03,3.12427972e+01,1.20770243e-01,2.72409000e+02,-1.90200274e-02
5.33894803e-06,7.05323794e-14,1.41778855e+05,8.01234424e-10,7.15668025e-01,4.56599668e+03,3.27647957e+01,1.20101452e-01,2.70887874e+02,-1.90017099e-02
5.59197596e-06,7.09426318e-14,1.40958966e+05,8.08901665e-10,7.18338235e-01,4.55652965e+03,3.43226085e+01,1.19416925e-01,2.69330954e+02,-1.89839424e-02
5.85095790e-06,7.13704669e-14,1.40113978e+05,8.16838726e-10,7.21038295e-01,4.54623944e+03,3.59170781e+01,1.18716289e-01,2.67737398e+02,-1.89645877e-02
6.11603395e-06,7.18010654e-14,1.39273699e+05,8.25238217e-10,7.24084070e-01,4.53806401e+03,3.75490673e+01,1.17999168e-01,2.66106344e+02,-1.89491813e-02
6.38734751e-06,7.22592406e-14,1.38390605e+05,8.33840589e-10,7.26992931e-01,4.52740460e+03,3.92194588e+01,1.17265171e-01,2.64436910e+02,-1.89290499e-02
6.66504536e-06,7.27232690e-14,1.37507570e+05,8.42922841e-10,7.30222111e-01,4.51849805e+03,4.09291563e+01,1.16513904e-01,2.62728193e+02,-1.89121944e-02
6.94927771e-06,7.32089035e-14,1.36595407e+05,8.52331230e-10,7.33474549e-01,4.50851646e+03,4.26790848e+01,1.15744958e-01,2.60979267e+02,-1.88932640e-02
7.24019835e-06,7.37070853e-14,1.35672167e+05,8.62201566e-10,7.36953557e-01,4.49928387e+03,4.44701909e+01,1.14957918e-01,2.59189187e+02,-1.88757178e-02
7.53796465e-06,7.42276362e-14,1.34720712e+05,8.72451938e-10,7.40485281e-01,4.48914168e+03,4.63034435e+01,1.14152359e-01,2.57356986e+02,-1.88564008e-02
7.84273769e-06,7.47780321e-14,1.33729114e+05,8.83030237e-10,7.43947164e-01,4.47693278e+03,4.81798345e+01,1.13327844e-01,2.55481670e+02,-1.88330879e-02
8.15468235e-06,7.53370803e-14,1.32736761e+05,8.94223910e-10,7.47787226e-01,4.46664842e+03,5.01003788e+01,1.12483927e-01,2.53562226e+02,-1.88134025e-02
8.47396739e-06,7.59237518e-14,1.31711089e+05,9.05848778e-10,7.51655070e-01,4.45505883e+03,5.20661155e+01,1.11620153e-01,2.51597616e+02,-1.87911633e-02
8.80076553e-06,7.65436401e-14,1.30644427e+05,9.17882543e-10,7.55472305e-01,4.44142108e+03,5.40781080e+01,1.10736053e-01,2.49586777e+02,-1.87649182e-02
9.13525357e-06,7.71671500e-14,1.29588821e+05,9.30726105e-10,7.59853702e-01,4.43108454e+03,5.61374448e+01,1.09831150e-01,2.47528620e+02,-1.87449756e-02
9.47761245e-06,7.78304959e-14,1.28484341e+05,9.43994563e-10,7.64117674e-01,4.41797201e+03,5.82452398e+01,1.08904953e-01,2.45422033e+02,-1.87196074e-02
9.82802739e-06,7.85207184e-14,1.27354922e+05,9.57900179e-10,7.68557809e-01,4.40458289e+03,6.04026334e+01,1.07956962e-01,2.43265876e+02,-1.86936265e-02
1.01866879e-05,7.92295863e-14,1.26215477e+05,9.72602322e-10,7.73372033e-01,4.39251838e+03,6.26107927e+01,1.06986664e-01,2.41058983e+02,-1.86701500e-02
1.05537882e-05,7.99798642e-14,1.25031470e+05,9.87886983e-10,7.78156859e-01,4.37823431e+03,6.48709122e+01,1.05993535e-01,2.38800158e+02,-1.86422689e-02
1.09295266e-05,8.07594824e-14,1.23824469e+05,1.00397327e-09,7.83193679e-01,4.36403434e+03,6.71842147e+01,1.04977036e-01,2.36488182e+02,-1.86144624e-02
1.13141066e-05,8.15783370e-14,1.22581562e+05,1.02081500e-09,7.88338513e-01,4.34860948e+03,6.95519515e+01,1.03936618e-01,2.34121802e+02,-1.85841538e-02
1.17077361e-05,8.24315642e-14,1.21312753e+05,1.03855621e-09,7.93737709e-01,4.33307279e+03,7.19754036e+01,1.02871718e-01,2.31699739e+02,-1.85535172e-02
1.21106281e-05,8.33161842e-14,1.20024700e+05,1.05732471e-09,7.99502010e-01,4.31819948e+03,7.44558820e+01,1.01781761e-01,2.29220682e+02,-1.85240869e-02
1.25230006e-05,8.42491767e-14,1.18695522e+05,1.07700501e-09,8.05364732e-01,4.30169341e+03,7.69947286e+01,1.00666155e-01,2.26683290e+02,-1.84913058e-02
1.29450766e-05,8.52130023e-14,1.17352983e+05,1.09792896e-09,8.11724999e-01,4.28662573e+03,7.95933169e+01,9.95242987e-02,2.24086191e+02,-1.84612737e-02
1.33770845e-05,8.62314557e-14,1.15966963e+05,1.11991007e-09,8.18197189e-01,4.26977291e+03,8.22530525e+01,9.83555734e-02,2.21427980e+02,-1.84275568e-02
1.38192580e-05,8.73097170e-14,1.14534789e+05,1.14301348e-09,8.24763289e-01,4.25088400e+03,8.49753745e+01,9.71593471e-02,2.18707218e+02,-1.83896064e-02
1.42718363e-05,8.84241615e-14,1.13091262e+05,1.16769164e-09,8.31951041e-01,4.23388767e+03,8.77617555e+01,9.59349726e-02,2.15922434e+02,-1.83553169e-02
1.47350643e-05,8.96040307e-14,1.11602122e+05,1.19371924e-09,8.39296087e-01,4.21502510e+03,9.06137029e+01,9.46817876e-02,2.13072121e+02,-1.83170995e-02
1.52091924e-05,9.08404781e-14,1.10083084e+05,1.22139073e-09,8.47063092e-01,4.19612928e+03,9.35327595e+01,9.33991141e-02,2.10154738e+02,-1.82786439e-02
1.56944773e-05,9.21591043e-14,1.08507999e+05,1.25056065e-09,8.54883752e-01,4.17427762e+03,9.65205046e+01,9.20862583e-02,2.07168705e+02,-1.82339537e-02
1.61911814e-05,9.35183490e-14,1.06930887e+05,1.28200830e-09,8.63643592e-01,4.15575787e+03,9.95785543e+01,9.07425099e-02,2.04112408e+02,-1.81958992e-02
1.66995735e-05,9.49724432e-14,1.05293701e+05,1.31523681e-09,8.72462748e-01,4.13391739e+03,1.02708563e+02,8.93671421e-02,2.00984193e+02,-1.81507994e-02
1.72199285e-05,9.65035776e-14,1.03623101e+05,1.35076537e-09,8.81814126e-01,4.11193414e+03,1.05912224e+02,8.79594108e-02,1.97782368e+02,-1.81051646e-02
1.77525281e-05,9.81218691e-14,1.01914080e+05,1.38875888e-09,8.91664723e-01,4.08929352e+03,1.09191271e+02,8.65185545e-02,1.94505201e+02,-1.80579102e-02
1.82976602e-05,9.98391207e-14,1.00161139e+05,1.42939606e-09,9.01970600e-01,4.06540808e+03,1.12547476e+02,8.50437937e-02,1.91150919e+02,-1.80077732e-02
1.88556199e-05,1.01661901e-13,9.83652671e+04,1.47297330e-09,9.12803297e-01,4.04046628e+03,1.15982657e+02,8.35343307e-02,1.87717707e+02,-1.79551037e-02
1.94267089e-05,1.03590168e-13,9.65342581e+04,1.51993221e-09,9.24370828e-01,4.01550532e+03,1.19498671e+02,8.19893488e-02,1.84203708e+02,-1.79020692e-02
2.00112363e-05,1.05637259e-13,9.46635696e+04,1.57057916e-09,9.36662765e-01,3.99005282e+03,1.23097421e+02,8.04080123e-02,1.80607021e+02,-1.78476511e-02
2.06095181e-05,1.07819324e-13,9.27477527e+04,1.62524813e-09,9.49650102e-01,3.96350605e+03,1.26780852e+02,7.87894659e-02,1.76925701e+02,-1.77905229e-02
2.12218782e-05,1.10155970e-13,9.07803725e+04,1.68430345e-09,9.63280675e-01,3.93511400e+03,1.30550959e+02,7.71328338e-02,1.73157755e+02,-1.77289983e-02
2.18486477e-05,1.12664325e-13,8.87592413e+04,1.74824442e-09,9.77588944e-01,3.90465235e+03,1.34409780e+02,7.54372200e-02,1.69301145e+02,-1.76624929e-02
2.24901657e-05,1.15330457e-13,8.67073649e+04,1.81816139e-09,9.93182291e-01,3.87522984e+03,1.38359403e+02,7.37017071e-02,1.65353786e+02,-1.75977665e-02
2.31467794e-05,1.18202798e-13,8.46003663e+04,1.89431406e-09,1.00963588e+00,3.84370041e+03,1.42401965e+02,7.19253565e-02,1.61313541e+02,-1.75278569e-02
2.38188438e-05,1.21298179e-13,8.24414685e+04,1.97762804e-09,1.02714293e+00,3.81056267e+03,1.46539652e+02,7.01072070e-02,1.57178225e+02,-1.74537614e-02
2.45067225e-05,1.24640621e-13,8.02306658e+04,2.06911766e-09,1.04584213e+00,3.77588743e+03,1.50774703e+02,6.82462753e-02,1.52945601e+02,-1.73755363e-02
2.52107878e-05,1.28261785e-13,7.79655451e+04,2.16992222e-09,1.06582876e+00,3.73940638e+03,1.55109410e+02,6.63415547e-02,1.48613379e+02,-1.72924595e-02
2.59314204e-05,1.32180429e-13,7.56541651e+04,2.28170287e-09,1.08750805e+00,3.70235307e+03,1.59546116e+02,6.43920148e-02,1.44179215e+02,-1.72072498e-02
2.66690103e-05,1.36449691e-13,7.32870842e+04,2.40591987e-09,1.11083397e+00,3.66344016e+03,1.64087223e+02,6.23966011e-02,1.39640711e+02,-1.71168427e-02
2.74239564e-05,1.41128057e-13,7.08576327e+04,2.54442131e-09,1.13583752e+00,3.62172406e+03,1.68735187e+02,6.03542341e-02,1.34995411e+02,-1.70188508e-02
2.81966671e-05,1.46242536e-13,6.83795584e+04,2.70022058e-09,1.16323131e+00,3.57935589e+03,1.73492522e+02,5.82638092e-02,1.30240803e+02,-1.69181713e-02
2.89875605e-05,1.51880031e-13,6.58414405e+04,2.87602810e-09,1.19297955e+00,3.53463707e+03,1.78361802e+02,5.61241955e-02,1.25374313e+02,-1.68106081e-02
2.97970645e-05,1.58119082e-13,6.32434737e+04,3.07571924e-09,1.22547076e+00,3.48763618e+03,1.83345661e+02,5.39342358e-02,1.20393311e+02,-1.66960835e-02
3.06256169e-05,1.65062530e-13,6.05831015e+04,3.30403695e-09,1.26106348e+00,3.43796106e+03,1.88446795e+02,5.16927456e-02,1.15295100e+02,-1.65733577e-02
3.14736660e-05,1.72840878e-13,5.78566836e+04,3.56695675e-09,1.30014541e+00,3.38499448e+03,1.93667964e+02,4.93985124e-02,1.10076923e+02,-1.64405360e-02
3.23416705e-05,1.81584195e-13,5.50708723e+04,3.87286109e-09,1.34367558e+00,3.32988227e+03,1.99011993e+02,4.70502954e-02,1.04735957e+02,-1.63001193e-02
3.32301001e-05,1.91500778e-13,5.22191090e+04,4.23181279e-09,1.39218341e+00,3.27143584e+03,2.04481772e+02,4.46468248e-02,9.92693129e+01,-1.61486545e-02
3.41394354e-05,2.02838261e-13,4.93003636e+04,4.65767051e-09,1.44663655e+00,3.20938671e+03,2.10080261e+02,4.21868006e-02,9.36740328e+01,-1.59848747e-02
3.50701682e-05,2.15925989e-13,4.63121648e+04,5.16914904e-09,1.50818523e+00,3.14312937e+03,2.15810488e+02,3.96688927e-02,8.79470902e+01,-1.58064678e-02
3.60228021e-05,2.31199994e-13,4.32525962e+04,5.79233950e-09,1.57836244e+00,3.07207210e+03,2.21675553e+02,3.70917398e-02,8.20853867e+01,-1.56109256e-02
3.69978525e-05,2.49228578e-13,4.01238095e+04,6.56508752e-09,1.65952281e+00,2.99638673e+03,2.27678629e+02,3.44539488e-02,7.60857513e+01,-1.53976355e-02
3.79958468e-05,2.70866355e-13,3.69185755e+04,7.54149683e-09,1.75405430e+00,2.91407308e+03,2.33822963e+02,3.17540942e-02,6.99449384e+01,-1.51594905e-02
3.90173249e-05,2.97290244e-13,3.36371616e+04,8.80557740e-09,1.86602615e+00,2.82455165e+03,2.40111880e+02,2.89907177e-02,6.36596259e+01,-1.48927744e-02
4.00628395e-05,3.30248798e-13,3.02802011e+04,1.04913959e-08,2.00139392e+00,2.72711694e+03,2.46548781e+02,2.61623276e-02,5.72264135e+01,-1.45927614e-02
4.11329561e-05,3.72513541e-13,2.68446617e+04,1.28229720e-08,2.16863853e+00,2.61973582e+03,2.53137150e+02,2.32673991e-02,5.06418211e+01,-1.42495330e-02
4.22282536e-05,4.28641460e-13,2.33295211e+04,1.62038754e-08,2.38158044e+00,2.50024985e+03,2.59880549e+02,2.03043747e-02,4.39022865e+01,-1.38508059e-02
4.33493246e-05,5.06850459e-13,1.97296852e+04,2.14228396e-08,2.66279490e+00,2.36412306e+03,2.66782628e+02,1.72716672e-02,3.70041638e+01,-1.33728470e-02
4.44967755e-05,6.23261671e-13,1.60446254e+04,3.02303458e-08,3.05571747e+00,2.20624993e+03,2.73847119e+02,1.41676675e-02,2.99437212e+01,-1.27831745e-02
4.56712272e-05,8.14755292e-13,1.22736239e+04,4.72459952e-08,3.65324036e+00,2.01772611e+03,2.81077845e+02,1.09907706e-02,2.27171391e+01,-1.20218531e-02
4.68733148e-05,1.18887809e-12,8.41129140e+03,8.86660609e-08,4.69851048e+00,1.77840468e+03,2.88478718e+02,7.73948023e-03,1.53205082e+01,-1.09477243e-02
4.81036889e-05,2.24701182e-12,4.45035627e+03,2.56345646e-07,7.18203041e+00,1.43720320e+03,2.96053740e+02,4.41310854e-03,7.74982705e+00,-9.14356516e-03
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,3.03807011e+02,1.00000000e-03,1.00000000e-03,0.00000000e+00
