x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
6.36985151e-08,9.39283205e-11,1.06464122e+02,1.28744513e-04,8.63520300e+01,4.13702616e+02,1.31062097e+03,1.21824940e-02,1.21824940e-02,-8.87392322e-07
1.92594436e-07,9.39284881e-11,1.06463933e+02,1.28744884e-04,8.63521261e+01,4.13702408e+02,1.31062103e+03,1.21824940e-02,1.21824940e-02,-8.85603760e-07
3.24523411e-07,9.39286603e-11,1.06463739e+02,1.28745274e-04,8.63522306e+01,4.13702159e+02,1.31062109e+03,1.21824940e-02,1.21824940e-02,-8.83277676e-07
4.59556808e-07,9.39288366e-11,1.06463540e+02,1.28745675e-04,8.63523381e+01,4.13701902e+02,1.31062115e+03,1.21824940e-02,1.21824940e-02,-8.80853610e-07
5.97767680e-07,9.39290170e-11,1.06463337e+02,1.28746085e-04,8.63524482e+01,4.13701639e+02,1.31062121e+03,1.21824940e-02,1.21824940e-02,-8.78371369e-07
7.39230794e-07,9.39292016e-11,1.06463128e+02,1.28746505e-04,8.63525609e+01,4.13701370e+02,1.31062127e+03,1.21824940e-02,1.21824940e-02,-8.75845785e-07
8.84022681e-07,9.39293905e-11,1.06462915e+02,1.28746935e-04,8.63526764e+01,4.13701095e+02,1.31062134e+03,1.21824940e-02,1.21824940e-02,-8.73264964e-07
1.03222167e-06,9.39295839e-11,1.06462697e+02,1.28747375e-04,8.63527943e+01,4.13700811e+02,1.31062140e+03,1.21824940e-02,1.21824940e-02,-8.70581435e-07
1.18390793e-06,9.39297816e-11,1.06462474e+02,1.28747825e-04,8.63529154e+01,4.13700524e+02,1.31062147e+03,1.21824940e-02,1.21824940e-02,-8.67898632e-07
1.33916352e-06,9.39299841e-11,1.06462245e+02,1.28748286e-04,8.63530390e+01,4.13700228e+02,1.31062154e+03,1.21824940e-02,1.21824940e-02,-8.65097778e-07
1.49807244e-06,9.39301912e-11,1.06462011e+02,1.28748758e-04,8.63531657e+01,4.13699925e+02,1.31062161e+03,1.21824940e-02,1.21824940e-02,-8.62255479e-07
1.66072064e-06,9.39304034e-11,1.06461771e+02,1.28749241e-04,8.63532951e+01,4.13699614e+02,1.31062168e+03,1.21824940e-02,1.21824940e-02,-8.59309885e-07
1.82719613e-06,9.39306203e-11,1.06461526e+02,1.28749735e-04,8.63534277e+01,4.13699297e+02,1.31062176e+03,1.21824940e-02,1.21824940e-02,-8.56324436e-07
1.99758895e-06,9.39308424e-11,1.06461275e+02,1.28750241e-04,8.63535635e+01,4.13698973e+02,1.31062183e+03,1.21824940e-02,1.21824940e-02,-8.53274284e-07
2.17199129e-06,9.39310697e-11,1.06461019e+02,1.28750758e-04,8.63537022e+01,4.13698639e+02,1.31062191e+03,1.21824940e-02,1.21824940e-02,-8.50114397e-07
2.35049750e-06,9.39313023e-11,1.06460756e+02,1.28751288e-04,8.63538445e+01,4.13698299e+02,1.31062199e+03,1.21824940e-02,1.21824940e-02,-8.46917186e-07
2.53320413e-06,9.39315402e-11,1.06460487e+02,1.28751831e-04,8.63539901e+01,4.13697952e+02,1.31062207e+03,1.21824940e-02,1.21824940e-02,-8.43648905e-07
2.72021005e-06,9.39317838e-11,1.06460211e+02,1.28752386e-04,8.63541391e+01,4.13697596e+02,1.31062215e+03,1.21824940e-02,1.21824940e-02,-8.40301026e-07
2.91161640e-06,9.39320330e-11,1.06459930e+02,1.28752954e-04,8.63542917e+01,4.13697232e+02,1.31062224e+03,1.21824940e-02,1.21824940e-02,-8.36873990e-07
3.10752674e-06,9.39322883e-11,1.06459641e+02,1.28753535e-04,8.63544476e+01,4.13696857e+02,1.31062232e+03,1.21824940e-02,1.21824940e-02,-8.33333640e-07
3.30804705e-06,9.39325493e-11,1.06459346e+02,1.28754131e-04,8.63546073e+01,4.13696475e+02,1.31062241e+03,1.21824940e-02,1.21824940e-02,-8.29735731e-07
3.51328580e-06,9.39328166e-11,1.06459044e+02,1.28754740e-04,8.63547708e+01,4.13696084e+02,1.31062250e+03,1.21824940e-02,1.21824940e-02,-8.26040285e-07
3.72335404e-06,9.39330902e-11,1.06458734e+02,1.28755363e-04,8.63549380e+01,4.13695683e+02,1.31062260e+03,1.21824940e-02,1.21824940e-02,-8.22251376e-07
