x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
6.36985151e-08,1.88112456e-11,5.31597034e+02,8.83094427e-06,2.95752983e+01,7.07460836e+02,1.08203032e+03,1.20089453e+02,7.22677664e+01,-3.28127236e-03
1.92594436e-07,1.88517279e-11,5.30455472e+02,8.86239048e-06,2.96169508e+01,7.06970325e+02,1.08262804e+03,1.19775475e+02,7.20788207e+01,-3.27606722e-03
3.24523411e-07,1.88933666e-11,5.29286409e+02,8.89517808e-06,2.96610098e+01,7.06462474e+02,1.08323982e+03,1.19454109e+02,7.18854289e+01,-3.27068703e-03
4.59556808e-07,1.89362748e-11,5.28087080e+02,8.92889898e-06,2.97059875e+01,7.05930542e+02,1.08386601e+03,1.19125180e+02,7.16874865e+01,-3.26503241e-03
5.97767680e-07,1.89804554e-11,5.26857855e+02,8.96359413e-06,2.97520014e+01,7.05378276e+02,1.08450692e+03,1.18788512e+02,7.14848862e+01,-3.25914844e-03
7.39230794e-07,1.90258598e-11,5.25600527e+02,8.99934024e-06,2.97993647e+01,7.04815153e+02,1.08516292e+03,1.18443921e+02,7.12775186e+01,-3.25315041e-03
8.84022681e-07,1.90725632e-11,5.24313475e+02,9.03615821e-06,2.98480105e+01,7.04237005e+02,1.08583435e+03,1.18091222e+02,7.10652714e+01,-3.24698807e-03
1.03222167e-06,1.91205647e-11,5.22997203e+02,9.07410732e-06,2.98981159e+01,7.03648264e+02,1.08652159e+03,1.17730223e+02,7.08480298e+01,-3.24071568e-03
1.18390793e-06,1.91699586e-11,5.21649629e+02,9.11320419e-06,2.99495669e+01,7.03042989e+02,1.08722499e+03,1.17360730e+02,7.06256762e+01,-3.23426136e-03
1.33916352e-06,1.92207542e-11,5.20271038e+02,9.15350861e-06,3.00025237e+01,7.02424854e+02,1.08794495e+03,1.16982542e+02,7.03980905e+01,-3.22767021e-03
1.49807244e-06,1.92730382e-11,5.18859640e+02,9.19504632e-06,3.00569116e+01,7.01789191e+02,1.08868185e+03,1.16595455e+02,7.01651495e+01,-3.22088574e-03
1.66072064e-06,1.93268840e-11,5.17414065e+02,9.23785245e-06,3.01127066e+01,7.01133074e+02,1.08943609e+03,1.16199259e+02,6.99267271e+01,-3.21387252e-03
1.82719613e-06,1.93822710e-11,5.15935494e+02,9.28201009e-06,3.01701858e+01,7.00464003e+02,1.09020807e+03,1.15793741e+02,6.96826944e+01,-3.20672251e-03
1.99758895e-06,1.94393510e-11,5.14420544e+02,9.32752328e-06,3.02290980e+01,6.99770972e+02,1.09099822e+03,1.15378680e+02,6.94329193e+01,-3.19930155e-03
2.17199129e-06,1.94979620e-11,5.12874189e+02,9.37454983e-06,3.02901768e+01,6.99077107e+02,1.09180697e+03,1.14953852e+02,6.91772668e+01,-3.19189310e-03
2.35049750e-06,1.95584721e-11,5.11287455e+02,9.42299701e-06,3.03525185e+01,6.98348648e+02,1.09263474e+03,1.14519028e+02,6.89155985e+01,-3.18408420e-03
2.53320413e-06,1.96207325e-11,5.09665038e+02,9.47302452e-06,3.04168367e+01,6.97607782e+02,1.09348200e+03,1.14073972e+02,6.86477729e+01,-3.17614701e-03
2.72021005e-06,1.96848780e-11,5.08004230e+02,9.52465957e-06,3.04829738e+01,6.96846445e+02,1.09434919e+03,1.13618443e+02,6.83736451e+01,-3.16798313e-03
2.91161640e-06,1.97509414e-11,5.06305046e+02,9.57798324e-06,3.05511013e+01,6.96067813e+02,1.09523678e+03,1.13152196e+02,6.80930668e+01,-3.15963201e-03
3.10752674e-06,1.98190290e-11,5.04565650e+02,9.63304552e-06,3.06211739e+01,6.95267520e+02,1.09614527e+03,1.12674977e+02,6.78058862e+01,-3.15104043e-03
3.30804705e-06,1.98891318e-11,5.02787214e+02,9.68995744e-06,3.06935157e+01,6.94453682e+02,1.09707513e+03,1.12186528e+02,6.75119479e+01,-3.14230889e-03
3.51328580e-06,1.99614377e-11,5.00965977e+02,9.74873973e-06,3.07678571e+01,6.93614086e+02,1.09802687e+03,1.11686586e+02,6.72110930e+01,-3.13328739e-03
3.72335404e-06,2.00359553e-11,4.99102785e+02,9.80950599e-06,3.08444955e+01,6.92755667e+02,1.09900100e+03,1.11174880e+02,6.69031586e+01,-3.12406197e-03
3.93836540e-06,2.01129273e-11,4.97192721e+02,9.87226153e-06,3.09230238e+01,6.91861458e+02,1.09999806e+03,1.10651133e+02,6.65879782e+01,-3.11442326e-03
4.15843619e-06,2.01922364e-11,4.95239894e+02,9.93719444e-06,3.10041587e+01,6.90952183e+02,1.10101858e+03,1.10115061e+02,6.62653813e+01,-3.10462800e-03
4.38368547e-06,2.02739656e-11,4.93243463e+02,1.00044012e-05,3.10880140e+01,6.90028034e+02,1.10206311e+03,1.09566375e+02,6.59351934e+01,-3.09467950e-03
4.61423510e-06,2.03583931e-11,4.91197950e+02,1.00738895e-05,3.11741248e+01,6.89069826e+02,1.10313223e+03,1.09004778e+02,6.55972358e+01,-3.08434032e-03
4.85020980e-06,2.04455537e-11,4.89103942e+02,1.01457950e-05,3.12627940e+01,6.88083855e+02,1.10422650e+03,1.08429966e+02,6.52513258e+01,-3.07368890e-03
5.09173722e-06,2.05354739e-11,4.86962265e+02,1.02202658e-05,3.13543673e+01,6.87077560e+02,1.10534652e+03,1.07841628e+02,6.48972761e+01,-3.06281839e-03
5.33894803e-06,2.06283017e-11,4.84770921e+02,1.02973984e-05,3.14488391e+01,6.86046565e+02,1.10649289e+03,1.07239446e+02,6.45348953e+01,-3.05167507e-03
5.59197596e-06,2.07241873e-11,4.82528007e+02,1.03772979e-05,3.15462217e+01,6.84986938e+02,1.10766624e+03,1.06623094e+02,6.41639872e+01,-3.04021049e-03
5.85095790e-06,2.08232310e-11,4.80232908e+02,1.04601044e-05,3.16467034e+01,6.83900318e+02,1.10886720e+03,1.05992239e+02,6.37843514e+01,-3.02844574e-03
6.11603395e-06,2.09256778e-11,4.77881808e+02,1.05458964e-05,3.17500591e+01,6.82774741e+02,1.11009642e+03,1.05346539e+02,6.33957823e+01,-3.01623151e-03
6.38734751e-06,2.10314873e-11,4.75477580e+02,1.06349074e-05,3.18569576e+01,6.81626945e+02,1.11135457e+03,1.04685645e+02,6.29980698e+01,-3.00377811e-03
6.66504536e-06,2.11408989e-11,4.73016816e+02,1.07272429e-05,3.19672468e+01,6.80446872e+02,1.11264232e+03,1.04009199e+02,6.25909987e+01,-2.99096016e-03
6.94927771e-06,2.12540465e-11,4.70498671e+02,1.08230746e-05,3.20811253e+01,6.79235536e+02,1.11396037e+03,1.03316836e+02,6.21743488e+01,-2.97779105e-03
7.24019835e-06,2.13711257e-11,4.67921098e+02,1.09225579e-05,3.21986396e+01,6.77988854e+02,1.11530944e+03,1.02608181e+02,6.17478947e+01,-2.96421996e-03
7.53796465e-06,2.14922489e-11,4.65284049e+02,1.10259062e-05,3.23201224e+01,6.76711509e+02,1.11669025e+03,1.01882851e+02,6.13114057e+01,-2.95030674e-03
7.84273769e-06,2.16175603e-11,4.62586917e+02,1.11333332e-05,3.24458453e+01,6.75405882e+02,1.11810355e+03,1.01140452e+02,6.08646456e+01,-2.93608259e-03
8.15468235e-06,2.17474138e-11,4.59824815e+02,1.12449636e-05,3.25754931e+01,6.74055725e+02,1.11955011e+03,1.00380585e+02,6.04073729e+01,-2.92134235e-03
8.47396739e-06,2.18818424e-11,4.56999932e+02,1.13611069e-05,3.27097573e+01,6.72675876e+02,1.12103071e+03,9.96028368e+01,5.99393400e+01,-2.90627515e-03
8.80076553e-06,2.20212045e-11,4.54107789e+02,1.14819257e-05,3.28484003e+01,6.71251962e+02,1.12254615e+03,9.88067876e+01,5.94602939e+01,-2.89069907e-03
9.13525357e-06,2.21656590e-11,4.51148348e+02,1.16077093e-05,3.29918323e+01,6.69789290e+02,1.12409725e+03,9.79920065e+01,5.89699753e+01,-2.87468238e-03
