x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
1.47350643e-05,6.73912793e-14,1.48387152e+05,7.42697800e-10,6.94302911e-01,4.63615341e+03,3.91278462e+02,2.47269783e+00,9.16146463e+02,-1.91456074e-02
1.52091924e-05,6.83254449e-14,1.46358359e+05,7.59853928e-10,7.00629137e-01,4.61443188e+03,4.03866459e+02,2.43885519e+00,9.03602539e+02,-1.91054055e-02
1.56944773e-05,6.93092092e-14,1.44280971e+05,7.78076560e-10,7.07248342e-01,4.59191147e+03,4.16750664e+02,2.40421620e+00,8.90763445e+02,-1.90635250e-02
1.61911814e-05,7.03401823e-14,1.42166251e+05,7.97527988e-10,7.14303852e-01,4.56974552e+03,4.29938048e+02,2.36876212e+00,8.77622233e+02,-1.90221039e-02
1.66995735e-05,7.14330097e-14,1.39991302e+05,8.18194436e-10,7.21602655e-01,4.54581426e+03,4.43435745e+02,2.33247377e+00,8.64171796e+02,-1.89771571e-02
1.72199285e-05,7.25825741e-14,1.37774116e+05,8.40303821e-10,7.29364333e-01,4.52193868e+03,4.57251056e+02,2.29533151e+00,8.50404855e+02,-1.89320796e-02
1.77525281e-05,7.37979900e-14,1.35505046e+05,8.63941091e-10,7.37530775e-01,4.49726135e+03,4.71391455e+02,2.25731526e+00,8.36313965e+02,-1.88852380e-02
1.82976602e-05,7.50822640e-14,1.33187246e+05,8.89285095e-10,7.46181029e-01,4.47218083e+03,4.85864592e+02,2.21840445e+00,8.21891502e+02,-1.88373679e-02
1.88556199e-05,7.64567010e-14,1.30792983e+05,9.16327392e-10,7.55049917e-01,4.44398538e+03,5.00678298e+02,2.17857803e+00,8.07129663e+02,-1.87832290e-02
1.94267089e-05,7.79122570e-14,1.28349510e+05,9.45450821e-10,7.64493341e-01,4.41550554e+03,5.15840584e+02,2.13781445e+00,7.92020463e+02,-1.87281954e-02
2.00112363e-05,7.94458090e-14,1.25871964e+05,9.77003724e-10,7.74757477e-01,4.38841102e+03,5.31359655e+02,2.09609166e+00,7.76555728e+02,-1.86755113e-02
2.06095181e-05,8.10939010e-14,1.23313836e+05,1.01089545e-09,7.85341593e-01,4.35795678e+03,5.47243906e+02,2.05338710e+00,7.60727092e+02,-1.86159027e-02
2.12218782e-05,8.28536774e-14,1.20694703e+05,1.04757115e-09,7.96548619e-01,4.32626394e+03,5.63501929e+02,2.00967765e+00,7.44525992e+02,-1.85534264e-02
2.18486477e-05,8.47306187e-14,1.18021090e+05,1.08743245e-09,8.08541767e-01,4.29412412e+03,5.80142520e+02,1.96493967e+00,7.27943664e+02,-1.84896014e-02
2.24901657e-05,8.67281715e-14,1.15302788e+05,1.13097804e-09,8.21551004e-01,4.26272045e+03,5.97174681e+02,1.91914897e+00,7.10971137e+02,-1.84267783e-02
2.31467794e-05,8.88915265e-14,1.12496662e+05,1.17825599e-09,8.35064150e-01,4.22738680e+03,6.14607626e+02,1.87228076e+00,6.93599228e+02,-1.83555352e-02
2.38188438e-05,9.12180838e-14,1.09627385e+05,1.23004242e-09,8.49531904e-01,4.19093823e+03,6.32450786e+02,1.82430969e+00,6.75818541e+02,-1.82814190e-02
2.45067225e-05,9.37314599e-14,1.06687765e+05,1.28689248e-09,8.64962804e-01,4.15264267e+03,6.50713814e+02,1.77520982e+00,6.57619457e+02,-1.82028502e-02
2.52107878e-05,9.64456614e-14,1.03685328e+05,1.34964565e-09,8.81612244e-01,4.11346142e+03,6.69406590e+02,1.72495458e+00,6.38992129e+02,-1.81217131e-02
2.59314204e-05,9.93941670e-14,1.00609526e+05,1.41906429e-09,8.99459729e-01,4.07223972e+03,6.88539226e+02,1.67351677e+00,6.19926481e+02,-1.80355134e-02
2.66690103e-05,1.02604413e-13,9.74616946e+04,1.49623268e-09,9.18699849e-01,4.02921195e+03,7.08122073e+02,1.62086859e+00,6.00412199e+02,-1.79446030e-02
2.74239564e-05,1.06102551e-13,9.42484408e+04,1.58255096e-09,9.39663647e-01,3.98528248e+03,7.28165723e+02,1.56698154e+00,5.80438726e+02,-1.78507841e-02
2.81966671e-05,1.09960110e-13,9.09420700e+04,1.67913389e-09,9.62034646e-01,3.93702396e+03,7.48681022e+02,1.51182647e+00,5.59995256e+02,-1.77465193e-02
2.89875605e-05,1.14192387e-13,8.75715125e+04,1.78842106e-09,9.86672843e-01,3.88819945e+03,7.69679066e+02,1.45537355e+00,5.39070731e+02,-1.76397286e-02
2.97970645e-05,1.18882537e-13,8.41166434e+04,1.91244069e-09,1.01346898e+00,3.83623234e+03,7.91171216e+02,1.39759223e+00,5.17653831e+02,-1.75245831e-02
3.06256169e-05,1.24107087e-13,8.05755756e+04,2.05414933e-09,1.04273987e+00,3.78087138e+03,8.13169098e+02,1.33845126e+00,4.95732969e+02,-1.74001919e-02
3.14736660e-05,1.29943566e-13,7.69564844e+04,2.21758662e-09,1.07514332e+00,3.72326620e+03,8.35684612e+02,1.27791864e+00,4.73296286e+02,-1.72688156e-02
3.23416705e-05,1.36524268e-13,7.32470506e+04,2.40736991e-09,1.11089630e+00,3.66164442e+03,8.58729940e+02,1.21596163e+00,4.50331646e+02,-1.71260139e-02
3.32301001e-05,1.43961137e-13,6.94631912e+04,2.63051089e-09,1.15115919e+00,3.59834350e+03,8.82317548e+02,1.15254671e+00,4.26826624e+02,-1.69768077e-02
3.41394354e-05,1.52483208e-13,6.55809915e+04,2.89482162e-09,1.19602521e+00,3.52964329e+03,9.06460196e+02,1.08763957e+00,4.02768505e+02,-1.68118804e-02
3.50701682e-05,1.62314941e-13,6.16086228e+04,3.21233196e-09,1.24681629e+00,3.45665844e+03,9.31170946e+02,1.02120509e+00,3.78144274e+02,-1.66331243e-02
3.60228021e-05,1.73776149e-13,5.75452963e+04,3.59934725e-09,1.30489067e+00,3.37906429e+03,9.56463164e+02,9.53207351e-01,3.52940609e+02,-1.64389062e-02
3.69978525e-05,1.87300278e-13,5.33902038e+04,4.07915251e-09,1.37205673e+00,3.29644733e+03,9.82350535e+02,8.83609551e-01,3.27143877e+02,-1.62271714e-02
3.79958468e-05,2.03560389e-13,4.91254711e+04,4.68456856e-09,1.44982931e+00,3.20505946e+03,1.00884706e+03,8.12374044e-01,3.00740121e+02,-1.59867023e-02
3.90173249e-05,2.23356837e-13,4.47714076e+04,5.46941796e-09,1.54270330e+00,3.10810467e+03,1.03596708e+03,7.39462294e-01,2.73715058e+02,-1.57240104e-02
4.00628395e-05,2.48086261e-13,4.03085602e+04,6.51451554e-09,1.65432166e+00,3.00074926e+03,1.06372526e+03,6.64834856e-01,2.46054067e+02,-1.54234424e-02
4.11329561e-05,2.79762106e-13,3.57446551e+04,7.95987882e-09,1.79249565e+00,2.88324580e+03,1.09213661e+03,5.88451358e-01,2.17742185e+02,-1.50819488e-02
4.22282536e-05,3.21890380e-13,3.10664767e+04,1.00521179e-08,1.96738846e+00,2.75039159e+03,1.12121652e+03,5.10270480e-01,1.88764095e+02,-1.46787516e-02
4.33493246e-05,3.80485791e-13,2.62821904e+04,1.32818835e-08,2.19918497e+00,2.60097188e+03,1.15098070e+03,4.30249927e-01,1.59104122e+02,-1.42014920e-02
4.44967755e-05,4.67582379e-13,2.13866058e+04,1.87274322e-08,2.52325197e+00,2.42836896e+03,1.18144527e+03,3.48346411e-01,1.28746219e+02,-1.36150937e-02
4.56712272e-05,6.10735786e-13,1.63736926e+04,2.92245838e-08,3.01463997e+00,2.22123160e+03,1.21262670e+03,2.64515625e-01,9.76739631e+01,-1.28542625e-02
4.68733148e-05,8.89653343e-13,1.12403332e+04,5.46940589e-08,3.87310833e+00,1.95906427e+03,1.24454186e+03,1.78712226e-01,6.58705456e+01,-1.17839686e-02
4.81036889e-05,1.67351914e-12,5.97543350e+03,1.56876500e-07,5.90169091e+00,1.58605859e+03,1.27720802e+03,9.08898281e-02,3.33187612e+01,-9.99002820e-03
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
