x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
7.53796465e-06,9.14162273e-11,1.09389638e+02,1.23057959e-04,8.48059736e+01,4.17460265e+02,1.30829764e+03,1.32146985e+00,6.62441582e-01,-3.67038003e-05
7.84273769e-06,9.14345375e-11,1.09367736e+02,1.23099040e-04,8.48172991e+01,4.17432420e+02,1.30831473e+03,1.31228454e+00,6.57627382e-01,-3.64365780e-05
8.15468235e-06,9.14532923e-11,1.09345312e+02,1.23141098e-04,8.48288814e+01,4.17403821e+02,1.30833222e+03,1.30286875e+00,6.52699310e-01,-3.61610980e-05
8.47396739e-06,9.14724894e-11,1.09322367e+02,1.23184177e-04,8.48407511e+01,4.17374628e+02,1.30835012e+03,1.29321586e+00,6.47654678e-01,-3.58808356e-05
8.80076553e-06,9.14921442e-11,1.09298886e+02,1.23228295e-04,8.48529067e+01,4.17344766e+02,1.30836845e+03,1.28331901e+00,6.42490734e-01,-3.55944127e-05
9.13525357e-06,9.15122769e-11,1.09274844e+02,1.23273464e-04,8.48653380e+01,4.17314093e+02,1.30838720e+03,1.27317111e+00,6.37204660e-01,-3.52990937e-05
9.47761245e-06,9.15328885e-11,1.09250240e+02,1.23319727e-04,8.48780717e+01,4.17282738e+02,1.30840640e+03,1.26276482e+00,6.31793569e-01,-3.49977097e-05
9.82802739e-06,9.15539880e-11,1.09225066e+02,1.23367112e-04,8.48911198e+01,4.17250717e+02,1.30842604e+03,1.25209257e+00,6.26254507e-01,-3.46908051e-05
1.01866879e-05,9.15755964e-11,1.09199296e+02,1.23415635e-04,8.49044731e+01,4.17217892e+02,1.30844615e+03,1.24114650e+00,6.20584448e-01,-3.43757184e-05
1.05537882e-05,9.15977318e-11,1.09172910e+02,1.23465317e-04,8.49181286e+01,4.17184166e+02,1.30846674e+03,1.22991852e+00,6.14780293e-01,-3.40506748e-05
1.09295266e-05,9.16203860e-11,1.09145919e+02,1.23516215e-04,8.49321327e+01,4.17149807e+02,1.30848781e+03,1.21840026e+00,6.08838868e-01,-3.37213743e-05
1.13141066e-05,9.16435909e-11,1.09118286e+02,1.23568334e-04,8.49464580e+01,4.17114534e+02,1.30850937e+03,1.20658306e+00,6.02756919e-01,-3.33822666e-05
1.17077361e-05,9.16673496e-11,1.09090007e+02,1.23621716e-04,8.49611317e+01,4.17078470e+02,1.30853144e+03,1.19445803e+00,5.96531113e-01,-3.30360700e-05
1.21106281e-05,9.16916737e-11,1.09061071e+02,1.23676397e-04,8.49761659e+01,4.17041623e+02,1.30855403e+03,1.18201596e+00,5.90158036e-01,-3.26831716e-05
1.25230006e-05,9.17165880e-11,1.09031448e+02,1.23732394e-04,8.49915492e+01,4.17003823e+02,1.30857715e+03,1.16924740e+00,5.83634185e-01,-3.23203417e-05
1.29450766e-05,9.17420975e-11,1.09001134e+02,1.23789753e-04,8.50073074e+01,4.16965179e+02,1.30860082e+03,1.15614261e+00,5.76955969e-01,-3.19499977e-05
1.33770845e-05,9.17682290e-11,1.08970098e+02,1.23848490e-04,8.50234272e+01,4.16925502e+02,1.30862504e+03,1.14269159e+00,5.70119705e-01,-3.15685411e-05
1.38192580e-05,9.17949750e-11,1.08938350e+02,1.23908672e-04,8.50399597e+01,4.16885080e+02,1.30864983e+03,1.12888408e+00,5.63121614e-01,-3.11821230e-05
1.42718363e-05,9.18223784e-11,1.08905841e+02,1.23970297e-04,8.50568636e+01,4.16843517e+02,1.30867521e+03,1.11470959e+00,5.55957817e-01,-3.07828379e-05
1.47350643e-05,9.18504322e-11,1.08872581e+02,1.24033431e-04,8.50741905e+01,4.16801100e+02,1.30870118e+03,1.10015738e+00,5.48624333e-01,-3.03768452e-05
1.52091924e-05,9.18791633e-11,1.08838538e+02,1.24098099e-04,8.50919311e+01,4.16757662e+02,1.30872777e+03,1.08521652e+00,5.41117070e-01,-2.99609923e-05
1.56944773e-05,9.19085950e-11,1.08803688e+02,1.24164330e-04,8.51100832e+01,4.16713090e+02,1.30875498e+03,1.06987590e+00,5.33431825e-01,-2.95331980e-05
1.61911814e-05,9.19387301e-11,1.08768027e+02,1.24232183e-04,8.51286835e+01,4.16667552e+02,1.30878283e+03,1.05412427e+00,5.25564274e-01,-2.90972052e-05
1.66995735e-05,9.19695934e-11,1.08731529e+02,1.24301689e-04,8.51477297e+01,4.16620927e+02,1.30881134e+03,1.03795028e+00,5.17509971e-01,-2.86508081e-05
1.72199285e-05,9.20012086e-11,1.08694167e+02,1.24372881e-04,8.51672218e+01,4.16573109e+02,1.30884051e+03,1.02134251e+00,5.09264339e-01,-2.81921252e-05
1.77525281e-05,9.20335840e-11,1.08655933e+02,1.24445816e-04,8.51871902e+01,4.16524212e+02,1.30887038e+03,1.00428959e+00,5.00822663e-01,-2.77237942e-05
1.82976602e-05,9.20667362e-11,1.08616809e+02,1.24520542e-04,8.52076508e+01,4.16474241e+02,1.30890094e+03,9.86780214e-01,4.92180087e-01,-2.72462108e-05
1.88556199e-05,9.21006972e-11,1.08576760e+02,1.24597086e-04,8.52285920e+01,4.16422997e+02,1.30893223e+03,9.68803261e-01,4.83331599e-01,-2.67555971e-05
1.94267089e-05,9.21354814e-11,1.08535771e+02,1.24675503e-04,8.52500366e+01,4.16370529e+02,1.30896425e+03,9.50347892e-01,4.74272030e-01,-2.62532984e-05
2.00112363e-05,9.21711011e-11,1.08493829e+02,1.24755851e-04,8.52720119e+01,4.16316919e+02,1.30899702e+03,9.31403669e-01,4.64996042e-01,-2.57412951e-05
2.06095181e-05,9.22075916e-11,1.08450895e+02,1.24838160e-04,8.52945044e+01,4.16261942e+02,1.30903057e+03,9.11960698e-01,4.55498121e-01,-2.52153301e-05
2.12218782e-05,9.22449645e-11,1.08406959e+02,1.24922493e-04,8.53175456e+01,4.16205703e+02,1.30906491e+03,8.92559138e-01,4.45772566e-01,-2.46779022e-05
2.18486477e-05,9.22832513e-11,1.08361984e+02,1.25008890e-04,8.53411317e+01,4.16148046e+02,1.30910005e+03,8.72941296e-01,4.35813481e-01,-2.41261369e-05
2.24901657e-05,9.23224626e-11,1.08315962e+02,1.25097420e-04,8.53652989e+01,4.16089102e+02,1.30913602e+03,8.52824680e-01,4.25614770e-01,-2.35630940e-05
2.31467794e-05,9.23626309e-11,1.08268858e+02,1.25188125e-04,8.53900444e+01,4.16028716e+02,1.30917284e+03,8.32198977e-01,4.15170128e-01,-2.29859564e-05
2.38188438e-05,9.24037728e-11,1.08220654e+02,1.25281071e-04,8.54153965e+01,4.15966953e+02,1.30921052e+03,8.11053950e-01,4.04473036e-01,-2.23964699e-05
2.45067225e-05,9.24459215e-11,1.08171315e+02,1.25376304e-04,8.54413539e+01,4.15903661e+02,1.30924909e+03,7.89379422e-01,3.93516762e-01,-2.17918643e-05
2.52107878e-05,9.24890913e-11,1.08120827e+02,1.25473898e-04,8.54679522e+01,4.15838955e+02,1.30928857e+03,7.67165236e-01,3.82294364e-01,-2.11749180e-05
2.59314204e-05,9.25333185e-11,1.08069151e+02,1.25573900e-04,8.54951881e+01,4.15772658e+02,1.30932898e+03,7.44401200e-01,3.70798705e-01,-2.05424019e-05
2.66690103e-05,9.25786227e-11,1.08016268e+02,1.25676382e-04,8.55230906e+01,4.15704829e+02,1.30937033e+03,7.21077005e-01,3.59022474e-01,-1.98959453e-05
2.74239564e-05,9.26250437e-11,1.07962135e+02,1.25781390e-04,8.55516532e+01,4.15635262e+02,1.30941266e+03,6.97182127e-01,3.46958232e-01,-1.92317404e-05
2.81966671e-05,9.26725909e-11,1.07906745e+02,1.25889018e-04,8.55809273e+01,4.15564168e+02,1.30945599e+03,6.72705687e-01,3.34598472e-01,-1.85545913e-05
2.89875605e-05,9.27213080e-11,1.07850051e+02,1.25999312e-04,8.56109030e+01,4.15491310e+02,1.30950034e+03,6.47636281e-01,3.21935718e-01,-1.78600579e-05
2.97970645e-05,9.27712239e-11,1.07792023e+02,1.26112344e-04,8.56415993e+01,4.15416656e+02,1.30954573e+03,6.21961771e-01,3.08962669e-01,-1.71479424e-05
3.06256169e-05,9.28223545e-11,1.07732648e+02,1.26228204e-04,8.56730616e+01,4.15340360e+02,1.30959219e+03,5.95669023e-01,2.95672410e-01,-1.64219054e-05
3.14736660e-05,9.28747458e-11,1.07671877e+02,1.26346948e-04,8.57052816e+01,4.15262183e+02,1.30963974e+03,5.68743597e-01,2.82058702e-01,-1.56775057e-05
3.23416705e-05,9.29284202e-11,1.07609688e+02,1.26468663e-04,8.57382966e+01,4.15182210e+02,1.30968841e+03,5.41169379e-01,2.68116407e-01,-1.49170232e-05
3.32301001e-05,9.29834267e-11,1.07546030e+02,1.26593408e-04,8.57720965e+01,4.15100182e+02,1.30973823e+03,5.12928170e-01,2.53842067e-01,-1.41355977e-05
3.41394354e-05,9.30397760e-11,1.07480897e+02,1.26721294e-04,8.58067452e+01,4.15016365e+02,1.30978921e+03,4.83999238e-01,2.39234715e-01,-1.33392916e-05
3.50701682e-05,9.30975176e-11,1.07414235e+02,1.26852384e-04,8.58422363e+01,4.14930517e+02,1.30984140e+03,4.54358908e-01,2.24296989e-01,-1.25236238e-05
3.60228021e-05,9.31566907e-11,1.07346007e+02,1.26986758e-04,8.58785851e+01,4.14842544e+02,1.30989482e+03,4.23980293e-01,2.09505912e-01,-1.16872119e-05
3.69978525e-05,9.32173245e-11,1.07276184e+02,1.27124516e-04,8.59158278e+01,4.14752498e+02,1.30994949e+03,3.92833451e-01,1.94777464e-01,-1.08317299e-05
3.79958468e-05,9.32794543e-11,1.07204733e+02,1.27265750e-04,8.59539920e+01,4.14660365e+02,1.31000545e+03,3.60886456e-01,1.79554744e-01,-9.95744942e-06
3.90173249e-05,9.33431237e-11,1.07131610e+02,1.27410548e-04,8.59930920e+01,4.14566027e+02,1.31006273e+03,3.28108401e-01,1.63821006e-01,-9.06258363e-06
4.00628395e-05,9.34083772e-11,1.07056771e+02,1.27559000e-04,8.60331441e+01,4.14469376e+02,1.31012135e+03,2.94476183e-01,1.47580627e-01,-8.14548328e-06
4.11329561e-05,9.34752467e-11,1.06980187e+02,1.27711216e-04,8.60741894e+01,4.14370477e+02,1.31018136e+03,2.59988494e-01,1.30849014e-01,-7.20814793e-06
4.22282536e-05,9.35437798e-11,1.06901811e+02,1.27867292e-04,8.61162440e+01,4.14269208e+02,1.31024277e+03,2.24693050e-01,1.13643772e-01,-6.24869516e-06
4.33493246e-05,9.36140192e-11,1.06821602e+02,1.28027334e-04,8.61593352e+01,4.14165520e+02,1.31030564e+03,1.89362504e-01,9.59784058e-02,-5.26682812e-06
4.44967755e-05,9.36860126e-11,1.06739516e+02,1.28191445e-04,8.62034844e+01,4.14059318e+02,1.31036998e+03,1.54365656e-01,7.78584129e-02,-4.26122688e-06
4.56712272e-05,9.37598017e-11,1.06655513e+02,1.28359742e-04,8.62487270e+01,4.13950599e+02,1.31043583e+03,1.17777638e-01,5.92773826e-02,-3.23254803e-06
4.68733148e-05,9.38354351e-11,1.06569547e+02,1.28532340e-04,8.62950892e+01,4.13839285e+02,1.31050324e+03,7.98489442e-02,4.02073252e-02,-2.17995132e-06
4.81036889e-05,9.39129627e-11,1.06481572e+02,1.28709353e-04,8.63425980e+01,4.13725300e+02,1.31057223e+03,4.07730843e-02,2.06212400e-02,-1.10256620e-06
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
