x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
6.36985151e-08,2.00184059e-11,4.99540370e+02,9.79559642e-06,3.08276757e+01,6.92946250e+02,1.07196771e+03,1.24977940e+02,7.59310304e+01,-3.12611007e-03
1.92594436e-07,2.00608405e-11,4.98483687e+02,9.82987139e-06,3.08701906e+01,6.92471689e+02,1.07259174e+03,1.24651180e+02,7.57325069e+01,-3.12100879e-03
3.24523411e-07,2.01046408e-11,4.97397680e+02,9.86558624e-06,3.09148536e+01,6.91963777e+02,1.07323046e+03,1.24316732e+02,7.55293119e+01,-3.11553414e-03
4.59556808e-07,2.01496497e-11,4.96286625e+02,9.90237778e-06,3.09608307e+01,6.91444939e+02,1.07388420e+03,1.23974413e+02,7.53213356e+01,-3.10994276e-03
5.97767680e-07,2.01958906e-11,4.95150314e+02,9.94027733e-06,3.10081675e+01,6.90916537e+02,1.07455333e+03,1.23624040e+02,7.51084654e+01,-3.10425136e-03
7.39230794e-07,2.02434249e-11,4.93987631e+02,9.97931295e-06,3.10568396e+01,6.90376120e+02,1.07523820e+03,1.23265422e+02,7.48905861e+01,-3.09843000e-03
8.84022681e-07,2.02923200e-11,4.92797349e+02,1.00195125e-05,3.11068113e+01,6.89820798e+02,1.07593919e+03,1.22898365e+02,7.46675799e+01,-3.09244321e-03
1.03222167e-06,2.03426453e-11,4.91578224e+02,1.00609053e-05,3.11580479e+01,6.89247664e+02,1.07665667e+03,1.22522671e+02,7.44393261e+01,-3.08625526e-03
1.18390793e-06,2.03943766e-11,4.90331310e+02,1.01035700e-05,3.12108088e+01,6.88663512e+02,1.07739104e+03,1.22138137e+02,7.42057013e+01,-3.07995090e-03
1.33916352e-06,2.04475817e-11,4.89055454e+02,1.01475423e-05,3.12650782e+01,6.88065925e+02,1.07814268e+03,1.21744554e+02,7.39665791e+01,-3.07350058e-03
