x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
9.13525357e-06,9.13414572e-11,1.09479193e+02,1.22890251e-04,8.47597310e+01,4.17574213e+02,1.30856213e+03,1.17803234e+00,5.87804102e-01,-3.77993245e-05
9.47761245e-06,9.13634451e-11,1.09452849e+02,1.22939564e-04,8.47733390e+01,4.17540757e+02,1.30857983e+03,1.16824447e+00,5.82808370e-01,-3.74783084e-05
9.82802739e-06,9.13859634e-11,1.09425883e+02,1.22990063e-04,8.47872664e+01,4.17506465e+02,1.30859796e+03,1.15820527e+00,5.77694584e-01,-3.71488605e-05
1.01866879e-05,9.14090296e-11,1.09398274e+02,1.23041772e-04,8.48015123e+01,4.17471257e+02,1.30861651e+03,1.14790764e+00,5.72459937e-01,-3.68094942e-05
1.05537882e-05,9.14326425e-11,1.09370025e+02,1.23094741e-04,8.48161115e+01,4.17435309e+02,1.30863550e+03,1.13734429e+00,5.67101554e-01,-3.64640592e-05
1.09295266e-05,9.14568204e-11,1.09341114e+02,1.23148993e-04,8.48310636e+01,4.17398536e+02,1.30865493e+03,1.12650773e+00,5.61616486e-01,-3.61110485e-05
1.13141066e-05,9.14815866e-11,1.09311517e+02,1.23204549e-04,8.48463596e+01,4.17360790e+02,1.30867482e+03,1.11539028e+00,5.56001711e-01,-3.57476274e-05
1.17077361e-05,9.15069403e-11,1.09281233e+02,1.23261461e-04,8.48620361e+01,4.17322257e+02,1.30869518e+03,1.10398405e+00,5.50254129e-01,-3.53778412e-05
1.21106281e-05,9.15329091e-11,1.09250232e+02,1.23319745e-04,8.48780779e+01,4.17282736e+02,1.30871602e+03,1.09228097e+00,5.44370562e-01,-3.49978126e-05
1.25230006e-05,9.15594983e-11,1.09218508e+02,1.23379449e-04,8.48945122e+01,4.17242339e+02,1.30873735e+03,1.08027279e+00,5.38347749e-01,-3.46100895e-05
1.29450766e-05,9.15867303e-11,1.09186037e+02,1.23440598e-04,8.49113354e+01,4.17200949e+02,1.30875918e+03,1.06795107e+00,5.32182343e-01,-3.42124797e-05
1.33770845e-05,9.16146189e-11,1.09152802e+02,1.23503232e-04,8.49285608e+01,4.17158568e+02,1.30878152e+03,1.05530722e+00,5.25870909e-01,-3.38053321e-05
1.38192580e-05,9.16431816e-11,1.09118785e+02,1.23567386e-04,8.49461954e+01,4.17115154e+02,1.30880439e+03,1.04233247e+00,5.19409921e-01,-3.33880030e-05
1.42718363e-05,9.16724197e-11,1.09083986e+02,1.23633119e-04,8.49642780e+01,4.17070893e+02,1.30882780e+03,1.02901797e+00,5.12795756e-01,-3.29646129e-05
1.47350643e-05,9.17023730e-11,1.09048358e+02,1.23700438e-04,8.49827767e+01,4.17025450e+02,1.30885176e+03,1.01535470e+00,5.06024692e-01,-3.25285204e-05
1.52091924e-05,9.17330521e-11,1.09011890e+02,1.23769395e-04,8.50017147e+01,4.16978891e+02,1.30887628e+03,1.00133360e+00,4.99092905e-01,-3.20813964e-05
1.56944773e-05,9.17644678e-11,1.08974573e+02,1.23840039e-04,8.50211163e+01,4.16931291e+02,1.30890138e+03,9.86945550e-01,4.91996462e-01,-3.16250282e-05
1.61911814e-05,9.17966440e-11,1.08936378e+02,1.23912405e-04,8.50409821e+01,4.16882544e+02,1.30892708e+03,9.72181407e-01,4.84731315e-01,-3.11575810e-05
1.66995735e-05,9.18296009e-11,1.08897284e+02,1.23986536e-04,8.50613214e+01,4.16832608e+02,1.30895337e+03,9.57032071e-01,4.77293302e-01,-3.06784690e-05
1.72199285e-05,9.18633481e-11,1.08857282e+02,1.24062490e-04,8.50821638e+01,4.16781587e+02,1.30898028e+03,9.41488526e-01,4.69678137e-01,-3.01901242e-05
1.77525281e-05,9.18979235e-11,1.08816328e+02,1.24140287e-04,8.51034879e+01,4.16729206e+02,1.30900783e+03,9.25541910e-01,4.61881404e-01,-2.96872295e-05
1.82976602e-05,9.19333236e-11,1.08774429e+02,1.24220007e-04,8.51253504e+01,4.16675762e+02,1.30903603e+03,9.09183580e-01,4.53898556e-01,-2.91762268e-05
1.88556199e-05,9.19695936e-11,1.08731534e+02,1.24301667e-04,8.51477188e+01,4.16620893e+02,1.30906489e+03,8.92942359e-01,4.45724903e-01,-2.86499915e-05
1.94267089e-05,9.20067374e-11,1.08687640e+02,1.24385339e-04,8.51706390e+01,4.16564810e+02,1.30909443e+03,8.76449472e-01,4.37355612e-01,-2.81132131e-05
2.00112363e-05,9.20447849e-11,1.08642716e+02,1.24471065e-04,8.51941093e+01,4.16507372e+02,1.30912466e+03,8.59541868e-01,4.28785697e-01,-2.75633470e-05
2.06095181e-05,9.20837565e-11,1.08596738e+02,1.24558899e-04,8.52181477e+01,4.16448578e+02,1.30915560e+03,8.42210409e-01,4.20010016e-01,-2.70007221e-05
2.12218782e-05,9.21236793e-11,1.08549679e+02,1.24648890e-04,8.52427611e+01,4.16388344e+02,1.30918728e+03,8.24445932e-01,4.11023264e-01,-2.64239703e-05
2.18486477e-05,9.21645710e-11,1.08501519e+02,1.24741103e-04,8.52679751e+01,4.16326717e+02,1.30921969e+03,8.06239240e-01,4.01819973e-01,-2.58344696e-05
2.24901657e-05,9.22064639e-11,1.08452225e+02,1.24835584e-04,8.52937899e+01,4.16263557e+02,1.30925288e+03,7.87581097e-01,3.92394508e-01,-2.52297042e-05
2.31467794e-05,9.22493654e-11,1.08401790e+02,1.24932415e-04,8.53202535e+01,4.16199068e+02,1.30928684e+03,7.68462209e-01,3.82741065e-01,-2.46142874e-05
2.38188438e-05,9.22933191e-11,1.08350167e+02,1.25031632e-04,8.53473485e+01,4.16132973e+02,1.30932160e+03,7.48873196e-01,3.72853680e-01,-2.39829111e-05
2.45067225e-05,9.23383483e-11,1.08297331e+02,1.25133302e-04,8.53750968e+01,4.16065280e+02,1.30935718e+03,7.28804560e-01,3.62726239e-01,-2.33361453e-05
2.52107878e-05,9.23844825e-11,1.08243252e+02,1.25237486e-04,8.54035107e+01,4.15995918e+02,1.30939359e+03,7.08246633e-01,3.52352488e-01,-2.26730069e-05
2.59314204e-05,9.24317427e-11,1.08187909e+02,1.25344258e-04,8.54326195e+01,4.15924942e+02,1.30943087e+03,6.87189513e-01,3.41726070e-01,-2.19950268e-05
2.66690103e-05,9.24801577e-11,1.08131273e+02,1.25453686e-04,8.54624404e+01,4.15852310e+02,1.30946902e+03,6.65622986e-01,3.30840560e-01,-2.13018143e-05
2.74239564e-05,9.25297565e-11,1.08073313e+02,1.25565839e-04,8.54929917e+01,4.15777987e+02,1.30950807e+03,6.43536419e-01,3.19689530e-01,-2.05931027e-05
2.81966671e-05,9.25805774e-11,1.08013989e+02,1.25680777e-04,8.55242772e+01,4.15701825e+02,1.30954803e+03,6.20918640e-01,3.08266631e-01,-1.98663220e-05
2.89875605e-05,9.26326402e-11,1.07953283e+02,1.25798591e-04,8.55563363e+01,4.15623931e+02,1.30958894e+03,5.97757777e-01,2.96565724e-01,-1.91241916e-05
2.97970645e-05,9.26859898e-11,1.07891147e+02,1.25919336e-04,8.55891642e+01,4.15544089e+02,1.30963081e+03,5.74041086e-01,2.84581043e-01,-1.83627183e-05
3.06256169e-05,9.27406499e-11,1.07827559e+02,1.26043104e-04,8.56227973e+01,4.15462375e+02,1.30967367e+03,5.49754722e-01,2.72307438e-01,-1.75839943e-05
3.14736660e-05,9.27966538e-11,1.07762485e+02,1.26169974e-04,8.56572569e+01,4.15378749e+02,1.30971753e+03,5.24883503e-01,2.59740690e-01,-1.67877593e-05
3.23416705e-05,9.28540416e-11,1.07695885e+02,1.26300022e-04,8.56925535e+01,4.15293091e+02,1.30976243e+03,4.99410627e-01,2.46877955e-01,-1.59720488e-05
3.32301001e-05,9.29128439e-11,1.07627728e+02,1.26433339e-04,8.57287179e+01,4.15205421e+02,1.30980838e+03,4.73317399e-01,2.33718348e-01,-1.51378370e-05
3.41394354e-05,9.29730963e-11,1.07557980e+02,1.26570013e-04,8.57657739e+01,4.15115703e+02,1.30985541e+03,4.46582980e-01,2.20263739e-01,-1.42849359e-05
3.50701682e-05,9.30348498e-11,1.07486588e+02,1.26710115e-04,8.58037193e+01,4.15023706e+02,1.30990356e+03,4.19184258e-01,2.07281025e-01,-1.34092129e-05
3.60228021e-05,9.30981254e-11,1.07413534e+02,1.26853763e-04,8.58426098e+01,4.14929615e+02,1.30995283e+03,3.91096008e-01,1.93969697e-01,-1.25150559e-05
3.69978525e-05,9.31629765e-11,1.07338765e+02,1.27001033e-04,8.58824442e+01,4.14833196e+02,1.31000326e+03,3.62291634e-01,1.80223201e-01,-1.15982594e-05
3.79958468e-05,9.32294328e-11,1.07262252e+02,1.27152037e-04,8.59232676e+01,4.14734544e+02,1.31005488e+03,3.32745070e-01,1.66031453e-01,-1.06614193e-05
3.90173249e-05,9.32975402e-11,1.07183952e+02,1.27306872e-04,8.59650979e+01,4.14633551e+02,1.31010772e+03,3.02434837e-01,1.51396705e-01,-9.70296183e-06
4.00628395e-05,9.33673410e-11,1.07103823e+02,1.27465642e-04,8.60079629e+01,4.14530173e+02,1.31016180e+03,2.71352042e-01,1.36328053e-01,-8.72265865e-06
4.11329561e-05,9.34388883e-11,1.07021814e+02,1.27628444e-04,8.60518734e+01,4.14424239e+02,1.31021715e+03,2.39515322e-01,1.20836445e-01,-7.71764184e-06
4.22282536e-05,9.35122171e-11,1.06937892e+02,1.27795401e-04,8.60968763e+01,4.14315831e+02,1.31027380e+03,2.06997712e-01,1.04930861e-01,-6.69030629e-06
4.33493246e-05,9.35873797e-11,1.06852009e+02,1.27966621e-04,8.61429901e+01,4.14204818e+02,1.31033179e+03,1.75478091e-01,8.86157931e-02,-5.63870016e-06
4.44967755e-05,9.36644250e-11,1.06764117e+02,1.28142220e-04,8.61902429e+01,4.14091132e+02,1.31039114e+03,1.42828677e-01,7.18893058e-02,-4.56214506e-06
4.56712272e-05,9.37433986e-11,1.06674175e+02,1.28322325e-04,8.62386722e+01,4.13974764e+02,1.31045189e+03,1.08854226e-01,5.47395091e-02,-3.46123866e-06
4.68733148e-05,9.38243579e-11,1.06582129e+02,1.28507052e-04,8.62882972e+01,4.13855568e+02,1.31051406e+03,7.37765761e-02,3.71358057e-02,-2.33373153e-06
4.81036889e-05,9.39073507e-11,1.06487935e+02,1.28696536e-04,8.63391589e+01,4.13733545e+02,1.31057770e+03,3.76808880e-02,1.90721985e-02,-1.18044982e-06
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,1.31064284e+03,1.00000000e-03,1.00000000e-03,0.00000000e+00
