x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
6.36985151e-08,2.38957129e-11,4.18485147e+02,1.31568716e-05,3.46873833e+01,6.53177533e+02,1.03340107e+03,1.43344190e+02,9.04155986e+01,-2.69149041e-03
1.92594436e-07,2.39438302e-11,4.17644154e+02,1.32002831e-05,3.47320296e+01,6.52751247e+02,1.03412594e+03,1.42969411e+02,9.01792044e+01,-2.68675163e-03
3.24523411e-07,2.39933367e-11,4.16782411e+02,1.32458367e-05,3.47799793e+01,6.52305528e+02,1.03486786e+03,1.42585813e+02,8.99372475e+01,-2.68181200e-03
4.59556808e-07,2.40442624e-11,4.15899666e+02,1.32927292e-05,3.48291814e+01,6.51844854e+02,1.03562724e+03,1.42193189e+02,8.96895972e+01,-2.67669840e-03
5.97767680e-07,2.40965815e-11,4.14996653e+02,1.33410124e-05,3.48797948e+01,6.51374748e+02,1.03640449e+03,1.41791325e+02,8.94361194e+01,-2.67148258e-03
7.39230794e-07,2.41504447e-11,4.14071076e+02,1.33906744e-05,3.49315524e+01,6.50886380e+02,1.03720002e+03,1.41380006e+02,8.91766771e+01,-2.66604888e-03
8.84022681e-07,2.42057379e-11,4.13125213e+02,1.34418543e-05,3.49849634e+01,6.50392502e+02,1.03801428e+03,1.40959007e+02,8.89111298e+01,-2.66056550e-03
1.03222167e-06,2.42626387e-11,4.12156350e+02,1.34945321e-05,3.50396989e+01,6.49882379e+02,1.03884770e+03,1.40528102e+02,8.86393338e+01,-2.65489171e-03
1.18390793e-06,2.43211578e-11,4.11164661e+02,1.35487842e-05,3.50959211e+01,6.49358942e+02,1.03970073e+03,1.40087058e+02,8.83611423e+01,-2.64906657e-03
1.33916352e-06,2.43812820e-11,4.10150728e+02,1.36047037e-05,3.51538678e+01,6.48827130e+02,1.04057383e+03,1.39635635e+02,8.80764046e+01,-2.64315582e-03
1.49807244e-06,2.44431906e-11,4.09111916e+02,1.36622803e-05,3.52132297e+01,6.48276662e+02,1.04146748e+03,1.39173590e+02,8.77849668e+01,-2.63702435e-03
1.66072064e-06,2.45068992e-11,4.08048380e+02,1.37215985e-05,3.52741782e+01,6.47710533e+02,1.04238215e+03,1.38700672e+02,8.74866711e+01,-2.63071218e-03
1.82719613e-06,2.45723000e-11,4.06962332e+02,1.37828163e-05,3.53372476e+01,6.47141616e+02,1.04331835e+03,1.38216627e+02,8.71813562e+01,-2.62439020e-03
1.99758895e-06,2.46398294e-11,4.05846986e+02,1.38457911e-05,3.54014165e+01,6.46539942e+02,1.04427658e+03,1.37721191e+02,8.68688569e+01,-2.61766244e-03
2.17199129e-06,2.47090978e-11,4.04709251e+02,1.39108481e-05,3.54680475e+01,6.45940935e+02,1.04525736e+03,1.37214097e+02,8.65490043e+01,-2.61099857e-03
2.35049750e-06,2.47805353e-11,4.03542552e+02,1.39778570e-05,3.55361578e+01,6.45315652e+02,1.04626121e+03,1.36695070e+02,8.62216251e+01,-2.60401578e-03
2.53320413e-06,2.48540173e-11,4.02349460e+02,1.40470046e-05,3.56063689e+01,6.44678969e+02,1.04728869e+03,1.36163831e+02,8.58865424e+01,-2.59691193e-03
2.72021005e-06,2.49296910e-11,4.01128134e+02,1.41183298e-05,3.56785327e+01,6.44024665e+02,1.04834034e+03,1.35620090e+02,8.55435749e+01,-2.58960518e-03
2.91161640e-06,2.50076663e-11,3.99877394e+02,1.41918983e-05,3.57526208e+01,6.43349735e+02,1.04941675e+03,1.35063555e+02,8.51925370e+01,-2.58205618e-03
3.10752674e-06,2.50878527e-11,3.98599295e+02,1.42678954e-05,3.58291894e+01,6.42666851e+02,1.05051848e+03,1.34493924e+02,8.48332387e+01,-2.57443437e-03
3.30804705e-06,2.51705355e-11,3.97289934e+02,1.43462995e-05,3.59077334e+01,6.41959960e+02,1.05164613e+03,1.33910890e+02,8.44654859e+01,-2.56652674e-03
3.51328580e-06,2.52557391e-11,3.95949622e+02,1.44272440e-05,3.59885084e+01,6.41233448e+02,1.05280032e+03,1.33314135e+02,8.40890794e+01,-2.55839237e-03
3.72335404e-06,2.53434787e-11,3.94578837e+02,1.45108749e-05,3.60718092e+01,6.40492575e+02,1.05398167e+03,1.32703339e+02,8.37038158e+01,-2.55010234e-03
3.93836540e-06,2.54339069e-11,3.93175943e+02,1.45972672e-05,3.61575533e+01,6.39732414e+02,1.05519082e+03,1.32078170e+02,8.33094864e+01,-2.54159172e-03
4.15843619e-06,2.55270833e-11,3.91740811e+02,1.46865575e-05,3.62459401e+01,6.38955437e+02,1.05642842e+03,1.31438289e+02,8.29058781e+01,-2.53289450e-03
4.38368547e-06,2.56231642e-11,3.90271874e+02,1.47788353e-05,3.63369107e+01,6.38157147e+02,1.05769514e+03,1.30783352e+02,8.24927725e+01,-2.52395138e-03
4.61423510e-06,2.57223225e-11,3.88767394e+02,1.48741896e-05,3.64303786e+01,6.37332254e+02,1.05899167e+03,1.30113004e+02,8.20699461e+01,-2.51469211e-03
4.85020980e-06,2.58245833e-11,3.87227943e+02,1.49728048e-05,3.65266959e+01,6.36486882e+02,1.06031870e+03,1.29426882e+02,8.16371701e+01,-2.50519980e-03
5.09173722e-06,2.59300312e-11,3.85653229e+02,1.50748409e-05,3.66260639e+01,6.35622991e+02,1.06167697e+03,1.28724614e+02,8.11942105e+01,-2.49550185e-03
5.33894803e-06,2.60389233e-11,3.84040467e+02,1.51803694e-05,3.67282189e+01,6.34730303e+02,1.06306719e+03,1.28005821e+02,8.07408276e+01,-2.48546084e-03
5.59197596e-06,2.61511191e-11,3.82392822e+02,1.52897044e-05,3.68340404e+01,6.33828065e+02,1.06449013e+03,1.27270115e+02,8.02767761e+01,-2.47533750e-03
5.85095790e-06,2.62670680e-11,3.80704851e+02,1.54028290e-05,3.69427689e+01,6.32892903e+02,1.06594655e+03,1.26517096e+02,7.98018050e+01,-2.46481747e-03
6.11603395e-06,2.63868497e-11,3.78976662e+02,1.55199559e-05,3.70547157e+01,6.31929053e+02,1.06743725e+03,1.25746358e+02,7.93156574e+01,-2.45395877e-03
6.38734751e-06,2.65104908e-11,3.77209170e+02,1.56413433e-05,3.71703652e+01,6.30944905e+02,1.06896302e+03,1.24957484e+02,7.88180702e+01,-2.44287621e-03
6.66504536e-06,2.66382646e-11,3.75399838e+02,1.57671200e-05,3.72895369e+01,6.29931661e+02,1.07052469e+03,1.24150047e+02,7.83087743e+01,-2.43145176e-03
