x_m,c_H,c_OH,c_H2PO4,c_HPO4,c_PO4,c_AN,c_ADPN,c_PN,phi_l
1.82976602e-05,4.56251857e-11,2.19177190e+02,3.86513579e-05,5.33704222e+01,5.26390758e+02,6.70701516e+02,3.76564829e+01,3.97103759e+01,-1.23615438e-03
1.88556199e-05,4.60646056e-11,2.17086413e+02,3.92738116e-05,5.37126058e+01,5.24712150e+02,6.72296726e+02,3.69801590e+01,3.89971620e+01,-1.21660935e-03
1.94267089e-05,4.65229998e-11,2.14947446e+02,3.99270898e-05,5.40680208e+01,5.22979916e+02,6.73929473e+02,3.62879205e+01,3.82671655e+01,-1.19642784e-03
2.00112363e-05,4.70013287e-11,2.12759943e+02,4.06134126e-05,5.44377133e+01,5.21197088e+02,6.75600639e+02,3.55793930e+01,3.75199915e+01,-1.17566918e-03
2.06095181e-05,4.75008078e-11,2.10522735e+02,4.13350414e-05,5.48223826e+01,5.19360773e+02,6.77311130e+02,3.48541930e+01,3.67552357e+01,-1.15429671e-03
2.12218782e-05,4.80226000e-11,2.08235289e+02,4.20945710e-05,5.52231202e+01,5.17472766e+02,6.79061871e+02,3.41119284e+01,3.59724844e+01,-1.13235178e-03
2.18486477e-05,4.85683211e-11,2.05895526e+02,4.28945220e-05,5.56402746e+01,5.15523409e+02,6.80853808e+02,3.33521975e+01,3.51713141e+01,-1.10968734e-03
2.24901657e-05,4.91392522e-11,2.03503300e+02,4.37380652e-05,5.60752924e+01,5.13517456e+02,6.82687912e+02,3.25745894e+01,3.43512915e+01,-1.08639557e-03
2.31467794e-05,4.97369225e-11,2.01057876e+02,4.46285499e-05,5.65294016e+01,5.11455292e+02,6.84565173e+02,3.17786833e+01,3.35119730e+01,-1.06249828e-03
2.38188438e-05,5.03635781e-11,1.98556186e+02,4.55691320e-05,5.70026046e+01,5.09319507e+02,6.86486609e+02,3.09640488e+01,3.26529044e+01,-1.03772006e-03
2.45067225e-05,5.10205394e-11,1.95999496e+02,4.65642970e-05,5.74974420e+01,5.07125739e+02,6.88453258e+02,3.01302451e+01,3.17736210e+01,-1.01234045e-03
2.52107878e-05,5.17103705e-11,1.93384807e+02,4.76179646e-05,5.80141184e+01,5.04856802e+02,6.90466184e+02,2.92768211e+01,3.08736472e+01,-9.86088931e-04
2.59314204e-05,5.24351814e-11,1.90711651e+02,4.87351004e-05,5.85544098e+01,5.02514947e+02,6.92526477e+02,2.84033152e+01,2.99524962e+01,-9.59023422e-04
2.66690103e-05,5.31973042e-11,1.87979450e+02,4.99211777e-05,5.91201753e+01,5.00101578e+02,6.94635250e+02,2.75092549e+01,2.90096694e+01,-9.31190528e-04
2.74239564e-05,5.39994816e-11,1.85186963e+02,5.11820943e-05,5.97130119e+01,4.97612760e+02,6.96793645e+02,2.65941563e+01,2.80446571e+01,-9.02548354e-04
2.81966671e-05,5.48448691e-11,1.82332462e+02,5.25242754e-05,6.03343417e+01,4.95040442e+02,6.99002829e+02,2.56575246e+01,2.70569369e+01,-8.72985826e-04
2.89875605e-05,5.57366718e-11,1.79415090e+02,5.39551416e-05,6.09863042e+01,4.92383364e+02,7.01263997e+02,2.46988529e+01,2.60459748e+01,-8.42510785e-04
2.97970645e-05,5.66784394e-11,1.76433933e+02,5.54829732e-05,6.16711932e+01,4.89639602e+02,7.03578373e+02,2.37176228e+01,2.50112236e+01,-8.11123078e-04
3.06256169e-05,5.76744678e-11,1.73386949e+02,5.71166911e-05,6.23907134e+01,4.86797574e+02,7.05947209e+02,2.27133032e+01,2.39521237e+01,-7.78656607e-04
3.14736660e-05,5.87286685e-11,1.70274591e+02,5.88671592e-05,6.31485567e+01,4.83866216e+02,7.08371786e+02,2.16853511e+01,2.28681021e+01,-7.45308877e-04
3.23416705e-05,5.98461605e-11,1.67095097e+02,6.07458509e-05,6.39470965e+01,4.80835517e+02,7.10853415e+02,2.06332101e+01,2.17585723e+01,-7.10949628e-04
3.32301001e-05,6.10327954e-11,1.63846338e+02,6.27655953e-05,6.47886440e+01,4.77691600e+02,7.13393440e+02,1.95563112e+01,2.06229342e+01,-6.75381942e-04
3.41394354e-05,6.22941855e-11,1.60528626e+02,6.49418933e-05,6.56776994e+01,4.74441168e+02,7.15993234e+02,1.84540718e+01,1.94605734e+01,-6.38781437e-04
3.50701682e-05,6.36371008e-11,1.57141037e+02,6.72918864e-05,6.66181875e+01,4.71079648e+02,7.18654204e+02,1.73258955e+01,1.82708610e+01,-6.01130718e-04
3.60228021e-05,6.50694007e-11,1.53682067e+02,6.98348945e-05,6.76139279e+01,4.67596488e+02,7.21377790e+02,1.61711722e+01,1.70531535e+01,-5.62310897e-04
3.69978525e-05,6.65998511e-11,1.50150486e+02,7.25931786e-05,6.86693667e+01,4.63982528e+02,7.24165464e+02,1.49892769e+01,1.58067921e+01,-5.22235020e-04
3.79958468e-05,6.82381078e-11,1.46545682e+02,7.55926527e-05,6.97899832e+01,4.60233174e+02,7.27018735e+02,1.37795705e+01,1.45311025e+01,-4.80909302e-04
3.90173249e-05,6.99949028e-11,1.42867546e+02,7.88635268e-05,7.09823312e+01,4.56347418e+02,7.29939146e+02,1.25413985e+01,1.32253946e+01,-4.38420033e-04
4.00628395e-05,7.18830241e-11,1.39114904e+02,8.24402575e-05,7.22525990e+01,4.52312756e+02,7.32928277e+02,1.12740910e+01,1.18889621e+01,-3.94653585e-04
4.11329561e-05,7.39166500e-11,1.35287516e+02,8.63635612e-05,7.36086298e+01,4.48123895e+02,7.35987746e+02,9.97696247e+00,1.05210820e+01,-3.49647268e-04
4.22282536e-05,7.61124036e-11,1.31384630e+02,9.06807904e-05,7.50585760e+01,4.43768492e+02,7.39119208e+02,8.64931118e+00,9.12101421e+00,-3.03323916e-04
4.33493246e-05,7.84889858e-11,1.27406411e+02,9.54483249e-05,7.66125728e+01,4.39240965e+02,7.42324356e+02,7.29041890e+00,7.68800139e+00,-2.55758497e-04
4.44967755e-05,8.10684842e-11,1.23352498e+02,1.00732496e-04,7.82812925e+01,4.34527594e+02,7.45604924e+02,5.89955049e+00,6.22126821e+00,-2.06896412e-04
4.56712272e-05,8.38761906e-11,1.19223345e+02,1.06612930e-04,8.00777049e+01,4.29619766e+02,7.48962687e+02,4.47595350e+00,4.72002083e+00,-1.56815131e-04
4.68733148e-05,8.69417544e-11,1.15019533e+02,1.13185119e-04,8.20165234e+01,4.24506345e+02,7.52399462e+02,3.01885774e+00,3.18344548e+00,-1.05583455e-04
4.81036889e-05,9.03000827e-11,1.10741870e+02,1.20564406e-04,8.41145979e+01,4.19174001e+02,7.55917108e+02,1.52747451e+00,1.61070267e+00,-5.32749174e-05
4.93630148e-05,9.39924341e-11,1.06391542e+02,1.28890906e-04,8.63912842e+01,4.13608587e+02,7.59517527e+02,1.00000000e-03,1.00000000e-03,0.00000000e+00
